label,index,deu,eng,esp,fra,ita,nld,tur
BtnYes_M,0,Her damit!,I'll take it!,¡Acepto!,À table !,D'accordo!,Klinkt goed!,Alıyorum!
BtnYes_F,1,,I'll take it!,,,,Klinkt goed!,Alıyorum!
BtnNo_M,2,Vielleicht ein andermal...,Maybe some other time.,¡Otra vez será!,"Une autre fois, peut-être !",Magari un'altra volta!,Misschien een andere keer!,Belki başka zaman.
BtnNo_F,3,,Maybe some other time.,,,,Misschien een andere keer!,Belki başka zaman.
NarrationInfomation_M,4,\u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀ steht dir nun mit seinem\nZauber \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000 \u000E\u0000\u0003\u0004\u0000＀bei!,You've befriended the sushi sprite \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀!\nIts skill is \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀!,¡Te has aliado con \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀!\nTécnica: \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀.,Vous vous êtes allié à la sushinité \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀\ndont le talent est \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀ !,Hai stretto alleanza con \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀!\nLa sua abilità è \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀!,"Je hebt nu een band met \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀,\nmet de gave \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀!",Suşi ruhu \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀ ile bağ kurdun!\nYeteneği \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀!
NarrationInfomation_F,5,,,,Vous vous êtes alliée à la sushinité \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀\ndont le talent est \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\u0012\u0000\u000E\u0000\u0003\u0004\u0000＀ !,,,
NarrationEquipMain_M,6,Das Pakt-Tellerchen von \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\n\u000E\u0000\u0003\u0004\u0000＀ist nun auf dem \u000E\u0000\u0003\u0004껿＀Ärmel\u000E\u0000\u0003\u0004\u0000＀ deiner Jacke!,\u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀'s pledge plate has been\nadded to your jacket's \u000E\u0000\u0003\u0004쳿Ｏsleeve\u000E\u0000\u0003\u0004\u0000＀!,¡El plato de alianza de \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀ se ha\nañadido a la \u000E\u0000\u0003\u0004껿＀manga\u000E\u0000\u0003\u0004\u0000＀ de tu chaqueta!,L'assiette de la sushinité \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀\na été ajoutée à la \u000E\u0000\u0003\u0004껿＀manche\u000E\u0000\u0003\u0004\u0000＀ de votre blouson !,Il piatto dell'Alleanza di \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀\nè ora sulla \u000E\u0000\u0003\u0004껿＀manica \u000E\u0000\u0003\u0004\u0000＀del tuo giubbotto!,Het bandbord van \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\n\u000E\u0000\u0003\u0004\u0000＀zit nu op de \u000E\u0000\u0003\u0004껿＀mouw \u000E\u0000\u0003\u0004\u0000＀van je jasje!,"\u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀'ün bağ tabağı,\nceketinin \u000E\u0000\u0003\u0004쳿Ｏkol\u000E\u0000\u0003\u0004\u0000＀una eklendi!"
NarrationEquipMain_F,7,,,,,,,
NarrationEquipSub_M,8,\u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀ sitzt nun auf\neinem deiner \u000E\u0000\u0003\u0004껿＀Lern-Plätze\u000E\u0000\u0003\u0004\u0000＀!,\u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀'s pledge plate has been\ntucked into your jacket's \u000E\u0000\u0003\u0004쳿Ｏtraining pouch\u000E\u0000\u0003\u0004\u0000＀!,¡El plato de \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀ se ha añadido\nal \u000E\u0000\u0003\u0004껿＀bolsillo de entrenamiento\u000E\u0000\u0003\u0004\u0000＀ de tu chaqueta!,L'assiette de la sushinité \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀\na été ajoutée à votre \u000E\u0000\u0003\u0004껿＀poche de réserve\u000E\u0000\u0003\u0004\u0000＀ !,"Il piatto dell'Alleanza di \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\n\u000E\u0000\u0003\u0004\u0000＀è nel giubbotto, in \u000E\u0000\u0003\u0004껿＀Spiriti di riserva\u000E\u0000\u0003\u0004\u0000＀!",Het bandbord van \u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\n\u000E\u0000\u0003\u0004\u0000＀zit nu in het \u000E\u0000\u0003\u0004껿＀trainingszakje \u000E\u0000\u0003\u0004\u0000＀van je jasje!,\u000E\u0000\u0003\u0004ﾑ＞\u000E\u0001\r\u0000\u000E\u0000\u0003\u0004\u0000＀'ün bağ tabağı\nceketinin \u000E\u0000\u0003\u0004쳿Ｏantrenman kesesi\u000E\u0000\u0003\u0004\u0000＀ne yerleştirildi!
NarrationEquipSub_F,9,,,,,,,
