label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Oh, hallo!","Oh, hey.","Ah, tú otra vez...",Oh... Hé !,"Oh, ehi.","O, hoi.","Aa, selam."
CharaSerif_00_F,1,,"Oh, hey.",,,,,"Aa, selam."
CharaSerif_01_M,2,"Hallöchen, alles fit?",Salutation station!,¡Holuchi!,Yo !,"To', chi si vede!",Hallootjes!,Selamlama durağı!
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,"Grrr. Kann man eigentlich nirgendwohin,\nohne diesem Menschen zu begegnen?",Hrrrh. Is there anywhere in the land we\ncan go where we won't meet him?,Uf... ¿Por qué habrá que cruzarse al pelma\neste en todas partes?,Grr... Sommes-nous obligés de le croiser\npartout où nous allons ?,Rrrrh. Esiste un posto sulla terra dove\nè possibile non incontrarlo?,Zou er een plek zijn waar we deze knakker\nniet tegen het lijf lopen?,Hrrrh. Şu diyarda onunla karşılaşmayacağımız\ngidebileceğimiz bir yer yok mu?
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Mir ist megamäßig nach Suuush zumute.\nDas Gefühl kennt ihr doch auch, oder?","I got a hankering for soosh, if you got\nthe hookup. Know what I'm sayin'?",Hoy traigo antojurri de sushichuqui.\n¿Tenéis algo para mí?,"Dites, dites, y aurait moyen d'avoir\nun shisu ? Ce serait la classe !","Ho una voglia matta di sushame, se sai dove\ntrovarlo. Ricevuto il messaggio?","Ik heb megatrek in soesj, man. Waanzinnig.\nEcht ongekend!","Suşye canım çekti; eğer ayarlayabiliyorsan,\nbiliyorsun işte. Anladın mı?"
CharaSerif_03_F,7,,,,,,"Ik heb megatrek in soesj, meid. Waanzinnig.\nEcht ongekend!",
CharaSerif_04_M,8,Ach... keine Antwort nötig.,Ah... Say no more.,"Vale, pillo la indirecta.","Ah... Compris, compris.",Ah... Non dire altro.,"Ah... O. Ik snap 'm, makker.",Ah... Fazla söze gerek yok.
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,Wie wär's stattdessen mit einem Zockerchen?,Whaddaya say to a game instead?,¿Y si echamos una partiduqui\na algo?,"Bon, un p'tit jeu alors, pouvez pas\nm'refuser ça !",E se ci facessimo una partitina? Ci stai?,Een potje dan maar weer?,Onun yerine bir oyun oynamaya ne dersin?
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Jawoll! Ein bisschen Spaß mit Freunden\nmuss doch sein. Spielen wir eine Partie!,"Yeah, that's the ticket! A nice, friendly\ngame between pals!",¡Una partiduqui entre coleguchis!\n¡Es lo suyo!,Évidemment que non ! Alors c'est parti !,"Sì, dai! Una bella partitina ci sta sempre\ndentro!",Een gezellig vriendschappelijk potje met m'n\nkornuiten.,"Heh, işte bu! Dostlar arasında güzel, dostça\nbir maç!"
CharaSerif_06_F,13,,,,,,,
