label,index,deu,eng,esp,fra,ita,nld,tur
GodSkillInfo_Double,0,Verdoppelt eine bestimmte\nAnzahl Würfe und lässt sie \u000E\u0001\u0005\u0000mit\ndoppelter Kraft einschlagen\u000F\u0001\u0005.,\u000E\u0001\u0005\u0000Makes attacks split in two\nand deal double damage!\u000F\u0001\u0005,\u000E\u0001\u0005\u0000Los ataques\u000F\u0001\u0005 se desdoblan\ny hacen \u000E\u0001\u0005\u0000el doble de daño\u000F\u0001\u0005.,Permet temporairement de\ndédoubler les tirs pour infliger\n\u000E\u0001\u0005\u0000deux fois plus de dégâts\u000F\u0001\u0005 !,Divide \u000E\u0001\u0005\u0000gli attacchi in due\u000F\u0001\u0005\ne \u000E\u0001\u0005\u0000infligge danni doppi\u000F\u0001\u0005!,Aanvallen zullen zich \u000E\u0001\u0005\u0000in tweeën\nsplitsen\u000F\u0001\u0005 en \u000E\u0001\u0005\u0000twee keer zoveel\nschade\u000F\u0001\u0005 toebrengen!,\u000E\u0001\u0005\u0000Saldırıları ikiye böler\nve iki kat hasar verir!\u000F\u0001\u0005
GodSkillEffective_Double,1,Wirkungsdauer: \u000E\u0001\u0006\u0000 Würfe.,Number of shots: \u000E\u0001\u0006\u0000,Número de usos: \u000E\u0001\u0006\u0000,Nombre d'utilisations : \u000E\u0001\u0006\u0000,Utilizzi possibili: \u000E\u0001\u0006\u0000,Aantal keer gooien: \u000E\u0001\u0006\u0000,Atış sayısı: \u000E\u0001\u0006\u0000
GodSkillInfo_ShockShoot,2,\u000E\u0001\u0005\u0000Verstärkt Angriffe\u000F\u0001\u0005 eine\nbestimmte Zeitlang mit der\nMacht von \u000E\u0001\u0005\u0000Blitz und Donner\u000F\u0001\u0005!,"\u000E\u0001\u0005\u0000Charges plates with electricity,\nincreasing their attack power!\u000F\u0001\u0005",Los platos lanzados se cargan\nde \u000E\u0001\u0005\u0000electricidad\u000F\u0001\u0005 y \u000E\u0001\u0005\u0000aumenta\nsu potencia de ataque\u000F\u0001\u0005.,Charge les assiettes\nd'\u000E\u0001\u0005\u0000électricité\u000F\u0001\u0005 et \u000E\u0001\u0005\u0000augmente\nleur puissance d'attaque\u000F\u0001\u0005 !,"\u000E\u0001\u0005\u0000Elettrifica\u000F\u0001\u0005 i piatti, \u000E\u0001\u0005\u0000aumentando\ni danni che infliggono\u000F\u0001\u0005!",Borden worden \u000E\u0001\u0005\u0000elektrisch\ngeladen\u000F\u0001\u0005 en krijgen \u000E\u0001\u0005\u0000meer\naanvalskracht\u000F\u0001\u0005!,"\u000E\u0001\u0005\u0000Tabakları elektrikle yükler,\nsaldırı gücünü artırır!\u000F\u0001\u0005"
GodSkillEffective_ShockShoot,3,Wirkungsdauer: \u000E\u0001\u0007\u0000 Sekunden.,Duration: \u000E\u0001\u0007\u0000 seconds,Duración: \u000E\u0001\u0007\u0000 segundos,Durée : \u000E\u0001\u0007\u0000 secondes,Durata effetto abilità: \u000E\u0001\u0007\u0000 secondi,Duur: \u000E\u0001\u0007\u0000 seconden,Süre: \u000E\u0001\u0007\u0000 saniye
GodSkillInfo_SoulShoot,4,"\u000E\u0001\u0005\u0000Gewährt 6 Sekunden lang\nextrahohe Angriffskraft\u000F\u0001\u0005,\nkostet dabei aber \u000E\u0001\u0005\u0000eigene HP\u000F\u0001\u0005.","\u000E\u0001\u0005\u0000For six seconds, allows user\nto deal more powerful attacks\nin exchange for HP.\u000F\u0001\u0005",\u000E\u0001\u0005\u0000Los PV se reducen\u000F\u0001\u0005 durante\n6 segundos para ejecutar\n\u000E\u0001\u0005\u0000un ataque más potente\u000F\u0001\u0005.,"Pendant 6 secondes, permet\n\u000E\u0001\u0005\u0000en échange de PV\u000F\u0001\u0005 de lancer\nde \u000E\u0001\u0005\u0000puissantes attaques\u000F\u0001\u0005.",\u000E\u0001\u0005\u0000Riduce i PV di chi lo usa per\n6 secondi e permette di\nsferrare un potente attacco.\u000F\u0001\u0005,"Gedurende zes seconden zijn \u000E\u0001\u0005\u0000de\naanvallen van de gebruiker extra\nkrachtig\u000F\u0001\u0005, maar \u000E\u0001\u0005\u0000het kost wel wat HP\u000F\u0001\u0005.","\u000E\u0001\u0005\u0000Altı saniyeliğine, Can karşılığında\ndaha güçlü saldırılar\nyapmana izin verir.\u000F\u0001\u0005"
GodSkillEffective_SoulShoot,5,Schusskraft × \u000E\u0001\u0008\u0000.,Soul Shot power: \u000E\u0001\u0008\u0000,Potencia de ataque × \u000E\u0001\u0008\u0000,Puissance : \u000E\u0001\u0008\u0000 × tir ordinaire,Potenza colpo x \u000E\u0001\u0008\u0000,Aanvalskracht × \u000E\u0001\u0008\u0000,Ruh Atışı gücü: \u000E\u0001\u0008\u0000
GodSkillInfo_DishAtkUp,6,Lässt \u000E\u0001\u0005\u0000gegnerische Tellerstapel\u000F\u0001\u0005\n9 Sekunden lang \u000E\u0001\u0005\u0000leichter durch\nAngriffe zerbrechen\u000F\u0001\u0005.,"\u000E\u0001\u0005\u0000For nine seconds, attacks\nwill be more likely to break\nopponent's plate stacks!\u000F\u0001\u0005",Durante 9 segundos \u000E\u0001\u0005\u0000aumenta\nla probabilidad\u000F\u0001\u0005 de \u000E\u0001\u0005\u0000romper las\npilas del rival\u000F\u0001\u0005 con los ataques.,"Pendant 9 secondes, \u000E\u0001\u0005\u0000les tirs\nbrisent davantage d'assiettes\u000F\u0001\u0005\nadverses.","Per 9 secondi, \u000E\u0001\u0005\u0000rompere le pile\ndi piatti avversari\u000F\u0001\u0005 sarà \u000E\u0001\u0005\u0000più\nfacile\u000F\u0001\u0005.",De bordenstapels van de\ntegenstander zijn \u000E\u0001\u0005\u0000negen seconden\nlang eenvoudiger te vernietigen\u000F\u0001\u0005!,"\u000E\u0001\u0005\u0000Dokuz saniye boyunca saldırıların,\nrakibin tabak yığınlarını kırma\nolasılığı artar!\u000F\u0001\u0005"
GodSkillEffective_DishAtkUp,7,Tellerbruch-Chance × \u000E\u0001\t\u0000.,Likelihood increase: \u000E\u0001\t\u0000x,Probabilidad × \u000E\u0001\t\u0000,Effet : \u000E\u0001\t\u0000 × plus d'assiettes brisées,Probabilità x \u000E\u0001\t\u0000,Kans dat borden breken × \u000E\u0001\t\u0000,Olasılık artışı: \u000E\u0001\t\u0000x
GodSkillInfo_FesHunt,8,Lässt Angriffe eine Zeitlang\ndie \u000E\u0001\u0005\u0000gegnerische Festival-Leiste\u000F\u0001\u0005\nanzapfen.,\u000E\u0001\u0005\u0000Steals some of opponent's\njubilee gauge when an\nattack lands!\u000F\u0001\u0005,Permite \u000E\u0001\u0005\u0000absorber\u000F\u0001\u0005 un poco\nde la \u000E\u0001\u0005\u0000barra de festival del rival\u000F\u0001\u0005\ncada vez que se le impacte.,"Lorsqu'un tir atteint l'ennemi,\nle lanceur peut \u000E\u0001\u0005\u0000absorber\u000F\u0001\u0005 sa\n\u000E\u0001\u0005\u0000jauge de festival\u000F\u0001\u0005.","A ogni attacco, permette di\n\u000E\u0001\u0005\u0000assorbire un po' della lanterna\nfestival nemica\u000F\u0001\u0005!","Met iedere aanval die raak is,\n\u000E\u0001\u0005\u0000wordt er van de spektakelmeter\nvan de tegenstander gestolen\u000F\u0001\u0005!",\u000E\u0001\u0005\u0000Saldırı isabet edince rakibin\nşenlik göstergesinin bir kısmını\nçalarsın!\u000F\u0001\u0005
GodSkillEffective_FesHunt,9,Wirkungsdauer: \u000E\u0001\u0007\u0000 Sekunden.,Duration: \u000E\u0001\u0007\u0000 seconds,Duración: \u000E\u0001\u0007\u0000 segundos,Durée : \u000E\u0001\u0007\u0000 secondes,Durata effetto abilità: \u000E\u0001\u0007\u0000 secondi,Duur: \u000E\u0001\u0007\u0000 seconden,Süre: \u000E\u0001\u0007\u0000 saniye
