00000	CTR/3D/sai/sai_40.bch
00001	CTR/3D/sai/sai_40_test.bch
00002	CTR/BG/controls.bch
00003	CTR/BG/format.bch
00004	CTR/BG/formatu.bch
00005	CTR/BG/initialize.bch
00006	CTR/BG/initialize_btn.bch
00007	CTR/BG/notice.bch
00008	CTR/BG/thanks0.bch
00009	CTR/BG/thanks1.bch
00010	CTR/BG/title.bch
00011	CTR/BG/title_back.bch
00012	CTR/BG/title_r.bch
00013	CTR/BG/title_tm.bch
00014	CTR/etc/black.bch
00015	CTR/etc/fade.bch
00016	CTR/etc/white.bch
00017	CTR/etc/gs1/dummy/dummy16x16.bch
00018	CTR/etc/gs2/mz0000.ans
00019	CTR/etc/gs2/mz0000.bch
00020	CTR/etc/gs2/bg/bgg101.bch
00021	CTR/etc/gs2/bg/bgg102.bch
00022	CTR/etc/gs2/bg/bgg103.bch
00023	CTR/etc/gs2/bg/bgg104.bch
00024	CTR/etc/gs2/bg/bgg105.bch
00025	CTR/etc/gs2/bg/bgg106.bch
00026	CTR/etc/gs2/bg/bgg107.bch
00027	CTR/etc/gs2/bg/bgg108.bch
00028	CTR/etc/gs2/bg/bgg109.bch
00029	CTR/etc/gs2/bg/bgg110.bch
00030	CTR/etc/gs2/bg/bgg111.bch
00031	CTR/etc/gs2/bg/bgg112.bch
00032	CTR/etc/gs2/bg/bgg113.bch
00033	CTR/etc/gs2/bg/bgg114.bch
00034	CTR/etc/gs2/bg/bgg115.bch
00035	CTR/etc/gs3/ending/ed_01.bch
00036	CTR/etc/gs3/ending/ed_02.bch
00037	CTR/etc/gs3/ending/ed_03.bch
00038	CTR/etc/gs3/ending/ed_04.bch
00039	CTR/etc/gs3/ending/ed_05.bch
00040	CTR/etc/gs3/ending/ed_06.bch
00041	CTR/font/GS123.bffnt
00042	CTR/font/GS123u.bffnt
00043	CTR/libASR/ASR_DIC_Japanese.txt
00044	CTR/libASR/ASR_DIC_US_English.txt
00045	CTR/libASR/Japanese/mixed.large/dtb.bin
00046	CTR/libASR/Japanese/mixed.large/hmm.bin
00047	CTR/libASR/Japanese/mixed.large/mdc.bin
00048	CTR/libASR/Japanese/mixed.large/phn.bin
00049	CTR/libASR/Japanese/mixed.large/str.bin
00050	CTR/libASR/Japanese/mixed.large/tree.bin
00051	CTR/libASR/US_English/mixed.large/dtb.bin
00052	CTR/libASR/US_English/mixed.large/hmm.bin
00053	CTR/libASR/US_English/mixed.large/mdc.bin
00054	CTR/libASR/US_English/mixed.large/phn.bin
00055	CTR/libASR/US_English/mixed.large/str.bin
00056	CTR/libASR/US_English/mixed.large/tree.bin
00057	
00058	data1/mes_all.bin
00059	data1/2D/Bar00.bch
00060	data1/2D/Bar01.bch
00061	data1/2D/Bar02.bch
00062	data1/2D/Bar03.bch
00063	data1/2D/Bar04.bch
00064	data1/2D/Bar05.bch
00065	data1/2D/btn00.bch
00066	data1/2D/btn01.bch
00067	data1/2D/btn02.bch
00068	data1/2D/btn02u.bch
00069	data1/2D/btn03.bch
00070	data1/2D/btn03u.bch
00071	data1/2D/btn04.bch
00072	data1/2D/btn04u.bch
00073	data1/2D/btn05.bch
00074	data1/2D/btn05u.bch
00075	data1/2D/btn06.bch
00076	data1/2D/btn06u.bch
00077	data1/2D/btn07.bch
00078	data1/2D/btn07u.bch
00079	data1/2D/btn08.bch
00080	data1/2D/btn09.bch
00081	data1/2D/btn0a.bch
00082	data1/2D/btn0b.bch
00083	data1/2D/btn0c.bch
00084	data1/2D/btn0cu.bch
00085	data1/2D/btn0d.bch
00086	data1/2D/btn0du.bch
00087	data1/2D/btn0e.bch
00088	data1/2D/btn0eu.bch
00089	data1/2D/btn0f.bch
00090	data1/2D/btn0fu.bch
00091	data1/2D/btn10.bch
00092	data1/2D/btn10u.bch
00093	data1/2D/btn11.bch
00094	data1/2D/btn11u.bch
00095	data1/2D/btn12.bch
00096	data1/2D/btn13.bch
00097	data1/2D/btn13u.bch
00098	data1/2D/btn14.bch
00099	data1/2D/btn14u.bch
00100	data1/2D/btn15.bch
00101	data1/2D/btn15u.bch
00102	data1/2D/btn16.bch
00103	data1/2D/btn17.bch
00104	data1/2D/btn18.bch
00105	data1/2D/btn18u.bch
00106	data1/2D/btn19.bch
00107	data1/2D/btn1a.bch
00108	data1/2D/btn1b.bch
00109	data1/2D/btn1c.bch
00110	data1/2D/btn1d.bch
00111	data1/2D/btn1e.bch
00112	data1/2D/btn1f.bch
00113	data1/2D/btn21.bch
00114	data1/2D/btn22.bch
00115	data1/2D/btn23.bch
00116	data1/2D/btn24.bch
00117	data1/2D/btn25.bch
00118	data1/2D/btn26.bch
00119	data1/2D/btn28.bch
00120	data1/2D/btn28u.bch
00121	data1/2D/btn29.bch
00122	data1/2D/btn29u.bch
00123	data1/2D/btn2a.bch
00124	data1/2D/btn2au.bch
00125	data1/2D/btn2b.bch
00126	data1/2D/btn2c.bch
00127	data1/2D/btn40.bch
00128	data1/2D/btn40u.bch
00129	data1/2D/btn41.bch
00130	data1/2D/btn41u.bch
00131	data1/2D/ETC00F.bch
00132	data1/2D/grid.bch
00133	data1/2D/grid1.bch
00134	data1/2D/MenuSpritePack.bch
00135	data1/2D/MenuSpritePacku.bch
00136	data1/2D/s2d000u.bch
00137	data1/2D/s2d001.bch
00138	data1/2D/s2d002.bch
00139	data1/2D/s2d002u.bch
00140	data1/2D/s2d003.bch
00141	data1/2D/s2d003u.bch
00142	data1/2D/s2d004.bch
00143	data1/2D/s2d005.bch
00144	data1/2D/s2d006.bch
00145	data1/2D/s2d007.bch
00146	data1/2D/s2d008.bch
00147	data1/2D/s2d009.bch
00148	data1/2D/s2d00a.bch
00149	data1/2D/s2d00b.bch
00150	data1/2D/s2d00c.bch
00151	data1/2D/s2d00cu.bch
00152	data1/2D/s2d00d.bch
00153	data1/2D/s2d00e.bch
00154	data1/2D/s2d00f.bch
00155	data1/2D/s2d010.bch
00156	data1/2D/s2d011.bch
00157	data1/2D/s2d011u.bch
00158	data1/2D/s2d012.bch
00159	data1/2D/s2d013.bch
00160	data1/2D/s2d014.bch
00161	data1/2D/s2d014u.bch
00162	data1/2D/s2d015.bch
00163	data1/2D/s2d016.bch
00164	data1/2D/s2d016u.bch
00165	data1/2D/s2d017.bch
00166	data1/2D/s2d017u.bch
00167	data1/2D/s2d018.bch
00168	data1/2D/s2d018u.bch
00169	data1/2D/s2d019.bch
00170	data1/2D/s2d01a.bch
00171	data1/2D/s2d01b.bch
00172	data1/2D/s2d01c.bch
00173	data1/2D/s2d01d.bch
00174	data1/2D/s2d01e.bch
00175	data1/2D/s2d01f.bch
00176	data1/2D/s2d01fu.bch
00177	data1/2D/s2d020.bch
00178	data1/2D/s2d020u.bch
00179	data1/2D/s2d021.bch
00180	data1/2D/s2d021u.bch
00181	data1/2D/s2d022.bch
00182	data1/2D/s2d022u.bch
00183	data1/2D/s2d023.bch
00184	data1/2D/s2d023u.bch
00185	data1/2D/s2d024.bch
00186	data1/2D/s2d024u.bch
00187	data1/2D/s2d025.bch
00188	data1/2D/s2d025u.bch
00189	data1/2D/s2d026.bch
00190	data1/2D/s2d026u.bch
00191	data1/2D/s2d027.bch
00192	data1/2D/s2d027u.bch
00193	data1/2D/s2d028.bch
