index,label,English,French,German,Italian,Spanish,Turkish
0,IntroM0,{TAG_1}Shall we sit over here?{TAG_2},{TAG_1}On s'asseoit par là ?{TAG_2},{TAG_1}Sollen wir uns hierhin setzen?{TAG_2},{TAG_1}Ci sediamo qui?{TAG_2},{TAG_1}¿Nos sentamos aquí?{TAG_2},{TAG_1}Şuraya oturalım mı?{TAG_2}
1,IntroM1,{TAG_1}OK!{TAG_2},{TAG_1}OK !{TAG_2},{TAG_1}Gut!{TAG_2},{TAG_1}Va bene!{TAG_2},{TAG_1}¡Vale!{TAG_2},{TAG_1}Olur!{TAG_2}
2,IntroF0,{TAG_1}Shall we sit here?{TAG_2},{TAG_1}On s'asseoit dans le coin ?{TAG_2},{TAG_1}Sollen wir uns hierhin setzen?{TAG_2},{TAG_1}Ti va di sederti qui?{TAG_2},{TAG_1}¿Nos sentamos aquí?{TAG_2},{TAG_1}Buraya oturalım mı?{TAG_2}
3,IntroF1,"{TAG_1}OK, why not?{TAG_2}",{TAG_1}Pourquoi pas ?{TAG_2},"{TAG_1}Gut, warum nicht...{TAG_2}","{TAG_1}Va bene, perché no?{TAG_2}","{TAG_1}Vale, por mí bien.{TAG_2}","{TAG_1}Olur, neden olmasın?{TAG_2}"
4,SuccessM0-0,{TAG_1}Isn't it beautiful?{TAG_2},"{TAG_1}C'est beau, non ?{TAG_2}",{TAG_1}Ist das nicht wunderschön?{TAG_2},"{TAG_1}Che spettacolo, eh?{TAG_2}","{TAG_1}Qué noche más bonita, ¿verdad?{TAG_2}",{TAG_1}Çok güzel değil mi?{TAG_2}
5,SuccessM0-1,"{TAG_1}Yes, isn't it?{TAG_2}","{TAG_1}Oui, vraiment.{TAG_2}",{TAG_1}Oh ja!{TAG_2},{TAG_1}Già...{TAG_2},{TAG_1}Sí...{TAG_2},"{TAG_1}Evet, gerçekten güzel.{TAG_2}"
6,SuccessM1-0,"{TAG_1}Actually, you are more beautiful.{TAG_2}",{TAG_1}T'es encore plus belle que les feux d'artifice !{TAG_2},{TAG_1}Aber du bist noch viel schöner.{TAG_2},{TAG_1}Anche se tu sei molto più bella.{TAG_2},{TAG_1}Hoy estás más guapa que nunca.{TAG_2},{TAG_1}Aslında sen daha güzelsin.{TAG_2}
7,SuccessM1-1,{TAG_1}Heehee! Thanks!{TAG_2},"{TAG_1}Hi, hi, hi ! Merci !{TAG_2}",{TAG_1}Hihi! Danke für das Kompliment!{TAG_2},{TAG_1}Eh eh! Grazie!{TAG_2},{TAG_1}¡Uy! Gracias.{TAG_2},{TAG_1}Hihi! Teşekkürler!{TAG_2}
8,SuccessM2-0,"{TAG_1}By the way, I have something I have
been meaning to ask...{TAG_2}","{TAG_1}Au fait, j'ai quelque chose d'important à
te demander...{TAG_2}",{TAG_1}Ich muss dich etwas Wichtiges fragen...{TAG_2},{TAG_1}In realtà c'è qualcosa che vorrei chiederti...{TAG_2},"{TAG_1}Por cierto, hay algo que quería preguntarte...{TAG_2}","{TAG_1}Bu arada, bir süredir sana sormak istediğim bir şey var...{TAG_2}"
9,SuccessM2-1,{TAG_1}What is it?{TAG_2},{TAG_1}Quoi donc ?{TAG_2},{TAG_1}Was gibt es denn?{TAG_2},{TAG_1}Di che si tratta?{TAG_2},{TAG_1}¿El qué?{TAG_2},{TAG_1}Nedir?{TAG_2}
10,SuccessM3-0,{TAG_1}Would you marry me?{TAG_2},{TAG_1}Veux-tu m'épouser ?{TAG_2},{TAG_1}Möchtest du mich heiraten?{TAG_2},{TAG_1}Vuoi sposarmi?{TAG_2},{TAG_1}¿Quieres casarte conmigo?{TAG_2},{TAG_1}Benimle evlenir misin?{TAG_2}
11,SuccessM3-1,"{TAG_1}Sure, I'd love to!{TAG_2}",{TAG_1}Oh ! Avec joie !{TAG_2},"{TAG_1}Aber ja, natürlich möchte ich!{TAG_2}",{TAG_1}Certo! Ne sarei felice!{TAG_2},{TAG_1}¡Por supuesto!{TAG_2},"{TAG_1}Tabii, çok isterim!{TAG_2}"
12,SuccessF0-0,{TAG_1}Isn't it pretty?{TAG_2},"{TAG_1}C'est beau, tu ne trouves pas ?{TAG_2}",{TAG_1}Ist das nicht wunderschön?{TAG_2},"{TAG_1}Che spettacolo, vero?{TAG_2}","{TAG_1}Son bonitos, ¿verdad?{TAG_2}",{TAG_1}Çok hoş değil mi?{TAG_2}
13,SuccessF0-1,{TAG_1}Yeah.{TAG_2},{TAG_1}Ouais...{TAG_2},{TAG_1}Ja.{TAG_2},"{TAG_1}Sì, è bellissimo.{TAG_2}",{TAG_1}Sí...{TAG_2},{TAG_1}Evet.{TAG_2}
