index,label,English,French,German,Italian,Spanish,Turkish
0,IntroM0,I had a great time today!,J'ai passé un bon moment aujourd'hui !,Der heutige Tag hat mir richtig Spaß gemacht!,Mi sono davvero divertito oggi!,¡Hoy me lo he pasado muy bien!,Bugün çok eğlendim!
1,IntroM1,Me too!,Moi aussi !,Mir auch!,Anchìo!,¡Yo también!,Ben de!
2,IntroF0,I had a great time today!,J'ai passé un excellent moment aujourd'hui !,Das war toll heute!,"Mi sono davvero divertita, oggi!",¡Hoy me lo he pasado muy bien!,Bugün çok eğlendim!
3,IntroF1,So did I!,Moi aussi.,Du sagst es!,"Sì, anchìo!",¡Y yo!,Ben de çok eğlendim!
4,SuccessM0-0,It feels sad to go home...,"Je suis un peu triste de devoir rentrer
à la maison...",Schade dass es jetzt nach Hause geht...,Non mi va di tornare a casa...,Me da pena tener que volver a casa...,Eve dönmek biraz hüzünlü geliyor...
5,SuccessM0-1,Yeah...,Je sais...,Ja...,Già...,Y a mí...,Evet...
6,SuccessM1-0,Would you still like to do something?,J'aurais voulu que ça ne s'arrête jamais...,Möchtest du noch was unternehmen?,Ti va di restare insieme un altro po'?,¿Te gustaría hacer algo más?,Hâlâ bir şeyler yapmak ister misin?
7,SuccessM1-1,Heehee! Why not?,i{TAG_1} i ! C'est vrai.,Hihi! Warum nicht?,Perché no?,¡Claro! ¿Por qué no?,Hihi! Neden olmasın?
8,SuccessM2-0,"Actually, I've been meaning to ask you
something important...","En faitt, j'ai quelque chose d'important
à te dire...",Eigentlich wollte ich dich noch etwas fragen...,"In realtà ho qualcosa di importante
da chiederti...","La verdad es que tengo que preguntarte
una cosa...","Aslında bir süredir sana önemli
bir şey sormak istiyordum..."
9,SuccessM2-1,What is it?,Quoi donc ?,Was gibt es denn?,Che cosa?,¿El qué?,Nedir?
10,SuccessM3-0,Will you marry me?,Tu veux m'épouser ?,Möchtest du mich heiraten?,Vuoi sposarmi?,¿Quieres casarte conmigo?,Benimle evlenir misin?
11,SuccessM3-1,{TAG_1}Yes{TAG_2} Yes{TAG_3} Yes!,Oui ! Oui ! Oui !,Ja! Ja! Ja!,Sì! Sì! Sì!,¡Sí sí sí!,{TAG_1}Evet{TAG_2}! Evet{TAG_3}! Evet!
12,SuccessF0-0,I feel a little sad the day's over{TAG_1}{TAG_2} don't{TAG_3} you?,"Je suis un peu triste à l'idée de devoir
rentrer maintenant...","Schade dass der Tag schon vorbei ist, oder?","Ora che la giornata volge al termine, mi dispiace
un po' dover tornare a casa.",Me da pena que se acabe el día...,"Günün bitmesi biraz hüzünlü{TAG_1}{TAG_2}, değil{TAG_3} mi?"
13,SuccessF0-1,Yeah...,"Oui, moi aussi...",Ja...,"Sì, anche a me...",Y a mí...,Evet...
14,SuccessF1-0,{TAG_1}Shall we do something{TAG_2} else?,"J'aurais bienh naimé qu'on reste un peu plus
longtemps ensemble...",Wollen wir noch was anderes unternehmen?,Perché non stiamo insieme ancora un po'?,¿Quieres que hagamos otra cosa?,{TAG_1}Başka bir şey{TAG_2} daha yapalım mı?
15,SuccessF1-1,That would be cool!,"Oui, moi aussi...",Das klingt super!,Per me va bene!,¡Estaría genial!,Harika olur!
16,SuccessF2-0,"Actually, there's something I have to ask...","En faitt ? Je voulais te demander
quelque chose...",Eigentlich würde ich dich gern etwas fragen...,"In realtà volevo chiederti una cosa molto
importante...",Hay algo que quiero preguntarte...,Aslında sana sormam gereken bir şey var...
17,SuccessF2-1,Huh?,Quoi donc ?,{TAG_1}Hmmm?,Cosa?,¿Eh?,Ha?
18,SuccessF3-0,Will you marry me?,Veux-tu bien m'épouser ?,Möchtest du mich heiraten?,Vuoi sposarmi?,¿Quieres casarte conmigo?,Benimle evlenir misin?
19,SuccessF3-1,Of course!,Avec joie !,Natürlich möchte ich das!,Ma certo!,¡Por supuesto!,Tabii ki!
20,FailureContinueM0-0,What? I couldn't hear you.,Pardon ? Je n'ai rien entendu !,Was? Ich hab dich nicht verstanden.,"Come, scusa? Non ho capito.",¿Que? No te he oído.,Ne? Seni duyamadım.
21,FailureContinueM0-1,Never mind...,"Non, ri hein...",Schon gut...,Lascia perdere...,"Nada, olvídalo...",Boş ver...
22,FailureContinueF0-0,Huh? I didn't hear you.,Hein ? Je ne t'ai pas entendue !,{TAG_1}Hmmm? {TAG_2}Ich hab dich nicht verstanden.,Eh? Non ho capito.,¿Qué has dicho?,Ha? Seni duyamadım.
