index,label,English,French,German,Italian,Spanish,Turkish
0,0001,"Everyone on {TAG_1}
Island seems to be a lot of fun.","Tout le monde a l'air de bien s'amuser,
sur l'île {TAG_1}.","Alle hier auf {TAG_1}
sind so unglaublich nett.","Sembra proprio che gli abitanti dell'Isola
{TAG_1} se la pássino bene.","Parece que todos los residentes de la
isla {TAG_1} saben pasárselo bien.","{TAG_1} Adası’ndaki herkes
çok eğleniyor gibi görünüyor."
1,0006,"I met someone who said they'd be
perfect as this island's leader.","J'ai rencontré quelqu'un qui m'a dit qu'il
était fait pour être le meneur de l'île.","Ich habe jemanden getroffen der sich für
den perfekten Verwalter der Insel hält.","Ho incontrato una persona che vorrebbe
diventare responsabile dell'isola.","Héconocido a alguien que clama ser
la persona ideal para gestionar la isla.","Bu adanın yöneticisi olmak için biçilmiş
kaftan olduğunu söyleyen biriyle tanıştım."
2,0007,"I wonder if {TAG_1} is
the leader of this island.","Je me demande si {TAG_1}
est l{TAG_2} meneu{TAG_3} de cette île...","Ich frage mich ob {TAG_1}
{TAG_2} auf dieser Insel ist.","Mi chiedo se {TAG_1} sia
un'autorità sull'isola.","¿Será {TAG_1} {TAG_2}
de esta isla?",Acaba {TAG_1} bu adanın yöneticisi mi?
3,0008,"It feels so good to stand here and 
feel the breeze on this island.","Le vent qui souffle sur cette île
est si agréable.","Es ist so gut, hier zu stehen
und den Wind zu spüren...","La brezza di questísola è così
gradevole!","El viento que sopla en esta isla
es muy agradable.","Burada durup adanın
esintisini hissetmek ne güzel."
4,0009,This island really is a beautiful place!,"Cette île est magnifique, grâce à
sa végétation luxuriante.","Die Natur auf dieser Insel
ist ganz einfach herrlich!","Questísola è davvero un posto
splendido!","El entorno natural de esta isla
es muy bonito.",Bu ada gerçekten çok güzel bir yer!
5,0010,"My parents always said I should
cherish everybody I meet.","Mes parents m'ont toujours dit qu'il
fallait chérir toutes les rencontres.","Meine Eltern haben gesagt, ich soll
für jede Begegnung dankbar sein!","I miei genitori mi dicono sempre di
sorridere alle persone che incontro.","Mis padres me enseñaron a apreciar
a la gente con la que me cruzo.","Annemle babam, tanıştığım herkese
değer vermemi hep söylerdi."
6,0032,"The islanders showed me some really
tasty-looking food!","Les gens de l'île m'ont montré des
aliments qui avaient l'air délicieux !","Die Einwohner dieser Insel haben mir
unglaublich köstliche Dinge gezeigt!","Gli abitanti dell'isola mi hanno mostrato
dei manicaretti dall'aria appetitosa!","¡Los residentes de la isla me han
mostrado unos platos deliciosos!","Adalılar bana nefis
görünen yemekler gösterdi!"
7,0343,"The islanders' cooking here
looked really good!","La nourriture que les habitants de l'île
m'ont montrée avait l'air succulente.","Das Essen hier auf der Insel
sah wirklich köstlich aus!","La cucina degli abitanti dell'isola ha
davvero un aspetto squisito!","Los residentes me han mostrado
la deliciosa gastronomía de la isla.","Buradaki adalıların yemekleri
gerçekten çok güzel görünüyordu!"
8,0033,"{TAG_1} Island...
What an interesting name!","C'est intéressant comme nom,
« île {TAG_1} ».","{TAG_1} . Was für ein
eigenwilliger Name für eine Insel!","Isola {TAG_1}...
Un nome davvero interessante!","""Isla {TAG_1}""...
Qué nombre tan curioso...",{TAG_1} Adası... Ne ilginç bir isim!
9,0034,"I'm sure to have some great times
on {TAG_1} Island!","Je vais tout faire pour que les moments passés
sur l'île {TAG_1} restent inoubliables.","Ich bin sicher, ich werde auf
{TAG_1} viel Spaß haben!","Mi divertirò alla grande qui sull'Isola
{TAG_1}!","¡Haré que el tiempo que pase en la
isla {TAG_1} sea inolvidable!","{TAG_1} Adası’nda çok güzel vakit
geçireceğime eminim!"
