index,label,English,French,German,Italian,Spanish,Turkish
0,Normal_man,"I can't live without you, please go out
with me!","Je ne peux pas vivre sans toi !
Sors avec moi !","Ich kann ohne dich nicht leben!
Also bitte geh mit mir!","Non posso vivere senza di te!
Ti prego, usciamo insieme!","¡No puedo vivir sin ti!
¡Sal conmigo!","Sensiz yaşayamam, lütfen benimle çık!"
1,Normal_woman,"I want to be with you together forever. 
Please go out with me!","Je veux rester avec toi pour toujours.
Sors avec moi !","Ich will für immer mit dir zusammen sein!
Bitte sei mein starker Mann!","Vòglio stare sempre con te!
Usciamo insieme!","¡Quiero estar siempre a tu lado!
¡Sal conmigo!","Sonsuza dek seninle olmak istiyorum.
Lütfen benimle çık!"
2,Romantic_man,"You and I have been joined by destiny, so
nothing can ever come between us!","Nous sommes liés par le destin,
rien ne pourra nous séparer !","Das Schicksal hat uns vereint. Also kann
keine Macht hder Welt uns trennen!","Il nostro incontro è stato un segno del destino!
Niente e nessuno potrà mai separarci!","Nuestrosdestinos están unidos, ¡y nada
los podrá separar!","Kader bizi birbirimize bağladı;
artık hiçbir şey aramıza giremez!"
3,Romantic_woman,"The stage is ours alone. Won't you be my
Prince Charming?","Cette scène nous appartient. Je serai ton héroïne,
alors deviens mon héros !","Das hier ist unsere Bühne... Lass mich die 
weibliche Hauptrolle in deinem Leben übernehmen!","Il palcoscenico è tutto nostro!
Vuoi essere il mio principe azzurro?","Este es el escenario de nuestra vida. Yo seré
tu heroína. ¿Serás tú mi héroe?","Bu sahne yalnızca ikimizin.
Benim yakışıklı prensim olur musun?"
4,Proudly_man,Don't you understand? I love you!,"Tu ne comprends toujours pas ?
Je t'aime !","Hast du's immer noch nicht bemerkt?
Im Ernst? Ich bin verliebt in dich!",Non capisci? Io ti amo!,"¿Todavía no te has dado cuenta?
¡Te amo y quiero que salgas conmigo!",Anlamıyor musun? Seni seviyorum!
5,Proudly_woman,"I wouldn't go out with you in a million years...
but I have some time free, so why don't we?","Je ne sais pas trop si tu mérites de sortir
avec moi, mais si tu insistes, je veux bien.","Ich würde in hundert Jahren nicht mit dir gehen.
Außer ich hab nichts Besseres zu tun... Also?","Non uscirei con te neanche tra un milione
di anni... ma facciamo pure una prova.","No saldría contigo ni loca, pero estoy
aburrida, así que, ¿por qué no?","Bir milyon yıl geçse seninle çıkmazdım...
ama boş vaktim var, hadi çıkalım bari."
6,Desperate_man,"I think I might not have long left...
So, please go out with me!","C'est peut-être la dernière chance que j'ai de te
le demander... Sors avec moi !","Ich denke manchmal, du bist meine letzte
Chance... Bitte lass uns miteinander gehen!","Non so se mi ricapiterà un'altra occasione!
Ti prego, esci con me!","¡Puede que sea mi última oportunidad!
¿Quieres salir conmigo?","Belki bir daha fırsatım olmayacak...
O yüzden lütfen benimle çık!"
7,Desperate_woman,"I may not be all that much, but would you
please go out with me!","Je ne suis peut-être pas la meilleure, mais...
sors avec moi, je t'en prie !","Ich bin sicher nichts Besonderes, aber
bitte werd htrotzdem mein Freund!","So di non essere una persona speciale,
ma ti prego, esci con me!","Soy una persona bastante normal y corriente pero,
¿quieres salir conmigo?","Pek matah biri olmayabilirim ama...
lütfen benimle çıkar mısın?"
8,Cute_both_00,"I never expected to fall for you, but I think
it's already too late...","Je n'avais pas prévu de t'aimer, mai on dirait
que c'est déjà trop tard...","Ich hätte nie gedacht dass ich mich irgendwann
in dich verliebe, aber jetzt ist's halt passiert...","Non pensavo di innamorarmi di te,
ma mi sbagliavo...","No tenía planeado enamorarme de ti,
pero ya es demasiado tarde...","Sana âşık olacağımı hiç düşünmemiştim ama
galiba artık çok geç..."
9,Cute_man_01,Would you be my girlfriend?,Tu veux devenir ma petite amie ?,"Hast du Lust, meine Freundin zu werden?",Vuoi essere la mia ragazza?,¿Quieres ser mi novia?,Sevgilim olur musun?
10,Cute_woman_01,Would you be my boyfriend?,Tu veux devenir mon petit ami ?,"Hast du Lust, mein Freund zu werden?",Vuoi essere il mio ragazzo?,¿Quieres ser mi novio?,Sevgilim olur musun?
11,021,"I'll give you {TAG_1} {TAG_2},
if you go out with me.","Si tu sors avec moi, je te donnerai
{TAG_1}{TAG_2}.","Ich geb dir auch jede Menge {TAG_1},
wenn du mich nimmst.","Ti darò {TAG_1}{TAG_2},
se accetterai di uscire con me.","Si sales conmigo, te daré
{TAG_1} {TAG_2}.",Benimle çıkarsan sana {TAG_1} {TAG_2} veririm.
12,001,Sure.,D'accord !,Mit Freuden werde ich {TAG_1}!,Certo!,¡Vale!,Tabii.
13,002,{TAG_1}{TAG_2}I'm sorry...,{TAG_1}{TAG_2}Désol{TAG_3}...,{TAG_1}{TAG_2}Nein... Es geht einfach nicht!,{TAG_1}{TAG_2}Mi dispiace...,{TAG_1}{TAG_2}Lo siento...,{TAG_1}{TAG_2}Üzgünüm...
14,003,Hold on a minute!,Eh ! Pas si vite !,Moment mal!,Aspetta un minuto!,¡Ún momento!,Bir dakika!
15,004,Nobody loves you more than me!,"Cel{TAG_1} qui t'aime vraiment, c'est moi !",Nur ich kann dich wirklich lieben!,Nessuno ti ama più di me!,¡Nádie te ama tanto comoyo!,Seni benden daha çok seven yok!
16,014,I love you more!,"Je t'aime encore pluss qu'{TAG_1}, crois-moi !","Niemals! Ich bin {TAG_1}, {TAG_2} dich mehr liebt
als alle anderen!",Io ti amo di più!,¡Yó te amo mucho más!,Ben daha çok seviyorum!
17,007,No way! I love you the most!,"Impossible, c'est moi qui t'aime le pluss !","Nein! Ich war zuerst hier! In der Liebe
bin ich also auch die Nummer eins!",Non è vero! Sono io ad amarti di più!,¡Y un jamón! Yó te quiero más. ¡Al infinito!,Olmaz! Seni en çok ben seviyorum!
18,017,"Who do you choose, {TAG_1}?","Qui choisis-tu, {TAG_1} ?","Wen von uns wählst du aus?
{TAG_1}?","Chi scegli, {TAG_1}?","¿A quién eliges, {TAG_1}?","{TAG_1}, kimi seçiyorsun?"
19,015,"No, no!",C'est même pas vrai !,"Nein, nein!",No no!,¡No no!,"Hayır, hayır!"
20,018,"Who do you choose, {TAG_1}?","Qui choisis-tu, {TAG_1} ?","Auf wen fällt deine Wahl, {TAG_1}?","Chi scegli, {TAG_1}?","¿A quién vas a elegir, {TAG_1}?","{TAG_1}, kimi seçiyorsun?"
21,005,"{TAG_1}, I'm so glad you feel
the same way.","Je suis si heureu{TAG_1} que tu ressentes la même
chose que moi, {TAG_2}.","{TAG_1}, ich bin so froh
dass du meine Gefühleteilst!","{TAG_1}, sono felice di sapere
che ricambi i miei sentimenti.","¡Estoy tan content{TAG_1} de que sientas lo mismo
por mí, {TAG_2}!","{TAG_1}, benimle aynı şeyleri hissetmene
çok sevindim."
22,023,Yikes!,{TAG_1}Ha a !,{TAG_1}Wahs?,Aaah!,¡Uaaaa!,Eyvah!
23,006,"So, what do you think about us
becoming sweethearts.",Vous êtes d'accord avec ce choix ?,Bist du mit dieser Wahl einverstanden?,"Credi che saremo una
bella coppia?",¿Crees que hacemos buena pareja?,"Peki, sevgili olmamıza ne dersin."
24,008,"{TAG_1}{TAG_2}I'm sorry, neither.","{TAG_1}{TAG_2}Désol{TAG_3}, aucun{TAG_4} des deux.","{TAG_1}{TAG_2}Tut mir echt leid ihr beiden, aber?",{TAG_1}{TAG_2}Mi dispiace per voidùe.,"{TAG_1}{TAG_2}Lo siento, pero no me interesa {TAG_3}.","{TAG_1}{TAG_2}Üzgünüm, ikinizi de seçmiyorum."
25,016,"{TAG_1}{TAG_2}I'm sorry, none of you.","{TAG_1}{TAG_2}Désol{TAG_3}, vous ne m'intéressez pas.","{TAG_1}{TAG_2}Tut mir echt leid miteinander, aber?","{TAG_1}{TAG_2}Mi dispiace, non ho preferenze.","{TAG_1}{TAG_2}Lo siento mucho.
No estoy {TAG_3}.","{TAG_1}{TAG_2}Üzgünüm, hiçbirinizi seçmiyorum."
26,Song_man_00,"<\sing><\bpm=150>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}

<\lyrics>You're in the cen tar of my stage and I've got a script for you to read","<\sing><\bpm=150>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}

<\lyrics>Tu es au centre de ma scène pour toi j'ai écrit un scénario","<\sing><\bpm=150>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}
<\lyrics>im spiel film meines Lebens wär noch ne roll le für dich frei","<\sing><\bpm=140>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}
<\lyrics>Sei l'eroina del prossimo atto e io ho il copione adatto","<\sing><\bpm=110>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}Tú
{TAG_7}eres
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}para
{TAG_15}ti
<\lyrics>Tú eres mi estrella y tengo un guion para ti","<\sing><\bpm=150>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}

<\lyrics>Hayat sahnemin tam ortasındasın senin için yazdığım bir rol var"
27,Song_man_01,"<\sing><\bpm=190>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}
{TAG_19}
{TAG_20}
{TAG_21}
{TAG_22}
{TAG_23}
{TAG_24}
{TAG_25}
<\lyrics>it's so easy for you to say I love you and you love me","<\sing><\bpm=190>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}

<\lyrics>Si tu veux être ma Juliette je serai ton Romhého","<\sing><\bpm=190>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
<\lyrics>wenn du die roll le üh ber nimmst dann ist die gage einerlei","<\sing><\bpm=150>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
<\lyrics>Devi solo dire come ti chiami e subito dopo dire che mi ami","<\sing><\bpm=110>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}que
{TAG_6}dice
{TAG_7}que
{TAG_8}te
{TAG_9}amo
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}

<\lyrics>Que dice que te amo y que tú me amas a mí","<\sing><\bpm=190>
{TAG_1}
{TAG_2}
{TAG_3}
{TAG_4}
{TAG_5}
{TAG_6}
{TAG_7}
{TAG_8}
{TAG_9}
{TAG_10}
{TAG_11}
{TAG_12}
{TAG_13}
{TAG_14}
{TAG_15}
{TAG_16}
{TAG_17}
{TAG_18}
{TAG_19}
{TAG_20}
{TAG_21}
{TAG_22}
{TAG_23}
{TAG_24}
{TAG_25}
<\lyrics>Senden tek istediğim şu repliği söylemen seni seviyorum sen de beni seviyorsun"
