index,label,English,French,German,Italian,Spanish,Turkish
0,ia_00,Ice Cream Cone,Cornet de glace,Eiscreme,Gelato artigianale,Cono de helado,külah dondurma
1,ia_01,Apple Pie,Tarte aux pommes,Apfelkuchen,Torta di mele,Pastel de manzana,elmalı turta
2,ia_02,Strawberry,Fraise,Erdbeer,Fragola,Fresa,çilek
3,ia_03,Prawn Salad,Salade de crevettes,Garnelensalat,Insalata di gamberetti,Ensalada de langostinos,karides salatası
4,ia_04,Smoked Salmon,Saumon fumé,Räucherlachs,Salmone affumicato,Salmón ahumado,füme somon
5,ia_05,Orange Juice,Jus d'orange,Orangensaft,Succo d'arancia,Zumo de naranja,portakal suyu
6,ia_06,Chocolate Gateau,Gâteau au chocolat,Schokokuchen,Torta al cioccolato,Pastel de chocolate,çikolatalı pasta
7,ia_07,Liquorice,Réglisse,Lakritze,Liquirizia,Rueda de regaliz,meyan kökü şekeri
8,ia_08,Fried Chicken,Poulet frit,Brathuhn,Pollo fritto,Pollo frito,kızarmış tavuk
9,ia_09,Mushroom,Champignon,Pilz,Fungo,Seta,mantar
10,ia_10,Caviar,Caviar,Kaviar,Caviale,Caviar,havyar
11,ia_11,Gummy Candy,Bonbon mou,Weingummi,Caramella gommosa,Gominola,jelibon
12,ia_12,Gratin,Gratin,Gratin,Gratin,Macarrones gratinados,graten
13,ia_13,Creamy Stew,Blanquette de veau,Eintopf,Stufato di carne,Estofado blanco,kremalı yahni
14,ia_14,Crepe,Crêpe,Crêpe,Crêpe,Crepe,krep
15,ia_15,Grapefruit,Pamplemousse,Grapefruit,Pompelmo,Pomelo,greyfurt
16,ia_16,Croissant,Croissant,Croissant,Cornetto,Cruasán,kruvasan
17,ia_17,Coffee,Café,Kaffee,Caffè,Café,kahve
18,ia_18,Cheese,Fromage,Käse,Formaggio,Queso,peynir
19,ia_19,Rice,Riz,Reis,Riso,Arroz,pilav
20,ia_20,Cherry,Cerise,Kirsch,Ciliegie,Cereza,kiraz
21,ia_21,Salad,Salade,Salat,Insalata,Ensalada,salata
22,ia_22,Sandwich,Sandwich,Sandwich,Sandwich,Sándwich,sandviç
