index,key,F,G,I,S,U,TR
0,MID_EDIT_マイユニット作成,Créer un avatar,Charakter erstellen,Crea personaggio,Crea un avatar,Create an Avatar,Avatar oluştur
1,MID_EDIT_性別の選択,Sexe,Geschlecht,Sesso,Sexo,Gender,Cinsiyet
2,MID_H_EDIT_性別の選択,Choisir le sexe de votre avatar.,Wähle das Geschlecht deines Charakters.,Seleziona il sesso del tuo personaggio.,Selecciona el sexo de tu avatar.,Select a gender for your avatar.,Avatarınız için bir cinsiyet seçin.
3,MID_EDIT_容姿の選択,Aspect,Aussehen,Aspetto,Aspecto,Appearance,Dis görünüş
4,MID_H_EDIT_容姿の選択,Définir l'aspect de votre avatar.,Bestimme das Aussehen deines Charakters.,Scegli l'aspetto del tuo personaggio.,Diseña el aspecto de tu avatar.,Decide the appearance of your avatar.,Avatarınızın görünümüne karar verin.
5,MID_EDIT_プロフィール,Profil,Profil,Profilo,Perfil,Profile,Profil
6,MID_H_EDIT_プロフィール,Compléter le profil de votre avatar.,Fülle das Profil deines Charakters aus.,Modifica il profilo del tuo personaggio.,Completa el perfil de tu avatar.,Fill in your avatar's profile.,Avatarınızın profilini doldurun.
7,MID_EDIT_決定,OK,O.K.,OK,Vale,OK,TAMAM
8,MID_EDIT_決定！,OK,O.K.,OK,Vale,OK,TAMAM
9,MID_H_EDIT_決定,Confirmez pour valider ces changements.,Bestätige deine Einstellungen.,Conferma le tue modifiche.,"Elige ""Sí"" para aceptar estos ajustes.",Select YES to accept these settings.,Bu ayarları kabul etmek için EVET'i seçin.
10,MID_H_EDIT_名前入力,Choisissez le nom de votre avatar.,Wähle einen Namen für deinen Charakter.,Scegli un nome per il tuo personaggio.,Elige el nombre de tu avatar.,Choose a name for your avatar.,Avatarınız için bir isim seçin.
11,MID_EDIT_戻る,Préc.,Zurück,Indietro,Atrás,Back,Geri
12,MID_EDIT_進む,Suiv.,Weiter,Avanti,Siguiente,Next,Sonraki
13,MID_EDIT_回転,Voir,Drehen,Gira,Gira,Turn,Döndür
14,MID_EDIT_名前変更,Mod,Änd.,Mod,Edt.,Edit,Düzenlemek
15,MID_EDIT_名前変更推奨,Choisissez le nom de votre avatar.,Wähle einen Namen für deinen Charakter.,Scegli un nome per il tuo personaggio.,Elige el nombre de tu avatar.,Choose a name for your avatar.,Avatarınız için bir isim seçin.
16,MID_EDIT_確認メッセージ,Utiliser cet avatar ?,Diesen Charakter verwenden?,Vuoi usare questo personaggio?,¿Usar este avatar?,Use this avatar?,Bu avatar kullanılsın mı?
17,MID_EDIT_能力重複警告,L'atout et le défaut doivent être différents.,Bitte wähle unterschiedliche Werte.,Pregio e difetto non possono essere uguali.,Los ptos. fuerte y débil deben ser distintos.,Your asset and flaw cannot be the same.,Varlığınız ile kusurunuz aynı olamaz.
18,MID_EDIT_性別_男,H,Männlich,M,Hombre,Male,Erkek
19,MID_EDIT_性別_女,F,Weiblich,F,Mujer,Female,Dışı
20,MID_EDIT_容姿_ベース_男_01,1,01,01,01,01,01
21,MID_EDIT_容姿_ベース_男_02,2,02,02,02,02,02
22,MID_EDIT_容姿_ベース_男_03,3,03,03,03,03,03
23,MID_EDIT_容姿_ベース_女_01,1,01,01,01,01,01
24,MID_EDIT_容姿_ベース_女_02,2,02,02,02,02,02
25,MID_EDIT_容姿_ベース_女_03,3,03,03,03,03,03
26,MID_EDIT_容姿_顔_男_01,1,01,01,01,01,01
27,MID_EDIT_容姿_顔_男_02,2,02,02,02,02,02
28,MID_EDIT_容姿_顔_男_03,3,03,03,03,03,03
29,MID_EDIT_容姿_顔_男_04,4,04,04,04,04,04
30,MID_EDIT_容姿_顔_男_05,5,05,05,05,05,05
31,MID_EDIT_容姿_顔_女_01,1,01,01,01,01,01
32,MID_EDIT_容姿_顔_女_02,2,02,02,02,02,02
33,MID_EDIT_容姿_顔_女_03,3,03,03,03,03,03
34,MID_EDIT_容姿_顔_女_04,4,04,04,04,04,04
35,MID_EDIT_容姿_顔_女_05,5,05,05,05,05,05
36,MID_EDIT_容姿_髪型_男_01,1,01,01,01,01,01
37,MID_EDIT_容姿_髪型_男_02,2,02,02,02,02,02
38,MID_EDIT_容姿_髪型_男_03,3,03,03,03,03,03
39,MID_EDIT_容姿_髪型_男_04,4,04,04,04,04,04
40,MID_EDIT_容姿_髪型_男_05,5,05,05,05,05,05
41,MID_EDIT_容姿_髪型_女_01,1,01,01,01,01,01
42,MID_EDIT_容姿_髪型_女_02,2,02,02,02,02,02
43,MID_EDIT_容姿_髪型_女_03,3,03,03,03,03,03
44,MID_EDIT_容姿_髪型_女_04,4,04,04,04,04,04
45,MID_EDIT_容姿_髪型_女_05,5,05,05,05,05,05
46,MID_EDIT_容姿_髪色_男_01,1,01,01,01,01,01
47,MID_EDIT_容姿_髪色_男_02,2,02,02,02,02,02
48,MID_EDIT_容姿_髪色_男_03,3,03,03,03,03,03
49,MID_EDIT_容姿_髪色_男_04,4,04,04,04,04,04
50,MID_EDIT_容姿_髪色_男_05,5,05,05,05,05,05
51,MID_EDIT_容姿_髪色_男_06,6,06,06,06,06,06
52,MID_EDIT_容姿_髪色_男_07,7,07,07,07,07,07
53,MID_EDIT_容姿_髪色_男_08,8,08,08,08,08,08
54,MID_EDIT_容姿_髪色_男_09,9,09,09,09,09,09
55,MID_EDIT_容姿_髪色_男_10,10,10,10,10,10,10
