index,key,F,G,I,S,U,TR
0,MID_様子_フレデリク_前_敬さん,"Vous travaillez sans relâche. Avez-vous
quelque rêve que vous désirez accomplir ?","All die harte Arbeit. Geht es hier um die
Erfüllung eines Lebenstraumes?","Ho notato che lavorate incessantemente.
Avete qualche sogno nel cassetto?","Yo solo tengo un sueño: ayudar a los demás
a cumplir los suyos.","I've noticed you've been working hard.
Trying to fulfil some lifelong dream?","Çok çalıştığınızı fark ettim.
Bir hayalinizin peşinde misiniz?"
1,MID_様子_フレデリク_前,"Vous travaillez sans relâche. Avez-vous
quelque rêve que vous désirez accomplir ?","All die harte Arbeit. Geht es hier um die
Erfüllung eines Lebenstraumes?","Ho notato che lavorate incessantemente.
Avete qualche sogno nel cassetto?","Yo solo tengo un sueño: ayudar a los demás
a cumplir los suyos.","I've noticed you've been working hard.
Trying to fulfil some lifelong dream?","Çok çalıştığını fark ettim.
Bir hayalinin peşinde misin?"
2,MID_様子_フレデリク_前_敬様,"Vous travaillez sans relâche. Avez-vous
quelque rêve que vous désirez accomplir ?","All die harte Arbeit. Geht es hier um die
Erfüllung eines Lebenstraumes?","Ho notato che lavorate incessantemente.
Avete qualche sogno nel cassetto?","Yo solo tengo un sueño: ayudar a los demás
a cumplir los suyos.","I've noticed you've been working hard.
Trying to fulfil some lifelong dream?","Çok çalıştığınızı fark ettim.
Bir hayalinizin peşinde misiniz?"
3,MID_様子_フレデリク_前_敬殿,"Vous travaillez sans relâche. Avez-vous
quelque rêve que vous désirez accomplir ?","All die harte Arbeit. Geht es hier um die
Erfüllung eines Lebenstraumes?","Ho notato che lavorate incessantemente.
Avete qualche sogno nel cassetto?","Yo solo tengo un sueño: ayudar a los demás
a cumplir los suyos.","I've noticed you've been working hard.
Trying to fulfil some lifelong dream?","Çok çalıştığınızı fark ettim.
Bir hayalinizin peşinde misiniz?"
4,MID_様子_フレデリク_後_敬さん,"Mon rêve à moi est d'aider chacun à
réaliser le sien.","Ich träume nur davon, uns allen dabei zu
helfen, unsere Ziele zu erreichen.","Il mio unico sogno è che ognuno di
noi raggiunga i propri traguardi.","Pues mi único objetivo es ayudar a los
demás a cumplir sus sueños.","I dream only of helping us all
attain what we seek.","Tek hayalim, hepimizin
aradığı şeye kavuşması."
5,MID_様子_フレデリク_後_敬様,"Mon rêve à moi est d'aider chacun à
réaliser le sien.","Ich träume nur davon, uns allen dabei zu
helfen, unsere Ziele zu erreichen.","Il mio unico sogno è che ognuno di
noi raggiunga i propri traguardi.","Pues mi único objetivo es ayudar a los
demás a cumplir sus sueños.","I dream only of helping us all
attain what we seek.","Tek hayalim, hepimizin
aradığı şeye kavuşması."
6,MID_様子_フレデリク_後_敬殿,"Mon rêve à moi est d'aider chacun à
réaliser le sien.","Ich träume nur davon, uns allen dabei zu
helfen, unsere Ziele zu erreichen.","Il mio unico sogno è che ognuno di
noi raggiunga i propri traguardi.","Pues mi único objetivo es ayudar a los
demás a cumplir sus sueños.","I dream only of helping us all
attain what we seek.","Tek hayalim, hepimizin
aradığı şeye kavuşması."
7,MID_様子_フレデリク_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_フレデリク_前_親子_子,"J'aime me battre à vos côtés, mais il me
tarde également de m'entraîner avec vous.","Ich kämpfe gerne an deiner Seite, aber lass
uns gelegentlich einfach zu zweit trainieren.","Mi piace combattere al tuo fianco, ma
ogni tanto potremmo fare un bel duello.","Me encanta luchar a tu lado, pero también
podríamos entrenar juntos alguna vez.","I enjoy fighting by your side, but why don't
we spar with each other now and then?","Senin yanında dövüşmeyi seviyorum ama
neden arada sırada birbirimizle
dövüşmüyoruz?"
9,MID_様子_フレデリク_後_親子_子,"Bien sûr ! Mais un duel de cette envergure
exige un décor digne de l'événement !","Natürlich. Aber ein solches Großereignis
verlangt nach einem passenden Ort.","Certo. Ma uno scontro di questa risonanza
esige un teatro di tutto rispetto.","Cuenta conmigo. Mas tan épico encuentro
requiere un lugar sublime donde celebrarse.","Of course. But a clash that epic will require
an equally epic venue! I shall consider it.","Elbette. Ancak bu kadar destansı bir
çatisma, aynı derecede destansı bir mekan
gerektirecek! Bunu değerlendireceğim."
10,MID_様子_フレデリク_前_恋人,"Vous êtes charmante comme à votre
habitude. Mon cœur est à votre merci.","Du siehst wie immer wundervoll aus,
$Np. Ich bin dir völlig verfallen.","Siete sempre magnifica, $Np.
Il mio cuore è alla vostra mercé.","Estás arrebatadora, $Np, como
siempre. Mi corazón se halla a tu merced.","You look lovely as always, $Np.
My heart is utterly at your mercy.","Her zamanki gibi çok güzelsin, $Np.
Kalbim tamamen sana teslim."
11,MID_様子_フレデリク_後_恋人,"À vos mots, mon cœur bat à tout rompre.
Moi aussi, je vous aime, ma mie...","Mein Herz springt, wenn es diese Worte
vernimmt. Ich liebe dich auch, mein Schatz.","Il mio cuore si scalda alle vostre dolci
parole. Vi amo anch'io, mia cara.","Mi corazón late con fuerza al escuchar tus
palabras. Yo también te quiero, cariño mío.","My heart soars to hear those words.
I love you too, my sweet.","Bu sözleri duyunca yüregim hopluyor.
Ben de seni seviyorum tatlım."
