index,key,F,G,I,S,U,TR
0,MID_様子_ノワール_前,"Nous pourrions nous battre ensemble plus
tard ? Je me sentirais plus courageuse...","In der Schlacht gibst du mir Mut. Wieso
kämpfen wir nächstes Mal nicht gemeinsam?","Mi infondi coraggio in battaglia.
Potremmo combattere insieme!","Tanta valentía me anima. Podríamos formar
equipo durante el próximo combate.","You give me courage during battle.
Why don't we fight together next time?","Savaş sırasında bana cesaret veriyorsun.
Neden bir dahaki sefere birlikte
savaşmıyoruz?"
1,MID_様子_ノワール_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ノワール_前_敬さん,"Nous pourrions nous battre ensemble plus
tard ? Je me sentirais plus courageuse...","In der Schlacht gebt Ihr mir Mut. Wieso
kämpfen wir nächstes Mal nicht gemeinsam?","Potremmo combattere insieme!
Mi sentirei più coraggiosa.","Tanta valentía me anima. Podríamos formar
equipo durante el próximo combate.","You give me courage during battle.
Why don't we fight together next time?","Savaş sırasında bana cesaret veriyorsun.
Neden bir dahaki sefere birlikte
savaşmıyoruz?"
3,MID_様子_ノワール_後,"D'accord ! À deux, c'est moins dangereux.",Gut. Zu zweit sieht man mehr als allein!,Va bene. L'unione fa la forza!,"¡De acuerdo! Dos siempre son más fuertes
que uno solo, ¿verdad?",All right. Two is safer than one!,"Elbette. İki, birden daha güvenlidir!"
4,MID_様子_ノワール_後_敬さん,"D'accord ! À deux, c'est moins dangereux.",Gut. Zu zweit sieht man mehr als allein!,Va bene. L'unione fa la forza!,"¡De acuerdo! Dos siempre son más fuertes
que uno solo, ¿verdad?",All right. Two is safer than one!,"Elbette. İki, birden daha güvenlidir!"
5,MID_様子_ノワール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ノワール_前_親子_子,"Dans ton futur, Linfan, suis-je une
bonne mère ?","Werde ich in deiner Zukunft eine gute
Mutter sein, Linfan?","Linfan, nella tua epoca
sono una buona madre?","Linfan, ¿soy buena madre en el futuro?
¿Cómo era todo?","In your future, Morgan,
am I a good mother?","Geleceğinde Morgan, ben
iyi bir anne miyim?"
7,MID_様子_ノワール_後_親子_子,"Quel intérêt as-tu à en apprendre plus à
mon sujet ? Attends un peu...$k$pC'est l'ennemi qui t'a engagée pour
m'espionner ?! Tu vas m'ensorceler ?$k$pJe vois clair dans ton jeu... L'humeur vile de
ma mère coule également dans tes veines !$k$pIl est donc vrai que les plus grands dangers
se trouvent sous notre propre toit !","Was nützt es, über mich Bescheid zu
wissen?$k$pWarte. Hat dich der Feind beauftragt, mich
auszuspionieren? Willst du mich verfluchen?$k$pIch weiß, wohin das führt! In dir steckt auch
das böse Blut meiner Mutter.$k$pDie größte Gefahr lauert wohl doch im
eigenen Haus!","Cosa ci guadagni a conoscermi meglio?$k$pAspetta. Sei una spia del nemico?
Vuoi prepararmi un incantesimo?$k$pLo so come va a finire! Hai lo stesso
sangue stregato di mia madre!$k$pI pericoli peggiori sono sempre
sotto il tuo stesso tetto!","¿Por qué quieres saber cosas sobre mí?
¿De qué te sirve?$k$pNo serás una espía enemiga, ¡¿verdad?!
No irás a usar un maleficio contra mí, ¿no?$k$p¿Creías que caería como si nada? ¡Tienes
la sangre maldita de tu abuela!$k$pYa lo sabía yo: el mayor peligro acecha bajo
tu propio tejado, ¡siempre!","What good will it do you to know about me?$k$pWait. Did the enemy hire you to spy on me?
Are you planning to spring some curse?$k$pI know where this is going! You have my
mother's wicked blood in you, too!$k$pThe greatest dangers are under one's own
roof, clearly!","Benim hakkımda bilgi sahibi olmanın sana
ne faydası olacak?$k$pBekle. Düşman seni beni gözetlemen için
mi tuttu? Bir lanet mi yaymayi
planlıyorsun?$k$pBunun nereye gideceğini biliyorum!
Sende de annemin kötü kanı var!$k$pEn büyük tehlikelerin kişinin kendi çatisi
altında olduğu açıktır!"
8,MID_様子_ノワール_前_親子_母,"Mère, comment se passaient les choses
avant que nous nous rencontrions ?","Mutter, wie standen die Dinge, bevor wir
uns trafen?","Mamma, come andavano le cose
prima che tu mi incontrassi?","Madre, ¿cómo era todo antes de que
llegara yo aquí?","Mother, what were things like
before you met me?","Anne, benimle tanışmadan
önce her şey nasıldı?"
9,MID_様子_ノワール_後_親子_母,"Dans le futur, je vous servais de
souffre-douleur pour vos expériences.$k$pVous me faisiez subir toutes sortes de
malédictions, à longueur de journée !$k$pMais au moment fatidique, vous vous êtes
sacrifiée pour me sauver...$k$pSi vous réessayez de m'abandonner, cette
fois c'est moi qui vous jetterai un sort !","In der Zukunft war ich dein
Versuchskaninchen.$k$pTagtäglich hast du mich mit den übelsten
Flüchen belegt!$k$pAber als es darauf ankam, hast du dich
selbst geopfert, um mich zu retten.$k$pVersuch noch einmal mich zu verlassen,
und ich werde dich hundertfach verfluchen!","Nel futuro mi usavi come una cavia.$k$pOgni giorno sperimentavi su di me ogni
genere di incantesimo strampalato!$k$pMa quando è stato necessario, hai usato
la tua magia per sacrificarti... e salvarmi.$k$pPerò se provi ad abbandonarmi di nuovo
sarò io a farti un centinaio di sortilegi!","Pues, en el futuro, probabas toda clase de
hechizos y conjuros conmigo... o en mí.$k$p¡Y lo hacías a diario!$k$pPero... cuando de verdad me hizo falta,
usaste la magia para salvarme...$k$pDiste la vida por mí, pero... ¡como vuelvas
a abandonarme, te las verás conmigo!","In the future, you used me as a guinea pig.$k$pYou subjected me to all kinds of nasty
curses on a day-to-day basis!$k$pBut when it mattered, you used your magic
to sacrifice yourself and...save me.$k$pBut try to leave me again, and I'll hex
you back a hundredfold!","Gelecekte beni kobay olarak kullandin.$k$pBeni her gün her türlü iğrenç
lanete maruz bıraktin!$k$pAma önemli olduğunda büyünü kullanarak
kendini feda ettin ve... beni kurtardın.$k$pAma beni bir daha bırakmaya çalışirsan,
seni yüz kat büyüleyeceğim!"
