index,key,F,G,I,S,U,TR
0,MID_様子_ドニ_前,"Boudiou ! Quel sourire ! Ce s'rait-y pas à
cause d'not' dernière victoire ?","He! Du strahlst ja heut über beide Backen.
Lief die letzte Schlacht etwa gut für dich?","Sembri felice come un cinghiale nel fango!
La battaglia ti è andata bene?","¡Anda! Qué día más bueno tenemos, ¿eh?
A ver si cazo un par de liebres pa' almorzar.","Well now, don't you look pleased as a pig!
Did ya do well in the last battle?","Bak sen, pek keyifli görünüyorsun!
Son savaş iyi mi geçti?"
1,MID_様子_ドニ_前_通さん,"Boudiou ! Quel sourire ! Ce s'rait-y pas à
cause d'not' dernière victoire ?","He! Ihr strahlt ja heut über beide Backen.
Lief die letzte Schlacht etwa gut für Euch?","Sembri felice come un cinghiale nel fango!
La battaglia ti è andata bene?","¡Anda! Qué día más bueno tenemos, ¿eh?
A ver si cazo un par de liebres pa' almorzar.","Well now, don't you look pleased as a pig!
Did ya do well in the last battle?","Bak sen, pek keyifli görünüyorsun!
Son savaş iyi mi geçti?"
2,MID_様子_ドニ_前_通様,"Boudiou ! Quel sourire ! Ce s'rait-y pas à
cause d'not' dernière victoire ?","Hallo! Ihr strahlt ja heut über beide Backen.
Lief die letzte Schlacht etwa gut für Euch?","Sembrate felice come un cinghiale nel
fango! La battaglia vi è andata bene?","¡Anda! Qué día más bueno tenemos, ¿eh?
A ver si cazo un par de liebres pa' almorzar.","Well now, don't you look pleased as a pig!
Did ya do well in the last battle?","Bak sen, pek keyifli görünüyorsun!
Son savaş iyi mi geçti?"
3,MID_様子_ドニ_後,"Non, c'est combattre avec vous aut' qui
m'rend gai comme un pinson !","Nee, ich freu mich einfach, mit so mutigen
Leutchen wie euch zusammen zu sein!","Macché, mi fa solo piacere stare in mezzo
a gente coraggiosa come voi!","¡Ya lo creo! Hoy estarán las perdices
revolucioná's. A ver si cazo un par.","Naw, I'm just tickled to be among
such a brave group'a folks like y'all!","Yok, sadece böylesine cesur
insanlarla olmaktan mutluyum!"
4,MID_様子_ドニ_後_通さん,"Non, c'est combattre avec vous aut' qui
m'rend gai comme un pinson !","Nee, ich freu mich einfach, mit so mutigen
Leuten wie euch zusammen zu sein!","Macché, mi fa solo piacere stare in mezzo
a gente coraggiosa come voi!","¡Ya lo creo! Hoy estarán las perdices
revolucioná's. A ver si cazo un par.","Naw, I'm just tickled to be among
such a brave group'a folks like y'all!","Yok, sadece böylesine cesur
insanlarla olmaktan mutluyum!"
5,MID_様子_ドニ_後_通様,"Non, c'est combattre avec vous aut' qui
m'rend gai comme un pinson !","Nee, ich freu mich einfach, mit so mutigen
Leuten wie euch zusammen zu sein!","Macché, mi fa solo piacere stare in mezzo
a gente coraggiosa come voi!","¡Ya lo creo! Hoy estarán las perdices
revolucioná's. A ver si cazo un par.","Naw, I'm just tickled to be among
such a brave group'a folks like y'all!","Yok, sadece böylesine cesur
insanlarla olmaktan mutluyum!"
6,MID_様子_ドニ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ドニ_前_親子_子,"B'soin de quelqu' chose, $Np ?
J'voulons t'chérir com' que j'pouvons !","Brauchste was, $Np?
Dein Pa will doch, dass es dir gut geht!","Ti serve qualcosa, $Np?
Devo prendermi cura di te!","¿Qué necesitas, $Np? Aquí
está tu padre pa' que no te falte de na'.","Need anything, $Np? Yer pa
wants to take good care of ya!","Bir şeye ihtiyacın var mı, $Np?
Baban sana iyi bakmak istiyor!"
8,MID_様子_ドニ_後_親子_子,"C'est ben aimable, ma foi ! Mais garde
ton or, va ! J'avons besoin de rien.","Dank dir! Aber du hättst doch nicht so viel
Gold dafür ausgeben müssen.","Beh grazie, eh! Ma non ho bisogno di
monete, non so come spenderle.","Eres mu' amable, pero no quiero que andes
por ahí derrochando el dinero por mí.","Well, thank ya kindly! But there ain't
no call to go spendin' a lot of gold.","Peki, nazikçe teşekkür ederim! Ama
çok fazla altın harcamaya gerek yok."
9,MID_様子_ドニ_前_恋人,"C'est quoi que t'as là, $Np ?
J'avons point vu cela avant.","Was ist'n das da, $Np? Ich wüsst
nicht, dass du so was vorher schon hattest.","Che hai lì, $Np? Non ricordo
di averlo notato prima.","¿Eso qué es, $Np? Creo de
que no lo había visto antes.","Whatcha got there, $Np? I don't
remember ya havin' that before.","Orada ne var, $Np? Bunu daha
önce yaptığını hatırlamıyorum."
10,MID_様子_ドニ_後_恋人,"Ça, c'est une pâquerette que j'avons
cueillie rien que pour toi !","Ach, das? Nur'n Mitbringsel aus der Stadt.
Ich dacht, das würd dir stehen...","Oh, questo? Solo un ciondolino che ho
comprato. Pensavo ti starebbe bene...","Ah, ¿esto? Es una baratija que te compré.
Pensé que te quedaría bien en el pescuezo.","Oh, this? Just a trinket I picked up in
town. Reckoned it might look fine on ya...","Bu mu? Sadece şehirden aldığım bir
biblo. Sana yakisacağını düşündüm..."
