index,key,F,G,I,S,U,TR
0,MCID_E000,Lutte fratricide 2,Die Prügelknaben 2,Tra l'incudine e il martello 2,Sangre noble 2,Smash Brethren 2,Kardeşleri Parçala 2
1,MID_E000_OP0,"$t1$Wm占い|7$Wmクロム|3$w0|$Ws占い|$Wa$E笑,|$SvjSE_VOICE_SERVANTES_EVT_6|$SveSE_VOICE_VIRREGER4_EVT_4|Ho ho ! Vous revoilà ! Euh, je veux dire...
Pile à l'heure... comme je l'avais prédit !$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Oui, vieux Baba. Nous sommes venus
t'aider à sauver le Multivers.$k$pNous affaiblirons ces Einherjar dissidents
pour que tu puisses les capturer.$k
$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Ça alors, quel excellent résumé de ce qu'il
s'est passé jusqu'à maintenant ! Bravo !$k$pEncore mieux : j'ai fait croire à l'une des
armées qu'ils vous ont invoqués !$k$pC'était trop facile ! Leur chef a mordu à
l'hameçon du vieux Baba et a tout avalé !$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|Une bien malheureuse métaphore, mais
malgré tout une bonne nouvelle...$k","$t1$Wm占い|7$Wmクロム|3$w0|$Ws占い|$Wa$E笑,|$SvjSE_VOICE_SERVANTES_EVT_6|$SveSE_VOICE_VIRREGER4_EVT_4|Hoho! Ihr seid zurück! Ich, äh, meine, Ihr
kommt rechtzeitig, so wie ich es voraussah!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Ja, Rasputamus. Wir kamen, um unseren Teil
zur Rettung der Dimensionen beizutragen.$k$pWir werden diese abtrünnigen Einherjar
schwächen, damit du sie bannen kannst.$k
$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Eine gute Zusammenfassung der Geschichte.
Hört, hört! So weit, so gut.$k$pUnd noch besser: Eine Armee von Einherjar
denkt jetzt, sie hätten Euch beschworen!$k$pEs war so einfach! Ihr Anführer hat den
Köder so was von geschluckt!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|Die Metapher ist etwas unglücklich gewählt,
aber das sind trotzdem gute Neuigkeiten.$k","$t1$Wm占い|7$Wmクロム|3$w0|$Ws占い|$Wa$E笑,|$SvjSE_VOICE_SERVANTES_EVT_6|$SveSE_VOICE_VIRREGER4_EVT_4|Ehi ehi! Guarda un po' chi c'è! Ehm, voglio
dire... proprio in tempo, come previsto!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Sì, Laidus. Siamo venuti a fare la nostra
parte per salvare l'Altrotempo.$k$pSconfiggeremo gli einherjar finché saranno
abbastanza deboli da essere catturati.$k
$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Ehi, che perfetto riassunto della situazione!
Ben detto, ben detto!$k$pHo buone notizie! Ho gabbato gli einherjar.
Credono di essere stati loro a evocare voi!$k$pÈ stato facile! Il loro comandante
ci è cascato come un pollo!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|Una metafora infelice, ma sono
comunque buone notizie...$k","$t1$Wm占い|7$Wmクロム|3$w0|$Ws占い|$Wa$E笑,|$SvjSE_VOICE_SERVANTES_EVT_6|$SveSE_VOICE_VIRREGER4_EVT_4|¡Jo, jo! ¡Mira quiénes han vuelto!
Esto... ¡Claro que sí! ¡Lo había previsto!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Sí, Abuelo. Hemos regresado para seguir
salvando otros mundos.$k$pLucharemos contra los einherjar hasta que
puedas capturarlos.$k
$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|¡Vaya! A eso llamo yo un buen resumen
de lo ocurrido hasta ahora.$k$pY ahora viene lo mejor: uno de los ejércitos
cree que os ha invocado a vosotros.$k$p¡Yo mismo los engañé! Y ha sido muy fácil
hacer que mordieran el anzuelo.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|No sé si me gusta esa metáfora, pero
al menos son buenas noticias.$k","$t1$Wm占い|7$Wmクロム|3$w0|$Ws占い|$Wa$E笑,|$SvjSE_VOICE_SERVANTES_EVT_6|$SveSE_VOICE_VIRREGER4_EVT_4|Ho ho! Look who's back!
Er, I mean, right on time―as predicted!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Yes, Old Hubba. We've come to do
our part to save the Outrealms.$k$pWe'll defeat these rogue Einherjar until
they're weak enough for you to capture.$k
$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Why, what an excellent summary of the
story up until now! Well put, well put!$k$pEven better: I tricked one of the phantom
armies into thinking they summoned you!$k$pIt was easy! Their leader swallowed
Hubba's bait―hook, line, and sinker!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|An unfortunate metaphor, but good
news nonetheless...$k","$t1$Wm占い|7$Wmクロム|3$w0|$Ws占い|$Wa$E笑|$SvjSE_VOICE_SERVANTES_EVT_6|$SveSE_VOICE_VIRREGER4_EVT_4|Ho ho! Bakın kim dönmüş!
Şey... Tam vaktinde. Tahmin ettiğim gibi!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Evet, Yaşlı Hubba. Outrealms'i kurtarmak
için üzerimize düşeni yapmaya geldik.$k$pBu haydut Einherjar'i, senin
yakalayabileceğin kadar zayiflayana kadar
yeneceğiz.$k
$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Şu ana kadarki hikâyenin ne kadar
mükemmel bir özeti! Güzel özetledin!$k$pDaha da iyisi: Hayalet ordulardan birini
sizi çagirdiklarini düşünmesi için
kandirdim!$k$pÇok kolaydı! Liderleri Hubba'nın
yemini olduğu gibi yuttu!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|Talihsiz bir benzetme ama
yine de iyi haber...$k"
2,MID_E000_OP1,"$t0$Wm配信ヘクトル|0$w0|$Ws配信ヘクトル|$WaNous avons reçu des nouvelles
d'Eliwood. Il a réussi à passer.$k
$Wm配信ロイ|6$w0|$Ws配信ロイ|$WaBien. Si père est en position...$k
$Ws配信ヘクトル|$Wa$pAlors notre ennemi est encerclé.$k
$Ws配信ヘクトル|$Wd$w0|$Wm配信リン|0$w0|$Ws配信リン|$WaRoy, c'est le moment. Attaquons tant
que nous avons l'avantage.$k
$Ws配信ロイ|$Wa$pJe suis d'accord. Ne prenons pas le
risque qu'ils appellent des renforts.$k$p$Ws配信リン|$Wd$w0|$Ws配信ロイ|$Wa$pRassemblez les troupes !$k","$t0$Wm配信ヘクトル|0$w0|$Ws配信ヘクトル|$WaWir haben eine Nachricht von Eliwood
erhalten. Er ist durchgekommen.$k
$Wm配信ロイ|6$w0|$Ws配信ロイ|$WaGut. Falls Vater in Stellung ist...$k
$Ws配信ヘクトル|$Wa$pDann haben wir den Gegner umstellt.$k
$Ws配信ヘクトル|$Wd$w0|$Wm配信リン|0$w0|$Ws配信リン|$WaRoy, das ist unsere Chance. Greifen wir
an, solange der Vorteil bei uns liegt.$k
$Ws配信ロイ|$Wa$pDem stimme ich zu. Wir dürfen nicht
zulassen, dass sie Verstärkung rufen.$k$p$Ws配信リン|$Wd$w0|$Ws配信ロイ|$Wa$pSammelt die Truppen!$k","$t0$Wm配信ヘクトル|0$w0|$Ws配信ヘクトル|$WaAbbiamo ricevuto un messaggio da
Eliwood. È arrivato a destinazione.$k
$Wm配信ロイ|6$w0|$Ws配信ロイ|$WaBene. Se mio padre è in posizione...$k
$Ws配信ヘクトル|$Wa$pAllora il nemico è circondato.$k
$Ws配信ヘクトル|$Wd$w0|$Wm配信リン|0$w0|$Ws配信リン|$WaRoy, è la nostra migliore possibilità.
Dovremmo lanciare l'attacco ora.$k
$Ws配信ロイ|$Wa$pConcordo. Non possiamo permetterci
di aspettare che chiamino i rinforzi.$k$p$Ws配信リン|$Wd$w0|$Ws配信ロイ|$Wa$pChiamate le truppe a raccolta!$k","$t0$Wm配信ヘクトル|0$w0|$Ws配信ヘクトル|$WaTenemos noticias de Eliwood.
Han conseguido pasar.$k
$Wm配信ロイ|6$w0|$Ws配信ロイ|$WaBien. Si padre está en su puesto...$k
$Ws配信ヘクトル|$Wa$pEso quiere decir que tenemos
al enemigo rodeado.$k
$Ws配信ヘクトル|$Wd$w0|$Wm配信リン|0$w0|$Ws配信リン|$WaRoy, es nuestra oportunidad. Hemos
de atacar ahora que tenemos ventaja.$k
$Ws配信ロイ|$Wa$pCierto. No podemos permitir
que soliciten refuerzos.$k$p$Ws配信リン|$Wd$w0|$Ws配信ロイ|$Wa$p¡Preparad las tropas!$k","$t0$Wm配信ヘクトル|0$w0|$Ws配信ヘクトル|$WaWe've received word from Eliwood.
He made it through.$k
$Wm配信ロイ|6$w0|$Ws配信ロイ|$WaGood. If Father is in position...$k
$Ws配信ヘクトル|$Wa$pThen we have the enemy surrounded.$k
$Ws配信ヘクトル|$Wd$w0|$Wm配信リン|0$w0|$Ws配信リン|$WaRoy, this is our chance. We should
strike while we have the advantage.$k
$Ws配信ロイ|$Wa$pI agree. We can't have them
calling for reinforcements.$k$p$Ws配信リン|$Wd$w0|$Ws配信ロイ|$Wa$pRally the troops!$k","$t0$Wm配信ヘクトル|0$w0|$Ws配信ヘクトル|$WaEliwood'dan haber aldık.
Başarmayi başardı.$k
$Wm配信ロイ|6$w0|$Ws配信ロイ|$Waİyi. Eğer babam yerindeyse...$k
$Ws配信ヘクトル|$Wa$pDaha sonra düşmanı kusattik.$k
$Ws配信ヘクトル|$Wd$w0|$Wm配信リン|0$w0|$Ws配信リン|$WaRoy, bu bizim şansımız.
Avantaj bizdeyken saldırmaliyiz.$k
$Ws配信ロイ|$Wa$pKabul ediyorum. Takviye
çagirmalarina izin veremeyiz.$k$p$Ws配信リン|$Wd$w0|$Ws配信ロイ|$Wa$pAskerleri toplayin!$k"
3,MID_E000_OP2,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|Êtes-vous celle qui, ahem...
qui nous a invoqués ?$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaOui. Je suis Elincia de Crimea.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_34|La reine du folklore de Tellius ?$k
$Ws配信エリンシア|$Wa$p« Folklore »... ? Monsieur ?$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_10|Euh... Ça alors, regardez tous ces
ennemis !$k
$Ws配信エリンシア|$Wa$pOui. J'ai bien peur que la balance ne
penche pas en notre faveur...$k
$Wsクロム|$Wa$p$SvpSE_VOICE_CHROM_EVT_12|Devons-nous nous attendre à affronter
davantage d'adversaires ?$k
$Ws配信エリンシア|$Wa$pNon. Nos éclaireurs ont confirmé
l'absence d'ennemis dans les environs.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Alors il nous suffit de tuer tous les
ennemis à portée de vue.$k$pMême si « suffire » n'était peut-être
pas le meilleur verbe à utiliser...$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|Bist du diejenige, die uns, äh...
herbeigerufen hat?$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaSo ist es. Ich bin Elincia von Crimea.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_34|Die Königin aus den tellischen Sagen?$k
$Ws配信エリンシア|$Wa...Sagen, werter Herr?$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_10|Äh... Oh, sieh nur! Wie zahlreich
unsere Gegner sind!$k
$Ws配信エリンシア|$Wa$pJa. Ich fürchte, die Waagschalen neigen
sich leider zu unseren Ungunsten.$k
$Wsクロム|$Wa$p$SvpSE_VOICE_CHROM_EVT_12|Ob wir mit weiteren Gegnern
rechnen müssen?$k
$Ws配信エリンシア|$Wa$pNein. Unsere Späher berichten, dass
die Umgebung sicher ist.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Dann müssen wir einfach alle Feinde
hier besiegen.$k$pHa! Vielleicht war ""einfach"" nicht das
richtige Wort...$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|Sei tu colei che... ehm, ci ha evocati?$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaSì. Sono Elincia di Ozna.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_34|La regina delle leggende di Tellius?$k
$Ws配信エリンシア|$Wa$pLeggende, mio signore?$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_10|Ehm... Diamine, guardate quanti nemici!$k
$Ws配信エリンシア|$Wa$pSì. Temo che la nostra situazione
non sia delle migliori.$k
$Wsクロム|$Wa$p$SvpSE_VOICE_CHROM_EVT_12|Dovremmo aspettarci altre sorprese?$k
$Ws配信エリンシア|$Wa$pNo. Gli esploratori hanno confermato
che la zona circostante è sgombra.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Allora dobbiamo semplicemente
abbattere tutti i nemici in vista.$k$pBeh... Forse ""semplicemente""
non è la parola adatta...$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|¿Eres tú quien nos ha... esto...
quien nos ha invocado?$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaAsí es. Soy Elincia de Crimea.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_34|¿La reina de la mitología de Tellius?$k
$Ws配信エリンシア|$Wa$p¿""Mitología"" decís?$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_10|Esto... ¡Vaya! ¡Cuántos enemigos
hay aquí!$k
$Ws配信エリンシア|$Wa$pSí. Me temo que lo tenemos
todo en nuestra contra.$k
$Wsクロム|$Wa$p$SvpSE_VOICE_CHROM_EVT_12|¿Cabe esperar que lleguen
más fuerzas enemigas?$k
$Ws配信エリンシア|$Wa$pNuestros exploradores nos han dicho
que no hay más tropas en las cercanías.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Es decir, que solo tenemos que
preocuparnos de las que ya están aquí.$k$pBueno, tal vez ""solo"" no sea la palabra
más adecuada en este contexto...$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|Are you the one who, er...
summoned us?$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaYes. I am Elincia of Crimea.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_34|The queen of Tellian lore?$k
$Ws配信エリンシア|$Wa$p...Lore, sir?$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_10|Er... My, would you look
at all those enemies!$k
$Ws配信エリンシア|$Wa$pYes. I fear the scales are tipped
woefully against us.$k
$Wsクロム|$Wa$p$SvpSE_VOICE_CHROM_EVT_12|Should we be expecting any
further opposition?$k
$Ws配信エリンシア|$Wa$pNo. Our scouts have confirmed
the surrounding area is clear.$k
$Wsクロム|$Wa$p$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Then it's simply a matter of taking
down all the enemies in sight.$k$pHeh―perhaps ""simply"" isn't
the best choice of words...$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|Bizi... çagiran
sen misin?$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaEvet. Ben Kirimli Elincia'yim.$k
$Wsクロム|$Wa$p$E怒|$SvpSE_VOICE_CHROM_EVT_34|Tellius efsanelerindeki kraliçe mi?$k
$Ws配信エリンシア|$Wa$p...Lore mi efendim?$k
$Wsクロム|$Wa$p$E通常|$SvpSE_VOICE_CHROM_EVT_10|Ee... Tanrım, su
düşmanlara bakar mısın?$k
$Ws配信エリンシア|$Wa$pEvet. Terazinin aleyhimize
olmasından korkuyorum.$k
$Wsクロム|$Wa$p$SvpSE_VOICE_CHROM_EVT_12|Daha fazla muhalefet
beklemeli miyiz?$k
$Ws配信エリンシア|$Wa$pHayır. Gözcülerimiz
çevrenin temiz olduğunu doğruladi.$k
$Wsクロム|$Wa$p$E怒|$SvpSE_VOICE_CHROM_EVT_39|O zaman geriye sadece görünürdeki
tüm düşmanlari alt etmek kalıyor.$k$pHeh―belki de ""basitçe"" en
iyi kelime seçimi değildir...$k"
4,MID_E000_EV1,"$t0$Wm配信ヒーニアス|6$w0|$Ws配信ヒーニアス|$WaSeigneur Eliwood, les troupes de Roy
sont en place au Nord.$k
$Wm配信エリウッド|0$w0|$Ws配信エリウッド|$WaC'est l'heure de passer à l'attaque.
Allons-y !$k","$t0$Wm配信ヒーニアス|6$w0|$Ws配信ヒーニアス|$WaHerr Eliwood. Im Norden setzt sich
Roys Streitmacht in Bewegung.$k
$Wm配信エリウッド|0$w0|$Ws配信エリウッド|$WaDann ist die Zeit für den Angriff
gekommen. Gehen wir es an!$k","$t0$Wm配信ヒーニアス|6$w0|$Ws配信ヒーニアス|$WaLord Eliwood. Le forze di Roy
si stanno mobilitando a nord.$k
$Wm配信エリウッド|0$w0|$Ws配信エリウッド|$WaQuindi è ora di iniziare l'attacco.
Andiamo!$k","$t0$Wm配信ヒーニアス|6$w0|$Ws配信ヒーニアス|$WaMi señor Eliwood. Las fuerzas de Roy
se dirigen hacia el Norte.$k
$Wm配信エリウッド|0$w0|$Ws配信エリウッド|$WaEntonces es hora de atacar. ¡Adelante!$k","$t0$Wm配信ヒーニアス|6$w0|$Ws配信ヒーニアス|$WaLord Eliwood. Roy's forces are
mobilising to the north.$k
$Wm配信エリウッド|0$w0|$Ws配信エリウッド|$WaThen it's time to take the
offensive. Come!$k","$t0$Wm配信ヒーニアス|6$w0|$Ws配信ヒーニアス|$WaLord Eliwood. Roy'un güçleri
kuzeye doğru harekete geçiyor.$k
$Wm配信エリウッド|0$w0|$Ws配信エリウッド|$WaO zaman saldırıya geçme
zamanı. Gel!$k"
5,MID_E000_EV2,$t0$Wm配信エフラム|0$w0|$Ws配信エフラム|$WaJe crois bien que c'est le signal !$k,$t0$Wm配信エフラム|0$w0|$Ws配信エフラム|$WaDas sieht nach unserem Signal aus!$k,$t0$Wm配信エフラム|0$w0|$Ws配信エフラム|$WaÈ il nostro segnale!$k,$t0$Wm配信エフラム|0$w0|$Ws配信エフラム|$Wa¡Esa parece nuestra señal!$k,$t0$Wm配信エフラム|0$w0|$Ws配信エフラム|$WaLooks like that's our cue!$k,$t0$Wm配信エフラム|0$w0|$Ws配信エフラム|$WaGörünüşe göre bu bizim isaretimiz!$k
6,MID_E000_EV3,$t0$Wm配信ゼフィール|0$w0|$Ws配信ゼフィール|$WaPréparez-vous à l'assaut !$k,$t0$Wm配信ゼフィール|0$w0|$Ws配信ゼフィール|$WaBereitmachen zum Angriff!$k,$t0$Wm配信ゼフィール|0$w0|$Ws配信ゼフィール|$WaPrepariamoci alla carica!$k,$t0$Wm配信ゼフィール|0$w0|$Ws配信ゼフィール|$Wa¡Preparaos para cargar!$k,$t0$Wm配信ゼフィール|0$w0|$Ws配信ゼフィール|$WaPrepare to ride!$k,$t0$Wm配信ゼフィール|0$w0|$Ws配信ゼフィール|$WaSürmeye hazırlanin!$k
7,MID_E000_ED1,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_39|Il me semble que c'était là le dernier de
nos adversaires...$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaIl semblerait, oui. Merci, Monsieur.$k
$Wsクロム|$Wa$p$E笑,|$SvpSE_VOICE_CHROM_EVT_10|Nous l'avons fait pour le bien de tous...
Invoquez-nous à nouveau, si besoin.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_39|Das sollte unser letzter Gegner
gewesen sein.$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaSieht so aus. Habt Dank,
mein Herr.$k
$Wsクロム|$Wa$p$E笑,|$SvpSE_VOICE_CHROM_EVT_10|Für das Wohl aller war es nötig...
Ruft uns, falls ihr erneut Hilfe braucht.","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_39|Credo che quello fosse l'ultimo.$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaPare proprio di sì. Vi ringrazio.$k
$Wsクロム|$Wa$p$E笑,|$SvpSE_VOICE_CHROM_EVT_10|Era necessario, per il bene di tutti...
Evocateci ancora, in caso di bisogno.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_39|Ese era el último de nuestros enemigos.$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaEso parece. Muchísimas gracias,
mi señor.$k
$Wsクロム|$Wa$p$E笑,|$SvpSE_VOICE_CHROM_EVT_10|Lo hemos hecho por el bien de todos.
Si nos necesitáis, volved a invocarnos.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_39|That should be the last
of our adversaries.$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaSo it seems. I thank you, sir.$k
$Wsクロム|$Wa$p$E笑,|$SvpSE_VOICE_CHROM_EVT_10|It had to be done, for the good of all...
Summon us again, if the need arises.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_39|Bu, düşmanlarimizin
sonuncusu olmalı.$k
$Wm配信エリンシア|6$w0|$Ws配信エリンシア|$WaÖyle görünüyor. Teşekkür ederim efendim.$k
$Wsクロム|$Wa$p$E笑|$SvpSE_VOICE_CHROM_EVT_10|Herkesin iyiliği için bunun yapılması
gerekiyordu... İhtiyaç olursa bizi tekrar
çağırın.$k"
8,MID_E000_ED1_Dead_PCM1,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Il me semble que c'était là le dernier de
nos adversaires.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Oui. Mais vous vous souvenez comment
pacifier les mondes du Multivers...$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_11|Pas à pas, une « paix » à la fois ?
Oui, je vois ce que tu veux dire...$k$pNous allons encore devoir mener
quelques batailles...$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Sieht aus, als wäre dies unser
letzter Gegner.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Richtig. Aber du weißt, wie wir echten
Frieden in den Dimensionen erlangen?$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_11|Schritt für Schritt, ein ""Friede"" nach
dem anderen? Hmpf...$k$pJa, es liegen noch ein paar Schlachten
vor uns, bis das Kämpfen endet, hm?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Credo che quello fosse l'ultimo.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Sì, ma ricordi come si ottiene la
vera pace qui nell'Altrotempo...$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_11|Un passo alla volta, una ""pace""
dopo l'altra? Umpf...$k$pImmagino ci aspettino ancora una
battaglia o due prima della vittoria, eh?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_39|Ese era el último de nuestros enemigos.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Así es. Pero no debemos olvidar cómo
se consigue la paz en estos mundos...$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_11|Paso a paso, mundo a mundo...
Mmmm...$k$pSí, supongo que nuestra lucha aquí
todavía no ha concluido.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_39|That seems like the last
of our adversaries.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Indeed. But you remember how real
peace is achieved in these Outrealms...$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_11|Step by step, one ""peace"" at a time?
Hmph...$k$pYes, I suppose we still have a battle
or two to truly finish the fight, eh?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒|$SvpSE_VOICE_CHROM_EVT_39|Bu, düşmanlarimizin
sonuncusu gibi görünüyor.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Aslında. Ama bu Outrealms'de gerçek
barışın nasıl elde edildiğini
hatırlıyorsunuz...$k
$Wsクロム|$Wa$p$E通常|$SvpSE_VOICE_CHROM_EVT_11|Adım adım, her seferinde bir ""barış"" mı?
Hmph...$k$pEvet, sanırım savaşı gerçekten bitirmek
için hâlâ bir veya iki savaşimiz var, ha?$k"
9,MID_E000_ED1_Dead_PCM2,,,,,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_39|これで、この辺りの敵は
すべて倒せたようだな。$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|そのようだね。
だけど、この平穏も一時のものだ…$k
$Wsクロム|$Wa$p$E通常,|$SvpSE_VOICE_CHROM_EVT_11|…また来ることになりそうだな。
真の平穏を取り戻すために。$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$E怒|$SvpSE_VOICE_CHROM_EVT_39|Buralardaki tüm düşmanları yenmişiz
gibi.$k
$Wmusername|6$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_15|Öyle görünüyor. Ama bu huzur geçici...$k
$Wsクロム|$Wa$p$E通常|$SvpSE_VOICE_CHROM_EVT_11|Gerçek huzuru geri getirmek için yine
buraya geleceğiz.$k"
