index,key,F,G,I,S,U,TR
0,MID_様子_ヴィオール_前_通くん,"Vous vous battez avec une telle grâce...
Que diriez-vous de lutter à mes côtés ?","Du bist so anmutig, wenn du kämpfst. Wie
wäre es, wenn du an meiner Seite streitest?","Che eleganza in battaglia. Perché
non combattiamo insieme?","Esa gracilidad en el campo de batalla
me cautiva. ¿Luchamos juntos?","You have a grace about you when you fight.
What do you say to battling by my side?","Dövüstügünde sende bir zarafet var.
Benim yanımda savaşmaya ne dersin?"
1,MID_様子_ヴィオール_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ヴィオール_前_敬殿,"Vous vous battez avec une telle grâce...
Que diriez-vous de lutter à mes côtés ?","Ihr seid so anmutig, wenn Ihr kämpft. Wie
wäre es, wenn Ihr an meiner Seite streitet?","Che eleganza in battaglia. Perché
non combattiamo insieme?","Esa gracilidad en el campo de batalla
me cautiva. ¿Luchamos juntos?","You have a grace about you when you fight.
What do you say to battling by my side?","Dövüstügünde sende bir zarafet var.
Benim yanımda savaşmaya ne dersin?"
3,MID_様子_ヴィオール_後_通くん,"J'allais le proposer, $Np ! Avec
nous commencera une nouvelle épopée !","Klar! Jede unserer Bewegungen wird wie
eine Saga sein und die Barden verzücken.","Va bene. Entrambi saremo celebrati nelle
saghe. I bardi andranno in visibilio.","Por supuesto. ¡Cada movimiento será
memorable! ¡Los bardos se extasiarán!","Of course. Our every move shall be a saga
in the making! The bards will swoon.","Elbette. Her hareketimiz yapım aşamasında
bir destan olacak! Ozanlar bayilacak."
4,MID_様子_ヴィオール_後_敬殿,"J'allais le proposer, $Np ! Avec
nous commencera une nouvelle épopée !","Klar! Jede unserer Bewegungen wird wie
eine Saga sein und die Barden verzücken.","Va bene. Entrambi saremo celebrati nelle
saghe. I bardi andranno in visibilio.","Por supuesto. ¡Cada movimiento será
memorable! ¡Los bardos se extasiarán!","Of course. Our every move shall be a saga
in the making! The bards will swoon.","Elbette. Her hareketimiz yapım aşamasında
bir destan olacak! Ozanlar bayilacak."
5,MID_様子_ヴィオール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ヴィオール_前_親子_子,"Dites-moi... Comment occupiez-vous vos
journées dans le futur, mon enfant ?","Sag mir, mein mutiges Kind, wie war es in
der Zukunft? Wie verbrachtest du die Zeit?","Dimmi, com'erano le giornate nel futuro?","Mi valiente vástago, cuéntame algo del
futuro. ¿Qué hacías en tu tiempo libre?","Tell me, my valiant child, what was it like
in the future? How did you pass the days?","Söyle bana yiğit çocuğum, gelecek
nasıldı? Günleriniz nasıl geçti?"
7,MID_様子_ヴィオール_後_親子_子,"Une question passionnante, s'il en est !
Ma vie est, je l'avoue, une vraie légende...$k$pUne journée d'automne, dans une contrée
lointaine, un noble enfant naquit...$k$pHein ? Mais... Attendez, ne partez pas !","Gut, dass du fragst! Meine Geschichte ist
vielschichtig, das versichere ich dir. Ähem!$k$pVor langer Zeit, im Lande Rosanne, weinten
die Engel, als ein edles Kind seinen ersten--$k$pHäh? Warte, geh nicht!","Sono felice di raccontartelo! La mia storia
è davvero epica, te lo assicuro. Ahem.$k$pTanto tempo fa, in Rosanne, nacque un
bimbo che commosse anche gli angeli...$k$pUh? Aspetta, non andartene!","¡Me agrada que me lo preguntes! Mi
historia es en verdad compleja, ejem...$k$pHace mucho tiempo, en Rosanne, los
dioses ampararon el nacimiento de...$k$p¿Eh? Espera, ¡no te vayas!","I am so glad you asked! My history is a
storied one, I assure you. *ahem*$k$pOnce upon a time, in the land of Rosanne,
the angels wept as a noble babe cried his...$k$pHuh? Wait, don't go!","Sorduğuna çok sevindim! Benim geçmisim
hikayelerle dolu, sizi temin ederim.
*öhöm*$k$pBir varmış bir yokmuş, Rosanne diyarinda
melekler asil bir bebeğin ağladigi gibi
ağlardi...$k$pHa? Durun, gitmeyin!"
8,MID_様子_ヴィオール_前_恋人,"Mon amour, votre hardiesse au combat
m'inquiète. Je ne veux pas vous perdre...","Liebste, warst du jüngst nicht vielleicht
etwas unbesonnen auf dem Schlachtfeld?","Amore mio, sei troppo spericolata
in battaglia. Questo mi preoccupa.","Amor mío, ¿no crees que últimamente has
sido muy temeraria? Me preocupas.","My love, don't you think you've been a bit
reckless on the battlefield of late? I worry.","Aşkım, son zamanlarda savaş alanında biraz
pervasız davrandığını düşünmüyor musun?
Endişeleniyorum."
9,MID_様子_ヴィオール_後_恋人,"Ne vous inquiétez pas, ma mie.
Notre épopée ne fait que commencer !","Danke, Liebes, doch fürchte dich nicht.
Epische Helden tötet man nicht so leicht.","Grazie, amore mio. Tranquilla. Gli eroi epici
come me non sono facili da abbattere.","Gracias, amor mío, pero no temas. ¡Los
héroes épicos somos duros cual roca!","Thank you, my love. But do not fear for me.
Epic heroes are so hard to strike down!","Teşekkür ederim aşkım. Ama benim için
korkma. Destansı kahramanlari alt etmek o
kadar zordur ki!"
