index,key,F,G,I,S,U,TR
0,MID_様子_セレナ_前,"Comment est-ce que tu tues le temps ?
Enfin, le peu qu'on ait de libre...","Wie verbringt man hier am besten seine
Freizeit? Wenn man mal welche hat...","Come passi il tempo quando non c'è niente
da fare? Non che succeda spesso...","¿En qué empleará la gente el tiempo libre?
Bueno, aunque tampoco nos sobra...","How do you while away your free time?
Not that we ever get any...","Boş vaktini nasıl geçirirsin?
Gerçi pek boş vaktimiz olmuyor..."
1,MID_様子_セレナ_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_セレナ_前_通さん,"Comment passez-vous votre temps ?
Enfin, le peu qu'on ait de libre...","Wie verbringt man hier am besten seine
Freizeit? Wenn man mal welche hat...","Come passi il tempo quando non c'è niente
da fare? Non che succeda spesso...","¿En qué empleará la gente el tiempo libre?
Bueno, aunque tampoco nos sobra...","How do you while away your free time?
Not that we ever get any...","Boş vaktini nasıl geçirirsin?
Gerçi pek boş vaktimiz olmuyor..."
3,MID_様子_セレナ_前_特殊,"Comment passez-vous votre temps ?
Enfin, le peu qu'on ait de libre...","Wie verbringt man hier am besten seine
Freizeit? Wenn man mal welche hat...","Come passi il tempo quando non c'è niente
da fare? Non che succeda spesso...","¿En qué empleará la gente el tiempo libre?
Bueno, aunque tampoco nos sobra...","How do you while away your free time?
Not that we ever get any...","Boş vaktini nasıl geçirirsin?
Gerçi pek boş vaktimiz olmuyor..."
4,MID_様子_セレナ_後,"Moi, j'ai ma petite routine : je me coiffe, me
pomponne... Après, je me sens plus à l'aise.","Ich kämme mir die Haare, schminke mich...
Nur so fühle ich mich wohl.","Ho la mia routine. Mi pettino, metto lo
smalto... Serve a farmi stare bene.","Pues yo hago cosas que me suban el ánimo:
me cepillo el pelo, me acicalo un poco...","I have my routines. I comb my hair, primp...
It's the only way I feel good about myself.","Rutinim belli: Saçımı tarar, süslenirim...
Kendimi iyi hissetmenin tek yolu bu."
5,MID_様子_セレナ_後_通さん,"Moi, j'ai ma petite routine : je me coiffe, me
pomponne... Après, je me sens plus à l'aise.","Ich kämme mir die Haare, schminke mich...
Nur so fühle ich mich wohl.","Ho la mia routine. Mi pettino, metto lo
smalto... Serve a farmi stare bene.","Pues yo hago cosas que me suban el ánimo:
me cepillo el pelo, me acicalo un poco...","I have my routines. I comb my hair, primp...
It's the only way I feel good about myself.","Rutinim belli: Saçımı tarar, süslenirim...
Kendimi iyi hissetmenin tek yolu bu."
6,MID_様子_セレナ_後_特殊,"Moi, j'ai ma petite routine : je me coiffe, me
pomponne... Après, je me sens plus à l'aise.","Ich kämme mir die Haare, schminke mich...
Nur so fühle ich mich wohl.","Ho la mia routine. Mi pettino, metto lo
smalto... Serve a farmi stare bene.","Pues yo hago cosas que me suban el ánimo:
me cepillo el pelo, me acicalo un poco...","I have my routines. I comb my hair, primp...
It's the only way I feel good about myself.","Rutinim belli: Saçımı tarar, süslenirim...
Kendimi iyi hissetmenin tek yolu bu."
7,MID_様子_セレナ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_セレナ_前_親子_子,"Linfan, tu ressembles à une Ombre mal
léchée... Tu dois faire plus attention à toi !","Linfan, du siehst heute heruntergekommen
aus. Wie ungewöhnlich! Ich kriege Angst!","Linfan, hai l'aspetto di un cadavere.
Non è da te. Mi preoccupi.","¡Linfan! ¡Vaya cara de resurrecto que
tienes! ¿Qué te pasa? No me asustes.","Morgan, you look like a run-down revenant.
That's not like you at all! You're scaring me.","Morgan, köhne bir hayalete benziyorsun. Bu
hiç sana göre değil! Beni korkutuyorsun."
9,MID_様子_セレナ_後_親子_子,"Quoi ?! Ma crème de nuit n'a pas marché ?
Catastrophe ! Ma vie est en ruine !","Was? Die Gesichtscreme hat nicht gewirkt?
Urks, das war es. Mein Leben ist ruiniert...","Cosa?! La crema di bellezza non ha
funzionato? È la fine. Sono rovinata...","¡¿Qué?! No me digas que la crema que le
compré a Ana no ha dado resultado... ¡Arg!","What?! Did the skin cream not work?
Ugh, it's all over. My life is in ruins...","Ne?! Cilt kremi işe yaramadı mı? Uff,
her şey bitti. Hayatım harabeye
döndü..."
10,MID_様子_セレナ_前_親子_母,"Mère, je vous ai aperçue lorgner Chrom.
Vous êtes sûre d'avoir tourné la page ?","Mutter, du hast Chrom vorhin angestarrt.
Bist du sicher über ihn hinweg?","Mamma, ho visto come guardavi Chrom.
Sei sicura di non pensare più a lui?","Me he fijado en cómo miras a Chrom.
¿Seguro que ya no sientes nada por él?","Mother, I saw you staring at Chrom.
Are you sure you're really over him?","Anne, seni Chrom'a bakarken gördüm.
Onu gerçekten unuttuguna emin misin?"
11,MID_様子_セレナ_後_親子_母,"Je vous le DIRAI si je ne vais pas bien...
Occupez-vous de vous-même, je vous prie.","Ich SAGE dir schon, wenn es mir schlecht
geht. Sorge dich bitte nicht um mich.","Se non sto bene te lo DICO.
Preoccupati di te, grazie.","Ya te avisaré cuando me sienta mal.
Anda, preocúpate por estar bien tú.","I'll TELL you if I'm not all right.
Just worry about yourself, please.","Eğer iyi değilsem sana SÖYLEYECEĞİM.
Kendin için endiselen lütfen."
12,MID_様子_セレナ_前_親子_父,"Père, votre peau est toute desséchée !
Vous devriez y faire plus attention !","Vater, schau dir nur dein Haar an!
Du musst dich besser darum kümmern!","Papà, guarda che capelli hai!
Dovresti pettinarti un po'!","¡Padre! ¡Menuda pinta! Deberías peinarte
un poco, que así preocupas a cualquiera.","Father, look at your hair!
You have to take better care of it!","Baba, saçlarina
bak! Ona daha iyi bakmalısın!"
