index,key,F,G,I,S,U,TR
0,MID_様子_レンハ_前_通殿,"Voulez-vous combattre à mes côtés
lors de la prochaine bataille ?","Der Feind wird stärker. Wir sollten uns
in den folgenden Tagen zusammenschließen.","Il nemico è sempre più potente. Dovremmo
unire le nostre forze nei giorni a venire.","Los enemigos son muy poderosos. Unamos
fuerzas en las batallas que nos aguardan.","The opposition has grown stronger. We
ought join our might in the days to come.","Muhalefet güçlendi. Önümüzdeki
günlerde gücümüzü birlestirmeliyiz."
1,MID_様子_レンハ_前,"Voulez-vous combattre à mes côtés
lors de la prochaine bataille ?","Der Feind wird stärker. Wir sollten uns
in den folgenden Tagen zusammenschließen.","Il nemico è sempre più potente. Dovremmo
unire le nostre forze nei giorni a venire.","Los enemigos son muy poderosos. Unamos
fuerzas en las batallas que nos aguardan.","The opposition has grown stronger. We
ought join our might in the days to come.","Muhalefet güçlendi. Önümüzdeki
günlerde gücümüzü birlestirmeliyiz."
2,MID_様子_レンハ_前_特殊,"Say'ri, veux-tu combattre à mes côtés
lors de la prochaine bataille ?","Say'ri, kämpfe von nun an an meiner Seite,
auf dass wir über den Feind triumphieren.","Say'ri, combatti al mio fianco la prossima
battaglia! Trionferemo insieme sul nemico.","Say'ri, lucha a mi lado en la próxima batalla
y derrotemos juntos a nuestros enemigos.","Say'ri, fight with me in the coming battle!
We will triumph over our foes together.","Say'ri, önümüzdeki savaşta benimle savaş!
Düşmanlarimiza hep birlikte galip
geleceğiz."
3,MID_様子_レンハ_後_通殿,"Rien ne me ferait plus plaisir...
J'aiderai du mieux que je peux.","Nun, ich bin hocherfreut, Euch meine Hilfe
anbieten zu können.","Certo. Sarei lietissimo di
dare il mio contributo.","Por supuesto. Siempre es un gran honor
prestar mi ayuda a quien la solicita.","Aye, 'twould delight me to offer
what aid I can.","Evet, elimden gelen yardımı sunmak
beni çok mutlu eder."
4,MID_様子_レンハ_後_特殊,"Oui, évidemment... Il n'est jamais
trop tard pour bien faire.","Nichts würde mich mehr freuen. Hätten wir
nur schon früher damit begonnen...","Nulla mi farebbe più piacere.
Se solo l'avessimo fatto prima...","No hay nada que me pudiera honrar más.
Ojalá pudiéramos haberlo hecho antes.","Naught would please me more. If only we
could have done it sooner...","Hiçbir şey beni daha çok memnun etmez.
Keşke daha erken yapabilseydik..."
5,MID_様子_レンハ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_レンハ_前_親子_子,"Linfan, puisque je serai ton père dans le
futur, peux-tu me décrire ton époque ?","Linfan, könntest du deinem Vater wohl
mehr über die Zukunft erzählen?","Linfan, visto che sono predestinato a essere
tuo padre, mi parleresti del futuro?","Linfan, ¿podrías contarme algo más acerca
del futuro?","Morgan, since I am to be your father,
could you tell me more of the future?","Morgan, baban olacağıma göre bana
gelecekten daha fazlasını anlatabilir
misin?"
7,MID_様子_レンハ_後_親子_子,"Hmm... Je parlerai de ce qui m'est arrivé
quand le temps sera venu.$k$pJ'ai encore besoin de réfléchir aux choix
et aux erreurs que j'ai pu faire...$k$pPas d'inquiétude, je ne suis pas contrarié.
Mais cette introspection est nécessaire...","Hm... Wenn die Zeit dafür reif ist, werde ich
näher auf meine Vergangenheit eingehen.$k$pIch brauche noch Zeit, um meine Fehler und
Entscheidungen genauer zu überdenken.$k$p...Ruhig, ich bin nicht beleidigt. Du zeigtest
mir nur, dass ich besser werden muss.","Mmm... Parlerò del mio passato
quando i tempi saranno maturi.$k$pHo bisogno ancora di tempo per elaborare
le scelte e gli errori che ho fatto.$k$pNon preoccuparti. Non mi hai offeso. Mi hai
solo ricordato che potrei essere migliore.","Mmm... Creo que es mejor que hablemos
del pasado en otra ocasión.$k$pNecesito más tiempo para revisar y digerir
mis decisiones y mis errores.$k$pTranquilo, que no me has importunado.
Me hacía falta un toque de atención.","Hmm... I will speak more of my past when
the time is right.$k$pI still need time to sort through the choices
and the mistakes I have made.$k$p...Easy now. You did not offend. You
simply remind me that I must do better.","Hmm... Zamanı geldiğinde geçmisimden daha
fazla bahsedeceğim.$k$pYaptığim seçimleri ve hataları gözden
geçirmek için hâlâ zamana ihtiyacım var.$k$p...şimdi kolay. Gücenmedin. Bana sadece
daha iyisini yapmam gerektiğini
hatırlatıyorsun."
8,MID_様子_レンハ_前_恋人,"$Np, vous êtes le soleil
de ma vie. Ne vous éclipsez jamais...","$Np, du erhellst mein Leben.
Schwöre, dass du mich nie verlassen wirst.","$Np, tu sei il mio sole.
Giurami che non tramonterai mai.","$Np, eres todo lo que necesito
en esta vida. No dejes que nada te ocurra.","$Np, you are my sun. Swear to
me that you shall never set.","$Np, sen benim güneşimsin. Asla
batmayacağına dair bana yemin et."
9,MID_様子_レンハ_後_恋人,"N'ayez crainte, jamais je ne vous causerais
cette peine. Je ne suis pas l'autre Yen'fay...","Ich würde dir nie Kummer bereiten. Halte
mich nicht für den Yen'fay dieser Welt.","Non ti darei mai nessun dolore. Non sono
lo stesso Yen'fay di questo mondo.","Nunca me perdonaría si hiciera algo que te
afligiera. Estaré siempre a tu lado.","I would never give you cause to grieve. Do
not mistake me for the Yen'fay of this world.","Sana asla üzülmene sebep vermem. Beni
bu dünyanın Yen'fay'iyle karıştirmayin."
