index,key,F,G,I,S,U,TR
0,MID_様子_単独_プレイヤー男_PCM1,Je finis toujours ici quand je me sens seul...,"Ha, irgendwie lande ich immer hier,
wenn ich mich einsam fühle.","Finisco sempre per venire
qui quando mi sento solo.","Je... Parece que siempre acabo viniendo
aquí cuando me siento decaído.","Heh, somehow I always end up here
whenever I'm feeling lonely...","Heh, ne zaman kendimi yalnız
hissetsem hep buraya geliyorum..."
1,MID_様子_単独_プレイヤー男_PCM2,,,,,,
2,MID_様子_単独_プレイヤー男_PCM3,,,,,,
3,MID_様子_単独_プレイヤー女_PCF1,"Je finis toujours ici quand je me sens
seule...","Ha, irgendwie lande ich immer hier,
wenn ich mich einsam fühle...","Finisco sempre per venire
qui quando mi sento sola.","Je... Parece que siempre acabo viniendo
aquí cuando me siento decaída.","Heh, somehow I always end up here
whenever I'm feeling lonely...","Heh, ne zaman kendimi yalnız
hissetsem hep buraya geliyorum..."
4,MID_様子_単独_プレイヤー女_PCF2,,,,,,
5,MID_様子_単独_プレイヤー女_PCF3,,,,,,
6,MID_様子_単独_プレイヤー援軍,...,...,...,(...),...,...
7,MID_様子_単独_旧マルス,...,...,...,(...),...,...
8,MID_様子_単独_クロム,"J'espère que le royaume pourra bientôt
connaître la paix...","Ich hoffe, dass bald wieder Frieden im
Reich herrscht...",Spero che nel regno torni presto la pace...,"Espero que el reino recupere
pronto la paz que merece...",I hope soon the realm can be at peace...,Umarım yakında bölge barışa kavuşur...
9,MID_様子_単独_フレデリク,"Je voudrais tricoter des gants assortis pour
tout le monde, mais quelle couleur choisir ?","Ich wollte jedem ein paar Handschuhe
stricken, aber in welcher Farbe bloß?","Potrei ordinare dei nuovi guanti
per tutti, ma di che colore?","Había pensado tejer guantes a juego para
todos, pero ¿de qué color los hago?","I was thinking of knitting everyone matching
gloves, but what colour to make them...?","Herkese uyumlu eldivenler örmeyi
düşünüyordum ama ne renk yapsam...?"
10,MID_様子_単独_ソール,J'ai tellement faim...,Ich bin SO hungrig...,Ho una fame...,Me muero de hambre...,I am SO hungry...,ÇOK açım...
11,MID_様子_単独_カラム,"On a oublié mon nom lors de l'appel de ce
matin... Encore une fois...","Beim Morgenappell heute wurde mein Name
nicht aufgerufen... Schon wieder!","Stamattina non mi hanno chiamato
all'adunata... come sempre.","No me han nombrado al pasar revista esta
mañana. Se han olvidado de mí... otra vez.","My name didn't come up at roll call
this morning... Again.","Bu sabah yoklamada adım
çikmadi... Yine."
12,MID_様子_単独_リヒト,"Grrr ! Mais pourquoi est-ce que je ne
grandis pas ?!","Ächz... Hngh! Warum bin ich
so verflixt KLEIN?!?",Sgrunt! Perché non CRESCO di più?,"¡Mmmmmffff! ¡Gññññ! ¡No hay manera!
¿Por qué no seré un poco más alto?","*grunt* Nnnnnngh! Why don't I
ever get any TALLER?","*homurdanır* Nnnnngh! Neden hiçbir
zaman daha uzun olamıyorum?"
13,MID_様子_単独_ヴェイク,"Hmm, on n'épelle pas « Victoire » sans le V
de « Vaike » ! Hé, je l'aime bien, celle-là...","Vielleicht: ""Nur der Vaike kann dich das
Siegen lehren!"" Ja, der Spruch gefällt mir.","Mmmh, forse... ""Non c'è vittoria senza
il Vaike!"" Sì, questa mi piace proprio...","Mmm... ""¡Decir 'Vaike' es decir
'victoria'!""... Sí, esa es buena.","Hmm, maybe ""You can't spell 'victory'
without 'Vaike'!"" Oh yeah, I like that one...","Hmm, belki ""Vaike'siz zafer olmaz!""
Ah evet, bunu beğendim..."
14,MID_様子_単独_リベラ,"Ô sage Naga, guide-nous vers la victoire...","Oh, weise Naga. Führe uns durch die
Dunkelheit zum Sieg...","O divina Naga, guidaci verso la
salvezza e donaci la vittoria...","¡Oh, poderosa Naga! ¡Que tu sabiduría
nos guíe a salvo hacia la victoria!","O wise Naga, guide us to
safety and victory...","Ey bilge Naga, bizi
güvenlige ve zafere yönlendir..."
15,MID_様子_単独_ロンクー,"Enfin, la tranquillité...",Endlich etwas Ruhe und Frieden.,Finalmente un po' di calma...,Por fin un lugar tranquilo.,"At last, some peace and quiet.",Sonunda biraz huzur ve sessizlik.
16,MID_様子_単独_グレゴ,"J'ai besoin d'contrats moins dangereux...
Cette guerre, c'est d'la folie !","Gregor brauchen weniger gefährlichen
Auftrag. Sein verrückt, dieser Krieg!","Gregor vuole contratto meno pericoloso.
Questa guerra è molto pazza!","Gregor necesitar contrato menos
peligroso. ¡Esta guerra ser locura!","Gregor need less-dangerous contract.
Is crazy, this war!","Gregor'un daha az tehlikeli bir sözlesmeye
ihtiyacı var. Bu savaş çılgınca!"
17,MID_様子_単独_ガイア,"Oh non, mon biscuit s'est émietté dans ma
poche !","Nein... NEIN! Das stibitzte Törtchen wurde
in meiner Tasche total zerdrückt!","Oh no! I biscotti che avevo in
tasca sono tutti sbriciolati.","¡Noooooo! ¡La tartaleta que me metí en
el bolsillo está hecha migas!","No... No! That pastry I pilfered
got all crumbled in my pocket!","Hayır... Hayır! Çaldigim o
hamur isi cebimde ufalandi!"
18,MID_様子_単独_ヴィオール,"Je m'ennuie franchement beaucoup...
Mais au moins j'ai la grâce de l'admettre.","Mir ist ganz und gar langweilig.
Aber wenigstens gebe ich es offen zu.","Mi annoio troppo. Ma almeno io
ho il buongusto di ammetterlo.","Estoy profundamente aburrido, mas mi
nobleza me otorga la gracia para admitirlo.","I am truly and utterly bored. But at
least I have the grace to admit it.","Gerçekten ve tamamen sıkıldım. Ama en
azından bunu kabul etme nezaketine
sahibim."
