index,key,F,G,I,S,U,TR
0,MID_様子_シンシア_前,"Quel air enjoué ! Alors, on a trouvé une
phrase de combat percutante ?","Du siehst glücklich aus. Hast du dir einen
cleveren, neuen Heldenspruch ausgedacht?","Sembri felice. Hai pensato
a una bella frase a effetto?","Qué día tan bonito, ¿no? Lo emplearé en
buscar la inspiración para la frase perfecta.","You look happy. Did you cook up a slick
new catchphrase?","Mutlu görünüyorsun. Yeni ve sık bir
slogan mı hazırladin?"
1,MID_様子_シンシア_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_シンシア_前_通さん,"Quel air enjoué ! Alors, on a trouvé une
phrase de combat percutante ?","Ihr wirkt glücklich. Habt Ihr Euch einen
cleveren, neuen Heldenspruch ausgedacht?","Sembri felice. Hai pensato
a una bella frase a effetto?","Qué día tan bonito, ¿no? Lo emplearé en
buscar la inspiración para la frase perfecta.","You look happy. Did you cook up a slick
new catchphrase?","Mutlu görünüyorsun. Yeni ve sık bir
slogan mı hazırladin?"
3,MID_様子_シンシア_後,"Nan ! En fait, j'ai créé une nouvelle pose
de combat ! Elle est terrible !","Juchhu! Ich hab mir eine neue heldenhafte
Kampfpose erdacht. Soll ich sie vorführen?","No! Ho inventato una nuova posa eroica
da combattimento. Vuoi vederla?","¡Sí! Además se me acaba de ocurrir una
pose heroica de combate. ¿Quieres verla?","Nuh-uh! I came up with a new heroic
battle stance. You want to see it?","Hayır! Yeni bir kahramanca savaş
duruşu buldum. Görmek ister misin?"
4,MID_様子_シンシア_後_通さん,"Nan ! En fait, j'ai créé une nouvelle pose
de combat ! Elle est terrible !","Juchhu! Ich hab mir eine neue heldenhafte
Kampfpose erdacht. Soll ich sie vorführen?","No! Ho inventato una nuova posa eroica
da combattimento. Vuoi vederla?","¡Sí! Además se me acaba de ocurrir una
pose heroica de combate. ¿Quieres verla?","Nuh-uh! I came up with a new heroic
battle stance. You want to see it?","Hayır! Yeni bir kahramanca savaş
duruşu buldum. Görmek ister misin?"
5,MID_様子_シンシア_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_シンシア_前_親子_子,"Linfan, tu as besoin de quelque chose ?
Je veux aider ma fille !","Linfan, brauchst du etwas? Ich will mich für
meine Tochter einsetzen!","Linfan, hai bisogno di qualcosa?
Voglio essere d'aiuto a mia figlia!","Linfan, ¿necesitas algo? ¡No quiero que
a mi hija le falte de nada!","Morgan, do you need anything? I want to
come through for my daughter!","Morgan, bir şeye ihtiyacın var mı?
Kızımın yardımına koşmak istiyorum!"
7,MID_様子_シンシア_後_親子_子,"En fait, j'aimerais que quelqu'un perpétue
mon œuvre héroïque ! Intéressée ?","Jemand muss mein Erbe weiterführen.
Interesse an einer Heldenkarriere?","Voglio tramandare il mestiere ai posteri.
Saresti interessata a una carriera eroica?","Pues alguien tendrá que heredar mi capa
cuando me vaya. ¿Quieres ser una heroína?","I need someone to take up my mantle after
I'm gone. Interested in a career in heroics?","Ben gittikten sonra görevimi üstlenecek
birine ihtiyacım var. Kahramanlik alanında
bir kariyerle ilgileniyor musunuz?"
8,MID_様子_シンシア_前_親子_母,"Que puis-je vous offrir pour votre prochain
anniversaire ? Faisons comme avant, mère !","Was wünschst du dir zum Geburtstag,
Mutter? In der Zukunft war das Tradition!","Voglio farti un regalo per il compleanno,
mamma. Nel futuro era tradizione!","Madre, ¿qué quieres que te regale por tu
cumple? Siempre lo hacía en el futuro.","Mother, what do you want for your next
birthday? It was our tradition in the future!","Anne, bir sonraki doğum gününde ne
istiyorsun? Bu bizim gelecekteki
gelenegimizdi!"
9,MID_様子_シンシア_後_親子_母,"Une nouvelle cape qui ondulerait au vent
et qui répandrait le parfum de la justice !","Einen neuen Umhang! Etwas, das im Wind
flattert und von Gerechtigkeit flüstert.","Un nuovo mantello! Qualcosa che svolazzi
nel vento e odori di giustizia.","¡Una capa nueva de espíritu justiciero
que ondee al viento!","A new cape! Something that flutters in the
wind and whispers the cause of justice.","Yeni bir pelerin! Rüzgarda uçuşan ve
adalet davasını fısıldayan bir şey."
10,MID_様子_シンシア_前_親子_父,"Vous n'avez besoin de rien, père ? Je veux
que vous soyez heureux !","Kann ich dir etwas bringen, Vater?
Ich möchte dir eine Freude machen!","Desideri qualcosa, papà?
Voglio vederti felice!","¿Quieres que te regale algo, padre?
¡Quiero hacerte feliz!","Can I get you anything, Father?
I want to make you happy!","Sana bir şey getirebilir miyim
baba? Seni mutlu etmek istiyorum!"
11,MID_様子_シンシア_後_親子_父,"J'aimerais qu'on crée une attaque père et
fille en duo. Cela terrorisera nos ennemis !","Wie wäre ein Vater-Tochter-Spezialangriff?
Einer, der die Feinde aus den Socken haut!","Inventiamo una mossa speciale di
famiglia? Qualcosa che spezzi le ossa!","¿Y si nos inventamos un ataque especial de
padre e hija que apabulle a los enemigos?","How about a father-daughter special move?
One that will make a foe's knees knock!","Baba-kızın özel hareketine ne dersiniz?
Düşmanın dizlerini titretecek bir şey!"
12,MID_様子_シンシア_前_恋人,"C'est quoi ça, $Np ? Il ne faut
rien cacher à sa bien-aimée !","Was hast du denn da, $Np? Du
solltest vor deiner Dame nichts verbergen.","Che cosa nascondi, $Np? Non
dovresti avere segreti con la tua donna.","¿Qué escondes ahí, $Np? Está
feo ocultarle cosas a tu esposa.","What have you got there, $Np?
You shouldn't hide stuff from your lady.","Orada ne var? $Np?
Hanimindan bir şeyler saklamamalisin."
13,MID_様子_シンシア_後_恋人,"Ça, c'est une broche pour attacher sa cape.
J'en ai créé de toutes les couleurs !","Das? Das ist eine selbstgemachte Brosche
für einen Umhang! Schau! Farblich passend.","Questa? È una spilla per tenere fermo il
mantello! È fatta a mano e ha colori diversi!","¿Esto? ¡Ah! Es un broche para una capa.
¡Mira qué colorido! Lo he hecho yo.","This? It's a handmade brooch to hold a
cape on! See? I made different colours!","Bu mu? Pelerini tutturmak için yaptığım
bir broş! Bak, farklı renklerde yaptım!"
