index,key,F,G,I,S,U,TR
0,MID_BOSS_名前_ニーナ,Nyna,Nyna,Nyna,Nyna,Nyna,Nyna
1,MID_BOSS_名前_シーダ,Shiida,Shiida,Shiida,Shiida,Shiida,Shiida
2,MID_BOSS_名前_リンダ,Linde,Linde,Linde,Linde,Linde,Linde
3,MID_BOSS_名前_マリク,Merric,Merric,Merric,Merric,Merric,Meriç
4,MID_BOSS_名前_チキ,Tiki,Tiki,Tiki,Tiki,Tiki,Tiki
5,MID_BOSS_名前_ミネルバ,Minerva,Minerva,Minerva,Minerva,Minerva,Minerva
6,MID_BOSS_名前_オグマ,Ogma,Ogma,Ogma,Ogma,Ogma,Ogma
7,MID_BOSS_名前_ナバール,Nabarl,Nabarl,Nabarl,Nabarl,Nabarl,Nabarl
8,MID_BOSS_名前_ガーネフ,Gharnef,Gharnef,Gharnef,Gharnef,Gharnef,Garnef
9,MID_BOSS_名前_マルス王子,Pr. Marth,Pr. Marth,Pr. Marth,Pr. Marth,Pr. Marth,Pr. Marth
10,MID_BOSS_名前_クレア,Clair,Clair,Clair,Clair,Clair,Clair
11,MID_BOSS_名前_ボーイ,Boey,Boey,Boey,Boey,Boey,Boy
12,MID_BOSS_名前_マイセン,Mycen,Mycen,Mycen,Mycen,Mycen,Miken
13,MID_BOSS_名前_バルボ,Valbar,Valbar,Valbar,Valbar,Valbar,Valbar
14,MID_BOSS_名前_リュート,Luthier,Luthier,Luthier,Luthier,Luthier,Luthier
15,MID_BOSS_名前_クレーベ,Clive,Clive,Clive,Clive,Clive,Clive'in
16,MID_BOSS_名前_ノーマ,Nomah,Nomah,Nomah,Nomah,Nomah,Nomah
17,MID_BOSS_名前_ディーン,Deen,Deen,Deen,Deen,Deen,din
18,MID_BOSS_名前_セリカ,Celica,Celica,Celica,Celica,Celica,Celica
19,MID_BOSS_名前_アルム,Alm,Alm,Alm,Alm,Alm,Alm
20,MID_BOSS_名前_ノルン,Norne,Norne,Norne,Norne,Norne,Norne
21,MID_BOSS_名前_カチュア,Catria,Catria,Catria,Catria,Catria,Katria
22,MID_BOSS_名前_マリス,Malice,Malice,Malice,Malice,Malice,Malice
23,MID_BOSS_名前_アテナ,Athenais,Athena,Athena,Athena,Athena,Athena
24,MID_BOSS_名前_ホルス,Horace,Horace,Horace,Horace,Horace,Horace
25,MID_BOSS_名前_エッツェル,Etzel,Etzel,Etzel,Etzel,Etzel,Etzel
26,MID_BOSS_名前_ローロー,Legion,Legion,Legion,Legion,Legion,Lejyon
27,MID_BOSS_名前_カタリナ,Katarina,Katarina,Katarina,Katarina,Katarina,Katarina
28,MID_BOSS_名前_ハーディン,Hardin,Hardin,Hardin,Hardin,Hardin,Hardin
29,MID_BOSS_名前_マルス王,Roi Marth,König Marth,Re Marth,Rey Marth,King Marth,Kral Mart
30,MID_BOSS_名前_ディアドラ,Deirdre,Deirdre,Deirdre,Deirdre,Deirdre,Deirdre
31,MID_BOSS_名前_アーダン,Arden,Arden,Arden,Arden,Arden,Arden
32,MID_BOSS_名前_ジャムカ,Jamke,Jamke,Jamke,Jamke,Jamke,Jamke
33,MID_BOSS_名前_ラケシス,Raquesis,Raquesis,Raquesis,Raquesis,Raquesis,Raquesis
34,MID_BOSS_名前_エスリン,Ethlyn,Ethlyn,Ethlyn,Ethlyn,Ethlyn,Ethlyn
35,MID_BOSS_名前_キュアン,Quan,Quan,Quan,Quan,Quan,Quan
36,MID_BOSS_名前_アイラ,Ayra,Ayra,Ayra,Ayra,Ayra,Ayra
37,MID_BOSS_名前_レヴィン,Lewyn,Lewyn,Lewyn,Lewyn,Lewyn,Lewyn
38,MID_BOSS_名前_アルヴィス,Arvis,Arvis,Arvis,Arvis,Arvis,Arvis
39,MID_BOSS_名前_シグルド,Sigurd,Sigurd,Sigurd,Sigurd,Sigurd,Sigurd
40,MID_BOSS_名前_フィー,Fee,Fee,Fee,Fee,Fee,Ücret
41,MID_BOSS_名前_アーサー,Arthur,Arthur,Arthur,Arthur,Arthur,Arthur
42,MID_BOSS_名前_スカサハ,Ulster,Ulster,Ulster,Ulster,Ulster,Ulster
43,MID_BOSS_名前_ラクチェ,Larcei,Larcei,Larcei,Larcei,Larcei,Larcei
44,MID_BOSS_名前_アルテナ,Altena,Altena,Altena,Altena,Altena,Altena
45,MID_BOSS_名前_セティ,Ced,Ced,Ced,Ced,Ced,Ced
46,MID_BOSS_名前_ユリア,Julia,Julia,Julia,Julia,Julia,Julia
47,MID_BOSS_名前_アレス,Ares,Ares,Ares,Ares,Ares,Ares
48,MID_BOSS_名前_ユリウス,Julius,Julius,Julius,Julius,Julius,Julius
49,MID_BOSS_名前_セリス,Seliph,Seliph,Seliph,Seliph,Seliph,Seliph
50,MID_BOSS_名前_ナンナ,Nanna,Nanna,Nanna,Nanna,Nanna,Nanna
51,MID_BOSS_名前_ダグダ,Dagdar,Dagdar,Dagdar,Dagdar,Dagdar,Dagdar
52,MID_BOSS_名前_セイラム,Salem,Salem,Salem,Salem,Salem,Salem
53,MID_BOSS_名前_オルエン,Olwen,Olwen,Olwen,Olwen,Olwen,Olwen
54,MID_BOSS_名前_エーヴェル,Eyvel,Eyvel,Eyvel,Eyvel,Eyvel,Eyvel
55,MID_BOSS_名前_フィン,Finn,Finn,Finn,Finn,Finn,Fin
