index,key,F,G,I,S,U,TR
0,MID_様子_リヒト_前,"Entre chaque combat, j'apprends des tours
pour épater la galerie ! Sympa, non ?","Was machst du so nach der Schlacht, wenn
du einen Moment für dich hast?","Cosa fai quando finiamo di combattere
e hai un po' di tempo libero per te?","¿Adónde irá la gente cuando terminan las
batallas? Es que esto se queda vacío.","So what do you do when the fighting's
done and you have a moment to yourself?","Peki, dövüş bittiğinde ve kendinize vakit
ayirdiginizda ne yaparsınız?"
1,MID_様子_リヒト_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_リヒト_前_通さん,"Entre chaque combat, j'apprends des tours
pour épater la galerie ! Sympa, non ?","Was machst Ihr so nach der Schlacht, wenn
Ihr einen Moment für Euch habt?","Cosa fai quando finiamo di combattere
e hai un po' di tempo libero per te?","¿Adónde irá la gente cuando terminan las
batallas? Es que esto se queda vacío.","So what do you do when the fighting's
done and you have a moment to yourself?","Peki, dövüş bittiğinde ve kendinize vakit
ayirdiginizda ne yaparsınız?"
3,MID_様子_リヒト_後,"Moi, j'apprends des sorts ! Et aussi, je joue
avec des animaux des bois ! C'est sympa !","Ich studiere Magie! Na ja, eigentlich spiele
ich mit Insekten... Was? Die mögen mich.","Studio magia! Cioè, gioco con le creature
del bosco... che mi adorano.","Pues yo estudio magia, me voy a jugar con
los animalitos del bosque... Esas cosas.","I study magic! Well, actually, I play with
forest creatures... What? They like me.","Büyü çalışıyorum! Aslında orman
yaratiklariyla oynuyorum... Ne? Benden
hoslanıyorlar."
4,MID_様子_リヒト_後_通さん,"Moi, j'apprends des sorts ! Et aussi, je joue
avec des animaux des bois ! C'est sympa !","Ich studiere Magie! Na ja, eigentlich spiele
ich mit Insekten... Was? Die mögen mich.","Studio magia! Cioè, gioco con le creature
del bosco... che mi adorano.","Pues yo estudio magia, me voy a jugar con
los animalitos del bosque... Esas cosas.","I study magic! Well, actually, I play with
forest creatures... What? They like me.","Büyü çalışıyorum! Aslında orman
yaratiklariyla oynuyorum... Ne? Benden
hoslanıyorlar."
5,MID_様子_リヒト_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_リヒト_前_親子_子,"Tu as une sale mine, $Np...
Je peux faire quelque chose pour toi ?","Du siehst grässlich aus, $Np.
Soll ich einen Heiler rufen?","Hai un aspetto orribile, $Np.
Vuoi che vada a chiamare un sacerdote?","¡Qué mal te veo, $Np!
¿Te busco a un sanador?","You look dreadful, $Np.
Should I fetch a priest or a cleric?","Berbat görünüyorsun, 
$Np.
Bir rahip ya da şifacı çağırayım mı?"
7,MID_様子_リヒト_後_親子_子,"On ne te la fait pas, à toi... Mais, pas de
souci, je suis petit mais costaud !","Dir kann man einfach nichts vormachen.
Aber keine Sorge. Das wird schon wieder.","Immagino che non ci sia modo di mentirti.
Comunque non preoccuparti, starò meglio.","Je... Ya veo que no se te escapa ni una.
No te preocupes, que tu papi está bien.","I guess there's no fooling you.
But don't worry. I'll be all right.","Sanırım seni kandiracak bir şey
yok. Ama endişelenme. İyi olacağım."
8,MID_様子_リヒト_前_恋人,"Tu es si belle, $Np.
En fait, ta beauté me paralyse !","Du bist so hübsch, $Np. Wenn
ich dich sehe, fängt alles an zu kribbeln.","Sei così bella, $Np.
Mi si secca la gola quando ti guardo.","Eres tan bonita, $Np... ¡Si hasta
me cuesta decírtelo! Me paraliza tu belleza.","You're so pretty, $Np. My throat
gets all dry whenever I look at you.","Çok güzelsin $Np. Sana
her baktığımda boğazım kuruyor."
9,MID_様子_リヒト_後_恋人,"Hé hé, c'est gentil ! Et t'inquiète, je serai
bientôt plus costaud que Chrom !","Echt? Danke! Gib mir nur etwas Zeit, ja?
Dann bin ich doppelt so männlich wie jetzt.","Davvero? Grazie! Ma abbi pazienza!
Diventerò alto il doppio di come sono ora.","¿Lo dices en serio? ¡Vaya! ¡Gracias! Dentro
de poco seré mejor hombre para ti.","Really? Thanks! Just give me time, all right?
I'll be twice the man I am now!","Gerçekten mi? Teşekkürler! Bana biraz
zaman ver, tamam mı? Şimdi olduğum adamın
iki kati olacağım!"
