index,key,F,G,I,S,U,TR
0,MID_様子_ヴィオール_前_通くん,"Je me suis toujours demandé ce que vous
faisiez de votre temps libre...","Ich habe mich immer gefragt, wie Leute wie
du ihren Tag verbringen.","Mi chiedo sempre cosa fanno gli altri
durante il tempo libero.","Siempre he tenido curiosidad por saber qué
hace la gente durante su tiempo libre.","I have always wondered how
people like you fill their days.","Senin gibi insanların günlerini
nasıl doldurdugunu hep merak etmişimdir."
1,MID_様子_ヴィオール_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ヴィオール_前_敬殿,"Je me suis toujours demandé ce que vous
faisiez de votre temps libre...","Ich habe mich immer gefragt, wie Leute wie
Ihr ihren Tag verbringen.","Mi chiedo sempre cosa fanno gli altri
durante il tempo libero.","Siempre he tenido curiosidad por saber qué
hace la gente durante su tiempo libre.","I have always wondered how
people like you fill their days.","Senin gibi insanların günlerini
nasıl doldurdugunu hep merak etmişimdir."
3,MID_様子_ヴィオール_後_通くん,"En ce qui me concerne, je ramasse des
herbes pour me faire des infusions...","Ich sammele Kräuter und koche Tee daraus.
Recht zivilisiert, findest du nicht?","Vado in giro a raccogliere erbe per
fare il tè. Un'attività da nobili!","Pues yo busco hierbas para preparar el té.
Una costumbre muy civilizada, ¿verdad?","I go around collecting herbs to make tea.
A civilised thing to do, wouldn't you say?","Çay yapmak için ot toplamaya gidiyorum.
Sizce de medeni bir davranış değil mi?"
4,MID_様子_ヴィオール_後_敬殿,"En ce qui me concerne, je ramasse des
herbes pour me faire des infusions...","Ich sammele Kräuter und koche Tee daraus.
Recht zivilisiert, findet Ihr nicht?","Vado in giro a raccogliere erbe per
fare il tè. Un'attività da nobili!","Pues yo busco hierbas para preparar el té.
Una costumbre muy civilizada, ¿verdad?","I go around collecting herbs to make tea.
A civilised thing to do, wouldn't you say?","Çay yapmak için ot toplamaya gidiyorum.
Sizce de medeni bir davranış değil mi?"
5,MID_様子_ヴィオール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ヴィオール_前_親子_子,"Tout va bien, $Np ?
Vous semblez bien pâle aujourd'hui...","Alles in Ordnung, $Np? Dein
Glanz scheint ein wenig zu erlischen.","Ti senti bene, $Np?
Hai davvero una brutta cera.","¿Estás bien, $Np? Pareces haber
perdido tu brillo natural.","Are you all right, $Np? You seem
to have lost a bit of your lustre.","İyi misin? $Np?
Parlakligini biraz kaybetmiş gibisin."
7,MID_様子_ヴィオール_後_親子_子,"Je vais bien, je vous assure...
Ne vous en faites pas pour le grand Virion.","Mir geht es gut. Vielleicht starrst du mich
zu oft an? Das kommt vor.","Sto bene, grazie. Forse mi osservi troppo,
vero? Lo so, mi capita spesso.","Estoy bien. A lo mejor es que me miras
demasiado... cosa que suele pasarme.","I'm fine, I assure you. Perhaps you're
staring at me too much? It does happen.","Ben iyiyim, seni temin ederim. Belki bana
çok fazla bakıyorsun? Bu gerçekten oluyor."
8,MID_様子_ヴィオール_前_恋人,"Vous êtes chaque jour plus ravissante...
Les fleurs en faneraient de jalousie.","Du siehst bezaubernder denn je aus, Liebes.
Blumen würden vor Neid erblassen.","Affascinante più che mai, amore mio.
Le rose appassirebbero di gelosia.","Estás más adorable que nunca, amor mío.
Las flores se marchitarían de envidia.","You look more fetching than ever, my love.
Flowers would wilt from jealousy.","Her zamankinden daha çekici görünüyorsun
aşkım. Kıskançliktan çiçekler solar."
9,MID_様子_ヴィオール_後_恋人,"Ah ! Vous trouvez, vous aussi ? C'est bien
vrai et, pourtant, j'ai su rester humble !","Du findest also auch, dass ich hübsch bin?
Ich dachte, du liebst meine Demut!","Allora è vero che sono bellissimo. Pensavo
fosse solo la mia umiltà ad essere attraente.","¿Piensas como yo que soy atractivo?
¡Creía que te había cautivado mi humildad!","You agree, then? That I am handsome?
I thought you fell in love with my humility!","O halde kabul ediyor musun? Yakışıklı
olduğumu mu? Alçakgönüllülügüme aşık
olduğunu sanıyordum!"
