index,key,F,G,I,S,U,TR
0,MID_様子_シャンブレー_前,"Combattons ensemble la prochaine fois !
Sans cela, je risque de disparaître !","Kämpf an meiner Seite! Sonst sterben
die Taguel doch noch aus!","Per favore, combattiamo insieme!
I taguel sono a rischio d'estinzione!","¡Por favor, luchemos juntos la próxima vez!
¡Si no, los taguel nos extinguiremos!","Please, you have to fight alongside me!
The taguel will die out without you!","Lütfen, benimle birlikte
savaşmalisin! Taguel sensiz yok olacak!"
1,MID_様子_シャンブレー_前_無言,"Combattons ensemble la prochaine fois !
Sans cela, je risque de disparaître !","Kämpf an meiner Seite! Sonst sterben
die Taguel doch noch aus!","Ti prego, combatti al mio fianco!
I taguel sono a rischio d'estinzione!",NOT USED,NOT USED,KULLANILMADI
2,MID_様子_シャンブレー_前_敬さん,"Combattons ensemble la prochaine fois !
Sans cela, je risque de disparaître !","Kämpft an meiner Seite! Sonst sterben
die Taguel doch noch aus!","Per favore, combattiamo insieme!
I taguel sono a rischio d'estinzione...","¡Por favor, luchemos juntos la próxima vez!
¡Si no, los taguel nos extinguiremos!","Please, you have to fight alongside me!
The taguel will die out without you!","Lütfen, benimle birlikte
savaşmalisin! Taguel sensiz yok olacak!"
3,MID_様子_シャンブレー_後,"D'accord. Mais je ne mènerai pas l'assaut.
Je ferai le lapin depuis les lignes arrières.","Gut, aber ich will nicht vorn kämpfen!
Ich hoppele lieber in zweiter Reihe herum.","Va bene. Ma mettiti davanti. Sarò pronto
dalla retroguardia con le mie conigliate.","Muy bien, pero yo... prefiero quedarme
en la retaguardia.","All right. But you take the lead. I'll do my
bunny thing from the back lines.","Elbette. Ama sen liderligi ele al.
Tavsanligimi arka saflardan yapacağım."
4,MID_様子_シャンブレー_後_敬さん,"D'accord. Mais je ne mènerai pas l'assaut.
Je ferai le lapin depuis les lignes arrières.","Gut, aber ich will nicht vorn kämpfen!
Ich hoppele lieber in zweiter Reihe herum.","Va bene. Ma mettiti davanti. Sarò pronto
dalla retroguardia con le mie conigliate.","Muy bien, pero yo... prefiero quedarme
en la retaguardia.","All right. But you take the lead. I'll do my
bunny thing from the back lines.","Elbette. Ama sen liderligi ele al.
Tavsanligimi arka saflardan yapacağım."
5,MID_様子_シャンブレー_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_シャンブレー_前_親子_子,"Comment était ton futur, Linfan ?
Y avait-il d'autres lap... euh, Tagüels ?","Wie war es in deiner Zukunft, Linfan?
Gab es dort mehr Has... Äh, Taguel?","Com'era il futuro, Linfan?
C'erano altri conigli... cioè taguel?","¿Cómo era el futuro? ¿Había más taguel
que ahora? ¿Qué te hacía feliz?","What was your future like, Morgan?
Were there other bunn... I mean, taguel?","Geleceğin nasıldı Morgan?
Başka topuz var mıydı... yani taguel?"
7,MID_様子_シャンブレー_後_親子_子,"Oh, je vivais dans la peur de l'extinction. La
routine habituelle... Mais tu es un Tagüel !$k$pSans les oreilles, mais tu es des nôtres !
C'est un vrai soulagement.$k$pAttends... Mais non ! Maintenant, je dois
assurer la survie de DEUX personnes. Argh !","Oh, das übliche. Ich lebte in ständiger
Todesangst... Aber du hast Taguel-Blut!$k$pKeine Ohren, aber du gehörst trotzdem
zur Familie! Was für eine Erleichterung!$k$p...Moment, doch nicht! Jetzt muss ich mir
wegen zwei Leuten Sorgen machen! Argh!","Oh, vivevo con la paura d'estinguermi.
Il solito... Ma tu hai sangue taguel!$k$pNiente orecchie da coniglio. Ma sempre
uno di noi! Questo mi conforta.$k$pAspetta un attimo! Ora devo preoccuparmi
anche per te! Aaaugh!","Me aterra la idea de la extinción. Ya sabes,
lo típico... Pero ¡tú tienes sangre taguel!$k$pNo tienes nuestras orejitas, pero ¡eres uno
de nosotros! Y eso es un alivio.$k$p¡Espera, no! ¡¡No lo es!! ¡Eso significa que
tengo que preocuparme de dos personas!","Oh, I just lived in fear of annihilation. The
usual stuff... But you have taguel blood!$k$pNo bunny ears, but you're still one of us!
That is such a relief.$k$p...Wait, no it's not! Now I have to worry
about two people! Aaaugh!","Ah, yok olma korkusuyla yaşadım. Her
zamanki şeyler... Ama sende taguel kanı
var!$k$pTavşan kulagin yok ama yine de bizden
birisin! Bu çok rahatlatıcı.$k$p...Bekle, hayır değil! Şimdi iki kişi için
endiselenmem gerekiyor! Aaah!"
8,MID_様子_シャンブレー_前_親子_母,"Quel soulagement de ne plus être le seul
Tagüel ! Comment était votre vie, avant ?","Puh, wie entspannend, einen anderen Taguel
zu kennen. Wie war dein Leben bisher so?","Che conforto avere la compagnia di un
altro taguel. Com'era la tua vita prima?","¡Uf! ¡Qué alivio da ver a otro taguel! ¿Qué
hacías antes de conocernos en esta era?","Whew, what a relief to have another taguel
around. What was life like before we met?","Vay be, etrafta başka bir taguel'in daha
olması ne büyük rahatlik. Tanışmadan önce
hayat nasıldı?"
9,MID_様子_シャンブレー_後_親子_母,"Le futur était terrifiant ! Tous les jours, je
retenais mon souffle et j'attendais la fin.$k$pSi j'étais mort, l'empreinte de toute notre
espèce se serait effacée pour toujours.$k$pJ'ai donc décidé de survivre, même si,
pour cela, je passais pour un lâche.","Die Zukunft war furchtbar! Ich wartete
jeden Tag atemlos auf mein Ende!$k$pNach meinem Tod würde die Welt die
Taguel, und dich, vergessen. Unerträglich!$k$pAlso wollte ich überleben, egal, wie feige
ich dafür sein muss!","Il futuro era terribile! Vivevo
ogni giornata con ansia.$k$pSe fossi morto, i taguel sarebbero stati
dimenticati... compreso te. Insopportabile!$k$pCosì decisi che sarei sopravvissuto,
per quanto vile potesse sembrare.","¡El futuro es aterrador! Todos los días
sentía que podía ser el último.$k$pSi yo moría, el mundo se olvidaría de los
taguel, ¡de ti! ¡No podía soportarlo!$k$pAsí que opté por la supervivencia, aunque
eso me hiciera parecer un cobarde.","The future was terrifying! Every day I held
my breath and waited for the end.$k$pIf I died, the world would forget about the
taguel―about you. I couldn't bear that!$k$pSo I decided to survive, no matter how
craven it made me look.","Gelecek korkunçtu! Her gün nefesimi
tuttum ve sonunu bekledim.$k$pEğer ölürsem, dünya senin hakkındaki
taguel'i unuturdu. Buna dayanamadım!$k$pBu yüzden beni ne kadar korkak gösterse de
hayatta kalmaya karar verdim."
