index,key,F,G,I,S,U,TR
0,MID_様子_ミリエル_前_敬さん,"Quelles sont les distractions qui occupent
nos moments de délassement ?","Ihr bleibt nie lange im Lager. Welcher Art
von Beschäftigung fröhnt Ihr denn?","Voi non vi trattenete mai all'accampamento.
Quali interessi coltivate?","Pocos permanecen en el campamento tras
las batallas. ¿Qué les ocupará?","You never stay long after returning to camp.
What manner of endeavours do you pursue?","Kampa dönünce pek ortalarda yoksunuz.
Nelerle uğraşıyorsunuz?"
1,MID_様子_ミリエル_前,"Quelles sont les distractions qui occupent
nos moments de délassement ?","Ihr bleibt nie lange im Lager. Welcher Art
von Beschäftigung fröhnt Ihr denn?","Voi non vi trattenete mai all'accampamento.
Quali interessi coltivate?","Pocos permanecen en el campamento tras
las batallas. ¿Qué les ocupará?","You never stay long after returning to camp.
What manner of endeavours do you pursue?","Kampa dönünce pek ortalarda yoksun.
Nelerle uğraşıyorsun?"
2,MID_様子_ミリエル_前_敬様,"Quelles sont les distractions qui occupent
nos moments de délassement ?","Ihr bleibt nie lange im Lager. Welcher Art
von Beschäftigung fröhnt Ihr denn?","Voi non vi trattenete mai all'accampamento.
Quali interessi coltivate?","Pocos permanecen en el campamento tras
las batallas. ¿Qué les ocupará?","You never stay long after returning to camp.
What manner of endeavours do you pursue?","Kampa dönünce pek ortalarda yoksunuz.
Nelerle uğraşıyorsunuz?"
3,MID_様子_ミリエル_後_敬さん,"En ce qui me concerne, je lis... Puis je range
le livre exactement là où je l'ai pris.","Hauptsächlich lese ich... Und jedes Buch
lege ich dorthin zurück, wo ich es fand.","Mi ritiro a leggere... E poi ripongo il
libro nella sua esatta collocazione.","Yo aprovecho los escasos momentos de
asueto para leer u ordenar mis grimorios.","I primarily read... And I put every book
back exactly where I found it.","Öncelikle okurum... Ve her kitabı
bulduğum yere geri koyarım."
4,MID_様子_ミリエル_後_敬様,"En ce qui me concerne, je lis... Puis je range
le livre exactement là où je l'ai pris.","Hauptsächlich lese ich... Und jedes Buch
lege ich dorthin zurück, wo ich es fand.","Mi ritiro a leggere... E poi ripongo il
libro nella sua esatta collocazione.","Yo aprovecho los escasos momentos de
asueto para leer u ordenar mis grimorios.","I primarily read... And I put every book
back exactly where I found it.","Öncelikle okurum... Ve her kitabı
bulduğum yere geri koyarım."
5,MID_様子_ミリエル_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ミリエル_前_親子_子,"Vous vous sentez bien, $Np ?
Je ne reconnais pas là votre zèle habituel.","Geht es dir gut, $Np? Dir
mangelt es an deinem typischen Eifer.","State bene, $Np?
Non rilevo la vostra abituale alacrità.","¿Te encuentras bien, $Np?
Observo cierta apatía en tu semblante.","Are you all right, $Np? I detect
the absence of your usual alacrity.","İyi misin? $Np? Her zamanki
sevkinizin yoklugunu tespit ediyorum."
7,MID_様子_ミリエル_後_親子_子,"Je me sens parfaitement bien. Ce n'est pas
rationnel de vous affoler si promptement.","Mir geht es ausgezeichnet. In Panik zu
verfallen ist absolut unlogisch.","Sto benissimo. Farsi prendere del panico
non è un comportamento razionale.","Me encuentro perfectamente. Ignoro qué
indicios te han hecho presumir lo contrario.","I am perfectly fine. Show me the
logic in flying into a panic.","Tamamen iyiyim. Bana paniğe
kapilmanin mantığını gösterin."
8,MID_様子_ミリエル_前_恋人,"De plus en plus... beau ? L'amour parasite
mon sens aigu de l'observation.","Wirst du... hübscher? Die Liebe vernebelt
meine beträchtliche Sinneswahrnehmung.","State diventando più attraente? L'amore ha
offuscato l'acutezza delle mie osservazioni.","¿Tu belleza... es mayor cada día? Creo que
el amor nubla mis dotes de observación.","Are you getting...handsomer? Love has
clouded my keen powers of observation.","Yakışıklı mı oluyorsun? Aşk
keskin gözlem gücümü gölgeledi."
9,MID_様子_ミリエル_後_恋人,"Merci... Oh ! Mon rythme cardiaque vient
d'augmenter de 5,7 pour cent.","Danke für das Kompliment. Hach! Meine
Herzfrequenz stieg gerade um 5,7 Prozent.","Grazie! Il mio battito cardiaco ha subito
un'accelerazione del 5,7 percento.","Gracias por el cumplido... ¡Caramba!
Mi ritmo cardíaco se ha elevado un 5,7%.","Thank you for the compliment... Oh!
My heart rate just increased 5.7 percent.","Iltifatiniz için teşekkür ederim...
Ah! Kalp atis hızım yüzde 5,7 arttı."
