index,key,F,G,I,S,U,TR
0,MID_様子_アズール_前,"Pourquoi ce sourire en coin ?
Ma façon de danser est-elle si ridicule ?","Wieso grinst du so dämlich? Sag bloß, du
hast mich bei meinen Tanzübungen gesehen!","Che cos'è quel ghigno? Non dirmi che
mi hai visto ballare!","Qué buen día, ¿eh? Perfecto para
conquistar a cualquier chica.","Why the silly grin? Don't tell me you saw
me practising my dances!","Neden bu aptal sırıtış? Sakın bana
danslarimi çalışırken gördüğünü
söyleme!"
1,MID_様子_アズール_前_無言,NOT USED,"Wieso grinst du so dämlich? Sag bloß, du
hast mich bei meinen Tanzübungen gesehen!","Che cos'è quel ghigno? Non dirmi che
mi hai visto ballare!",NOT USED,NOT USED,KULLANILMADI
2,MID_様子_アズール_前_敬さん,"Pourquoi ce sourire en coin ?
Ma façon de danser est-elle si ridicule ?","Wieso grinst du so dämlich? Sag bloß, du
hast mich bei meinen Tanzübungen gesehen!","Che cos'è quel ghigno? Qualcuno
mi ha visto ballare?","Qué buen día, ¿eh? Perfecto para
conquistar a cualquier chica.","Why the silly grin? Don't tell me you saw
me practising my dances!","Neden bu aptal sırıtış? Sakın bana
danslarimi çalışırken gördüğünü
söyleme!"
3,MID_様子_アズール_前_特殊,"Quel sourire radieux ! Pourquoi ne pas
aller prendre un thé ensemble ?","Du strahlst heute geradezu. Möchtest du
womöglich einen Tee mit mir trinken?","Che sorriso smagliante! Forse stavi
pensando di prendere un tè con me?","Magnífico día, ¿verdad? Ideal para pasear
por el prado de la mano de una doncella.","You wear a radiant smile today. Perhaps
you were pondering having tea with me?","Bugün parlak bir gülümsemen var.
Belki benimle çay içmeyi düşünüyordun?"
4,MID_様子_アズール_後,"Non... Je viens juste d'apercevoir une
charmante jeune fille.","Leider nein... Ich erhaschte lediglich den
Anblick einer wundervollen Dame.","Purtroppo no... Ho semplicemente
adocchiato una ragazza molto graziosa.","¡Y tanto! Yo voy a ir a coger flores
para mi próxima conquista.","Sadly, no... I simply caught a glimpse of
a lovely maiden.","Ne yazık ki hayır... Sadece sevimli bir
bakire gördüm."
5,MID_様子_アズール_後_敬さん,"Non... Je viens juste d'apercevoir une
charmante jeune fille.","Leider nein... Ich erhaschte lediglich den
Anblick einer wundervollen Dame.","Purtroppo no... Ho semplicemente
adocchiato una ragazza molto graziosa.","¡Y tanto! Yo voy a ir a coger flores
para mi próxima conquista.","Sadly, no... I simply caught a glimpse of
a lovely maiden.","Ne yazık ki hayır... Sadece sevimli bir
bakire gördüm."
6,MID_様子_アズール_後_特殊,"Pas du tout ! J'ai vraiment l'air heureux ?
Je suis flatté que quelqu'un le remarque.","Auf keinen Fall! Sehe ich wirklich so fröhlich
aus? Es schmeichelt mir, dass es dir auffiel.","No! Sembro davvero su di giri?
Mi fa piacere che tu l'abbia notato.","Desde luego. Esta temperatura le altera
la sangre a cualquiera.","Not at all! Do I really seem that happy?
It flatters me you even noticed.","Hiç de bile! Gerçekten o kadar mutlu mu
görünüyorum? Bunu fark etmiş olman bile
beni gururlandiriyor."
7,MID_様子_アズール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_アズール_前_親子_子,"Tout va bien en amour, Linfan ? Si tu as
besoin de conseils ou autre, je suis là...","Du bist wohl ein Frauenheld. Brauchst
du etwas für die nächste Verabredung?","Vuoi qualche lezione di fascino? Mio
figlio deve saperci fare con le donne.","Mi hijo debe tener éxito con las chicas.
¿Necesitas algo para tu próxima cita?","My son must be popular with the ladies.
Need anything for your next date?","Oğlum hanımlar arasında popüler olmalı.
Bir sonraki randevunuz için bir şeye
ihtiyacınız var mı?"
9,MID_様子_アズール_後_親子_子,"Merci, mais je n'ai besoin de rien.
Te savoir heureux me suffit, Linfan.","Ich benötige nichts. Dein Lachen ist mir
Lohn genug.","Non preoccuparti!
Mi bastano le tue risate.","¡Por favor, hijo, no te preocupes! De
hecho, tu sonrisa es más que suficiente.","You're no burden to me! If anything,
your laughter is uplifting.","Sen bana yük değilsin! Aksine,
kahkahalariniz canlandirici."
