index,key,F,G,I,S,U,TR
0,MID_様子_サーリャ_前,"Eh bien, quelle gaieté ! On cherche à me
faire oublier ma mauvaise humeur ?","Na toll, du siehst ja heute glücklich aus.
Machst dich wohl lustig über mich, hm?","Uh, hai proprio un'aria felice. Trallallero.
Stai cercando di farmi sentire troppo tetra?","Bonito día, ¿eh? Odio tanta felicidad. Me
encerraré a trabajar en mi nuevo maleficio.","Well, lah-dee-dah. Don't you look happy.
Trying to make the gloomy woman feel bad?","Peki, lah-dee-dah. Mutlu görünmüyor musun?
Kasvetli kadını kötü hissettirmeye mi
çalışıyorsun?"
1,MID_様子_サーリャ_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_サーリャ_前_特殊,"$Np, tu as l'air bien $Gheureux,heureuse|
aujourd'hui. « Quelqu'un » t'as $Genvoûté,envoûtée| ?","Du siehst glücklich aus, $Np.
Bist du Opfer eines Fluches geworden?","Oggi sembri felice, $Np.
Qualcuno ti ha fatto un incantesimo?","Bonito día, ¿eh? Aunque yo he de seguir
trabajando en un conjuro para... Da igual.","You look happy today, $Np.
Fallen victim to a certain someone's curse?","Bugün neşelisin, 
$Np.
Yoksa birinin lanetine mi düştün?"
3,MID_様子_サーリャ_後,"Du balai. Je sais très bien que personne
ne s'intéresse à moi.","Geh weg! Dir kann es doch egal sein,
wie ich mich fühle.","Vattene via. Che ti importa
dei miei sentimenti?","Sí. Yo voy a seguir investigando un nuevo
hechizo para... Es un secreto.",Go away. What do you care how I feel?,"Çekip git. Benim nasıl hissettiğimi
neden önemsiyorsun?"
4,MID_様子_サーリャ_後_特殊,"Peut-être suis-je seulement heureuse d'être
auprès de toi. Est-ce que ça... te fait peur ?","Vielleicht bin ich nur gerne in deiner Nähe.
Macht dir das... Angst?","Forse gioisco semplicemente della tua
presenza. La cosa ti... inquieta?","Sí... Así podré pasar más tiempo contigo.
No te dará... miedo, ¿no?","Maybe I'm simply happy to be around you.
Does that thought...scare you?","Belki de senin yanında olduğum için
mutluyum. Bu düşünce...seni korkutuyor mu?"
5,MID_様子_サーリャ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_サーリャ_前_親子_子,"Besoin de quelque chose, $Np ?
Tu mérites rétribution, en tant que cobaye.","Brauchst du etwas, $Np? Ich will
mein Versuchskaninchen belohnen.","Vuoi qualcosa, $Np? Meriti
una ricompensa per avermi fatto da cavia.","¿Necesitas algo, $Np? Te
mereces un premio por soportarme.","Anything you need, $Np? You
deserve a reward for being my guinea pig.","Bir şeye ihtiyacın var mı, 
$Np?
Kobayım olduğun için ödülü hak ettin."
7,MID_様子_サーリャ_後_親子_子,"Pourquoi pas... des os ? Et avant que tu
demandes, c'est juste pour faire une flûte.","Vielleicht einige Tierknochen? ...Und nein,
nicht für Flüche, sondern für eine Flöte.","Magari delle ossa di animale? No, non sono
per le mie magie. Voglio costruire un flauto.","Necesito huesos de animales, y no para una
maldición, no... Estoy haciendo una flauta.","How about some animal bones? ...And no,
it's not for curses. I'm making a flute.","Biraz hayvan kemigine ne dersiniz?
...Ve hayır, lanet için değil. Flüt
yapıyorum."
8,MID_様子_サーリャ_前_恋人,"Quel est cet objet, $Np ?
Rien n'échappe à ma perspicacité.","Was hast du da, $Np?
Du kannst nichts vor mir verstecken.","Che cosa nascondi, $Np?
Lo sai che non mi sfugge niente.","¿Qué tienes ahí, $Np? Sabes que
no puedes ocultarme nada, ¿verdad?","What's that you have there, $Np?
You can't hide anything from me.","Orada ne var? $Np? Benden
hiçbir şeyi gizleyemezsin."
9,MID_様子_サーリャ_後_恋人,"C'est un accessoire. Allez, il faut le porter.
Ainsi, chacun saura que tu es À MOI.","Es ist Schmuck. Leg ihn doch an! Jeder soll
wissen, dass du MIR gehörst.","È un accessorio. Perché non lo indossi?
Così la gente saprà che appartieni a ME.","Solo es un adorno. ¿Por qué no te lo
pones? Así todos sabrán que eres MÍO.","It's an accessory. Why don't you put it on?
Let everyone know you BELONG to me.","Bu bir aksesuar. Neden onu takmıyorsun?
Herkesin bana ait olduğunu bilmesini
sağla."
