index,key,F,G,I,S,U,TR
0,MID_様子_シンシア_前,"On a tous un grand rêve, je me trompe ?","Also, was sind deine Pläne für die Zukunft?","Allora, quali sono i tuoi sogni per il futuro?","Mi sueño es ser una heroína algún día
para proteger a los míos.","So, what do you dream
of doing one day?","Peki bir gün ne
yapmayı hayal ediyorsun?"
1,MID_様子_シンシア_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_シンシア_前_通さん,"On a tous un grand rêve, je me trompe ?","Also, welche Pläne habt Ihr für die Zukunft?","Allora, quali sono i tuoi sogni per il futuro?","Mi sueño es ser una heroína algún día
para proteger a los míos.","So, what do you dream
of doing one day?","Peki bir gün ne
yapmayı hayal ediyorsun?"
3,MID_様子_シンシア_後,"Moi, je veux devenir une héroïne et
protéger ceux qui le méritent !","Ich träume davon, ein Held zu sein!
Ich will meine Freunde beschützen.","Voglio diventare un eroe!
Voglio proteggere la gente.","Yo siempre he soñado con ser una heroína
para proteger a la gente que me importa.","I dream of becoming someone's hero!
I want to protect the people who matter.","Birinin kahramanı olmayı hayal ediyorum!
Önemli olan insanları korumak istiyorum."
4,MID_様子_シンシア_後_通さん,"Moi, je veux devenir une héroïne et
protéger ceux qui le méritent !","Ich träume davon, ein Held zu sein!
Ich will meine Freunde beschützen.","Voglio diventare un eroe!
Voglio proteggere la gente.","Yo siempre he soñado con ser una heroína
para proteger a la gente que me importa.","I dream of becoming someone's hero!
I want to protect the people who matter.","Birinin kahramanı olmayı hayal ediyorum!
Önemli olan insanları korumak istiyorum."
5,MID_様子_シンシア_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_シンシア_前_親子_子,"Tu as l'étoffe des héros, Linfan ! Voyons si
tu es capable de me battre !","In dir könnte ein Held stecken, Linfan.
Lass uns testen, ob du besser bist als ich!","Sembra che tu abbia del potenziale, Linfan.
Ma vediamo se riesci a sconfiggere ME!","Linfan, veo que tienes potencial para ser
una heroína. ¡Veamos si puedes conmigo!","You look like you've got hero potential,
Morgan. But let's see if you can outdo me!","Kahraman potansiyeline sahip gibi
görünüyorsun Morgan. Ama bakalım beni
geçebilecek misin?"
7,MID_様子_シンシア_後_親子_子,"Tu veux défier ton héroïne de mère ?
Très bien, voyons ce que tu sais faire.","Eine Herausforderung? Du willst wohl deine
Mutter übertreffen? Zeig, was du kannst!","Una sfida? Vuoi superare tua madre in
bravura? Allora, fatti sotto, pivella!","¿Me estás retando? ¿Quieres ser mejor que
tu madre? ¡Vamos! ¡A ver qué sabes hacer!","A challenge? Trying to surpass your mum,
is that it? Bring it on, kiddo!","Bir meydan okuma mı? Anneni geçmeye
çalışıyorsun, öyle mi? Hadi, evlat!"
8,MID_様子_シンシア_前_親子_母,"Mère, voyons qui de nous est la meilleure
en divination florale !","Mutter, ich fordere dich heraus. Sehen wir,
wer von uns besser im Blumenlesen ist!","Mamma, prendi un fiore. Ti sfido! Vediamo
chi sa fare la lettura dei petali più accurata.","Madre, te reto a ver quién hace la
predicción más exacta deshojando flores.","Mother, I challenge you to see whose
flower-petal readings are more accurate!","Anne, kimin çiçek yaprağı okumalarinin
daha doğru olduğunu görmen için sana
meydan okuyorum!"
9,MID_様子_シンシア_後_親子_母,"D'accord, mais je ne vais pas retenir mes
coups ! Je suis une héroïne sérieuse, moi !","Na gut, aber deinetwegen halte ich mich
nicht zurück. Helden nehmen alles ernst!","Va bene, ma non ci andrò leggera solo
perché sei tu. Gli eroi fanno sul serio!","Vale, pero no tendré piedad, ¡ni aunque seas
mi madre! ¡Las heroínas vamos a por todas!","All right, but I won't pull any punches just
because it's you. Heroes play for keeps!","Pekâlâ, ama sırf sen olduğun için
hafif davranmayacağım. İş ciddiye biner!"
