index,key,F,G,I,S,U,TR
0,MID_様子_リベラ_前_敬さん,"Après la bataille, habituellement,
je fais une prière à Naga...","Was tut Ihr als Erstes, wenn Ihr wieder im
Lager zurück seid?","Cosa fate quando vi riposate
dalla battaglia?","Tras las batallas, busco un lugar apartado y
agradezco a Naga el seguir con vida.","What is the first thing you do
after returning to camp?",Kampa dönünce ilk ne yaparsınız?
1,MID_様子_リベラ_前,"Après la bataille, habituellement,
je fais une prière à Naga...","Was tut Ihr als Erstes, wenn Ihr wieder im
Lager zurück seid?","Cosa fate quando vi riposate
dalla battaglia?","Tras las batallas, busco un lugar apartado y
agradezco a Naga el seguir con vida.","What is the first thing you do
after returning to camp?",Kampa dönünce ilk ne yaparsın?
2,MID_様子_リベラ_前_敬様,"Après la bataille, habituellement,
je fais une prière à Naga...","Was unternehmt Ihr als Erstes, wenn Ihr
wieder im Lager zurück seid?","Cosa fate quando vi riposate
dalla battaglia?","Tras las batallas, busco un lugar apartado y
agradezco a Naga el seguir con vida.","What is the first thing you do
after returning to camp?",Kampa dönünce ilk ne yaparsınız?
3,MID_様子_リベラ_後_敬さん,"Moi, si je trouve un lieu de culte aux
alentours, je m'y rends et je fais une prière.","Wenn es in der Nähe eine Gebetsstätte
gibt, bete ich und läutere mein Herz.","Se trovo un posto sacro nelle vicinanze,
vado a pregare e purificarmi il cuore.","Yo me dirijo al lugar de culto más cercano
para orar y limpiar mi alma de pecado.","If there is a place of worship nearby,
I pray there and purify my heart.","Yakinlarda bir ibadethane varsa
orada dua eder, kalbimi arindiririm."
4,MID_様子_リベラ_後_敬様,"Moi, si je trouve un lieu de culte aux
alentours, je m'y rends et je fais une prière.","Wenn es in der Nähe eine Gebetsstätte
gibt, bete ich und läutere mein Herz.","Se trovo un posto sacro nelle vicinanze,
vado a pregare e purificarmi il cuore.","Yo me dirijo al lugar de culto más cercano
para orar y limpiar mi alma de pecado.","If there is a place of worship nearby,
I pray there and purify my heart.","Yakinlarda bir ibadethane varsa
orada dua eder, kalbimi arindiririm."
5,MID_様子_リベラ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_リベラ_前_親子_子,"Tu ne te sens pas bien, $Np ?
Je peux te guérir, si tu veux...","Geht es dir gut, $Np?
Ich kann dich heilen, wenn du es wünschst.","Tutto bene, $Np?
Posso curarti, se vuoi.","¿Te encuentras bien, $Np?
Puedo sanarte si lo deseas.","Are you all right, $Np?
I can heal you, if you like.","İyi misin? $Np? Eğer
istersen seni iyileştirebilirim."
7,MID_様子_リベラ_後_親子_子,"Oh... Ne t'en fais pas. Les dieux
m'aideront à me sentir mieux.","Es ist... in Ordnung. Ich werde meine
Genesung in die Hände der Götter geben.",Sto... bene. Ho fiducia nelle cure degli dei.,"No te preocupes. Estoy... bien.
Confío en que los dioses velen por mí.","It's...all right. I will entrust my
recovery to the gods.","Sorun değil. İyileşmemi
tanrılara emanet edeceğim."
8,MID_様子_リベラ_前_恋人,"Oh, tu es si belle... Je ne dois pas laisser
mon amour me troubler durant le combat.","Meine Liebste, du siehst wie immer reizend
aus. Ich muss mich im Kampf konzentrieren.","Mia adorata, siete più affascinante del
solito, devo stare attento a non distrarmi.","Mi amor, hoy estás más hermosa que nunca.
Me cuesta concentrarme contigo cerca.","My love, you look quite fetching, as usual.
I must take care to focus during battle.","Aşkım, her zamanki gibi oldukça çekici
görünüyorsun. Savaş sırasında odaklanmaya
dikkat etmeliyim."
9,MID_様子_リベラ_後_恋人,"Eh bien, je suis heureux que tu ne m'aies
pas qualifié de « voluptueuse ». Merci.","Nun... Es tut gut, mal nicht als ""sinnlich""
bezeichnet zu werden. Vielen Dank.","Beh... finalmente non mi sento
chiamare ""sensuale"". Grazie.","Bueno, me alegro de que, por una vez, no
me hayas llamado ""maciza"". Gracias.","Well...it is a comfort to not be called
""voluptuous"" for a change. Thank you.","Bir değişiklik olsun diye ""sehvetli""
olarak anilmamak bir rahatlik. Teşekkür
ederim."
