index,key,F,G,I,S,U,TR
0,MID_様子_ドニ_前,"On fait équipe ? J'savons reconnaître
les gens costauds, moi !","He, willste in der nächsten Schlacht an
meiner Seite kämpfen? Du bist doch stark.","Ehi, perché non combattiamo insieme la
prossima volta? Sei proprio forte, eh!","Luchemos juntos en el próximo combate.
Asín naide podrá con nosotros.","Hey, would ya mind fightin' with me durin'
the next battle? I can tell yer a pro.","Sonraki savaşta benimle savaşır mısın?
İşini bildiğin belli."
1,MID_様子_ドニ_前_通さん,"On fait équipe ? J'savons reconnaître
les gens costauds, moi !","He, wollt Ihr in der nächsten Schlacht an
meiner Seite kämpfen? Ihr seid doch stark.","Ehi, perché non combattiamo insieme la
prossima volta? Sei proprio forte, eh!","Luchemos juntos en el próximo combate.
Asín naide podrá con nosotros.","Hey, would ya mind fightin' with me durin'
the next battle? I can tell yer a pro.","Sonraki savaşta benimle savaşır mısın?
İşini bildiğin belli."
2,MID_様子_ドニ_前_通様,"On fait équipe ? J'savons reconnaître
les gens costauds, moi !","He, wollt Ihr in der nächsten Schlacht an
meiner Seite kämpfen? Ihr seid doch stark.","Ehi, perché non combattiamo insieme la
prossima volta? Siete proprio forte, eh!","Luchemos juntos en el próximo combate.
Asín naide podrá con nosotros.","Hey, would ya mind fightin' with me durin'
the next battle? I can tell yer a pro.","Sonraki savaşta benimle savaşır mısın?
İşini bildiğin belli."
3,MID_様子_ドニ_後,"Boudiou ! Moi ? Vraiment ?
Pour sûr, j'allons faire d'mon mieux !","Mit mir? Ganz sicher? Klasse! Ich werd
mich auch mächtig ins Zeug legen.","Con me? Ci hai pensato bene? Ci sto!
Darò il meglio di me stesso.","¿Seguro? No sé yo si... ¡Bueno, venga!
¡Haré to' lo que pueda!","Me? Are ya sure? Well, sure!
I'll do the best dang job I can.","Ben mi? Emin misin? Tabii!
Elimden gelenin en iyisini yaparım."
4,MID_様子_ドニ_後_通さん,"Boudiou ! Moi ? Vraiment ?
Pour sûr, j'allons faire d'mon mieux !","Mit mir? Ganz sicher? Klasse! Ich werd
mich auch mächtig ins Zeug legen.","Con me? Ci hai pensato bene? Ci sto!
Darò il meglio di me stesso.","¿Seguro? No sé yo si... ¡Bueno, venga!
¡Haré to' lo que pueda!","Me? Are ya sure? Well, sure!
I'll do the best dang job I can.","Ben mi? Emin misin? Tabii!
Elimden gelenin en iyisini yaparım."
5,MID_様子_ドニ_後_通様,"Boudiou ! Moi ? Vraiment ?
Pour sûr, j'allons faire d'mon mieux !","Mit mir? Ganz sicher? Klasse! Ich werd
mich auch mächtig ins Zeug legen.","Con me? Ci avete pensato bene?
Ci sto! Darò il meglio di me stesso.","¿Seguro? No sé yo si... ¡Bueno, venga!
¡Haré to' lo que pueda!","Me? Are ya sure? Well, sure!
I'll do the best dang job I can.","Ben mi? Emin misin? Tabii!
Elimden gelenin en iyisini yaparım."
6,MID_様子_ドニ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ドニ_前_親子_子,"Tu faisais quoi de tes journées dans
le futur, $Np ?","Was hast'n so in der Zukunft getrieben,
$Np?","Che cosa facevi nel futuro, $Np?","¿A qué te dedicabas en el futuro,
$Np?","What kinda stuff did ya do
in the future, $Np?","Gelecekte ne tür
şeyler yaptın? $Np?"
8,MID_様子_ドニ_後_親子_子,"Ben, y a pas si longtemps, j'étions encore
à ma ferme à élever des cochons...$k$pMa vie avait rien d'bin exceptionnel...
C'était avant toi, ma plus grand' fierté !$k$pMais j'en avons quand mêm' d'bin bonnes
sur mon village si ça t'chante !","Also, neulich war ich noch 'en gewöhnlicher
Dörfler.$k$pDa war echt nichts los, aber ab und zu ist
schon was Lustiges passiert!$k$pIch kann dir mal 'en paar Briefe aus meinem
Dorf vorlesen. Die sind der Brüller!","Beh, ero solo un comune paesano.$k$pNon ho molto di cui vantarmi.
Però conosco alcune storie divertenti!$k$pVuoi che te ne racconti qualcuna?
Sono davvero toste!","Pues hasta hace poco yo era un aldeano
de lo más normal.$k$pNo puedo presumir de na' aparte de ti,
pero sé unas cuantas historias divertidas.$k$p¿Quieres leer algunas cartas que me han
envia'o del pueblo? ¡Son tronchantes!","Well, up until recently, I was just an
ordinary villager.$k$pAin't got a whole lot to brag about 'cept
you. I know some funny stories, though!$k$pSay, why don't I read ya some letters
from my village? They're a hoot!","Yakın zamana kadar sıradan
bir köylüydüm.$k$pSenin dışında övünecek pek bir şeyim
yok. Ama bazı komik hikâyeler biliyorum!$k$pSöylesene, neden sana köyümden birkaç
mektup okumuyorum? Onlar bir yuh!"
9,MID_様子_ドニ_前_恋人,"J'laisserons personne te faire du mal,
$Np. Faut rester près d'moi !","Ich werd nicht zulassen, dass dir jemand
wehtut, $Np. Bleib nah bei mir!","Non permetterò a nessuno di farti del male,
$Np. Stai sempre vicino a me!","No dejaré que te lastimen, $Np.
¡Asín que no te apartes de mi la'o!","I won't let anybody hurt ya,
$Np. Promise to stay close!","Kimsenin sana zarar vermesine izin
vermem, $Np. Yakınımdan ayrılma!"
10,MID_様子_ドニ_後_恋人,"Pas de souci ! J'sommes p't-êt' ni fort ni
futé, mais teigneux, ça oui !","Keine Sorge! Ich bin nicht klug und auch
nicht stark, aber ich kann was einstecken!","Non ti preoccupare! Non sarò così forte
o intelligente, ma sono un duro, eh!","¡No te preocupes por mí, mujer! No seré ni
listo ni guapo, pero sí soy duro de pelar.","Don't worry! I ain't smart and I ain't
strong, but I can take a lickin'!","Merak etme! Akıllı da güçlü de değilim
ama dayağa dayanıklıyım!"
