index,key,F,G,I,S,U,TR
0,MID_001_OP1,"$SlpSE_EVT_INSECT1|200|$t1$Wmリズ|3$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_17|$E苦,汗|Je vous avais bien dit que la nuit
allait tomber !$k$p$E苦,汗|Oh ! En plus, les insectes sont de sortie !$k$pBerk... Je hais les insectes. Ils font du bruit,
ils sont dégoûtants et...$k$p$b動作,リズ,RizAc2|$b動作,リズ,RizAc14|$SlsSE_EVT_INSECT1|200|BERK ! Et ils me rentrent dans la bouche !
Pouah !$k
$SbpSTRM_BGM_EVT_ITAZURA1|0|$Wsリズ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge1|$SvpSE_VOICE_CHROM_EVT_13|$E笑,|Courage, Lissa. Dis-toi que cette
expérience te forge le caractère.$k$pTu veux m'aider à chercher du bois pour
le feu ?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc3|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_27|$E困る,|Urk, berk... Pouah ! Je sais pas...$k$p$E怒,|En fait, si, je sais. Je n'ai pas envie
de venir...$k$p$b動作,リズ,RizAngry|$b動作,リズ,RizRe|$E苦,汗|Je trouve que mon caractère a été
assez forgé pour aujourd'hui !$k
$Wsリズ|$Wd$w0|","$SlpSE_EVT_INSECT1|200|$t1$Wmリズ|3$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_17|$E苦,汗|Ich sagte euch doch,
dass es bald dunkel wird!$k$p$E苦,汗|Igitt! Hier sind überall Insekten!$k$pPfui. Ich hasse Insekten. Sie sind einfach
nur laut und ekelig und krabbeln auf--$k$p$b動作,リズ,RizAc2|$b動作,リズ,RizAc14|$SlsSE_EVT_INSECT1|200|Igitt! Jetsch pfliegen schie mir auch noch
innen Mund! Pfui!$k
$SbpSTRM_BGM_EVT_ITAZURA1|0|$Wsリズ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge1|$SvpSE_VOICE_CHROM_EVT_13|$E笑,|Kopf hoch, Lissa. Was dich nicht umbringt,
macht dich stärker.$k$pMöchtest du mir helfen,
Feuerholz zu sammeln?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc3|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_27|$E困る,|Urks, bäh... Pfui! Ich weiß nicht so recht.
Vielleicht.$k$p$E怒,|Darf ich dann Frederick anzünden?$k$p$b動作,リズ,RizAngry|$b動作,リズ,RizRe|$E苦,汗|Von mir aus... Ich hole Holz, wenn er uns
damit ein schönes Dach baut.$k
$Wsリズ|$Wd$w0|","$SlpSE_EVT_INSECT1|200|$t1$Wmリズ|3$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_17|$E苦,汗|Ve l'avevo detto che avrebbe fatto buio!$k$p$E苦,汗|Uff! E ora è pieno di insetti!$k$pPuah! Odio gli insetti.
Ronzano, sono disgustosi e...$k$p$b動作,リズ,RizAc2|$b動作,リズ,RizAc14|$SlsSE_EVT_INSECT1|200|Bleah! Sono dappertutto!
Ptuh!$k
$SbpSTRM_BGM_EVT_ITAZURA1|0|$Wsリズ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge1|$SvpSE_VOICE_CHROM_EVT_13|$E笑,|Su col morale, Lissa.
Ti stai facendo le ossa.$k$pAndiamo a cercare della legna da ardere?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc3|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_27|$E困る,|Puah, uff... ptuh!
Forse ne ho inghiottito uno...$k$p$E怒,|Passo per la legna, grazie.$k$p$b動作,リズ,RizAngry|$b動作,リズ,RizRe|$E苦,汗|Credo di essermi fatta le
ossa abbastanza per oggi!$k
$Wsリズ|$Wd$w0|","$SlpSE_EVT_INSECT1|200|$t1$Wmリズ|3$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_17|$E苦,汗|¡Aaaah!
¡Os dije que se nos haría de noche!$k$p$E苦,汗|¡Arg! ¡Y ahora han salido los bichos!$k$p¡Puaj! ¡Odio los bichos!
Hacen ruido, son asquerosos y...$k$p$b動作,リズ,RizAc2|$b動作,リズ,RizAc14|$SlsSE_EVT_INSECT1|200|¡Puaj! ¡Y je te beten en da boca!
¡Puf, puf!$k
$SbpSTRM_BGM_EVT_ITAZURA1|0|$Wsリズ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge1|$SvpSE_VOICE_CHROM_EVT_13|$E笑,|Anímate, Lissa.
Estas cosas curten el carácter.$k$p¿Quieres ayudarme a buscar leña?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc3|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_27|$E困る,|¡Puaj! ¡Aarg! ¡Creo que me he tragado uno!$k$p$E怒,|De lo de la leña paso. Gracias.$k$p$b動作,リズ,RizAngry|$b動作,リズ,RizRe|$E苦,汗|Me parece que ya he curtido el carácter
bastante por hoy.$k
$Wsリズ|$Wd$w0|","$SlpSE_EVT_INSECT1|200|$t1$Wmリズ|3$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_17|$E苦,汗|I told you―it's getting dark already!$k$p$E苦,汗|...Ech! And now the bugs are out!$k$pNoisy, disgusting bugs that buzz around
and crawl all over and bite you when―$k$p$b動作,リズ,RizAc2|$b動作,リズ,RizAc14|$SlsSE_EVT_INSECT1|200|Agh! Won goph in mah mouph!
Blech! Ptooey!$k
$SbpSTRM_BGM_EVT_ITAZURA1|0|$Wsリズ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge1|$SvpSE_VOICE_CHROM_EVT_13|$E笑,|Aw, come on now, Lissa.
Hardship builds character.$k$pWant to help me gather firewood?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc3|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_27|$E困る,|Tpht! Tpht! Yeeeeeuck!
...I think I swallowed it...$k$p$E怒,|I'll pass on finding firewood, thanks.$k$p$b動作,リズ,RizAngry|$b動作,リズ,RizRe|$E苦,汗|I think I've built QUITE enough
character for one day!$k
$Wsリズ|$Wd$w0|","$SlpSE_EVT_INSECT1|200|$t1$Wmリズ|3$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_17|$E苦,汗|Söylemiştim, hava çoktan kararıyor!$k$p$E苦,汗|...Iyy! Böcekler de ortaya çıktı!$k$pVızıldayan, üstüne tırmanıp ısıran şu
iğrenç böcekler―$k$p$b動作,リズ,RizAc2|$b動作,リズ,RizAc14|$SlsSE_EVT_INSECT1|200|Ağzıma böcek kaçtı! Iyy! Pü!$k
$SbpSTRM_BGM_EVT_ITAZURA1|0|$Wsリズ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge1|$SvpSE_VOICE_CHROM_EVT_13|$E笑|Hadi ama, Lissa. Zorluk insanı
güçlendirir.$k$pOdun toplamama yardım eder misin?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc3|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_27|$E困る|Tüh! Tüh! Iyyy! ...Sanırım yuttum...$k$p$E怒|Odun işi benden bu kadar, sağ ol.$k$p$b動作,リズ,RizAngry|$b動作,リズ,RizRe|$E苦,汗|Bugünlük yeterince 'güçlendim' bence!$k
$Wsリズ|$Wd$w0|"
1,MID_001_OP1_2_PCM1,"$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常,|On devrait aussi penser à se nourrir. Je ne
sais pas vous, mais moi, je meurs de faim.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常,|Wir sollten uns überlegen, wie wir an
Nahrung kommen.$k$pIch weiß nicht, wie ihr das seht,
aber ich verhungere!$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常,|Forse dovremmo cercare del cibo.
Non so voi, ma io ho davvero fame.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常,|Y deberíamos buscar algo de comer. No sé
vosotros, pero yo me muero de hambre.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常,|We should probably think about food.
I don't know about you, but I'm starving.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常|Biraz da yiyecek bulsak iyi olur.
Seni bilmem ama ben açlıktan ölüyorum.$k
$Wsusername|$Wd$w0|"
2,MID_001_OP1_2_PCM2,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常,|そ、そういえば夕食はどうする？
さすがに空腹で倒れそうに…$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|$E通常|Ş-şey, akşam yemeği ne olacak?
Açlıktan bayılacağım...$k
$Wsusername|$Wd$w0|"
3,MID_001_OP1_2_PCM3,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$E通常,|……$k","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$E通常|……$k"
4,MID_001_OP1_2_PCF1,"$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常,|On devrait aussi penser à se nourrir. Je ne
sais pas vous, mais moi, je meurs de faim.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常,|Wir sollten uns überlegen, wie wir an
Nahrung kommen.$k$pIch weiß nicht, wie ihr das seht,
aber ich verhungere!$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常,|Forse dovremmo cercare del cibo.
Non so voi, ma io ho davvero fame.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常,|Y deberíamos buscar algo de comer. No sé
vosotros, pero yo me muero de hambre.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常,|We should probably think about food.
I don't know about you, but I'm starving.$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常|Biraz da yiyecek bulsak iyi olur.
Seni bilmem ama ben açlıktan ölüyorum.$k
$Wsusername|$Wd$w0|"
5,MID_001_OP1_2_PCF2,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常,|そういえば夕食はどうしますか？
さすがに空腹で倒れそうです…$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|$E通常|Bu arada akşam yemeği ne olacak?
Açlıktan bayılacağım...$k
$Wsusername|$Wd$w0|"
6,MID_001_OP1_2_PCF3,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$E通常,|……$k","$t1$Wmusername|3$w0|$b注目,プレイヤー女,フレデリク|$Wsusername|$Wa$E通常|……$k"
7,MID_001_OP1_3,"$t1$Wmフレデリク|3$w0|$b注目,クロム,フレデリク|$b向き,リズ,A|$b動作,リズ,WalkTurn|$b動作,リズ,RizRe|$Wsフレデリク|$Wa$b動作,フレデリク,FreGe3|$b動作,フレデリク,FreRe|$SvpSE_VOICE_FREDERIK_EVT_18|$E通常,|J'imagine qu'une petite partie de chasse
et une cueillette sont à l'ordre du jour.$k$pBon, qui aurait l'obligeance de bien vouloir
monter le camp ?$k","$t1$Wmフレデリク|3$w0|$b注目,クロム,フレデリク|$b向き,リズ,A|$b動作,リズ,WalkTurn|$b動作,リズ,RizRe|$Wsフレデリク|$Wa$b動作,フレデリク,FreGe3|$b動作,フレデリク,FreRe|$SvpSE_VOICE_FREDERIK_EVT_18|$E通常,|Ich denke, jetzt wäre der richtige Zeitpunkt,
um ein wenig zu jagen und zu sammeln.$k$pWer baut das Nachtlager auf?$k","$t1$Wmフレデリク|3$w0|$b注目,クロム,フレデリク|$b向き,リズ,A|$b動作,リズ,WalkTurn|$b動作,リズ,RizRe|$Wsフレデリク|$Wa$b動作,フレデリク,FreGe3|$b動作,フレデリク,FreRe|$SvpSE_VOICE_FREDERIK_EVT_18|$E通常,|Allora dobbiamo andare a caccia e
raccogliere della legna per il fuoco.$k$pChi resta a preparare il campo?$k","$t1$Wmフレデリク|3$w0|$b注目,クロム,フレデリク|$b向き,リズ,A|$b動作,リズ,WalkTurn|$b動作,リズ,RizRe|$Wsフレデリク|$Wa$b動作,フレデリク,FreGe3|$b動作,フレデリク,FreRe|$SvpSE_VOICE_FREDERIK_EVT_18|$E通常,|En tal caso, intentaremos cazar algún
animal o coger frutos silvestres.$k$p¿Alguien se ofrece para montar
el campamento?$k","$t1$Wmフレデリク|3$w0|$b注目,クロム,フレデリク|$b向き,リズ,A|$b動作,リズ,WalkTurn|$b動作,リズ,RizRe|$Wsフレデリク|$Wa$b動作,フレデリク,FreGe3|$b動作,フレデリク,FreRe|$SvpSE_VOICE_FREDERIK_EVT_18|$E通常,|Yes, I should think a little hunting
and gathering is in order.$k$pNow, who wants to clear a campsite?$k","$t1$Wmフレデリク|3$w0|$b注目,クロム,フレデリク|$b向き,リズ,A|$b動作,リズ,WalkTurn|$b動作,リズ,RizRe|$Wsフレデリク|$Wa$b動作,フレデリク,FreGe3|$b動作,フレデリク,FreRe|$SvpSE_VOICE_FREDERIK_EVT_18|$E通常|Evet, biraz avlanıp
yiyecek toplasak iyi olur.$k$pPeki, kamp yerini kim hazırlamak ister?$k"
8,MID_001_OP2,"$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|$E通常,|Mmh... $E笑,|Ça faisait longtemps que je n'avais
pas attrapé d'ours !$k$p$b注目,クロム,リズ|$E通常,|Qu'est-ce qu'il y a, Lissa ? Allez, mange.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,クロム|$b動作,リズ,SitDownNo|$b動作,リズ,SitDown|$SvpSE_VOICE_LIZ_EVT_11|$E怒,|Ben... Pourquoi est-ce qu'encore une fois
tu n'as pas ramené un animal... normal ?$k$p$b注目,リズ,プレイヤー女|$E怒,|Sérieusement ! Qui mange des ours ?!
Et puis tu perturbes la chaîne alimentaire...$k$pN'est-ce pas, $Nu ?$k$pEuh... $Nu ?$k
$Wsリズ|$Wd$w0|","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|$E通常,|Lecker! $E笑,|Es ist schon eine Weile her, seit ich
das letzte Mal Bär hatte.$k$p$b注目,クロム,リズ|$E通常,|Stimmt etwas nicht, Lissa? Hau rein!$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,クロム|$b動作,リズ,SitDownNo|$b動作,リズ,SitDown|$SvpSE_VOICE_LIZ_EVT_11|$E怒,|Ich passe! ...Meine Güte, kannst du denn
nicht ein Mal ein normales Tier fangen?$k$p$b注目,リズ,プレイヤー女|$E怒,|Ich meine ja nur! Wer isst schon
gerne Bär?!?$k$pIhr mischt euch zu sehr in die
Nahrungskette ein.$k$pStimmt's, $Nu?
...Äh, $Nu?$k
$Wsリズ|$Wd$w0|","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|$E通常,|Mmmh... $E笑,|È da tanto tempo che
non mangiavo carne di orso!$k$p$b注目,クロム,リズ|$E通常,|Cosa c'è che non va, Lissa? Non mangi?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,クロム|$b動作,リズ,SitDownNo|$b動作,リズ,SitDown|$SvpSE_VOICE_LIZ_EVT_11|$E怒,|No! Ma insomma, non potevate cacciare
un animale normale per una volta?$k$p$b注目,リズ,プレイヤー女|$E怒,|Sul serio! Chi mangia gli orsi?!
Avete interferito con la catena alimentare.$k$pGiusto, $Nu?$k$p... Uh, $Nu?$k
$Wsリズ|$Wd$w0|","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|$E通常,|Mmm... $E笑,|¡Hacía mucho que
no comía carne de oso!$k$p$b注目,クロム,リズ|$E通常,|¿Qué pasa, Lissa?
¿No le hincas el diente?$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,クロム|$b動作,リズ,SitDownNo|$b動作,リズ,SitDown|$SvpSE_VOICE_LIZ_EVT_11|$E怒,|¡Paso! ¡Por todos los dioses! ¿No podíais
cazar un animal normalito para variar?$k$p$b注目,リズ,プレイヤー女|$E怒,|¡¿A quién se le ocurre comerse un oso?!
¡Así nos cargamos la cadena alimenticia!$k$p¿Verdad, $Nu?$k$pEeeh... ¿$Nu?$k
$Wsリズ|$Wd$w0|","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|$E通常,|Mmm... $E笑,|It's been too long since
I last had bear meat. Delicious!$k$p$b注目,クロム,リズ|$E通常,|...What's wrong, Lissa? Dig in.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,クロム|$b動作,リズ,SitDownNo|$b動作,リズ,SitDown|$SvpSE_VOICE_LIZ_EVT_11|$E怒,|Pass! ...Gods, why couldn't you spear us
an animal normal people eat for once?$k$p$b注目,リズ,プレイヤー女|$E怒,|I mean, come on! Who eats bear?!
You're meddling with the food chain.$k$pRight, $Nu?$k$p...Uh, $Nu?$k
$Wsリズ|$Wd$w0|","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|$E通常|Mmm... $E笑|En son ayı eti yediğimden
beri çok zaman geçti. Lezzetli!$k$p$b注目,クロム,リズ|$E通常|...Sorun ne, Lissa? Hadi, ye.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,クロム|$b動作,リズ,SitDownNo|$b動作,リズ,SitDown|$SvpSE_VOICE_LIZ_EVT_11|$E怒|Ben almayayım! ...Tanrılar aşkına,
neden bir kez de normal insanların
yediği bir hayvan avlamadın?$k$p$b注目,リズ,プレイヤー女|$E怒|Yani, ayı yenir mi hiç?!
Besin zincirini bozuyorsun.$k$pDeğil mi, $Nu?$k$p...Ah, $Nu?$k
$Wsリズ|$Wd$w0|"
9,MID_001_OP2_2_PCM1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$E通常,|Scronch scronch. Miam !$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$Wsusername|$Wa$E通常,|Lecker! Schmatz...$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$Wsusername|$Wa$E通常,|Gnam gnam gnam! Slurp!$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$Wsusername|$Wa$E通常,|Ñam, ñam...
Mmm...$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$Wsusername|$Wa$E通常,|*munch, munch, slurp*$k
$Wsusername|$Wd$w0|","$t1$Wmusername|3$w0|$Wsusername|$Wa$E通常|*ham ham, höpür*$k
$Wsusername|$Wd$w0|"
