index,key,F,G,I,S,U,TR
0,MID_様子_ンン_前,"Je ne sais pas toujours ce que j'attends de
la vie... Et vous, avez-vous des rêves ?","Die Rückkehr in die Vergangenheit half mir,
meine Träume zu finden. Welche hast du?","Parliamo dei nostri sogni? Ritornare al
passato mi ha fatto ritrovare i miei.","Al viajar al pasado he descubierto mi sueño:
pasar todo el tiempo posible con humanos.","Returning to the past helped me
find my dreams. What are yours?","Geçmise dönmek hayallerimi bulmama
yardımcı oldu. Seninkiler neler?"
1,MID_様子_ンン_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ンン_前_敬さん,"Je ne sais pas toujours ce que j'attends de
la vie... Et vous, avez-vous des rêves ?","Die Rückkehr in die Vergangenheit half mir,
meine Träume zu finden. Welche habt Ihr?","Parliamo dei nostri sogni? Ritornare al
passato mi ha fatto ritrovare i miei.","Al viajar al pasado he descubierto mi sueño:
pasar todo el tiempo posible con humanos.","Returning to the past helped me
find my dreams. What are yours?","Geçmise dönmek hayallerimi bulmama
yardımcı oldu. Seninkiler neler?"
3,MID_様子_ンン_前_特殊,"Je ne sais pas toujours ce que j'attends de
la vie. Dites, Chrom, avez-vous des rêves ?","Die Rückkehr in die Vergangenheit gab mir
die Träume zurück. Was sind deine, Chrom?","Ritornare al passato mi ha aiutato a trovare
i miei sogni. Quali sono i tuoi, Chrom?","Yo solo tengo un deseo: compartir todo el
tiempo que pueda con humanos.","Returning to the past helped me find my
dreams. What are yours, Chrom?","Geçmise dönmek hayallerimi bulmama
yardımcı oldu. Seninkiler neler, Chrom?"
4,MID_様子_ンン_後,"Mon rêve, c'est de finir mes jours avec
des humains aussi agréables que vous.","Ich träume davon, mein langes Leben als
Manakete mit Leuten wie dir zu verbringen.","Sogno di trascorrere i miei anni come
manakete con umani come te.","Pues a mí encantaría poder pasar el mayor
tiempo posible rodeada de humanos.","I dream that my long years as a dragonkin
can be spent with humans like you.","Bir ejder türü olarak uzun yıllarimin
sizin gibi insanlarla geçirilebileceğini
hayal ediyorum."
5,MID_様子_ンン_後_敬さん,"Mon rêve, c'est de finir mes jours avec
des humains aussi agréables que vous.","Ich träume davon,mein langes Leben als
Manakete mit Leuten wie dir zu verbringen.","Sogno di trascorrere i miei anni come
manakete con umani come te.","Pues a mí encantaría poder pasar el mayor
tiempo posible rodeada de humanos.","I dream that my long years as a dragonkin
can be spent with humans like you.","Bir ejder türü olarak uzun yıllarimin
sizin gibi insanlarla geçirilebileceğini
hayal ediyorum."
6,MID_様子_ンン_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ンン_前_親子_子,"Tout le monde loue votre intelligence,
Linfan. Je vous propose un défi intellectuel !","Ich hörte, du seist recht klug, Linfan. Wollen
wir sehen, wer von uns klüger ist?","Ho sentito dire che sei molto intelligente,
Linfan. Facciamo una gara di cervelli?","Me han dicho que eres muy lista, Linfan.
¿Te atreves a competir contra tu madre?","I've heard you are quite bright, Morgan.
Shall we have a little contest of wits?","Oldukça zeki olduğunu duydum Morgan.
Küçük bir zekâ yarışması yapalım mı?"
8,MID_様子_ンン_後_親子_子,"Entendu... Voyons d'abord si vous pouvez
résister à mon souffle dévastateur.","Ich nehme an... Aber nur, wenn du dir sicher
bist, dass du meinen Odem überlebst.","Accetto la tua sfida... se mi garantisci
che sopravvivrai al soffio del drago.","Acepto el reto... si me prometes que eres
inmune al aliento de dragón.","I'll accept your challenge...if you provide
assurances you can survive dragonbreath.","Dragonbreath'te hayatta kalabileceğinize
dair güvence verirseniz, meydan okumanızı
kabul edeceğim."
9,MID_様子_ンン_前_親子_母,"J'ai encore amélioré la portée de mon
souffle. Et si on faisait un concours ?","Mutter, mein Drachenodem ist jetzt stärker.
Machen wir einen kleinen Wettstreit?","Mamma, il mio soffio è diventato
più potente. Facciamo una gara?","Madre, mi aliento es más poderoso que
antes. ¿Entrenamos para que lo veas?","Mother, my dragonbreath has grown more
powerful. Shall we have a little contest?","Anne, ejderha nefesim daha da
güçlendi. Küçük bir yarisma yapalım mı?"
