index,key,F,G,I,S,U,TR
0,MID_様子_ソワレ_前,"Quelqu'un a l'air content d'être en vie...
On a terrassé son dernier adversaire ?","Da sieht aber wer verdammt glücklich aus.
Letzten Übungskampf gewonnen oder was?","Sembri dannatamente felice di stare al
mondo. Hai vinto un duello o cosa?","Bueno, bueno, bueno... ¡Qué temperatura
tan buena tenemos! ¡Genial para entrenar!","Well, you look damned happy to be alive.
You win your last practice match or what?","Hayatta olmaktan pek memnunsun.
Son idman maçını mı kazandın?"
1,MID_様子_ソワレ_前_敬殿,"Quelqu'un a l'air content d'être en vie...
On a terrassé son dernier adversaire ?","Da sieht aber wer verdammt glücklich aus.
Letzten Übungskampf gewonnen oder was?","Sembrate dannatamente felice di stare al
mondo. Avete vinto un duello o cosa?","Bueno, bueno, bueno... ¡Qué temperatura
tan buena tenemos! ¡Genial para entrenar!","Well, you look damned happy to be alive.
You win your last practice match or what?","Hayatta olmaktan pek memnunsunuz.
Son idman maçını mı kazandınız?"
2,MID_様子_ソワレ_前_敬様,"Quelqu'un a l'air content d'être en vie...
On a terrassé son dernier adversaire ?","Da sieht aber wer verdammt glücklich aus.
Letzten Übungskampf gewonnen oder was?","Sembrate dannatamente felice di stare al
mondo. Avete vinto un duello o cosa?","Bueno, bueno, bueno... ¡Qué temperatura
tan buena tenemos! ¡Genial para entrenar!","Well, you look damned happy to be alive.
You win your last practice match or what?","Hayatta olmaktan pek memnunsunuz.
Son idman maçını mı kazandınız?"
3,MID_様子_ソワレ_後,"Non. Je suis de bonne humeur parce que j'ai
envie. Seul un idiot a besoin d'une raison !","Pah! Ich bin einfach so gut gelaunt,
dafür brauch ich keinen Grund!","Sono di buon umore, punto. Solo i fessi
devono trovare una spiegazione per tutto.","¡Ja! Ya lo creo. Hoy no hay excusas para
no entrenar a tope.","You wish. I'm just in a good mood because
I feel like it. Reasons are for chumps!","Keşke! Sadece keyfim yerinde.
Her şeye sebep aramak ezik işi!"
4,MID_様子_ソワレ_後_敬殿,"Non. Je suis de bonne humeur parce que j'ai
envie. Seul un idiot a besoin d'une raison !","Pah! Ich bin einfach so gut gelaunt,
dafür brauch ich keinen Grund!","Sono di buon umore, punto. Solo i fessi
devono trovare una spiegazione per tutto.","¡Ja! Ya lo creo. Hoy no hay excusas para
no entrenar a tope.","You wish. I'm just in a good mood because
I feel like it. Reasons are for chumps!","Keşke! Sadece keyfim yerinde.
Her şeye sebep aramak ezik işi!"
5,MID_様子_ソワレ_後_敬様,"Non. Je suis de bonne humeur parce que j'ai
envie. Seul un idiot a besoin d'une raison !","Pah! Ich bin einfach so gut gelaunt,
dafür brauch ich keinen Grund!","Sono di buon umore, punto. Solo i fessi
devono trovare una spiegazione per tutto.","¡Ja! Ya lo creo. Hoy no hay excusas para
no entrenar a tope.","You wish. I'm just in a good mood because
I feel like it. Reasons are for chumps!","Keşke! Sadece keyfim yerinde.
Her şeye sebep aramak ezik işi!"
6,MID_様子_ソワレ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ソワレ_前_親子_子,"$Np, as-tu besoin de quelque
chose ? Je suis là pour toi.","Brauchst du etwas, $Np?
Deine Mutter muss sich um dich kümmern.","Hai bisogno di qualcosa, $Np?
Una madre deve provvedere alla figlia.","¿Necesitas algo, $Np? Como
madre, tengo que cuidarte bien y mimarte.","Need anything, $Np?
Your mother has to look after you.","Bir şeye ihtiyacın var mı, $Np?
Annen olarak sana göz kulak olmalıyım."
8,MID_様子_ソワレ_後_親子_子,"J'aimerais bien qu'on s'entraîne ensemble.
Ça va être un sacré duel !","In Ordnung, trainieren wir zusammen?
Ich erwarte ein mitreißendes Duell!","Perché non ci alleniamo insieme?
Mi aspetto un duello senza quartiere!","¿Qué te parece si entrenamos? ¡Seguro
que será un enfrentamiento épico!","All right, how about we train together?
I expect one hell of a match!","Tamam, birlikte antrenman yapmaya ne
dersiniz? Harika bir maç bekliyorum!"
9,MID_様子_ソワレ_前_恋人,"Qu'est-ce que c'est que ça, monsieur le
cachottier ? Je ne suis pas dupe.","Was versteckst du da, du listiges kleines
Eselshirn? Ich sehe alles.","Ti vedo, sai? Che cosa stai nascondendo,
subdolo, insidioso serpente a sonagli?","¿Qué escondes ahí, cabeza de chorlito?
¡Te he pillado!","What are you hiding, you sneaky little
mule-brain? I'm on to you.","Ne saklıyorsun seni sinsi küçük katır
beyinli? Ben senin peşindeyim."
10,MID_様子_ソワレ_後_恋人,"Ça ? Oh, j'ai tricoté un pull pour mon mari.
Pas de grimaces, j'ai fait de mon mieux !","Das? Oh, ich habe etwas für dich gestrickt.
Keine Beschwerden! Ich habe mich bemüht.","Questo? Oh, io... ti ho cucito dei vestiti
per l'inverno. Spero per te che ti piacciano.","Ah, ¿esto? Es que... Bueno... Lo he tejido
para ti. No quiero ni una queja, ¿me oyes?","This? Oh, I, uh, made some winter clothes
for you. And don't complain! I did my best.","Bu? Sana kislik kıyafetler hazırladım.
Ve şikâyet etme! Elimden geleni yaptım."
