index,key,F,G,I,S,U,TR
0,MID_X013_OP1,"$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|Ces terres sont celles des Chevaliers Gyral.
Faites demi-tour immédiatement !$k$pSi je dois vous l'écrire, ce sera sur
les cadavres de vos hommes !$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_4|$E怒,|Hé hé ! Même nos cadavres arriveraient
à vous battre !$k$pCes terres sont à nous ! Personne ne donne
d'ordre aux Cavaliers de l'Aube !$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|Verschwindet, ihr dreckigen Banditen!
Dieses Land gehört den Steinwallrittern!$k$pIch kann Euch auch gerne eine weitere Notiz
auf den Leichen Eurer Männer hinterlassen.$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_4|$E怒,|Harhar! Ein Haufen Leichen könnte es mit
Eurer ärmlichen Truppe locker aufnehmen!$k$pNiemand gibt den Reitern der Morgenröte
Befehle! Dies ist unser Land!$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|Vattene finché sei in tempo, maiale! Questa
terra appartiene ai Cavalieri Marmoscudo!$k$pPer scrivere il prossimo avvertimento
userò il sangue dei tuoi uomini!$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_4|$E怒,|Ahr ahr! Un mucchio di cadaveri saprebbe
comunque combattere meglio di voi cani!$k$pQuesto è il nostro territorio e nessuno
dà ordini ai Cavalieri dell'Alba!$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|Ya os estáis largando de aquí. Esta tierra
pertenece a la Infantería del Ocaso.$k$p¡Si este aviso no basta, os lo dejaré escrito
en los cadáveres de vuestros hombres!$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_4|$E怒,|¡Ja! ¡Incluso una pila de cadáveres podría
dar una paliza a escoria como vosotros!$k$p¡Este es NUESTRO territorio y los Jinetes
del Alba no aceptan órdenes de nadie!$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|Turn around and get lost, swine!
This land belongs to the Stonewall Knights!$k$pIf you need a second notice, I'll write it
down on your men's corpses!$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_4|$E怒,|Ya-har! A pile of corpses could still
outfight you sorry lot!$k$pThis is our territory, and no one gives
orders to the Riders of Dawn!$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_3|$E怒|Arkanı dön ve kaybol, domuz!
Bu topraklar Stonewall Şövalyelerine ait!$k$pIkinci bir uyariya ihtiyacın olursa bunu
adamlarinin cesetlerinin üzerine
yazacağım!$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_4|$E怒|Ya-har! Bir yığın ceset hâlâ sizden daha
iyi dövüşebilir, üzgünüm çok!$k$pBurası bizim bölgemiz ve hiç kimse Şafak
Süvarileri'ne emir vermiyor!$k"
1,MID_X013_OP2,"$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Que se passe-t-il ici, à ton avis ?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_8|Des mercenaires, semble-t-il. Des bandes
rivales s'affrontant pour quelque broutille.$k$pUn spectacle assez commun en ces temps
sombres, Monseigneur.$k$pEt si le sang vient à couler, les villages
alentour ne seront pas épargnés.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E怒,|Alors faisons en sorte que cela n'arrive pas.$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Was geht hier vor sich?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_8|Rivalisierende Söldnerbanden, die sich über
irgendeine belanglose Sache zanken.$k$pDas sieht man immer öfter in diesen dunklen
Zeiten, mein Herr.$k$pBei einem Blutvergießen werden auch die
umliegenden Dörfer leiden müssen.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E怒,|Das sollten wir verhindern.$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Cosa ne pensi?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_8|Sembrano mercenari. Bande rivali che si
scontrano per qualche gretto motivo.$k$pPurtroppo non è un evento raro
in questi tempi bui, mio signore.$k$pMa se ci saranno spargimenti di sangue,
saranno i borghi vicini a pagarne il prezzo.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E怒,|Facciamo in modo che non accada, allora.$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|¿Qué crees que está pasando?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_8|Diría que son mercenarios. Bandas rivales
que se enfrentan por alguna trivialidad.$k$pPor desgracia, no es algo infrecuente en
estos tiempos oscuros, mi señor.$k$pSi esto acaba en una matanza, las aldeas de
los alrededores se llevarán la peor parte.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E怒,|Pues evitemos que ocurra algo así.$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|What do you make of that?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_8|Mercenaries, from the look. Rival bands
squabbling over some petty matter.$k$pA common enough sight in these dark
times, milord.$k$pBut if it comes to bloodletting,
the nearby villages will pay for it.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E怒,|Then let's make sure it doesn't.$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Buna ne diyorsun?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_8|Görünüşe göre paralı askerler. Rakip
gruplar bazı önemsiz meseleler üzerinde
tartisiyor.$k$pBu karanlık zamanlarda oldukça yaygın bir
manzara, lordum.$k$pAma iş kan dökmeye gelirse
bunun bedelini çevre köyler ödeyecek.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E怒|O zaman öyle olmadığından emin olalım.$k"
2,MID_X013_OP3,"$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$Wv$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|$WvSoldats ! Saignez-moi ces avortons
sur leurs montures !$k
$WsボスＢ|$Wa$Wv$SvpSE_VOICE_BOSS3_EVT_3|$E怒,|$WvAllez ! Faites-moi de la bouillie de ces
pauvres froussards !$k
$WsボスＡ|$Wd$WsボスＢ|$Wd$w0|$Wmクロム|3$Wmフレデリク|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|On dirait qu'il est trop tard pour
la diplomatie.$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|Notre meilleure option est que la bataille
s'achève le plus vite possible.$k$pUne alliance avec l'une des deux bandes
accélèrerait grandement les choses.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Les cavaliers ou les chevaliers...
Il est temps de choisir.$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$Wv$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|$p$WvLos, Leute! Schnitzt ihnen ein paar neue
Gesichter!$k
$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_3|$E怒,|$p$WvReiter der Morgenröte! Zeit, die Felder mit
ihrem Blut zu düngen!$k
$WsボスＡ|$Wd$WsボスＢ|$Wd$w0|$Wmクロム|3$Wmフレデリク|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|Mit Diplomatie werden wir hier wohl nicht
mehr weiterkommen.$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|Uns bleibt nur noch, den Streit so schnell
wie möglich zu beenden.$k$pSich auf eine Seite zu schlagen, würde die
Sache sicher beschleunigen.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Ritter oder Reiter... Wir sollten eine Wahl
treffen.$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$Wv$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|$WvInfilzateli per bene, soldati!$k
$WsボスＢ|$Wa$Wv$SvpSE_VOICE_BOSS3_EVT_3|$E怒,|$WvUomini, è ora di fertilizzare i campi!$k
$WsボスＡ|$Wd$WsボスＢ|$Wd$w0|$Wmクロム|3$Wmフレデリク|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|La diplomazia non servirà a nulla.$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|Dobbiamo fare in modo che la
battaglia duri il meno possibile.$k$pAllearsi con una delle due fazioni
renderebbe il tutto più veloce.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Un'armata di fanti o una di cavalieri...
È ora di fare una scelta.$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$Wv$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|$Wv¡Acribilladlos, muchachos!$k
$WsボスＢ|$Wa$Wv$SvpSE_VOICE_BOSS3_EVT_3|$E怒,|$Wv¡Jinetes! ¡Es hora de fertilizar los campos!$k
$WsボスＡ|$Wd$WsボスＢ|$Wd$w0|$Wmクロム|3$Wmフレデリク|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|Bueno, parece que la diplomacia queda
descartada.$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|Lo mejor que podemos hacer es terminar
el combate cuanto antes.$k$pSi ayudamos a uno de los bandos, todo será
mucho más rápido.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Jinetes o infantería...
Hay que tomar una decisión.$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$Wv$SvpSE_VOICE_BOSS1_EVT_3|$E怒,|$WvStick 'em full'a holes, boys!$k
$WsボスＢ|$Wa$Wv$SvpSE_VOICE_BOSS3_EVT_3|$E怒,|$WvTime to fertilise the fields, soldiers!$k
$WsボスＡ|$Wd$WsボスＢ|$Wd$w0|$Wmクロム|3$Wmフレデリク|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|Well, diplomacy is probably out.$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|Seems our best option is to end the
fighting as quickly as possible.$k$pAllying ourselves with one side or the
other would certainly expedite things.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|A band of riders or a band of knights...
Time to make our choice.$k","$t1$WmボスＡ|3$WmボスＢ|7$w0|$WsボスＡ|$Wa$Wv$SvpSE_VOICE_BOSS1_EVT_3|$E怒|$WvBunları tamamen deliklere sokun çocuklar!$k
$WsボスＢ|$Wa$Wv$SvpSE_VOICE_BOSS3_EVT_3|$E怒|$WvTarlalari gübreleme zamanı askerler!$k
$WsボスＡ|$Wd$WsボスＢ|$Wd$w0|$Wmクロム|3$Wmフレデリク|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|Diplomasi muhtemelen bitti.$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|Görünüşe göre en iyi seçeneğimiz savaşı
mümkün olduğu kadar çabuk bitirmek.$k$pBir tarafta veya diğerinde ittifak
kurmamiz işleri kesinlikle
hizlandiracaktır.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Bir grup atlı ya da bir şövalye grubu...
Seçimimizi yapma zamanı.$k"
3,MID_X013_EV1,"$t1$WmボスＡ|3$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_4|D'autres mercenaires ? Ha ha !
Vous tombez à pic.$k$p$E笑,|Prêtez-nous main-forte et vous serez
grassement récompensés !$k
$WsボスＡ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|Qu'en dis-tu, $Nu ?
Devrions-nous aider ces chevaliers ?$k","$t1$WmボスＡ|3$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_4|Noch mehr Söldner? Har! Ihr kommt gerade
zur rechten Zeit.$k$p$E笑,|Kämpft für uns und wir werden euch
fürstlich entlohnen!$k
$WsボスＡ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|Nun, $Nu? Sollen wir die Ritter
unterstützen?$k","$t1$WmボスＡ|3$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_4|Altri mercenari? Ah!
Il vostro tempismo è impeccabile.$k$p$E笑,|Combattete per noi e vi pagherò
profumatamente per il disturbo!$k
$WsボスＡ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|Allora, $Nu?
Dovremmo allearci con loro?$k","$t1$WmボスＡ|3$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_4|¿Más mercenarios? ¡Estupendo! No
podíais llegar en mejor momento.$k$p$E笑,|¿Buscáis trabajo? ¡Uníos a mí y os prometo
que la recompensa valdrá la pena!$k
$WsボスＡ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|¿Qué opinas, $Nu?
¿Ayudamos a la infantería?$k","$t1$WmボスＡ|3$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_4|More sellswords? Ha! Your timing
is impeccable.$k$p$E笑,|I'll buy your steel and see you're well
compensated for the trouble!$k
$WsボスＡ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|Well, $Nu?
Shall we back the knights?$k","$t1$WmボスＡ|3$w0|$WsボスＡ|$Wa$SvpSE_VOICE_BOSS1_EVT_4|Daha fazla paralı asker mi? Ha!
Zamanlamaniz kusursuz.$k$p$E笑|Çeliginizi satın alacağım ve zahmetinizin
karşılığını alacağınızı göreceğim!$k
$WsボスＡ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|Peki,
$Nu? Şövalyeleri destekleyelim mi?$k"
4,MID_X013_EV2,"$t1$WmボスＢ|3$w0|$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_2|Hé hé ! Tu as l'air d'un gars réfléchi !
Viens plutôt te battre pour nous !$k$p$E笑,|Je te paierai le double de ce que
cet imbécile t'a promis !$k
$WsボスＢ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|$Nu ?$k","$t1$WmボスＢ|3$w0|$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_2|Harhar! Ein vernünftiger Bursche.
Kämpft lieber an unserer Seite!$k$p$E笑,|Ich zahle dir das Doppelte wie dieser
Dummkopf!$k
$WsボスＢ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|$Nu?$k","$t1$WmボスＢ|3$w0|$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_2|Ahr ahr! Mi sembri $Gun ragazzo sveglio,una ragazza sveglia|.
Combattete per noi, invece!$k$p$E笑,|Vi pagherò il doppio di quanto
vi ha offerto quel pezzente!$k
$WsボスＢ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|$Nu?$k","$t1$WmボスＢ|3$w0|$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_2|¡Muy bien! ¡He aquí un joven sensato!
¡Únete a nosotros!$k$p$E笑,|¡Duplicaré la oferta de ese idiota!$k
$WsボスＢ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|¿$Nu?$k","$t1$WmボスＢ|3$w0|$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_2|Ya-har! There's a sensible lad.
Come fight with us instead!$k$p$E笑,|I'll pay you twice what that fool would!$k
$WsボスＢ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|$Nu?$k","$t1$WmボスＢ|3$w0|$WsボスＢ|$Wa$SvpSE_VOICE_BOSS3_EVT_2|Ya-har! Aklı başında bir delikanli var.
Onun yerine gelin bizimle savaşın!$k$p$E笑|Sana o aptalın ödeyeceğinin iki katini
ödeyeceğim!$k
$WsボスＢ|$Wd$w0|$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_25|$Nu?$k"
5,MID_X013_EV3,"$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Ni les uns, ni les autres, si j'ai bien compris.$k$pTu souhaites donc tous les affronter ?$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Also weder Ritter noch Reiter?$k$pDu strebst wohl an, es mit beiden
aufzunehmen?$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Né gli uni né gli altri, dunque?$k$pVorresti combattere entrambe le armate?$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Así que tampoco, ¿verdad?$k$p¿Piensas luchar contra los dos grupos?$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|...So it's neither, is it?$k$pWhich means you aim to fight them both?$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|...Yani ikisi de değil, değil mi?$k$pBu ikisiyle de savaşmayi hedeflediğiniz
anlamına mı geliyor?$k"
6,MID_X013_EV4,"$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_11|Tu y as bien réfléchi ? Tu en es $Gsûr,sûre| ?$k$p$E怒,|Ils pourraient être davantage, certains
sont peut-être en embuscade...$k$pMais au final, c'est toi qui décides.$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_11|Bist du dir da sicher? ...Ganz sicher?$k$p$E怒,|Was ich damit sagen will, ist, dass sich hier
womöglich noch mehr Gegner verstecken.$k$pAber gut, die endgültige Entscheidung liegt
bei dir.$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_11|Avrei dovuto saperlo...$k$p$E怒,|Ne sei $Gsicuro,sicura|?
Potrebbero esserci altri uomini nascosti.$k$pMa lascio a te la scelta finale.$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_11|Lo sabía...$k$p$E怒,|¿Estás $Gseguro,segura|?... Solo pregunto porque es
posible que haya más enemigos ocultos...$k$pPero tienes la última palabra, por supuesto.$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_11|I should have known...$k$p$E怒,|Are you sure about this? There may be
more of them in hiding, you know.$k$p...But I'll leave the final choice to you.$k","$t1$Wmusername|3$Wmクロム|7$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_11|Bilmeliydim...$k$p$E怒|Bundan emin misin? Saklananlardan
daha fazlası olabilir, biliyorsun.$k$p...Ama son seçimi sana bırakıyorum.$k"
7,MID_X013_EV_YN,Soutenir l'armée rouge ?,Willst du der roten Armee beistehen?,Aiuti l'armata rossa?,¿Quieres ayudar al ejército rojo?,Assist the red army?,Kızıl Ordu'ya yardım etmek mi?
8,MID_X013_EV_YN2,Soutenir l'armée verte ?,Willst du der grünen Armee beistehen?,Aiuti l'armata verde?,¿Quieres ayudar al ejército verde?,Assist the green army?,Yeşil orduya yardım mı edeceksin?
9,MID_X013_EV_YN3,Combattre les deux armées ?,Willst du beide Armeen bekämpfen?,Combatti entrambe le armate?,¿Quieres luchar contra ambos ejércitos?,Fight both armies?,Her iki orduyla da savaşmak mı?
