index,key,F,G,I,S,U,TR
0,MID_様子_ブレディ_前,"Pourquoi tu rigoles ? Tu m'as vu prendre
une hache sur le coin de la figure, ou quoi ?","Warum grinst du so? Hab ich eine
Axt im Schädel stecken oder was?","Cos'hai da ridacchiare? Come se mi avessi
visto prendermi un'ascia in piena fronte.","¡Uy! Debo tener cuidado con mi cicatriz,
porque hace un sol que quema, ¿eh?","Why the big grin? You look like ya just saw
me catch an axe in the face or somethin'.","Neden bu büyük sırıtış? Yüzüme balta
falan vurdugumu görmüş gibi görünüyorsun."
1,MID_様子_ブレディ_後,"Non, je suis juste heureux que tu n'aies pas
subi de blessures.","Nööö. Ich bin nur froh zu sehen, dass du
keine schweren Verletzungen hast.","No. Sono solo felice di vedere
che non hai brutte ferite.","Sí. Yo, con este sol, he de tener cuidado
para no quemarme la cicatriz.","Nope. I'm just glad to see ya
ain't got no serious injuries.","Hayır. Ciddi bir yaranizin
olmadığını gördüğüme sevindim."
2,MID_様子_ブレディ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
3,MID_様子_ブレディ_前_親子_子,"Tu as besoin de quelque chose, gamin ?
Faudrait pas que tu manques d'un truc.","Brauchst du was, Kind? Kann ja nicht
zulassen, dass dir der letzte Schliff fehlt.","Ti serve qualcosa, figliolo? Non voglio che
diventi un buzzurro come il papo.","¿Necesitas algo, hijo? No quiero que
acabes siento un zoquete como tu padre.","Need anything, kid? Can't have ya bein'
rough around the edges like your pop.","Bir şeye ihtiyacın var mı evlat?
Baban gibi kaba olmana izin veremem."
4,MID_様子_ブレディ_後_親子_子,"Tu peux récupérer les potions que j'ai fait
tomber dans le ravin ? Non ? Dommage.","Was ist mit den Heilmitteln, die ich dort
in die Schlucht warf... Nein? Dacht ich mir.","Che mi dici degli unguenti che ho fatto
cadere in quel burrone? No? Era per dire.","Recupera las pociones que se me cayeron
por el barranco... No puedes, ¿verdad?","How 'bout the vulneraries I dropped in the
ravine back there? ...No? Didn't think so.","Peki ya az önce vadiye düşürdüğüm
iksirler? ...Hayır mı? Tahmin
etmiştim."
5,MID_様子_ブレディ_前_親子_母,"Je peux te ramener un truc, maman ? J'ai
pas fait grand-chose pour toi dans le futur.","Kann ich dir was bringen, Mama? Ich hab in
der Zukunft nicht genug für dich getan...","Posso prenderti qualcosa, mami? Nel
futuro non ho fatto molto per te...","¿Puedo hacer algo por ti, mamá?
Como en el futuro era un inútil...","Anything I can get for ya, Ma?
I didn't do much for ya in the future...","Senin için yapabileceğim bir şey var mı,
anne? Gelecekte senin için pek bir şey
yapmadım..."
6,MID_様子_ブレディ_後_親子_母,"Une mère un peu moins envahissante, c'est
possible ? Pas de dentelles sur mes fripes !","Eine lockerere Mama wäre nett. Und mach
keine Rüschen mehr an mein Hemd, kapiert?","Una mamma meno invadente! E che non
mi faccia i ricamini sulla camicia, claro?","¡No me mimes tanto, anda! Y deja de
ponerle chorreras a mi camisa, ¿estamos?","A more hands-off ma would be nice.
No more addin' frills to my shirt, capisce?","Biraz daha müdahaleci bir anne iyi olurdu.
Artık gömlegime firfirlar eklenmeyecek mi,
Capisce?"
7,MID_様子_ブレディ_前_親子_父,"Besoin de quelque chose, papa ?
Je voudrais être un meilleur fils.","Brauchst du was, Papa? Ich fand, ich müsse
ein besserer Sohn oder so werden.","Ti serve qualcosa, papo? Sento il bisogno
di essere un figlio migliore.","¿Puedo hacer algo por ti, papá? Quiero
portarme como un buen hijo... o algo.","Need anything, Pop? I feel like I needs
to be a better son or somethin'.","Bir şeye ihtiyacın var mı baba? Daha iyi
bir oğul falan olmam gerektiğini
hissediyorum."
8,MID_様子_ブレディ_後_親子_父,"J'ai fait tomber mon bâton dans le ravin.
Tu pourrais y descendre et... Non ? Bon...","Mir ist ein Stab in die Schlucht gefallen...
Kletterst du vielleicht... Hm, natürlich nicht.","Beh, mi è caduto qualcosa nel burrone. Ti
dispiacerebbe andarmelo...","Bueno, perdí un bastón en el barranco.
¿Podrías bajar tú y...? Sí, ¿no?","Well, I dropped a staff in the ravine.
Mind climbin' down to... Of course ya do.","Vadiye bir asa düşürdüm. Aşağı inip...
Boş ver, tabii istemezsin."
9,MID_様子_ブレディ_前_恋人,"Ta sacoche est pleine à ras bord,
$Np. Il y a quoi, dedans ?","$Np, deine Tasche ist heute aber
bis oben hin voll. Was hast du da drin?","$Np, la tua borsa è bella piena.
Cosa tieni lì dentro?","¿Qué llevas en la bolsa, $Np?
¡Parece que va a reventar!","$Np, your satchel's packed to
the brim today. Whatcha got in there?","$Np, bugün çantaniz
ağzına kadar dolu. Orada ne var?"
10,MID_様子_ブレディ_後_恋人,"C'est un bracelet, je l'ai ramené pour toi.
Je voulais te faire la surprise, mais tant pis.","Einen Armreif. Sollte eine Überraschung
für dich sein... Tja, so ein Pech.","È un bracciale per te. Volevo farti una
sorpresa, ma non mi è riuscita...","Es un brazalete que te compré. Quería
darte una sorpresa, pero me has pillado.","It's an armlet I bought for ya. Was gonna
surprise ya, but I guess the jig is up...","Bu senin için aldığım bir bileklik.
Sürpriz yapacaktım ama artık bozuldu..."
