index,key,F,G,I,S,U,TR
0,MID_買う_PCM1,Que pourrais-je acheter ?,Hmm... Was soll ich kaufen?,Cosa potrei comprare?,"Mmm... A ver
qué compro...","Hmm, what to buy...","Hımm, ne satın alınır..."
1,MID_売る_PCM1,Que pourrais-je vendre ?,"Hmm... Was soll ich
verkaufen?",Cosa potrei vendere?,"Mmm... A ver
qué vendo...","Hmm, what to sell...","Hımm, ne satmali..."
2,MID_錬成_PCM1,"Hmm, quelle arme choisir ?",Hmm... Welche Waffe...,Che arma prendo?,"Mmm... A ver qué
arma mejoro...","Hmm, which weapon...","Hımm, hangi silah..."
3,MID_買う_PCM2,,,,,,
4,MID_売る_PCM2,,,,,,
5,MID_錬成_PCM2,,,,,,
6,MID_買う_PCM3,,,,,,
7,MID_売る_PCM3,,,,,,
8,MID_錬成_PCM3,,,,,,
9,MID_買う_PCF1,Que devrais-je acheter ?,Hmm... Was soll ich kaufen?,Cosa potrei comprare?,"Mmm... A ver
qué compro...","Hmm, what to buy...","Hımm, ne satın alınır..."
10,MID_売る_PCF1,Que devrais-je vendre ?,"Hmm... Was soll ich
verkaufen?",Cosa potrei vendere?,"Mmm... A ver
qué vendo...","Hmm, what to sell...","Hımm, ne satmali..."
11,MID_錬成_PCF1,"Hmm, quelle arme choisir ?",Hmm... Welche Waffe...,Che arma prendo?,"Mmm... A ver qué
arma mejoro...","Hmm, which weapon...","Hımm, hangi silah..."
12,MID_買う_PCF2,,,,,,
13,MID_売る_PCF2,,,,,,
14,MID_錬成_PCF2,,,,,,
15,MID_買う_PCF3,,,,,,
16,MID_売る_PCF3,,,,,,
17,MID_錬成_PCF3,,,,,,
18,MID_買う_援軍_PCM1,"Est-ce que vous voulez
m'acheter quelque chose ?",Du kaufst mir etwas?,"Vuoi comprare qualcosa
per me?",¿Me vas a comprar algo?,"You're going to buy me
something?","Bana bir şey mi
alacaksın?"
19,MID_売る_援軍_PCM1,"Qu'est-ce que vous
vendez ?",Was willst du verkaufen?,Cosa vuoi vendere?,¿Qué vas a vender?,What are you selling?,Ne satıyorsun?
20,MID_錬成_援軍_PCM1,Quelle arme conviendrait ?,Welche Waffe?,Quale arma?,¿Qué arma?,Which weapon?,Hangi silah?
21,MID_買う_援軍_PCM2,,,,,,
22,MID_売る_援軍_PCM2,,,,,,
23,MID_錬成_援軍_PCM2,,,,,,
24,MID_買う_援軍_PCM3,,,,,,
25,MID_売る_援軍_PCM3,,,,,,
26,MID_錬成_援軍_PCM3,,,,,,
27,MID_買う_援軍_PCF1,"Vous voulez m'acheter
quelque chose ?",Du kaufst mir etwas?,"Vuoi comprare qualcosa
per me?",¿Me vas a comprar algo?,"You're going to buy me
something?","Bana bir şey mi
alacaksın?"
