index,key,F,G,I,S,U,TR
0,MID_様子_マルス_前,"Je suis curieuse de savoir ce que vous faites
pendant votre temps libre.",Wie verbringst du deine Freizeit?,Mi chiedevo come passi il tempo libero.,"Cuando no estamos luchando, me encanta
observar las estrellas.","I was wondering how you
pass your leisure time.","Boş zamanlarinizi nasıl
geçirdiginizi merak ediyordum."
1,MID_様子_マルス_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_マルス_前_敬さん,"Je suis curieuse de savoir ce que vous faites
pendant votre temps libre.",Wie verbringt Ihr Eure Freizeit?,"Potremmo parlare di come
passiamo il tempo libero.","Cuando no estamos luchando, me encanta
observar las estrellas.","I was wondering how you
pass your leisure time.","Boş zamanlarinizi nasıl
geçirdiginizi merak ediyordum."
3,MID_様子_マルス_後,"Moi, j'observe les étoiles. Elles paraissent
plus lumineuses que dans le futur.","Ich schaue mir oft die Sterne an. Sie
scheinen in dieser Zeit heller zu strahlen.","Spesso osservo le stelle.
Sembrano più luminose che nel futuro.","Pues yo observo las estrellas. Aquí brillan
con mayor intensidad que en el futuro.","I often gaze at the stars. They seem
brighter now than they did in the future.","Sık sık yıldizlara bakıyorum. Şimdi
gelecekte olduğundan daha parlak
görünüyorlar."
4,MID_様子_マルス_後_敬さん,"Moi, j'observe les étoiles. Elles paraissent
plus lumineuses que dans le futur.","Ich schaue mir oft die Sterne an. Sie
scheinen in dieser Zeit heller zu strahlen.","Spesso osservo le stelle.
Sembrano più luminose che nel futuro.","Pues yo observo las estrellas. Aquí brillan
con mayor intensidad que en el futuro.","I often gaze at the stars. They seem
brighter now than they did in the future.","Sık sık yıldizlara bakıyorum. Şimdi
gelecekte olduğundan daha parlak
görünüyorlar."
5,MID_様子_マルス_後_無言,NOT USED,NO USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_マルス_前_親子_子,"Linfan, vous n'avez pas l'air dans
votre assiette. Tout va bien ?","Linfan, du wirkst krank.
Geht es dir gut?","Linfan, sembri un po' giù.
Va tutto bene?","Linfan, ¿te encuentras bien? No tienes
buena cara.","Morgan, you seem unwell.
Is everything all right?","Morgan, iyi
görünmüyorsun. Her şey yolunda mı?"
7,MID_様子_マルス_後_親子_子,"Je vais bien, merci. Il n'y a aucune raison
de s'agiter.","Es geht mir gut, danke der Nachfrage.
Mach dir keine Sorgen.","Sto bene, grazie.
Ti prego, non ti agitare.","Estoy bien, no te preocupes. Y no hace falta
que vayas corriendo a todas partes.","I'm fine, thank you.
Don't get so excited.","İyiyim teşekkürler.
Bu kadar heyecanlanma."
8,MID_様子_マルス_前_親子_母,"Mère, vous semblez bien pâle. Puis-je vous
aider ? Allongez-vous un instant.","Mutter, du wirkst etwas blass. Soll ich
Hilfe holen? Leg dich ein Weilchen hin!","Mamma, sembri pallida. Vado a
chiedere aiuto? Sdraiati un po'!","Madre, estás pálida. ¿Quieres que llame
a un sanador? ¡Túmbate un rato!","Mother, you look pale. Should I get help?
Lie down for a bit!","Anne, solgun görünüyorsun. Yardım almali
miyim? Biraz uzan!"
9,MID_様子_マルス_後_親子_母,"C'est gentil de vous faire du souci, mais
n'oubliez pas de penser à vous, mère.","Danke für deine Besorgnis, Mutter. Aber
du musst auch auf dich selbst achten!","Apprezzo il tuo interessamento, mamma.
Ma devi pensare anche a te stessa.","Aprecio tu preocupación, madre. Yo estoy
bien, pero hazme el favor de cuidarte tú.","I appreciate your concern, Mother. But you
need to take care of yourself, too.","Endiseni takdir ediyorum anne. Ama
kendinize de dikkat etmeniz gerekiyor."
10,MID_様子_マルス_前_親子_父,"Tout va bien, père ? Êtes-vous blessé ?
Je ne supporterais pas de vous perdre...","Vater, wie geht es dir? Bist du verletzt?
Ich will dich nicht verlieren...","Sei ferito, papà?
Non sopporterei l'idea di perderti...","Padre, ¿cómo te encuentras? ¿Estás
herido? No soportaría que te pasara algo.","Father, how are you feeling? Are you hurt?
I could not bear to lose you...","Baba, nasıl hissediyorsun? Yaralı mısın?
Seni kaybetmeye dayanamadım..."
11,MID_様子_マルス_後_親子_父,"Vous êtes bien aimable, père. Mais
je m'inquiète pour vous également.","Danke, dass du fragst, Vater.
Ich bin auch deinetwegen besorgt.","Apprezzo le tue premure, papà, ma
anch'io sono preoccupata per te.","Eres muy amable, padre, pero eres tú
quien me preocupa. ¿Estás bien?","That's kind of you to ask, Father.
But I worry about you, too.","Bunu sorman çok nazik bir davranış, Peder.
Ama senin için de endişeleniyorum."
12,MID_様子_マルス_前_恋人,"Quelle élégance ! Je crois avoir rencontré
le plus bel homme du monde.","Du siehst schneidiger als je zuvor aus! Für
mich bist du der schönste Mann der Welt.","Oggi sei così elegante!
Per me sei l'uomo perfetto.","¡Hoy estás imponente! Para mí, tú eres
el hombre más guapo del mundo.","You look more dashing than ever! To me,
you are the finest man in the world.","Her zamankinden daha gösterişli
görünüyorsun! Bana göre sen dünyadaki en
iyi adamsın."
13,MID_様子_マルス_後_恋人,"Oh, merci. Vous êtes si galant !","Oh, danke! Du siehst auch toll aus.","Oh, grazie! Tu sei molto elegante.","¡Je, je! ¡Gracias por el cumplido!
Aunque tú estás aún más guapo.","Oh, thank you! You look dashing as well.","Teşekkür ederim! Sen de gösterişli
görünüyorsun."
