index,key,F,G,I,S,U,TR
0,MID_様子_スミア_前,"Je me demande quelle est la meilleure chose
à faire après une rude bataille...","Was machst du als Erstes nach einer langen,
harten Schlacht?","Qual è la prima cosa che fai
dopo una lunga battaglia?","¿Dónde irá todo el mundo tras las batallas?
El campamento se queda siempre vacío.","So, what's the first thing you
do after a long battle?","Uzun bir savaştan sonra
ilk ne yaparsın?"
1,MID_様子_スミア_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_スミア_前_敬さん,"Je me demande quelle est la meilleure chose
à faire après une rude bataille.","Was macht Ihr als Erstes nach einer langen,
harten Schlacht?","Qual è la prima cosa da fare
dopo una lunga battaglia?","¿Dónde irá todo el mundo tras las batallas?
El campamento se queda siempre vacío.","So, what's the first thing you
do after a long battle?","Uzun bir savaştan sonra
ilk ne yaparsınız?"
3,MID_様子_スミア_前_敬様,"Dites-moi, quelle est la première chose que
vous aimez faire après une rude bataille ?","Was macht Ihr als Erstes nach einer langen,
harten Schlacht?","Qual è la prima cosa che fate
dopo una lunga battaglia?","¿Dónde irá todo el mundo tras las batallas?
El campamento se queda siempre vacío.","So, what's the first thing you
do after a long battle?","Uzun bir savaştan sonra
ilk ne yaparsınız?"
4,MID_様子_スミア_後,"Moi, j'aime m'assurer que tout le monde
aille bien. La guerre est si terrible...","Sicherstellen, dass es allen gut geht. Nichts
ist schlimmer, als einen Freund zu verlieren.","Mi assicuro che tutti stiano bene.
È lacerante perdere un commilitone.","Yo me aseguro de que todo el mundo esté
sano y salvo. No quiero perder a nadie.","I make sure everyone else is safe and sound.
Nothing hurts like losing a comrade.","Önce herkesin güvende olduğuna bakarım.
Yoldaş kaybetmek kadar acısı yok."
5,MID_様子_スミア_後_敬さん,"Moi, j'aime m'assurer que tout le monde
aille bien. La guerre est si terrible...","Sicherstellen, dass es allen gut geht. Nichts
ist schlimmer, als einen Freund zu verlieren.","Mi assicuro che tutti stiano bene.
È lacerante perdere un commilitone.","Yo me aseguro de que todo el mundo esté
sano y salvo. No quiero perder a nadie.","I make sure everyone else is safe and sound.
Nothing hurts like losing a comrade.","Önce herkesin güvende olduğuna bakarım.
Yoldaş kaybetmek kadar acısı yok."
6,MID_様子_スミア_後_敬様,"Moi, j'aime m'assurer que tout le monde
aille bien. La guerre est si terrible...","Sicherstellen, dass es allen gut geht. Nichts
ist schlimmer, als einen Freund zu verlieren.","Mi assicuro che tutti stiano bene.
È lacerante perdere un commilitone.","Yo me aseguro de que todo el mundo esté
sano y salvo. No quiero perder a nadie.","I make sure everyone else is safe and sound.
Nothing hurts like losing a comrade.","Önce herkesin güvende olduğuna bakarım.
Yoldaş kaybetmek kadar acısı yok."
7,MID_様子_スミア_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_スミア_前_親子_子,"Tout va bien, $Np ? J'aimerais
que tu sois plus prudente au combat.","Alles in Ordnung, $Np?
Du musst mehr auf dich aufpassen.","Tutto bene, $Np?
Ci vuole più prudenza in battaglia.","¿Te encuentras bien, $Np?
Debes tener cuidado en combate.","Are you all right, $Np?
You must be more careful out there.","İyi misin? $Np?
Orada daha dikkatli olmalısın."
9,MID_様子_スミア_後_親子_子,"Je vais bien, je te le promets. D'accord ?","Alles in Ordnung, versprochen.",Tranquilla. Va tutto bene.,No te preocupes. Te juro que estoy bien.,"I'm doing just fine, I promise. Okay?","Gayet iyiyim, söz veriyorum. Tamam?"
10,MID_様子_スミア_前_恋人,"Quelle élégance, $Np. J'ai de la
chance qu'une autre ne m'ait pas devancée.","Du bist einfach toll, $Np. Zum
Glück hast du keine Hübschere gefunden.","Oh, $Np. Sono fortunata ad
avere un uomo così elegante tutto per me.","Eres muy apuesto, $Np.
¡Qué afortunada soy de estar contigo!","You're so dashing, $Np.
I'm lucky you don't find some prettier girl.","Çok yakışıklısın, $Np.
Benden güzelini bulmadığın için şanslıyım."
11,MID_様子_スミア_後_恋人,"Oh, ces compliments... C'est juste pour me
faire rougir, n'est-ce pas ? Hi hi hi...","Oh, das sagst du nur so! Hihi! Tut mir leid,
meine Komplimente klingen selten gut.","Oh, davvero? Eh eh! Ah! Sono una frana
quando si tratta di complimenti.","¡Lo dices por decir! ¡Ji, ji! Lo siento. No
estoy acostumbrada a que me piropeen.","Oh, you're just saying that! Hee hee!
...Sorry, I'm not good with compliments.","Ah, işte bunu söylüyorsun! Hee hee!
...Üzgünüm, iltifatlarla aram pek iyi
değildir."
