index,key,F,G,I,S,U,TR
0,MEC_OK,OK,O.K.,OK,Vale,OK,TAMAM
1,MEC_Yes,Oui,Ja,Sì,Sí,Yes,Evet
2,MEC_No,Non,Nein,No,No,No,Hayır
3,MEC_InputPINCode,Saisir code secret.,Geheimzahl eingeben.,Inserisci il PIN.,Contraseña:,Enter your PIN.,PIN'inizi girin.
4,MEC_Retry,Retenter,Wiederholung,Riprova,Reint.,Retry,Yeniden dene
5,MEC_Err,Une erreur est survenue.,Ein Fehler ist aufgetreten.,Si è verificato un errore.,Ha ocurrido un error.,An error occurred.,Bir hata olustu.
6,MEC_Err_Connect,"Pour vous reconnecter au
réseau, touchez Retenter.","Drücke ""Wiederholung"", um
wieder eine Verbindung zum
Netzwerk herzustellen.","Tocca ""Riprova"" per tentare di
riconnetterti alla rete.","Toca ""Reint."" para realizar
otro intento de conexión.","To try connecting to the
network again, touch Retry.","Ağa tekrar bağlanmayı
denemek için Yeniden Dene'ye dokunun."
7,MEC_Err_NoSD,Pas de carte SD détectée.,Keine SD Card gefunden.,Scheda SD assente.,No se detecta ninguna tarjeta SD.,No SD Card found.,SD Kart bulunamadı.
8,MEC_Err_NeedSD,"Il faut une carte SD pour stocker
des contenus téléchargeables.","SD Card benötigt, um herunter-
ladbare Inhalte zu speichern.","Per archiviare i contenuti
aggiuntivi serve una scheda SD.","Necesitas una tarjeta SD para
guardar contenidos adicionales.","You need an SD Card to store
downloadable content.","İndirilebilir içeriği saklamak için bir
SD Karta ihtiyacınız vardır."
9,MEC_Result,Code erreur : %X,Fehlercode: %X,Codice errore: %X,Error: %X,Error Code: %X,Hata Kodu: %X
10,MEC_Conn2AP,Connexion à un point d'accès...,Verbinde zum Access Point...,Connessione in corso...,Conectando con el punto de acceso...,Connecting to access point...,Erişim noktasına bağlanılıyor...
11,MEC_DeletingContent,Suppression du contenu...,Inhalt wird gelöscht...,Cancellazione...,Eliminando contenido...,Deleting content...,İçerik siliniyor...
12,MEC_InitSession,Initialisation...,Initialisierung...,Inizializzazione...,Iniciando...,Initialising...,Başlatılıyor...
13,MEC_GettingBalance,"Vérification des
fonds disponibles...","Guthaben wird
überprüft...",Verifica fondi...,"Comprobando
fondos...",Checking funds...,Para kontrol ediliyor...
14,MEC_GettingContent,Chargement de la liste de cartes...,Kartenaufstellung wird geladen...,Caricamento lista mappe...,Cargando lista de mapas...,Loading map line-up...,Harita dizilimi yükleniyor...
15,MEC_GettingItemList,Chargement de la liste...,"Aufstellung wird
geladen...","Caricamento
formazione...",Cargando selección...,Loading line-up...,Sıralama yükleniyor...
16,MEC_SDEjected,"La carte SD a été retirée.
Vous allez être redirigé
vers le menu principal.","Die SD Card wurde
entfernt. Das Hauptmenü
wird aufgerufen.","La scheda SD è stata
rimossa. Tornerai al
menu principale.","Se ha extraído la
tarjeta SD. Volverás
al menú principal.","The SD Card has been removed.
You will be returned to the
main menu.","SD Kart çikarildi.
Ana menüye geri
döneceksiniz."
17,MEC_Purchase,Acheter,Kaufen,Compra,Comprar,Buy,Satın Al
18,MEC_Redeem,Échanger,Einlösen,Registra,Canjear,Redeem,Kullan
19,MEC_Filter,Filtrer,Filter,Filtra,Filtrar,Filter,Filtre
20,MEC_Quit,Quitter,Verl.,Esci,Salir,Exit,Çıkış
21,MEC_Delete,Supprimer,Löschen,Cancella,Borrar,Delete,Sil
22,MEC_ReDL,Télécharger,Download,Scarica,Descargar,Download,Indirmek
