index,key,F,G,I,S,U,TR
0,MID_024_OP1,"$t1$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc13|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_22|Oh ! C'est magnifique !$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe6|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_34|$E笑,|Le pouvoir du Dragon Divin est partout.
Il parcourt chaque arbre et chaque rivière.$k
$Wsルキナ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_12|Attendez... Il y a quelque chose
qui cloche...$k","$t1$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc13|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_22|Oh! Ist das aber schön hier!$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe6|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_34|$E笑,|Die Macht der Wyrmgöttin strömt hier
durch jeden Baum und Fluss.$k
$Wsルキナ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_12|Wartet... Irgendetwas stimmt hier nicht.$k","$t1$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc13|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_22|Oh! Che meraviglia!$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe6|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_34|$E笑,|Il potere del Drago Divino scorre
attraverso ogni singolo filo d'erba.$k
$Wsルキナ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_12|Un attimo. C'è qualcosa che non va.$k","$t1$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc13|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_22|¡Oh! ¡Es precioso!$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe6|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_34|$E笑,|El poder del Dragón Divino impregna
cada árbol, cada arroyo...$k
$Wsルキナ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_12|Espera... Hay algo que no encaja...$k","$t1$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc13|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_22|It's beautiful...$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe6|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_34|$E笑,|The Divine Dragon's power flows
through every blade of grass here.$k
$Wsルキナ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_12|Wait... Something doesn't feel right.$k","$t1$Wmリズ|3$w0|$Wsリズ|$Wa$b動作,リズ,RizAc13|$b動作,リズ,RizRe|$SvpSE_VOICE_LIZ_EVT_22|Çok güzel...$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe6|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_34|$E笑|İlahi Ejderha'nın gücü buradaki
her çimen yaprağında hissediliyor.$k
$Wsルキナ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_12|Dur... Bir terslik var.$k"
1,MID_024_OP1_2_PCM1,"$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒,|Il faut nous tenir prêts à livrer bataille !$k$pGrima a envoyé des serviteurs ici.
Je le sens...$k$pIls seront bientôt là !$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒,|Hngh... Wir müssen uns zum Kampf bereit
machen!$k$pGrima hat seine Diener zum Berg
geschickt. Ich kann es spüren.$k$pSie werden schon bald hier sein!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒,|Nnngh... Dobbiamo prepararci
alla battaglia!$k$pGrima ha mandato alcuni suoi servitori.
Riesco a sentirlo.$k$pCi raggiungeranno molto presto!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒,|Gñññ... ¡Debemos prepararnos para el
combate!$k$pGrima ha enviado a sus secuaces a la
montaña. ¡Puedo sentirlo!$k$p¡No tardarán en alcanzarnos!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒,|Nngh... We must prepare
for battle!$k$pGrima has sent servants here.
I can sense it.$k$pThey'll be on us soon!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒|Nngh... Savaşa hazırlanmalıyız!$k$pGrima buraya hizmetkârlarını gönderdi.
Hissedebiliyorum.$k$pÇok yakında üzerimize gelecekler!$k"
2,MID_024_OP1_2_PCM2,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒,|みんな、戦闘準備を。$k$p奴…ギムレーが呼び出したしもべが
まもなくここへ来る……$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_31|$E怒|Herkes, savaşa hazırlanın.$k$pGrima’nın çağırdığı hizmetkârlar
birazdan burada olacak...$k"
3,MID_024_OP1_2_PCM3,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$E怒,|…………$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|奴…ギムレーのしもべどもか。
全員、戦闘準備を！$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$E怒|...$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|Grima'nın hizmetkârları...
Herkes savaşa hazırlansın!$k"
4,MID_024_OP1_2_PCF1,"$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒,|Il faut nous tenir prêts à livrer bataille !$k$pGrima a envoyé des serviteurs ici.
Je le sens...$k$pIls seront bientôt là !$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒,|Hngh... Wir müssen uns zum Kampf bereit
machen!$k$pGrima hat seine Diener zum Berg
geschickt. Ich kann es spüren.$k$pSie werden schon bald hier sein!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒,|Nnngh... Dobbiamo prepararci
alla battaglia!$k$pGrima ha mandato alcuni suoi servitori.
Riesco a sentirlo.$k$pCi raggiungeranno molto presto!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒,|Gñññ... ¡Debemos prepararnos para el
combate!$k$pGrima ha enviado a sus secuaces a la
montaña. ¡Puedo sentirlo!$k$p¡No tardarán en alcanzarnos!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒,|Nngh... We must prepare
for battle!$k$pGrima has sent servants here.
I can sense it.$k$pThey'll be on us soon!$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒|Nngh... Savaşa hazırlanmalıyız!$k$pGrima buraya hizmetkârlarını gönderdi.
Hissedebiliyorum.$k$pÇok yakında üzerimize gelecekler!$k"
5,MID_024_OP1_2_PCF2,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒,|みんな、戦闘準備を。$k$p…ギムレーが呼び出したしもべが
まもなくここへ来ます……$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_31|$E怒|Herkes, savaşa hazırlanın.$k$pGrima'nın çağırdığı hizmetkârlar
yakında buraya gelecek...$k"
6,MID_024_OP1_2_PCF3,,,,,"$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$E怒,|…………$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|奴…ギムレーのしもべどもか。
全員、戦闘準備を！$k","$t1$Wmusername|3$w0|$b注目,プレイヤー,クロム|$Wsusername|$Wa$E怒|...$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_34|Grima'nın hizmetkârları...
Herkes savaşa hazırlansın!$k"
7,MID_024_OP2,"$t1$Wmルキナ|3$w0|$Wsルキナ|$Wa$SvpSE_VOICE_MARTH_EVT_31|$E苦,汗|Comment les Ombres sont-elles parvenues
à pénétrer ce lieu sacré ?$k
$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_35|$E苦,汗|Leur pouvoir est certainement lié à celui
de Grima.$k$p$E怒,|Nous allons devoir les affronter !$k","$t1$Wmルキナ|3$w0|$Wsルキナ|$Wa$SvpSE_VOICE_MARTH_EVT_31|$E苦,汗|Wie ist es den Untoten gelungen, in einen
solch heiligen Ort einzudringen?$k
$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_35|$E苦,汗|Ihre Macht muss mit der Grimas verbunden
sein.$k$p$E怒,|Wir müssen sie vernichten!$k","$t1$Wmルキナ|3$w0|$Wsルキナ|$Wa$SvpSE_VOICE_MARTH_EVT_31|$E苦,汗|Come hanno fatto i risorti a
entrare in un luogo così sacro?$k
$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_35|$E苦,汗|Il loro potere deve essere
legato a quello di Grima.$k$p$E怒,|Dobbiamo sconfiggerli!$k","$t1$Wmルキナ|3$w0|$Wsルキナ|$Wa$SvpSE_VOICE_MARTH_EVT_31|$E苦,汗|¿Cómo han podido acceder los resurrectos
a un lugar tan sagrado como este?$k
$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_35|$E苦,汗|Tiene que haber alguna conexión entre el
poder de esos resurrectos y Grima.$k$p$E怒,|¡No podemos dejar que nos detengan!$k","$t1$Wmルキナ|3$w0|$Wsルキナ|$Wa$SvpSE_VOICE_MARTH_EVT_31|$E苦,汗|How could Risen infiltrate
this sacred place?$k
$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_35|$E苦,汗|Their power must be linked
to Grima's.$k$p$E怒,|We must destroy them!$k","$t1$Wmルキナ|3$w0|$Wsルキナ|$Wa$SvpSE_VOICE_MARTH_EVT_31|$E苦,汗|Dirilenler bu kutsal yere
nasıl sızabildi?$k
$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_35|$E苦,汗|Güçleri Grima'nınkiyle bağlantılı olmalı.$k$p$E怒|Hepsini yok etmeliyiz!$k"
8,MID_024_ED1,"$t1$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_39|Bien. C'est ici que se trouve l'autel.
Attendez-moi. Je ne serai pas long.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,プレイヤー|$SvpSE_VOICE_LIZ_EVT_26|$E苦,汗|Fais attention, frérot ! S'il te plaît !$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe1|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_31|$E怒,|Nous devons croire en lui.$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_39|Also gut. Das ist der Altar. Wartet einfach
hier, in Ordnung? Ich komme wieder.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,プレイヤー|$SvpSE_VOICE_LIZ_EVT_26|$E苦,汗|Sei vorsichtig, Chrom! Bitte!$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe1|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_31|$E怒,|Ihm wird nichts geschehen.
Hab Vertrauen, Tante Lissa.$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_39|Bene. Ecco l'altare.
Aspettatemi qui. Torno subito.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,プレイヤー|$SvpSE_VOICE_LIZ_EVT_26|$E苦,汗|Ti prego, Chrom! Fa' attenzione!$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe1|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_31|$E怒,|Se la caverà. Dobbiamo avere
fiducia in lui, zia Lissa.$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_39|Muy bien. Aquí está el altar.
Esperadme aquí, ¿de acuerdo? No tardaré.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,プレイヤー|$SvpSE_VOICE_LIZ_EVT_26|$E苦,汗|Ten cuidado, Chrom...$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe1|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_31|$E怒,|Debemos confiar en él, tía Lissa.$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_39|We've made it―the altar.
Wait here... I'll be back.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,プレイヤー|$SvpSE_VOICE_LIZ_EVT_26|$E苦,汗|Be careful, Chrom...$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe1|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_31|$E怒,|We must believe in him,
Aunt Lissa.$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$b動作,クロム,Ge2|$SvpSE_VOICE_CHROM_EVT_39|Geldik... Sunak burada.
Siz bekleyin; hemen döneceğim.$k
$Wsクロム|$Wd$w0|$Wmリズ|3$w0|$Wsリズ|$Wa$b注目,リズ,プレイヤー|$SvpSE_VOICE_LIZ_EVT_26|$E苦,汗|Dikkatli ol, Chrom...$k
$Wsリズ|$Wd$w0|$Wmルキナ|3$w0|$Wsルキナ|$Wa$b動作,マルス,MarGe1|$b動作,マルス,MarRe|$SvpSE_VOICE_MARTH_EVT_31|$E怒|Ona güvenmeliyiz, Lissa Teyze.$k"
9,MID_024_ED1_2,"$t0$Wmクロム|0$w0|$Wsクロム|$WaÉcoutez-moi, Naga ! Je porte sur moi
la preuve de notre pacte sacré.$k$pAu nom de la Sainte-Lignée, je viens
réclamer le pouvoir du Dragon Divin.$k$pBaptisez-moi dans les flammes et
je deviendrai votre véritable héritier.$k","$t0$Wmクロム|0$w0|$Wsクロム|$WaHör mich an, Naga! Ich bringe den
Beweis für unseren heiligen Pakt!$k$pIm Namen des erhabenen Blutes
bitte ich um die Macht der Wyrmgöttin!$k$pBade mich in deinem Feuer, auf dass
ich dein wahrer Sohn werden kann!$k","$t0$Wmクロム|0$w0|$Wsクロム|$WaNaga, ascoltami! Ho con me la
prova del nostro sacro patto!$k$pNel nome del sangue eletto, dammi
il potere del Drago Divino!$k$pBattezzami nel fuoco e fa'
di me il tuo vero figlio!$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa¡Escucha mi ruego, Naga! ¡Traigo la
prueba de nuestro pacto sagrado!$k$p¡Por la sangre de todos los venerables,
otórgame el poder del Dragón Divino!$k$p¡Bautízame en tu fuego y conviérteme
en tu auténtico hijo!$k","$t0$Wmクロム|0$w0|$Wsクロム|$WaHear me, Naga! I bear proof of
our sacred covenant!$k$pIn the name of the exalted blood,
I ask for the Divine Dragon's power!$k$pBaptise me in fire, that I may
become your true son!$k","$t0$Wmクロム|0$w0|$Wsクロム|$WaDuy beni, Naga! Kutsal antlaşmamızın
kanıtını taşıyorum!$k$pYüce Kan adına İlahi Ejderha'nın
gücünü istiyorum!$k$pBeni ateşinde vaftiz et;
gerçek evladın olayım!$k"
