index,key,F,G,I,S,U,TR
0,MID_様子_サーリャ_前,"Nos ennemis gagnent en puissance. Et si on
les défiait ensemble la prochaine fois ?","Unsere Feinde werden stärker. Wieso
kämpfen wir nächstes Mal nicht zusammen?","Combattiamo insieme la prossima
battaglia? I nemici sono sempre più forti.","Los enemigos son cada vez más fuertes. ¿Y
si unimos fuerzas en el próximo combate?","Our foes grow stronger. Why don't
you and I fight together next time?","Düşmanlarimiz güçleniyor. Neden bir dahaki
sefere sen ve ben birlikte savaşmıyoruz?"
1,MID_様子_サーリャ_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_サーリャ_前_特殊,"T'ai-je déjà dit que j'admire ta force,
$Np ? Faisons équipe.","Weißt du, dass ich deine Stärke bewundere,
$Np? Kämpfen wir Seite an Seite.","Sai, $Np? Ammiro la tua forza.
Dovremmo unirci in battaglia.","¿Te he dicho alguna vez cuánto te admiro,
$Np? Deberíamos pelear juntos.","Have I told you that I admire your strength,
$Np? We should team up.","Gücüne hayran olduğumu söyledim mi,
$Np? Birlikte savaşmalıyız."
3,MID_様子_サーリャ_後,"On me croit trop faible et trop chétive pour
me débrouiller toute seule, c'est ça ?","Oh, ich verstehe. Du hältst mich für zu
schwach... Nur zu...","Capisco. Pensi che io sia troppo debole
e mingherlina per difendermi. Vedremo...","Ya veo, parezco demasiado endeble como
para arreglármelas sola, ¿no? Está bien.","Oh, I see. You think I'm too weak and puny
to fend for myself. Have it your way...","Ah, anlıyorum. Kendi başımın çaresine
bakamayacak kadar zayıf ve cılız olduğumu
düşünüyorsun. Diledigin gibi olsun..."
4,MID_様子_サーリャ_後_特殊,"Me battre avec toi... ? OUI, OUI ! Je ne
laisserai pas ces monstres te toucher !","Mit dir kämpfen? JA! Ich meine... JA!
Diese Monster werden dich nicht anrühren.","Combattere con te? CERTO! Cioè... sì!
E se quei mostri ti torcono un capello...","¿Que luche a tu lado? ¡SÍ! ¡SÍ! ¡SÍ!
No permitiré que esos monstruos te toquen.","Fight with you? YES! I mean... YES!
I won't let those monsters touch you.","Seninle kavga etmek mi? EVET! Yani...
EVET! O canavarlarin sana dokunmasina izin
vermeyeceğim."
5,MID_様子_サーリャ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_サーリャ_前_親子_子,"Parle-moi du futur, $Np.
... Quoi ? Je suis curieuse, c'est tout.","Erzähl mir von der Zukunft, $Np.
...Was? Ich bin eben neugierig.","Parlami un po' del futuro, $Np.
Sono curiosa.","Cuéntame cosas del futuro, niña...
¿Qué pasa? Es simple curiosidad.","Tell me about the future, $Np.
...What? I'm curious.","Bana gelecekten bahset, $Np.
...Ne? Merak ediyorum."
7,MID_様子_サーリャ_後_親子_子,"Oh, tu sais... Sort par ici, malédiction par
là, j'ai toujours eu mon coté obscur...$k$pPuisque tu es ma fille, tu devrais apprendre
le métier, toi aussi. Ou au moins...$k$p... Te sacrifier pour faire avancer la science.
Tu m'aides à essayer le sort broie-dents ?","Oh, weißt du, Fluch hier, Fluch da. Ich
hatte immer schon dunkle Neigungen.$k$pUnd da du meine Tochter bist, sollte ich
wohl mein Wissen an dich weitergeben.$k$p...Oder es an dir testen. Hilfst du mir beim
Zähneknirsch-Fluch?","Oh, sai, incanta questo, maledici quello.
Sono sempre stata attratta dal lato oscuro.$k$pE visto che sei mia figlia, potresti
imparare i segreti del mestiere.$k$pO perlomeno offrirti come volontaria
per il prossimo incantesimo.","Bueno, lo típico: hechizo por aquí, conjuro
por allá... Mis tendencias son... oscuras.$k$pY ya que eres mi hija, deberías seguir con
mi gran ejemplo y ayudarme, ¿no crees?$k$pO... hacer un pequeño sacrificio para
que mejore algunos de esos... maleficios.","Oh, you know―hex this, hex that. I've
always been a girl with dark tendencies.$k$pAnd since you're my daughter and all,
you should probably learn the trade.$k$p...Or at least sacrifice to advance it.
Care to help me test the teethgrinder hex?","Ah, bilirsin; şuna lanet, buna lanet. Hep
karanlık işlere yatkın bir kızdım.$k$pKızım olduğuna göre sen de
bu işi öğrenmelisin.$k$p...Ya da en azından ilerlemesi için
kendini feda et. Diş gıcırdatma lanetini
denememe yardım eder misin?"
8,MID_様子_サーリャ_前_恋人,"Encore en vie, mon chéri ? Si je me retrouve
veuve, je me vengerai dans l'au-delà !","Noch am Leben, $Np? Wage es
ja nicht, vor mir zu sterben! Sonst...","Tutto intero, $Np? Se muori
prima di me, ti rincorrerò fino nell'aldilà.","¿Estás bien, $Np? Como mueras
antes que yo te vas a enterar en el más allá.","Still in one piece, $Np? If you die
before me, you'd better run in the afterlife.","Hâlâ sağlamsın, $Np?
Benden önce ölürsen öte dünyada kaç!"
9,MID_様子_サーリャ_後_恋人,"Ne t'inquiète pas, je serai toujours avec toi.
Ne serait-ce que comme fantôme vengeur.","Keine Angst, ich werde für immer bei dir
bleiben... Auch als Rachegespenst.","Non preoccuparti. Starò sempre con te.
Anche sotto forma di spirito vendicatore.","Tranquilo, jamás te abandonaré... aunque
sea en forma de fantasma vengativo.","Don't worry. I'll be with you always.
...Even if it's as a vengeful ghost.","Merak etme. Her zaman seninle olacağım.
...intikamcı bir hayalet olsa bile."
