index,key,F,G,I,S,U,TR
0,MID_様子_ロラン_前,"Et si nous faisions équipe, la prochaine
fois ? Nos chances de survie en croîtraient.","Wollen wir demnächst zusammen kämpfen?
Unsere Chancen würden sich verbessern!","Vorreste combattere insieme la prossima
battaglia? Sarebbe tutto più facile.","Deberíamos asociarnos en combate. Así
tendremos más posibilidades de vencer.","Would you like to team up during the next
battle? Our odds would greatly improve.","Bir sonraki savaşta takım oluşturmak ister
misiniz? Şansımız büyük ölçüde artacaktır."
1,MID_様子_ロラン_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ロラン_前_敬さん,"Et si nous faisions équipe, la prochaine
fois ? Nos chances de survie en croîtraient.","Wollen wir demnächst zusammen kämpfen?
Unsere Chancen würden sich verbessern!","Vorreste combattere insieme la prossima
battaglia? Sarebbe tutto più facile.","Deberíamos asociarnos en combate. Así
tendremos más posibilidades de vencer.","Would you like to team up during the next
battle? Our odds would greatly improve.","Bir sonraki savaşta takım oluşturmak ister
misiniz? Şansımız büyük ölçüde artacaktır."
3,MID_様子_ロラン_後,"Voilà une idée méritoire. Je ne doute pas
que cela remontera le moral des troupes.","In der Tat eine gute Idee. Zweifelsohne wird
es die Moral aller steigern!","Mi sembra davvero una buona idea.
Certo migliorerebbe il morale delle truppe.","Sí, es una idea brillante. No cabe duda de
que levantaremos la moral de los demás.","Indeed, that sounds like a fine idea.
It would no doubt boost morale all around.","Aslında bu iyi bir fikir gibi geliyor. Hiç
şüphe yok ki bu herkesin moralini
yükseltirdi."
4,MID_様子_ロラン_後_敬さん,"Voilà une idée méritoire. Je ne doute pas
que cela remontera le moral des troupes.","In der Tat eine gute Idee. Zweifelsohne wird
es die Moral aller steigern!","Mi sembra davvero una buona idea.
Certo migliorerebbe il morale delle truppe.","Sí, es una idea brillante. No cabe duda de
que levantaremos la moral de los demás.","Indeed, that sounds like a fine idea.
It would no doubt boost morale all around.","Aslında bu iyi bir fikir gibi geliyor. Hiç
şüphe yok ki bu herkesin moralini
yükseltirdi."
5,MID_様子_ロラン_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ロラン_前_親子_子,"Peux-tu m'en dire plus sur le futur d'où tu
es venu, Linfan ?","Kannst du mir mehr über deine Zukunft
berichten, Linfan?","Vorrei che mi parlaste un
po' del futuro, Linfan.","¿Podrías darme detalles sobre el futuro?
¿Qué hacías, Linfan?","Could you tell me anything more
about your future, Morgan?","Geleceğini biraz daha anlatır mısın,
Morgan?"
7,MID_様子_ロラン_後_親子_子,"Ce qui m'intéresse, c'est de discerner si
nous coexistons sur un même axe temporel.$k$pMon mariage avec ta mère a changé
le futur - a créé un NOUVEAU futur !$k$pCela signifie que... Cela signifie que... Je
devrais m'allonger un peu... Ma tête...","Mein Interesse gilt eher der Frage, ob wir
denn auf derselben Zeitachse existieren.$k$pDie Heirat zwischen deiner Mutter und mir
brachte eine NEUE Zukunft hervor!$k$pWas bedeutet... Was bedeutet... Ich sollte
mich hinlegen. Mein Kopf schmerzt.","Mi interesserebbe piuttosto sapere se
ci troviamo sullo stesso asse temporale.$k$pIl matrimonio tra me e vostra madre ha
cambiato... anzi creato un nuovo futuro.$k$pQuesto significa che... Oh, devo sdraiarmi.
Sento la testa un po' pesante.","Bueno, solo me interesa saber si realmente
coexistimos en el mismo espacio temporal.$k$pEl enlace entre tu madre y yo tuvo sus
consecuencias: modificamos el futuro.$k$pLo que significa que... lo siento, necesito
un poco de reposo. Tengo cefalea.","Well, I am more interested in whether or
not we even exist on the same time axis.$k$pThe marriage between your mother and I
changed the future―created a NEW future.$k$pWhich means... Which means... I should lie
down for a bit. My head hurts.","Ben daha çok aynı zaman ekseninde
var olup olmadığimizla ilgileniyorum.$k$pAnnenle benim aramızdaki evlilik geleceği
değiştirdi; YENİ bir gelecek yarattı.$k$pBu su anlama geliyor... Bu da demek oluyor
ki... biraz uzanmaliyim. Başım ağrıyor."
8,MID_様子_ロラン_前_親子_母,"Mère, quel était votre routine quotidienne,
avant que nous nous rencontrions ?","Mutter, was hast du denn gemacht, bevor
wir uns trafen?","Madre, cosa facevate nel tempo libero
prima che ci incontrassimo?","Madre, ¿a qué dedicabas el tiempo
antes de conocerme?","Mother, how did you spend your days
before we met?","Anne, tanışmadan önceki günlerini
nasıl geçirdin?"
9,MID_様子_ロラン_後_親子_母,"J'ai passé mon temps à essayer de vous
retrouver.$k$pVous poussâtes votre perfectionnisme
jusqu'à mourir sans laisser de corps.$k$pJe me suis donc cramponné au vain espoir
que peut-être vous n'étiez jamais décédée.$k$pJe n'exclus d'ailleurs pas que mon « voyage
temporel » ne soit qu'une de vos ruses.","Ich habe die Zeit damit verbracht, nach dir
zu suchen.$k$pDu warst so ein Perfektionist, du bist sogar
gestorben, ohne eine Leiche zurückzulassen.$k$pAlso klammerte ich mich an die Hoffnung,
dass du vielleicht überhaupt nicht tot wärst.$k$pIch hätte dir sogar zugetraut, dass meine
Zeitreise Teil deines Planes gewesen wäre.","Ho passato il mio tempo a cercarvi.$k$pEravate così metodica, siete riuscita a
morire senza lasciare un cadavere.$k$pMi aggrappo alla vana speranza
che voi non siate mai morta.$k$pPer quello che ne so, il ""viaggio temporale""
poteva essere una vostra trovata.","Veamos... Empleé mi tiempo buscándote.$k$pEras tan perfeccionista que te las
arreglaste para desaparecer sin más.$k$pAsí que me aferré a la estúpida idea de que
quizá no habías muerto, y conociéndote...$k$pno me extrañaría que el viaje que realicé en
el tiempo fuera uno de tus ""experimentos"".","I spent my time trying to find you.$k$pYou were such a perfectionist, you somehow
managed to die without leaving a corpse.$k$pSo I clung to the silly hope that maybe you
had not died at all.$k$pFor all I know, my ""time travel"" was all some
ruse of yours... I wouldn't put it past you.","Zamanımı seni bulmaya çalışarak geçirdim.$k$pO kadar mükemmeliyetçiydin ki, bir şekilde
geride ceset bırakmadan ölmeyi başardın.$k$pBu yüzden belki de hiç ölmemissin gibi
aptalca bir umuda sarıldım.$k$pBildiğim kadarıyla, benim ""zaman
yolculuğum"" tamamen senin bir hilendi...
Bunu unutmayacağım."
