index,key,F,G,I,S,U,TR
0,MID_様子_ブレディ_前,"Quand je parle de mes rêves, ça fait rire
tout le monde. Le tien, c'est quoi ?","Was hast du für Träume? Ich werde immer
nur ausgelacht, wenn ich über meine rede.","Quali sono i tuoi sogni? La gente ride
sempre quando racconto i miei.","Yo tengo muchos sueños, pero la gente
suele reírse de mí cuando se los cuento.","What are your dreams? People always
laugh at me when I talk about mine.","Hayalleriniz neler? Benim hakkımda
konuştuğumda insanlar her zaman bana
gülüyorlar."
1,MID_様子_ブレディ_後,"Moi, je veux être violoniste. Je suis plutôt
doué... Vas-y, tu peux te moquer...","Ich will Geigenspieler werden. Ich bin ganz
gut, glaub ich... So. Jetzt darfst du lachen.","Voglio diventare un violinista. Non me la
cavo male... Ecco, ridi pure se ti fa piacere.","Yo quiero ser violinista. De hecho, se me da
bastante bien... Venga, ya puedes reírte.","I wanna be a violinist. I'm actually pretty
good, I think... All right, go on. Laugh.","Kemanci olmak istiyorum. Aslında oldukça
iyiyim, sanırım... Tamam, devam et.
Gülmek."
2,MID_様子_ブレディ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
3,MID_様子_ブレディ_前_親子_子,"Linfan, je crois que tu as hérité de mon don
pour le violon... Voyons si tu es meilleur !","Linfan, als mein Sohn bist du bestimmt gut
mit der Geige. Schauen wir, wer besser ist?","Linfan, i miei figli devono essere portati
per il violino. Facciamo una gara?","Linfan, seguro que tienes un don para
el violín. ¡Veamos quién lo toca mejor!","Morgan, any son of mine must have a gift
for the violin. Wanna see who's better?","Morgan, her oglumun keman konusunda bir
yeteneği olmalı. Kimin daha iyi olduğunu
görmek ister misin?"
4,MID_様子_ブレディ_後_親子_子,"Mon style de combat n'est pas beau à voir,
mais si c'est c'que tu veux, allons-y !","Mein Kampfstil ist nicht so toll, aber wenn
du ihn dennoch sehen willst, gilt die Wette.","Il mio stile di combattimento non è nulla di
speciale, ma se vuoi prendere spunto...","Bueno, no es que se me dé muy bien, pero
si eso es lo quieres... ¡vamos allá!","My fightin' style's nothing to look at―
but if ya still wanna see it, you're on.","Benim dövüş tarzım bakilacak bir şey değil
ama yine de görmek istiyorsan, varsın."
5,MID_様子_ブレディ_前_親子_母,"Je me rappelle que t'étais bonne au violon,
maman. Tu veux voir qui est le meilleur ?","Ich weiß, du bist gut mit der Geige, Mama.
Wollen wir schauen, wer von uns besser ist?","Mi ricordo che eri brava con il violino,
mami. Facciamo una gara di talenti?","Recuerdo que tocabas muy bien el violín,
mamá. ¡A ver quién lo toca mejor!","I remember you bein' good at the violin,
Ma. Wanna see who's better?","Kemanda iyi olduğunu hatırlıyorum anne.
Kimin daha iyi olduğunu görmek ister
misin?"
6,MID_様子_ブレディ_後_親子_母,"Un défi ? J'hésite, je sens que ça va finir
comme vos concours de dégustation de thé.","Eine Herausforderung? Hm... Solange es
keiner deiner Teetrinkwettbewerbe ist...","Una sfida? Non sarà mica una di quelle
gare a chi beve più tazze di tè?","No sé yo... y menos cuando se trata de
algún entrenamiento repipi de los tuyos.","A challenge? I dunno―especially if it's
one'a your tea-drinkin' contests again.","Bir meydan okuma mı? Bilmiyorum, özellikle
de yine çay içme yarismalarindan biriyse."
7,MID_様子_ブレディ_前_親子_父,"On devrait se battre en duel de temps en
temps, papa. Je dois me muscler !","Wir sollten uns mal duellieren, Papa. Ich
muss an meinen Kampfmuskeln arbeiten!","Dovremmo fare un duello di tanto in tanto,
papo. Devo lavorare sui miei bicipiti!","Deberíamos batirnos en duelo alguna vez,
papá. ¡Tengo que fortalecer los músculos!","We should have a duel sometime, Pop.
I needs to build up my fightin' muscles!","Bir ara düello yapmalıyız baba.
Dövüş kaslarımı geliştirmem gerekiyor!"
8,MID_様子_ブレディ_後_親子_父,"Tu veux te battre contre ton propre fils ?
D'accord ! Prends un bâton et allons-y.","Du willst gegen deinen Sohn kämpfen? Also
gut! Nimm dir 'nen Stab und los geht's!","Vuoi sfidare tuo figlio? Va bene! Prendi
il bastone e vediamo chi è il più forte.","¿Quieres luchar contra tu propio hijo?
¡Vale! Coge un bastón y a ver quién gana.","You wanna fight your own son? You're on!
Grab a staff and let's see who hits harder.","Kendi oğlunla dövüşmek mi istiyorsun?
Varım! Bir asa kap da bakalım
kim daha sert vuruyor."
9,MID_様子_ブレディ_前_恋人,"Je t'aime, $Np. Je te jure que
je te protégerai coûte que coûte.","Ich lieb dich, $Np. Ich schwöre,
ich beschütze dich. Egal, was passiert.","Ti amo, $Np, e non permetterò
mai che ti succeda qualcosa.","Te quiero, $Np.
Prometo protegerte a toda costa.","I love ya, $Np. I swear
I'll keep ya safe, no matter what.","Seni seviyorum, $Np.
Ne olursa olsun seni koruyacağım."
10,MID_様子_ブレディ_後_恋人,"Je t'aime aussi... bon sang ! Je suis si ému
que je ne trouve rien à dire.","Ich lieb dich auch... Herrje! Das rührt mich
so, da kann ich nichts Cleveres antworten.","Ti amo anch'io... Accidenti! Sono così su
di giri che non riesco a dire nulla di furbo.","Yo también te quiero. ¡Leches! Estoy tan
emocionado que no sé qué decir.","I love ya, too... Dammit! I'm so moved,
I can't even say nothin' clever.","Ben de seni seviyorum... Lanet olsun! O
kadar etkilendim ki akıllıca bir şey bile
söyleyemem."
