index,key,F,G,I,S,U,TR
0,MID_様子_ウード_前,"Ma main exaltée... Je ne peux la contrôler !
J'ai besoin d'aide !","Meine Schwerthand! Ich kann sie nicht
kontrollieren! B-brauche... sofort Hilfe!","La mia mano! Non riesco a controllarla!
Ti... Ti prego, aiutami!","¡Mi mano derecha! ¡No puedo controlarla!
¡N-necesito ayuda! ¡Unámonos!","My sword hand! I cannot control it!
I...I need your help!","Kılıç tutan elim! Onu kontrol edemiyorum!
Ben...Yardımına ihtiyacım var!"
1,MID_様子_ウード_前_無言,NOT USED,"Meine Schwerthand! Ich kann sie nicht
kontrollieren! B-brauche... sofort Hilfe!","La mia mano! Non riesco a controllarla!
Ti... Ti prego, aiutami!",NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ウード_前_敬さん,"Ma main exaltée... Je ne peux la contrôler !
J'ai besoin d'aide !","Meine Schwerthand! Ich kann sie nicht
kontrollieren! B-brauche... sofort Hilfe!","La mia mano! Non riesco a controllarla!
Ti... Ti prego, aiutami!","¡Mi mano derecha! ¡No puedo controlarla!
¡N-necesito ayuda! ¡Unámonos!","My sword hand! I cannot control it!
I...I need your help!","Kılıç tutan elim! Onu kontrol edemiyorum!
Ben...Yardımına ihtiyacım var!"
3,MID_様子_ウード_後,"Je comprends, on a besoin du pouvoir de
l'héroïque lignée... Très bien !","Verstehe. Du verlangst nach der Macht,
der heldenhaften Blutlinie... Also gut!","Capisco. Ambisci al potere della
stirpe eroica... Molto bene!","Ya veo... Ansías el poder del linaje
heroico, ¿eh? ¡Muy bien!","I understand. You seek the power of
the heroic bloodline... Very well!","Anladım. Kahraman soyunun
gücünü arıyorsunuz... Çok iyi!"
4,MID_様子_ウード_後_敬さん,"Je comprends, on a besoin du pouvoir de
l'héroïque lignée... Très bien !","Verstehe. Euch verlangt nach der Macht,
der heldenhaften Blutlinie... Also gut!","Capisco. Ambisci al potere della
stirpe eroica... Molto bene!","Ya veo... Ansías el poder del linaje
heroico, ¿eh? ¡Muy bien!","I understand. You seek the power of
the heroic bloodline... Very well!","Anladım. Kahraman soyunun
gücünü arıyorsunuz... Çok iyi!"
5,MID_様子_ウード_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ウード_前_親子_子,"Dis-moi, à quoi ressemblais-je à ton
époque ? Tu t'en rappelles ?","Wie war ich so in der Zukunft?
Erinnerst du dich daran?","Dimmi, com'ero io nel futuro?
Ti ricordi qualcosa?","Dime, ¿cómo era en el futuro?
¿Recuerdas algo?","Say, what was I like in the future?
Do you remember anything?","Söylesene, gelecekte nasıl biriydim?
Bir şey hatırlıyor musun?"
7,MID_様子_ウード_後_親子_子,"Eh bien, je parle rarement de ma personne,
mais après tout... tu es mon fils, alors...$k$pAvant d'arriver ici, je luttais pour sauver le
monde dans une autre version du temps.$k$pMa croisade était connue sous le nom
de... Hé ! Tu m'écoutes ?!","Ich rede selten über mich selbst, aber wie
du willst. Du bist schließlich mein Sohn.$k$pBevor ich in diese Ära kam, kämpfte ich in
einer anderen Zeit für die Rettung der Welt.$k$pMeine Mission wurde bekannt als--
He! Hörst du mir überhaupt zu?!?","Beh, raramente parlo di me, ma farò
un'eccezione. Dopotutto sei mio figlio.$k$pPrima di approdare in questa era, ho
combattuto in un tempo parallelo.$k$pLa mia crociata divenne nota con il
nome di... Ehi! Mi stai ascoltando?!","Bueno, no suelo hablar sobre mí mismo,
pero para algo eres mi hijo.$k$pAntes de luchar en esta era combatí en un
tiempo paralelo para salvar el mundo.$k$pA mi cruzada se la conoció como...
¡Oye! ¡¿Me estás escuchando?!","Well, I very rarely talk about myself,
but all right. You are my son, after all.$k$pBefore arriving in this era, I battled in a
parallel timeline to save the world.$k$pMy crusade became known as the...
Hey! Are you listening?!","Kendimden çok nadiren bahsederim
ama olsun. Sonuçta sen benim oğlumsun.$k$pBu çaga gelmeden önce dünyayı kurtarmak
için paralel bir zaman çizelgesinde
savaştim.$k$pBenim haçli seferim su şekilde bilinmeye
başlandi: Hey! Dinliyor musun?"
8,MID_様子_ウード_前_親子_母,"Mère, nous parlons souvent du futur, mais
j'aimerais tout savoir de votre vie passée.","Mutter, du stellst immer Fragen über die
Zukunft, aber ich will etwas über dich hören!","Mamma, tu mi chiedi sempre del futuro,
ma io voglio sapere un po' del tuo passato.","Madre, siempre me preguntas por el futuro,
pero yo también quiero saber más sobre ti.","Mother, you always ask me about the future,
but I want to know about your life so far.","Anne, bana hep geleceği soruyorsun ama ben
senin şu ana kadarki hayatını bilmek
istiyorum."
9,MID_様子_ウード_後_親子_母,"Dans le futur, je combattais les Ombres et
collectionnais des armes aux noms divers...$k$pLaissez-moi vous montrer la meilleure ! En
fait, ce n'est qu'un bout de bâton brisé...$k$pJe l'ai nommé « Lissa ». Vous le teniez
lorsqu... Bref, c'est mon trésor le plus cher.","In der Zukunft kämpfte ich gegen Untote
und dachte mir neue Waffennamen aus.$k$pIch zeige dir meine beste Waffe!
...Eigentlich ist es nur ein simpler Stock.$k$pEr heißt ""Lissa"". Du hast ihn gehalten, als
du... Na ja, er ist mein größter Schatz.","Nel futuro ho combattuto i risorti e ho
collezionato armi a cui davo nuovi nomi.$k$pLascia che ti mostri la mia arma preferita!
Beh, in realtà è solo un pezzo di bastone.$k$pMa l'ho battezzato ""Lissa"". Ce l'avevi con te
quando... Per me è la cosa più preziosa.","En el futuro luché contra los resurrectos y
desarrollé nuevos nombres para mis armas.$k$p¡Te mostraré mi arma más formidable!
En realidad es solo un pedazo de bastón.$k$pLa llamé ""Lissa"". La estabas sujetando
cuando... Bueno, es mi mayor tesoro.","In the future, I fought Risen and added to
my vast library of weapon names.$k$pLet me show you my finest weapon of all!
...It's actually just a piece of a staff.$k$pBut I named it ""Lissa"". You were holding it
when you... Well, it's my greatest treasure.","Gelecekte Dirilenle savaştim ve geniş
silah isimleri kütüphaneme ekledim.$k$pSana en iyi silahımı göstereyim!
...aslında sadece bir asa parçası.$k$pAma ona ""Lissa"" adını verdim. Sen onu
tutuyordun ki... Bu benim en büyük
hazinem."
