index,key,F,G,I,S,U,TR
0,MID_様子_ンン_前,"Dites-moi... Comment occupez-vous
votre temps libre, entre deux batailles ?","Wie verbringst du deine Freizeit zwischen
den Kämpfen?","Come passi il tempo tra
una battaglia e l'altra?","Necesito ideas para matar el tiempo entre
batalla y batalla, porque me aburro.","How do you spend your
free time between battles?","Savaşlar arasında boş
zamaninizi nasıl geçiriyorsunuz?"
1,MID_様子_ンン_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ンン_前_敬さん,"Dites-moi... Comment occupez-vous
votre temps libre, entre deux batailles ?","Wie verbringt Ihr Eure Freizeit zwischen den
Kämpfen?","Come passi il tempo tra
una battaglia e l'altra?","Necesito ideas para matar el tiempo entre
batalla y batalla, porque me aburro.","How do you spend your
free time between battles?","Savaşlar arasında boş
zamaninizi nasıl geçiriyorsunuz?"
3,MID_様子_ンン_前_特殊,"Dites, Chrom... Comment occupez-vous
votre temps libre, entre deux batailles ?","Chrom, wie verbringst du deine Freizeit
zwischen den Kämpfen?","Chrom, come passi il tempo
tra una battaglia e l'altra?","Chrom, no sé qué hacer para entretenerme
cuando no luchamos. ¿Alguna idea?","Chrom, how do you spend your
free time between battles?","Chrom, savaşlar arasında boş
zamanını nasıl geçiriyorsun?"
4,MID_様子_ンン_後,"Moi, j'observe les humains. Parfois, ils
font des choses vraiment très stupides...","Ich beobachte Menschen. Sie tun so
alberne, faszinierende Dinge...","Osservo gli umani. Si comportano in
modo così ridicolo e affascinante...","Pues yo me dedico a observar a los
humanos. Hacen cada tontería...","I observe humans. They do such silly,
fascinating things...","Insanları gözlemliyorum. O kadar aptalca,
büyüleyici şeyler yapıyorlar ki..."
5,MID_様子_ンン_後_敬さん,"Moi, j'observe les humains. Parfois, ils
font des choses vraiment très stupides...","Ich beobachte Menschen. Sie tun so
alberne, faszinierende Dinge...","Osservo gli umani. Si comportano in
modo così ridicolo e affascinante...","Pues yo me dedico a observar a los
humanos. Hacen cada tontería...","I observe humans. They do such silly,
fascinating things...","Insanları gözlemliyorum. O kadar aptalca,
büyüleyici şeyler yapıyorlar ki..."
6,MID_様子_ンン_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ンン_前_親子_子,"Ça ne va pas, Linfan ? Votre visage fatigué
m'inquiète un peu, pour être honnête.","Geht es dir gut, Linfan? Du siehst
erschöpft aus.","Stai bene, Linfan? Sembri affaticata.","¿Estás bien, Linfan? Se te ve bastante
cansada.","Are you all right, Morgan?
You look fatigued.","İyi misin Morgan?
Yorgun görünüyorsun."
8,MID_様子_ンン_後_親子_子,"Les Manaketes sont naturellement pâles.
Aucune raison de vous inquiéter.","In Drachengestalt wirken Drachen immer
bleich. Du musst dich deshalb nicht sorgen.","I manakete sembrano più pallidi quando
si trasformano in drago. Tranquilla.","Es que los manaketes siempre tenemos
el rostro pálido, así que no te preocupes.","Dragonkin always look pale in dragon form.
You needn't concern yourself.","Dragonkin, ejderha formunda her zaman
solgun görünür. Endişelenmene gerek yok."
9,MID_様子_ンン_前_親子_母,"Mère ! Je vous ai vue vous éclipser avec un
étranger. Ce n'était pas très rassurant !","Mutter, bist du vorhin mit einem Fremden
weggegangen? Willst du entführt werden?","Mamma, ti ho vista andare via con un
estraneo. Stai cercando di farti rapire?","¿Qué hacías hablando con un desconocido?
¿Es que quieres que te secuestren, madre?","Mother, did I see you walking off with a
stranger? Are you trying to get abducted?","Anne, seni bir yabanciyla yürürken
gördüm mü? Kaçirilmaya mı çalışıyorsun?"
10,MID_様子_ンン_後_親子_母,"Merci, mais tout va bien. Je m'inquiète
aussi pour vous, vous savez...","Vielen Dank. Glaub mir, die Sorge beruht
auf Gegenseitigkeit.","Grazie. Credimi, anch'io
mi preoccupo per te.","Gracias. Estoy bien, aunque yo también
me preocupo por ti.","Thank you. Believe me,
the concern is mutual.","Teşekkür ederim. Inan
bana, endiseler karşılikli."
11,MID_様子_ンン_前_親子_父,"Père ! Vous n'avez pas l'air bien. J'espère
que vous n'avez pas bu du sang de dragon !","Vater, du siehst so blass aus. Hast du etwa
versehentlich Drachenblut getrunken?","Hai un aspetto spettrale, papà.
Non avrai bevuto sangue di drago!","¡Padre, qué mal aspecto tienes! No habrás
bebido sangre de dragón sin querer, ¿no?","Father, you look deathly today. Tell me you
didn't accidentally drink dragon's blood!","Baba, bugün ölümcül görünüyorsun. Bana
kazara ejderhanın kanını içmedigini söyle!"
12,MID_様子_ンン_後_親子_父,"Merci, mais tout va bien pour moi.
Pas de raison de s'inquiéter, voyons !","Danke, aber ich bin zäh für mein Alter. Es
ist alles in Ordnung.","Grazie, ma sono piuttosto resistente
per la mia età. Va tutto a meraviglia.","Gracias, pero estoy bien. Soy una chica
dura, a pesar de mi edad.","Thank you, but I'm tough for my age.
Everything is just fine.","Teşekkür ederim ama yasima göre
dayanıklıyım. Her şey yolunda."
13,MID_様子_ンン_前_恋人,"Oh, $Np ! Vous êtes si fort !
Si beau ! Si élégant !","Warum bist du so hübsch anzuschauen,
$Np? So stark und verwegen!","Starei delle ore a guardarti, $Np.
Sei così forte ed elegante!","¿Cómo puedes ser tan guapo,
$Np? ¡Y fuerte! ¡Y apuesto!","Why is it you are so pleasant to look at,
$Np? So strong, and dashing!","Neden sana bakmak bu kadar hoş?
$Np? O kadar güçlü ve atilgan ki!"
14,MID_様子_ンン_後_恋人,"Merci... Vous aussi, vous êtes vraiment
ravissant, vous savez.","Vielen Dank. Du bist auch ein ziemlich
fescher Kerl, muss ich sagen.","Grazie. Devo ammettere che anche
tu sei piuttosto elegante.","Gracias. Tú también eres un gran ejemplo
de belleza masculina, que lo sepas.","Thank you. You cut a dashing figure
yourself, I'll have you know.","Teşekkür ederim. Sen de oldukça etkileyici
görünüyorsun."
