index,key,F,G,I,S,U,TR
0,MPID_名前最大,WWWWWWWW,WWWWWWWW,WWWWWWWW,WWWWWWWW,WWWWWWWW,WWWWWWWW
1,MPID_デフォルト名,Daraen,Robin,Daraen,Daraen,Robin,Robin
2,MPID_プレイヤー,Joueur,Spieler,Giocatore,Jugador,Player,Oyuncu
3,MPID_クロム,Chrom,Chrom,Chrom,Chrom,Chrom,Chrom
4,MPID_リズ,Lissa,Lissa,Lissa,Lissa,Lissa,Lissa
5,MPID_フレデリク,Frederick,Frederick,Frederick,Frederick,Frederick,Frederick
6,MPID_ヴィオール,Virion,Virion,Virion,Virion,Virion,Virion
7,MPID_ソワレ,Sully,Sully,Sully,Sully,Sully,Sully
8,MPID_ヴェイク,Vaike,Vaike,Vaike,Vaike,Vaike,Vaike
9,MPID_ソール,Stahl,Stahl,Stahl,Stahl,Stahl,Stahl
10,MPID_ミリエル,Miriel,Miriel,Miriel,Miriel,Miriel,Miriel
11,MPID_カラム,Kellam,Kellam,Kellam,Kellam,Kellam,Kellam
12,MPID_スミア,Sumia,Sumia,Sumia,Sumia,Sumia,Sumia
13,MPID_ロンクー,Lon'zu,Lon'zu,Lon'zu,Lon'zu,Lon'qu,Lon'qu
14,MPID_リヒト,Ricken,Ricken,Ricken,Ricken,Ricken,Ricken
15,MPID_マリアベル,Maribelle,Maribelle,Maribelle,Maribelle,Maribelle,Maribelle
16,MPID_リベラ,Libra,Libra,Libra,Libra,Libra,Libra
17,MPID_ベルベット,Palne,Palne,Palne,Palne,Panne,Panne
18,MPID_ガイア,Gaius,Gaius,Gaius,Gaius,Gaius,Gaius
19,MPID_ティアモ,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia
20,MPID_レオパルド,,Leopold,Leopold,Leopold,Leopold,Leopold
21,MPID_ノノ,Nowi,Nowi,Nowi,Nowi,Nowi,Nowi
22,MPID_サーリャ,Tharja,Tharja,Tharja,Tharja,Tharja,Tharja
23,MPID_グレゴ,Gregor,Gregor,Gregor,Gregor,Gregor,Gregor
