index,label,English,French,German,Italian,Spanish,Turkish
0,tr_sox,smelly sock,chaussette puante,Stinkesocke,calzino puzzolente,calcetín apestoso,kokmuş çorap
1,tr_expensive_pot,expensive-looking vase,vase précieux,Luxusvase,vaso pregiato,jarrón valioso,gösterişli vazo
2,tr_tissue,box of tissues,boîte de mouchoirs,Kosmetiktücher,scatola di fazzolettini,caja de pañuelos,mendil kutusu
3,tr_toilet_paper,roll of toilet paper,papier toilette,Klopapierrolle,rotolo di carta igienica,rollo de papel higiénico,tuvalet kâğıdı rulosu
4,tr_rope,skipping rope,corde à sauter,Springseil,corda da salto,comba,atlama ipi
5,tr_basket_ball,basketball,ballon de basket,Basketball,pallone da basket,balón de baloncesto,basketbol topu
6,tr_mannen_hitsu,fountain pen,stylo-plume,Füller,penna stilografica,pluma estilográfica,dolma kalem
8,tr_gb,Game Boy,Game Boy,Game Boy,Game Boy,Game Boy,Game Boy
9,tr_vb,Virtual Boy,Virtual Boy,Virtual Boy,Virtual Boy,Virtual Boy,Virtual Boy
10,tr_tap,tap,robinet,Wasserhahn,rubinetto,grifo,musluk
12,tr_key,random key,clé quelconque,Schlüssel ohne Loch,chiave,llave,gizemli anahtar
13,tr_shell,seashell,coquillage,Muschelschale,conchiglia,concha,deniz kabuğu
14,tr_yo_yo,spinning toy,jouet,Schnurkreiselspiel,rocchetto,juguete,yo-yo
15,tr_screw,screw,vis,Schraube,vite,tornillo,vida
16,tr_crover,four-leaf clover,trèfle à quatre feuilles,Glücksklee,quadrifoglio,trébol de cuatro hojas,dört yapraklı yonca
17,tr_balloon,balloon,ballon de baudruche,Ballon,palloncino,globo,balon
18,tr_ammonite,ammonite fossil,fossile d'ammonite,Ammonit-Fossil,fossile,amonites,ammonit fosili
19,tr_matryoshka,Russian dolls,poupées russes,Matroschka-Puppen,matrioska,matrioska,matruşka bebekleri
20,tr_gamewatch,Game & Watch system,Game & Watch,Game & Watch,Game & Watch,Game & Watch,Game & Watch
21,tr_marble,marble,bille,Murmel,biglia,canica,bilye
22,tr_tin_toy,tin robot toy,robot en fer-blanc,Blechroboter,robot di latta,robot de hojalata,teneke robot
23,tr_swimming_ring,rubber ring,bouée,Schwimmreifen,salvagente,flotador,deniz simidi
24,tr_field_glasses,pair of binoculars,jumelles,Fernglas,binocolo,prismáticos,dürbün
26,tr_wood_spoon,wooden spoon,cuillère en bois,Holzlöffel,cucchiaio di legno,cuchara de madera,tahta kaşık
27,tr_sandglass,hourglass,sablier,Sanduhr,clessidra,reloj de arena,kum saati
28,tr_luffa_sponge,loofah,éponge loofah,Luffa,spugna di luffa,esponja vegetal,lif kabağı
29,tr_plastic_trophy,plastic trophy,trophée en plastique,Plastikpokal,trofeo di plastica,trofeo de plástico,plastik kupa
30,tr_crystal,crystal,cristaux,Kristall,cristallo,cristal,kristal
32,tr_copper_trophy,bronze trophy,trophée en bronze,Bronzepokal,trofeo di bronzo,trofeo de bronce,bronz kupa
33,tr_silver_trophy,silver trophy,trophée en argent,Silberpokal,trofeo d'argento,trofeo de plata,gümüş kupa
34,tr_gold_trophy,gold trophy,trophée en or,Goldpokal,trofeo d'oro,trofeo de oro,altın kupa
35,tr_platinum_trophy,platinum trophy,trophée en platine,Platinpokal,trofeo di platino,trofeo de platino,platin kupa
36,tr_gold_coin,gold coin,pièce d'or,Goldmünze,moneta d'oro,moneda de oro,altın sikke
37,tr_silver_coin,silver coin,pièce d'argent,Silbermünze,moneta d'argento,moneda de plata,gümüş sikke
38,tr_family_album,family album,album photo,Familienalbum,album di famiglia,álbum familiar,aile albümü
39,tr_glass_shoes,glass slipper,chaussure de verre,Glasschuh,scarpetta di cristallo,zapato de cristal,cam ayakkabı
40,tr_ducks_toy,rubber duck,canard en plastique,Gummiente,paperella di gomma,patito de goma,lastik ördek
41,tr_acorn,acorn,gland,Eichel,ghianda,bellota,meşe palamudu
42,tr_booboo_cushion,whoopee cushion,coussin péteur,Pupskissen,cuscino rumoroso,cojín de pedos,osuruk minderi
43,tr_compass,compass,boussole,Kompass,bussola,brújula,pusula
45,tr_pocket_watch,pocket watch,montre de gousset,Taschenuhr,orologio da taschino,reloj de bolsillo,cep saati
46,tr_bonsai,bonsai tree,bonsaï,Bonsai,bonsai,bonsái,bonsai ağacı
47,tr_bouquet,bouquet,bouquet de fleurs,Blumenstrauß,mazzo di fiori,ramo de flores,çiçek buketi
48,tr_wooden_bear,wooden bear statue,sculpture d'ours en bois,Bärenschnitzerei,orsetto di legno,escultura de oso,ahşap ayı heykeli
49,tr_engagement_ring,engagement ring,bague de fiançailles,Verlobungsring,anello di fidanzamento,anillo de compromiso,nişan yüzüğü
50,tr_stuffed_toy_bear,teddy bear,ours en peluche,Teddybär,orsacchiotto,oso de peluche,oyuncak ayı
51,tr_totem_pole,totem pole,totem,Totempfahl,totem,tótem,totem direği
