index,label,English,French,German,Italian,Spanish,Turkish
0,tl_music_box,music boxes,boîtes à musique,Spieluhren,carillon,cajas de música,müzik kutusu
1,tl_stomach_medicine,stomach medicine,médicaments digestion,Magenmittel,farmaci per lo stomaco,medicinas para la tripa,mide ilacı
2,tl_cold_medicine,cold medicine,médicaments rhume,Hustensäfte,farmaci per il raffreddore,medicinas para el catarro,soğuk algınlığı ilacı
3,tl_instant_camera,disposable cameras,appareils photo jetables,Einwegkameras,fotocamere usa e getta,cámaras de usar y tirar,tek kullanımlık fotoğraf makinesi
4,tl_travel_ticket,travel tickets,billets d'avion,Reisegutscheine,buoni per un viaggio,billetes de viaje,seyahat bileti
5,tl_bath_set,bath sets,sets de bain,Badesets,set da bagno,cestas de baño,banyo seti
6,tl_fan,fans,ventilateurs,Ventilatoren,ventilatori,ventiladores,vantilatör
7,tl_hypnosis_set,hypnotism sets,pendules d'hypnotiseur,Hypnose-Sets,set per l'ipnosi,péndulos hipnotizadores,hipnoz seti
8,tl_frying_pan,frying pans,poêles à frire,Bratpfannen,padelle,sartenes,kızartma tavası
9,tl_mobile,mobiles,mobiles,Mobiles,sculture mobili,adornos móviles,dönence
10,tl_kaleidoscope,kaleidoscopes,kaléidoscopes,Kaleidoskope,caleidoscopi,caleidoscopios,kaleydoskop
11,tl_ar_camera,AR cameras,appareils photo RA,AR-Kameras,fotocamere RA,cámaras RA,AR kamera
12,tl_slidepuzzle,sliding puzzles,jeux de taquin,Schiebepuzzles,puzzle scorrevoli,puzles deslizantes,kaydırmalı bulmaca
13,tl_sewing_machine,sewing machines,machines à coudre,Nähmaschinen,macchine per cucire,máquinas de coser,dikiş makinesi
14,tl_hairdye_spray,hair colour sprays,teintures pour cheveux,Haarfärbe-Sprays,tinture spray per capelli,tintes de pelo,saç boyası spreyi
15,tl_adult_spray,Age-o-matics,sprays adulte,Ab-18-Sprays,adultospray,adulsprays,Yaşlandırmatik
16,tl_swing,swings,balançoires,Schaukeln,altalene,columpios,salıncak
17,tl_child_spray,Kid-o-matics,sprays enfant,FSK-0-Sprays,bimbospray,pequesprays,Çocuklaştırmatik
