index,label,English,French,German,Italian,Spanish,Turkish
100,sp_100,exotic cuisine,plat exotique,Ethno-Gericht,pietanza esotica,plato exótico,egzotik yemek
102,sp_102,bouillabaisse,bouillabaisse,Bouillabaisse,bouillabaisse,bullabesa,bouillabaisse
103,sp_103,crumpet,crumpet,Crumpet,crumpet,crumpet,crumpet
104,sp_104,petit four,petits fours,Petit Fours,petit four,petits fours,petifür
105,sp_105,duck a l'orange,canard à l'orange,Ente Orange,anatra all'arancia,pato a la naranja,portakallı ördek
106,sp_106,frogs' legs,cuisses de grenouilles,Froschschenkel,cosce di rana,ancas de rana,kurbağa bacağı
107,sp_107,floating island,île flottante,Schneeeier,île flottante,isla flotante,yüzen ada tatlısı
108,sp_108,duck confit,confit de canard,Entenconfit,confit de canard,confit de pato,ördek konfi
109,sp_109,red-bean roll,pain aux haricots rouges,Rote-Bohnen-Weck,brioche con fagioli rossi,bollo de judías dulces,kırmızı fasulyeli rulo
110,sp_110,sashimi,sashimi,Sashimi,sashimi,sashimi,sashimi
111,sp_111,sweet & sour pork,porc sauce aigre-douce,Schweinefl. süß-sauer,maiale in agrodolce,cerdo agridulce,tatlı-ekşi domuz eti
112,sp_112,sushi,sushi,Sushi,sushi,sushi,suşi
113,sp_113,cassata cake,cassata sicilienne,Cassata,cassata,cassata,cassata pastası
114,sp_114,meat pie,tourte à la viande,Fleischküchlein,tortina di carne,tartaleta de carne,etli turta
115,sp_115,grilled prawn,gambas grillées,Frittiergarnelen,gamberi grigliati,langostinos a la parrilla,ızgara karides
116,sp_116,canele cake,canelé bordelais,Canelé Bordelais,canelé,canelés,canelé
117,sp_117,clafoutis,clafoutis,Clafoutis,clafouti,clafoutis,clafoutis
118,sp_118,mussels and chips,moules-frites,Muscheln und Fritten,moules-frites,moules frites,midye ve patates kızartması
119,sp_119,peach dessert,pêche melba,Pfirsich Melba,dessert di pesca,melocotón con helado,şeftalili tatlı
120,sp_120,Russian dumplings,pelmenis sibériens,Pelmeni,pelmeni,pelmeni,pelmeni
121,sp_121,fermented herring,hareng mariné suédois,Surströmming,aringhe fermentate,surströmming,surströmming
122,sp_122,Turkish delight,loukoum,Lokum,lokum,delicias turcas,lokum
123,sp_123,bitterballen,bitterballen hollandaises,Bitterballen,bitterballen,bitterballen,bitterballen
124,sp_124,salty liquorice,salmiakkis finlandais,Salmiakpastille,liquirizia salata,regalices salados,tuzlu meyan şekeri
125,sp_125,sweet noodles,aletria portugaise,Aletria,aletria,aletria,aletria
126,sp_126,bangers and mash,purée-saucisses,Wurst und Püree,salsiccia con purè,salchichas con puré de patatas,sosis ve patates püresi
127,sp_127,farmer's pan,poêlée paysanne,Bauernpfanne,padellata del contadino,sartenada a la campesina,çiftçi tavası
128,sp_128,blini,blinis,Blini,bliny,blinis,blini
129,sp_129,Spanish stew,cocido espagnol,Cocido,stufato spagnolo,cocido,İspanyol yahni
130,sp_130,shuba salad,salade russe chouba,Heringssalat „Russland“,insalata di aringhe,ensalada shuba,şuba salatası
131,sp_131,Portuguese stew,cozido portugais,Cocido „Portugal“,stufato alla portoghese,cocido a la portuguesa,Portekiz yahnisi
132,sp_132,Alentejana pork,porc à l'alentejane,Schwein „Alentejana“,maiale alla Alentejana,cerdo a la alentejana,Alentejana usulü domuz
133,sp_133,white sausage,boudin blanc bavarois,Weißwurst,salsiccia bianca,weisswurst,Weisswurst
134,sp_134,curry sausage,currywurst,Currywurst,currywurst,currywurst,currywurst
135,sp_135,Eccles cake,gâteau d'Eccles,Rosinenstückchen,torta Eccles,pastelitos de Eccles,Eccles keki
136,sp_136,sausage meat,fleischkäse bavarois,Leberkäse,Fleischkäse,fleischkäse,Leberkäse
137,sp_137,francesinha sandwich,francesinha portugaise,Francesinha,francesinha,francesinha,francesinha sandviçi
138,sp_138,green sauce,sauce verte de Francfort,Grüne Soße,salsa verde,salsa verde,yeşil sos
139,sp_139,pork shoulder,jarret de porc,Schweinshaxe,maiale con crauti,codillo con chucrut,domuz incik
140,sp_140,hot cross bun,hot cross bun,Osterbrötchen,panino dolce,panecillo de Pascua,Paskalya çöreği
141,sp_141,jam roly-poly,roulé à la confiture,Konfitürenrolle,rollò con marmellata,rollo de mermelada,reçelli rulo
142,sp_142,Hawaiian toast,toast Hawaï,Toast „Hawaii“,toast Hawaii,tosta hawái,Hawaii tostu
143,sp_143,jellied eels,anguille en gelée,Aal in Aspik,anguille in gelatina,anguilas en gelatina,jöleli yılan balığı
144,sp_144,Königsberger meatballs,boulettes de Königsberg,Königsberger Klopse,polpette Königsberger,albóndigas Königsberger,Königsberg köftesi
145,sp_145,mustard soup,soupe à la moutarde,Senfsuppe,zuppa di senape,sopa de mostaza,hardal çorbası
146,sp_146,octopus salad,salade de poulpe,Oktopussalat,insalata di polpo,ensalada de pulpo,ahtapot salatası
147,sp_147,aniseed biscuits,petits biscuits à l'anis,Anisplätzchen,dolci all'anice,pastas de anís,anasonlu kurabiye
148,sp_148,ploughman's lunch,ploughman's lunch,Jausenplatte,pranzo del contadino,almuerzo del labrador,çiftçi öğünü
