index,label,English,French,German,Italian,Spanish,Turkish
0,eq_phone,mobile phone,téléphone portable,Mobiltelefon,cellulare,teléfono móvil,cep telefonu
1,eq_3ds,Nintendo 3DS XL,Nintendo 3DS XL,Nintendo 3DS XL,Nintendo 3DS XL,Nintendo 3DS XL,Nintendo 3DS XL
2,eq_study,study kit,kit d'études,Lernset,set per lo studio,kit de estudio,çalışma seti
3,eq_pc,laptop,ordinateur portable,Laptop,computer portatile,ordenador portátil,dizüstü bilgisayar
4,eq_cd,CD,CD,CD,CD,CD,CD
5,eq_book,book,livre,Buch,libro,libro,kitap
6,eq_wiiu,Wii U,Wii U,Wii U-Konsole,Wii U,Wii U,Wii U
7,eq_yoga,yoga manual,manuel de yoga,Yoga-Leitfaden,manuale di yoga,manual de yoga,yoga rehberi
8,eq_treadmill,treadmill,tapis de course,Laufband,tapis roulant,cinta de correr,koşu bandı
9,eq_mirror,mirror,miroir,Spiegel,specchio,espejo,boy aynası
10,eq_guitar,guitar,guitare,Gitarre,chitarra,guitarra,gitar
11,eq_maracas,maracas,paire de maracas,Maracas,maracas,maracas,marakas
12,eq_cat,cat voucher,bon pour un chat,Miezenmiet-Coupon,buono per un gatto,vale para cuidar gatos,kedi kuponu
13,eq_cosmetics,beauty kit,kit de beauté,Schminkset,kit di bellezza,kit de belleza,bakım seti
14,eq_scales,scale,pèse-personne,Waage,bilancia,báscula,baskül
15,eq_ballet,ballet manual,manuel de ballet,Ballett-Leitfaden,manuale di danza,manual de ballet,bale rehberi
16,eq_hula,hula dancing manual,manuel de danse hula,Hulatanz-Leitfaden,manuale di danza hula,manual de danza hula,hula dansı rehberi
17,eq_soccer,football,ballon de foot,Fußball,pallone da calcio,balón de fútbol,futbol topu
18,eq_fishing,fishing rod,canne à pêche,Angelrute,canna da pesca,caña de pescar,olta
19,eq_bat,baseball bat,batte de base-ball,Baseballschläger,mazza da baseball,bate de béisbol,beyzbol sopası
20,eq_bubble,bubbles,savon à bulles,Seifenblasen,bolle di sapone,pompas de jabón,sabun köpüğü
21,eq_racket,tennis racket,raquette de tennis,Tennisschläger,racchetta da tennis,raqueta de tenis,tenis raketi
22,eq_golf,golf clubs,club de golf,Golfschläger,mazza da golf,palo de golf,golf sopası
23,eq_sandbag,punchbag,sac de frappe,Sandsack,sacco da boxe,saco de boxeo,kum torbası
24,eq_dog,dog voucher,bon pour un chien,Gassigeh-Gutschein,buono per un cane,vale para cuidar perros,köpek kuponu
25,eq_skateboard,skateboard,skateboard,Skateboard,skateboard,monopatín,kaykay
26,eq_kite,kite,cerf-volant,Drachen,aquilone,cometa,uçurtma
27,eq_metal_detector,metal detector,détecteur de métaux,Metalldetektor,metal detector,detector de metales,metal dedektörü
