index,label,English,French,German,Italian,Spanish,Turkish
0,eq_phone,mobile phones,téléphones portables,Mobiltelefone,cellulari,teléfonos móviles,cep telefonu
1,eq_3ds,Nintendo 3DS XL systems,Nintendo 3DS XL,Nintendo 3DS-Systeme,Nintendo 3DS XL,Nintendo 3DS XL,Nintendo 3DS XL
2,eq_study,study kits,kits d'études,Lernsets,set per lo studio,kits de estudio,çalışma seti
3,eq_pc,laptops,ordinateurs portables,Laptops,computer portatili,ordenadores portátiles,dizüstü bilgisayar
4,eq_cd,CDs,CD,CDs,CD,CDs,CD
5,eq_book,books,livres,Bücher,libri,libros,kitap
6,eq_wiiu,Wii U consoles,Wii U,Wii U-Konsolen,Wii U,Wii U,Wii U
7,eq_yoga,yoga manuals,manuels de yoga,Yoga-Leitfäden,manuali di yoga,manuales de yoga,yoga rehberi
8,eq_treadmill,treadmills,tapis de course,Laufbänder,tapis roulant,cintas de correr,koşu bandı
9,eq_mirror,mirrors,miroirs,Spiegel,specchi,espejos,boy aynası
10,eq_guitar,guitars,guitares,Gitarren,chitarre,guitarras,gitar
11,eq_maracas,maracas,paires de maracas,Maracas,maracas,maracas,marakas
12,eq_cat,cat vouchers,bons pour un chat,Miezenmiet-Coupons,buoni per un gatto,vales para cuidar gatos,kedi kuponu
13,eq_cosmetics,beauty kits,kits de beauté,Schminksets,kit di bellezza,kits de belleza,bakım seti
14,eq_scales,scales,pèse-personnes,Waagen,bilance,básculas,baskül
15,eq_ballet,ballet manuals,manuels de ballet,Ballett-Leitfäden,manuali di danza,manuales de ballet,bale rehberi
16,eq_hula,hula dancing manuals,manuels de danse hula,Hulatanz-Leitfäden,manuali di danza hula,manuales de danza hula,hula dansı rehberi
17,eq_soccer,footballs,ballons de foot,Fußbälle,palloni da calcio,balones de fútbol,futbol topu
18,eq_fishing,fishing rods,cannes à pêche,Angelruten,canne da pesca,cañas de pescar,olta
19,eq_bat,baseball bats,battes de base-ball,Baseballschläger,mazze da baseball,bates de béisbol,beyzbol sopası
20,eq_bubble,bubbles,savon à bulles,Seifenblasen,bolle di sapone,pompas de jabón,sabun köpüğü
21,eq_racket,tennis rackets,raquettes de tennis,Tennisschläger,racchette da tennis,raquetas de tenis,tenis raketi
22,eq_golf,golf clubs,clubs de golf,Golfschläger,mazze da golf,palos de golf,golf sopası
23,eq_sandbag,punchbags,sacs de frappe,Sandsäcke,sacchi da boxe,sacos de boxeo,kum torbası
24,eq_dog,dog vouchers,bons pour un chien,Gassigeh-Gutscheine,buoni per un cane,vales para cuidar perros,köpek kuponu
25,eq_skateboard,skateboards,skateboards,Skateboards,skateboard,monopatines,kaykay
26,eq_kite,kites,cerfs-volants,Drachen,aquiloni,cometas,uçurtma
27,eq_metal_detector,metal detectors,détecteurs de métaux,Metalldetektoren,metal detector,detectores de metales,metal dedektörü
