index,label,English,French,German,Italian,Spanish,Turkish
0,fd_icecream,ice cream cone,cornet de glace,Eiswaffel,gelato artigianale,cono de helado,külah dondurma
1,fd_aoziru,green juice,jus de légumes,Spinat-Miso-Saft,succo di verdure,zumo de verduras,yeşil sebze suyu
2,fd_apple_pie,apple pie,tarte aux pommes,Apfelkuchen,torta di mele,pastel de manzana,elmalı turta
4,fd_anpan,,pain aux haricots rouges,Rote-Bohnen-Weck,fagottino ripieno,pan de judías dulces,kırmızı fasulyeli çörek
5,fd_strawberry,strawberry,fraise,Erdbeere,fragola,fresa,çilek
9,fd_eiyou_drink,,,Energy-Drink,,bebida isotónica,enerji içeceği
10,fd_ebi_pirafu,prawn pilaf,riz aux crevettes,Garnelen-Pilaw,risotto ai gamberetti,arroz con langostinos,karidesli pilav
11,fd_ebifurai,deep-fried prawn,crevette frite,Garnelenstick,gamberetti fritti,langostino frito,kızarmış karides
14,fd_sashimi,,,Sashimi,,sashimi,sashimi
16,fd_japanese_tea,green tea,thé vert,Grüntee,tè verde,té verde,yeşil çay
20,fd_omelet,omelette,omelette,Omelett,omelette,tortilla francesa,omlet
23,fd_orange_juice,orange juice,jus d'orange,Orangensaft,succo d'arancia,zumo de naranja,portakal suyu
26,fd_kasutera,castella cake,gâteau castella,Biskuitkuchen,pan di Spagna,bizcocho castella,Castella keki
27,fd_gato_syokora,chocolate gateau,gâteau au chocolat,Schokoladenkuchen,torta al cioccolato,pastel de chocolate,çikolatalı pasta
28,fd_crab,,,Krabbe,,,yengeç
29,fd_kabi_pan,mouldy bread,pain moisi,Schimmelbrot,pane ammuffito,rebanada de pan mohoso,küflü ekmek
30,fd_gum,chewing gum,chewing-gum,Kaugummi,gomma da masticare,chicle,sakız
31,fd_karaage,fried chicken,poulet frit,Hähnchenteile,pollo fritto,pollo frito,kızarmış tavuk
32,fd_karubonara,spaghetti carbonara,pâtes à la carbonara,Spaghetti Carbonara,carbonara,pasta carbonara,spagetti carbonara
34,fd_kissyu,quiche,quiche,Quiche,quiche,quiche,kiş
36,fd_mushroom,mushroom,champignon,Pilz,fungo,seta,mantar
37,fd_kimuchi,,,Kimchi,,,kimchi
38,fd_kyabia,caviar,caviar,Kaviar,caviale,cuenco de caviar,havyar
40,fd_milk,milk,lait,Milch,latte,botella de leche,süt
41,fd_gyoza,,raviolis chinois,Teigtaschen,,,gyoza
42,fd_old_milk,spoilt milk,lait moisi,Gammelmilch,latte scaduto,botella de leche agria,bozulmuş süt
43,fd_cookie,,,Keks,,,kurabiye
44,fd_gumi,gummy candy,bonbon mou,Gummifrucht,caramella gommosa,gominola,jelibon
45,fd_guratan,gratin,gratin,Gratin,gratin,macarrones gratinados,graten
46,fd_stew,creamy stew,blanquette de veau,Creme-Eintopf,stufato di carne,estofado blanco,kremalı yahni
47,fd_crepe,crepe,crêpe,Crêpe,crêpe,crepes,krep
48,fd_grapefruits,grapefruit,pamplemousse,Grapefruit,pompelmo,pomelo,greyfurt
49,fd_croissant,croissant,croissant,Croissant,cornetto,cruasán,kruvasan
50,fd_tea,tea,thé,Schwarztee,tè,té,çay
51,fd_coffee,coffee,café,Kaffee,caffè,café,kahve
52,fd_corn__soup,corn soup,soupe de maïs,Maissuppe,zuppa di mais,sopa de maíz,mısır çorbası
53,fd_rice,rice,bol de riz,Reis,riso,cuenco de arroz,pilav
54,fd_korokke,croquettes,croquettes,Krokette,crocchette,croquetas,kroket
56,fd_cherry,cherries,cerises,Kirschen,ciliegie,cerezas,kiraz
58,fd_salad,salad,salade,Salat,insalata,ensalada,salata
61,fd_sandwich,sandwich,sandwich,Sandwich,sandwich,sándwich,sandviç
62,fd_sanma,grilled mackerel,poisson grillé,Makrele,pesce grigliato,pescado asado,ızgara uskumru
63,fd_zyaga_bata,baked potato,patates au beurre,Ofenkartoffel,patata al forno,patata asada,fırında patates
64,fd_shu_cream,,,Windbeutel,,,kremalı puf
65,fd_syumai,steamed dumpling,beignet vapeur,Dim Sum,ravioli al vapore,dim sum,buharda mantı
66,fd_cake,strawberry shortcake,gâteau aux fraises,Erdbeerkuchen,torta di fragole,pastel de fresas,çilekli pasta
67,fd_syokupan,white bread,pain de mie,Weißbrot,pane bianco,rebanada de pan,beyaz ekmek
69,fd_suika,watermelon,pastèque,Wassermelone,anguria,sandía,karpuz
