index,label,English,French,German,Italian,Spanish,Turkish
0,tr_sox,"You can probably smell this a mile off.
Someone's smelly old sock.","On ne sait pas qui l'a portée, mais ce
qui est sûr, c'est qu'elle sent mauvais.","Wem die wohl gehört? Eine schmutzige
Socke mit bestechendem Odor.","Non si sa di chi sia, ma il suo odore
si sente a chilometri di distanza.","Es el calcetín sudado de alguien.
¡Atufa a kilómetros de distancia!","Bunun kokusu kilometre öteden gelir.
Birinin eski, kokmuş çorabı."
1,tr_expensive_pot,"This family heirloom is worth a fair
bit. Take care not to drop it!","Un trésor transmis de génération
en génération. Une merveille !","Ein edles Stück, das von Generation
zu Generation weitervererbt wurde.","Questo cimelio di famiglia vale una vera
fortuna! Attenzione a non farlo cadere!","Esta herencia familiar vale un pastón.
¡Que no se te caiga al suelo!","Aile yadigârı bu vazo epey değerli.
Sakın düşürme!"
2,tr_tissue,"You know what these are for.
Remember not to blow too hard.","Vous savez à quoi ils servent. Pensez
à ne pas vous moucher trop fort.","In einem praktischen Pappspender.
Flauschig weich. Immer gut zu haben.","È sempre utile, ma attenzione a non
soffiarsi il naso con troppa foga...","Ya sabes para qué sirven. Intenta
no sonarte muy fuerte.","Bunların ne işe yaradığını biliyorsun.
Burnunu fazla sert silme yeter."
3,tr_toilet_paper,"Swanky two-ply to give your backside
the poshest of polishings.","Papier triple épaisseur d'un moelleux
incomparable, qui laisse la peau douce.","Extra flauschig, extra reißfest.
Zweilagig. Für jeden Hauttyp.","Resistente rotolo a doppio strato
per abbinare pulizia e comodità.","Papel de doble capa para la comodidad
y limpieza de tu trasero.","İki katlı, gösterişli tuvalet kâğıdı.
Popona krallara layık bir bakım!"
4,tr_rope,"Long, thin and light, this rope is many
things, but mostly it's PINK!","Longue, fine et légère. Elle a tout pour
elle. Mais surtout, elle est ROSE !","Vinylspringseil, Trendfarbe Pink.
Sehr leicht zu schwingen.","Lunga, sottile e leggera, questa corda
ha molti pregi, ma soprattutto è ROSA!","Una cuerda larga, fina, ligera... ¡y rosa!
Siembra el terror en el patio del cole.","Uzun, ince ve hafif. Bir sürü özelliği var
ama en önemlisi PEMBE olması!"
5,tr_basket_ball,"Learn to dribble to improve your game.
And don't forget to wear a bib...","Apprenez d'abord à dribbler avant de
vouloir smasher !","Gute Sprungkraft, exzellente Haptik.
Aus hochwertigem Leder.","Gradevole al tatto, produce un suono
piacevole quando rimbalza.","Dribla a tus rivales, lanza a canasta...
¡y tres puntos, colega!","Oyunun gelişsin diye top sürmeyi öğren.
Bir de önlüğünü unutma..."
6,tr_mannen_hitsu,"Keep in the top pocket to give off
the air of an educated wordsmith.","Un stylo, à l'écriture fluide et belle, qui
vous apportera l'inspiration pour écrire.","Für Schönschreiber. Vervielfacht den
intellektuellen Appeal des Besitzers.","Da tenere a vista nel taschino per
avere un aspetto da vero erudito.","Una pluma de escritura fluida y bella.
Llévala en el bolsillo de la camisa.","Üst cebine tak; bilgili bir yazar havası
vermek için birebir."
8,tr_gb,"First model of the portable game
machine. A true gaming classic!","Voici le premier modèle de Game Boy,
une légende du jeu vidéo.","Das allererste Modell des Game Boys.
Spiele wo du willst, wann du willst!","Il primo modello del Game Boy. Un
vero classico dei videogiochi portatili!","El primer modelo de la legendaria
Game Boy. ¡Para jugar en todas partes!","Taşınabilir oyun dünyasının ilk modellerinden.
Gerçek bir oyun klasiği!"
9,tr_vb,"This is where 3D gaming all started.
Dig the cool red and black styling.","Le précurseur des jeux en relief,
tout de rouge et de noir.","Der Vorläufer der 3D-Konsolen.
Cooles Design in Rot und Schwarz.","Il precursore dei videogiochi in 3D, con
un tocco accattivante di rosso e nero.","El precursor de los juegos en 3D. Su
diseño en rojo y negro es rompedor.","3B oyunların ilk adımlarından biri.
Kırmızı-siyah tasarımı da cabası."
10,tr_tap,"A classic design if ever there was one.
Turn the knob to get water.","Un robinet en métal, simple et efficace.
Tourner pour faire couler de l'eau.","Ein schlichter, metallener Wasserhahn.
Darf in keinem Haushalt fehlen.","Un modello classico e funzionale.
Basta aprirlo per fare uscire l'acqua!","Un grifo de metal, simple y eficaz. El
agua no sale sola: ¡tienes que girarlo!","Tam anlamıyla klasik bir tasarım.
Suyu açmak için kolu çevir."
