index,label,English,French,German,Italian,Spanish,Turkish
0,fd_icecream,"Our bestselling flavour is strawberry.
One scoop is never enough!","Le parfum en vogue actuellement est la
fraise, au goût si rafraîchissant !","Am besten verkauft sich jetzt Erdbeer.
Eine Kugel reicht da nicht aus!","La fragola è il gusto più richiesto.
Non smetteresti mai di mangiarne!","¡El de fresa se vende como rosquillas!
¡La gente siempre viene a por más!","En çok çileklisi satıyor.
Bir top asla yetmez!"
1,fd_aoziru,"It may look like cut grass but it's good
for you. Stop wincing, man up!","Ça ressemble à du jus de pelouse,
mais c'est excellent pour la santé !","Sieht vielleicht aus wie Gras, ist aber
sehr gesund: Probier's ruhig aus!","A guardarlo sembra erba frullata,
ma fa bene alla salute.","¿Un zumo verde? ¡Es de verduras!
¡No pongas esa cara y pruébalo!","Biçilmiş çime benziyor olabilir ama
sana çok faydalı. Surat asma, iç gitsin!"
2,fd_apple_pie,"A crispy cinnamon apple-filled pie from
the oven. Ice cream is essential.","Une tarte faite de pommes juteuses et
saupoudrée d'un soupçon de cannelle.","Gedeckter Zimt-Apfelkuchen, frisch aus
dem Ofen. Mit Vanilleeis genießen!","Una deliziosa crostata appena sfornata,
con una succosa confettura di mele.","Una crujiente tarta rellena de manzana,
recién hecha y con un toque de canela.","Tarçınlı elma dolgulu, fırından yeni
çıkmış çıtır turta. Yanında dondurma şart."
5,fd_strawberry,"Pick them yourself for the sweetest
flavour. Drown in cream to be naughty.","Un fruit bien mûr et sucré. À déguster
nature ou avec de la crème anglaise.","Am besten frisch gepflückt. Echt toll
schmecken sie mit frischer Sahne.","Un frutto dolce e saporito.
Irresistibile con la panna montata!","No hay nada como la fruta fresca. ¡Con
nata está para chuparse los dedos!","En tatlısı için kendin topla.
Biraz şımarmak istersen kremaya boğ!"
10,fd_ebi_pirafu,"The biggest, juiciest prawns lying in
fluffy buttered rice.","De délicieuses crevettes croquantes
dans un riz moelleux et parfumé.","Dicke, saftige Garnelen in nach Butter
duftendem, lockerem Reis.","Gamberetti grossi e saporiti che
navigano nel soffice riso al burro.","Langostinos jugosos en un mar
de exquisito arroz con mantequilla.","En iri, en sulu karidesler tereyağlı,
tane tane pilavın üstünde."
11,fd_ebifurai,"Breaded juicy prawn served with the
tail with Worcestershire sauce.","Une belle crevette entièrement panée,
sauf la queue, qui permet de la saisir.","Panierte, saftige Garnelen, fein frittiert
und mit Worcestersauce serviert.","Golosi gamberetti serviti con uno
spruzzetto di salsa per barbecue.","Un delicioso marisco empanado servido
con salsa de barbacoa.","Galeta ununa bulanıp kızartılmış sulu
karides; kuyruğu ve Worcestershire sosuyla."
14,fd_sashimi,,,"Frischer, roher Fisch, zwar ohne Reis,
aber dafür mit Wasabi und Ingwer.",,,"Taze çiğ balık; pirinçsiz ama wasabi ve
zencefille servis edilir."
16,fd_japanese_tea,"The natural colour and aroma shows
just how good for you fresh tea is.","Relaxant et plein d'antioxydants. C'est
une boisson excellente pour la santé.","Du erkennst bereits an der Farbe und
dem feinen Duft, wie gut er für dich ist.","Il colore naturale e l'aroma penetrante
ne fanno subito intuire la bontà.","De color, aroma y sabor exquisitos,
posee propiedades beneficiosas.","Doğal rengi ve kokusu bile taze çayın
ne kadar iyi geldiğini anlatıyor."
20,fd_omelet,"Whipped up and cooked to perfection
with a melted cheese centre.","Une omelette d'œufs frais. On peut
dessiner dessus avec du ketchup.","Mit Sahne verrührtes, geschlagenes Ei,
in der Pfanne vorzüglich zubereitet.","Rigirata e cotta alla perfezione
con un cuore di formaggio fuso.","Una simplísima obra maestra. Mezclada
con jamón y queso está de rechupete.","İyice çırpılıp tam kıvamında pişmiş;
orthasında erimiş peynir var."
23,fd_orange_juice,"Freshly squeezed 100% juice
from the finest oranges and no pips.","100 % pur jus, sans arôme artificiel,
ni conservateur, ni pépins.","100 % frisch gepresster Saft aus den
besten Orangen, die man finden kann.","Spremuta fresca con il 100% di polpa
di arance selezionatissime.","Zumo 100 % natural recién exprimido
de las mejores naranjas. ¡Y sin pipas!","En güzel portakallardan taze sıkılmış,
%100 meyve suyu. Üstelik çekirdeksiz!"
