index,label,English,French,German,Italian,Spanish,Turkish
100,sp_100,,plats exotiques,,,,egzotik yemek
104,sp_104,,,Pe tih Furs,petì fur,,petifür
105,sp_105,,,enten ohrannsch,,,portakallı ördek
112,sp_112,,soushi,,,,suşi
113,sp_113,,cassatass siciliennes,,,,cassata pastası
115,sp_115,,,Frittiergarnehlen,,,ızgara karides
116,sp_116,,,Caneléh Bordelähs,,,canelé
118,sp_118,,,,mul frit,,midye ve patates kızartması
120,sp_120,,,,piel meni,,pelmeni
143,sp_143,,anguille en gelée,,,,jöleli yılan balığı
144,sp_144,,,Königsberger Kloppse,,,Königsberg köftesi
147,sp_147,,,,dolci all'ànice,,anasonlu kurabiye
