index,label,English,French,German,Italian,Spanish,Turkish
0,0000,energetic (♂) basic,style homme ouvert,"Standard ♂, lebhaft",stile base espansivo (♂),interiores hombre activo,enerjik (♂) temel
1,0001,energetic (♀) basic,style femme ouverte,"Standard ♀, lebhaft",stile base espansivo (♀),interiores mujer activa,enerjik (♀) temel
2,0002,confident (♂) basic,style homme confiant,"Standard ♂, nüchtern",stile base deciso (♂),interiores hombre confiado,özgüvenli (♂) temel
3,0003,confident (♀) basic,style femme confiante,"Standard ♀, nüchtern",stile base deciso (♀),interiores mujer confiada,özgüvenli (♀) temel
4,0004,easy-going (♂) basic,style homme apaisant,"Standard ♂, ruhig",stile base tranquillo (♂),interiores hombre tranquilo,rahat (♂) temel
5,0005,easy-going (♀) basic,style femme apaisante,"Standard ♀, ruhig",stile base tranquillo (♀),interiores mujer tranquila,rahat (♀) temel
6,0006,reserved (♂) basic,style homme réservé,"Standard ♂, kühl",stile base riservato (♂),interiores hombre reservado,mesafeli (♂) temel
7,0007,reserved (♀) basic,style femme réservée,"Standard ♀, kühl",stile base riservato (♀),interiores mujer reservada,mesafeli (♀) temel
8,0008,empty,style épuré,Leere,stile essenziale,interiores vacíos,boş
9,0009,Fifties Japanese,style japonais,Japan der 50er Jahre,stile giapponese anni '50,interiores Japón años 50,50’ler Japonya
10,0010,children's,style enfantin,Kind,stile per bambini,interiores infantiles,çocuk odası
11,0011,floral,style floral,Blumenmuster,stile floreale,interiores florales,çiçekli
12,0012,Arabian,style nuits orientales,Arabien,stile mediorientale,interiores arábigos,Arap tarzı
13,0013,seabed,style sous-marin,Meeresboden,stile fondale marino,interiores fondo marino,deniz dibi
14,0014,European,style européen,Europa,stile europeo,interiores europeos,Avrupa tarzı
15,0015,regular family,style classe moyenne,Standardfamilie,stile borghese,interiores familiares,aile evi
16,0016,country,style campagnard,Landhaus,stile campagnolo,interiores campestres,kır evi
17,0017,Versailles,style Versailles,Versailles,stile Versailles,interiores Versalles,Versay
18,0018,ethnic,style tribal,Folklore,stile etnico,interiores étnicos,etnik
19,0019,medieval European,style médiéval,Mittelalter,stile medievale,interiores Edad Media,Orta Çağ Avrupası
20,0020,log cabin,style cabane en bois,Holzhütte,stile boscaiolo,interiores cabaña,kütük kulübe
21,0021,training,style sportif,Training,stile palestra,interiores gimnasio,antrenman
22,0022,monochrome,style monochrome,Monochrom,stile monocromatico,interiores monocromos,monokrom
23,0023,Scandinavian,style scandinave,Skandinavien,stile scandinavo moderno,interiores escandinavos,İskandinav
24,0024,girl's,style fillette,Mädchen,stile per ragazze,interiores niña,kız odası
25,0025,colourful,style coloré,Farbenallerlei,stile colorato,interiores coloridos,rengârenk
26,0026,active woman's,style femme active,Moderne Frau,stile donna in carriera,interiores mujer moderna,modern kadın
27,0027,industrial,style showbiz,Industrie,stile industriale,interiores industriales,endüstriyel
28,0028,hospital,style hôpital,Krankenhaus,stile ospedaliero,interiores hospital,hastane
29,0029,crystal,style cristal,Kristall,stile cristallino,interiores cristal,kristal
30,0030,sweets,style bonbons,Süßigkeiten,stile dolciumi,interiores dulces,şekerlemeler
31,0031,office,style bureau,Büro,stile ufficio,interiores oficina,ofis
32,0032,gothic,style gothique,Gothic,stile gotico,interiores góticos,gotik
