index,label,English,French,German,Italian,Spanish,Turkish
0,0000,energetic (♂) basic,style homme ouvert,"Standard ♂, lebhaft",stile base espansivo (♂),interior hombre activo,enerjik (♂) temel
1,0001,energetic (♀) basic,style femme ouverte,"Standard ♀, lebhaft",stile base espansivo (♀),interior mujer activa,enerjik (♀) temel
2,0002,confident (♂) basic,style homme confiant,"Standard ♂, nüchtern",stile base deciso (♂),interior hombre confiado,özgüvenli (♂) temel
3,0003,confident (♀) basic,style femme confiante,"Standard ♀, nüchtern",stile base deciso (♀),interior mujer confiada,özgüvenli (♀) temel
4,0004,easy-going (♂) basic,style homme apaisant,"Standard ♂, ruhig",stile base tranquillo (♂),interior hombre tranquilo,rahat (♂) temel
5,0005,easy-going (♀) basic,style femme apaisante,"Standard ♀, ruhig",stile base tranquillo (♀),interior mujer tranquila,rahat (♀) temel
6,0006,reserved (♂) basic,style homme réservé,"Standard ♂, kühl",stile base riservato (♂),interior hombre reservado,mesafeli (♂) temel
7,0007,reserved (♀) basic,style femme réservée,"Standard ♀, kühl",stile base riservato (♀),interior mujer reservada,mesafeli (♀) temel
8,0008,empty,style épuré,Leere,stile essenziale,interior vacío,boş
9,0009,Fifties Japanese,style japonais,Japan der 50er Jahre,stile giapponese anni '50,interior Japón años 50,50’ler Japonya
10,0010,children's,style enfantin,Kind,stile per bambini,interior infantil,çocuk odası
11,0011,floral,style floral,Blumenmuster,stile floreale,interior floral,çiçekli
12,0012,Arabian,style nuits orientales,Arabien,stile mediorientale,interior arábigo,Arap tarzı
13,0013,seabed,style sous-marin,Meeresboden,stile fondale marino,interior fondo marino,deniz dibi
14,0014,European,style européen,Europa,stile europeo,interior europeo,Avrupa tarzı
15,0015,regular family,style classe moyenne,Standardfamilie,stile borghese,interior familiar,aile evi
16,0016,country,style campagnard,Landhaus,stile campagnolo,interior campestre,kır evi
17,0017,Versailles,style Versailles,Versailles,stile Versailles,interior Versalles,Versay
18,0018,ethnic,style tribal,Folklore,stile etnico,interior étnico,etnik
19,0019,medieval European,style médiéval,Mittelalter,stile medievale,interior Edad Media,Orta Çağ Avrupası
20,0020,log cabin,style cabane en bois,Holzhütte,stile boscaiolo,interior cabaña,kütük kulübe
21,0021,training,style sportif,Training,stile palestra,interior gimnasio,antrenman
22,0022,monochrome,style monochrome,Monochrom,stile monocromatico,interior monocromo,monokrom
23,0023,Scandinavian,style scandinave,Skandinavien,stile scandinavo moderno,interior escandinavo,İskandinav
24,0024,girl's,style fillette,Mädchen,stile per ragazze,interior niña,kız odası
25,0025,colourful,style coloré,Farbenallerlei,stile colorato,interior colorido,rengârenk
26,0026,active woman's,style femme active,Moderne Frau,stile donna in carriera,interior mujer moderna,modern kadın
27,0027,industrial,style showbiz,Industrie,stile industriale,interior industrial,endüstriyel
28,0028,hospital,style hôpital,Krankenhaus,stile ospedaliero,interior hospital,hastane
29,0029,crystal,style cristal,Kristall,stile cristallino,interior cristal,kristal
30,0030,sweets,style bonbons,Süßigkeiten,stile dolciumi,interior dulces,şekerlemeler
31,0031,office,style bureau,Büro,stile ufficio,interior oficina,ofis
32,0032,gothic,style gothique,Gothic,stile gotico,interior gótico,gotik
33,0033,kitchen,style cuisine,Küche,stile culinario,interior cocina,mutfak
34,0034,disco,style disco,Disco,stile discoteca,interior discoteca,disko
35,0035,tropical resort,style hôtel tropical,Tropeninsel,stile villaggio turistico,interior hotel tropical,tropik tatil köyü
36,0036,space station,style forteresse spatiale,Raumstation,stile stazione spaziale,interior espacial,uzay istasyonu
37,0037,dressing,style coulisses,Ankleide,stile camerino,interior camerino,kuliste
38,0038,school,style classe d'école,Schule,stile scolastico,interior colegio,okul
39,0039,arcade,style salle d'arcade,Arcade,stile sala giochi,interior recreativos,oyun salonu
40,0040,natural wood,style bois naturel,Naturholz,stile silvestre,interior madera natural,doğal ahşap
41,0041,prison cell,style cellule de prison,Gefängniszelle,stile prigione,interior cárcel,hapishane hücresi
42,0042,winter,style hivernal,Winter,stile invernale,interior invierno,kış
43,0043,sky,style céleste,Himmel,stile idilliaco,interior parque,gökyüzü
44,0044,moody,style tamisé,Stimmungslichter,stile d'atmosfera,interior ambiente,loş atmosfer
45,0045,traditional Japanese,style japonais tradition.,"Japan, traditionell",stile tradizione nipponica,interior Japón antiguo,geleneksel Japon
46,0046,spring,style pique-nique,Frühling,stile primaverile,interior primavera,ilkbahar
47,0047,pumpkin patch,style rural,Kürbisfeld,stile rurale,interior calabazas,balkabağı tarlası
48,0048,meadow,style arc-en-ciel,Wiese,stile arcobaleno,interior prado,çayır
49,0049,Halloween,style Halloween,Halloween,stile Halloween,interior Halloween,Cadılar Bayramı
