entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"Oh, 
!","Eh, 
:","Hé 
 !","Senti questa, 
!","Du, 
...","Hey, 
!"
1,002,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
,","Ciao, 
!","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
2,003,"Um, 
...","Esto, 
...","Euh... 
...","Ehm... ciao, 
...","Äh, 
...","Şey, 
..."
3,004,"Hi, 
,","Hola, 
:","Salut 
,","Ciao, 
.","Hallo, 
!","Selam 
,"
4,005,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
,","Come stai, 
?","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
5,006,"So, 
...","Eh, 
:","Salut 
,","Car{{TAG:000E:0006:02006F0002006100}} 
,","Weißt du, was, 
?","Şey, 
..."
6,007,"So, 
...","Una duda, 
:","Dis-moi, 
...","Senti, 
...","Umfrage für 
:","Şey, 
..."
7,008,"Say, 
!","Oye, 
:","Dis, 
.","Scusa, 
...","Du, 
...","Hey, 
!"
8,009,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
.","Car{{TAG:000E:0006:02006F0002006100}} 
,","Riech mal, 
!","Sevgili 
,"
9,010,"Excuse me, 
...","Una cosa, 
:","Coucou 
...","Carissim{{TAG:000E:0006:02006F0002006100}} 
,","Hallihallo, 
!","Bir şey diyeceğim, 
..."
