entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
1,002,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
2,003,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
3,004,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
4,005,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
5,006,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
6,007,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
7,008,"To 
,","Para 
:","Monsieur 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
8,009,,,,,,
9,010,,,,,,
10,011,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
11,012,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
12,013,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
13,014,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
14,015,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
15,016,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
16,017,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
17,018,"To 
,","Para 
:","Madame 
 !","Ciao, 
!","Für 
!","Sevgili 
,"
