entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"To 
,","Hola, 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
,","{{TAG:000E:0006:10004D0069006F0020006300610072006F0010004D006900610020006300610072006100}} 
,","Hallo, 
!","Sevgili 
,"
1,002,"Fashionable 
,",Querid{{TAG:000E:0006:02006F0002006100}} amig{{TAG:000E:0006:02006F0002006100}} de la moda:,"{{TAG:000E:0006:220041007500200072006F00690020006400650020006C00610020006D006F00640065002A00C00020006C00610020007200650069006E00650020006400650020006C00610020006D006F0064006500}},","{{TAG:000E:0006:1A00530063006900630063006F00730069007300730069006D006F001A00530063006900630063006F00730069007300730069006D006100}} 
,","Hallo, 
!","Şık
,"
2,003,"To fashion star 
,",Querid{{TAG:000E:0006:02006F0002006100}} amig{{TAG:000E:0006:02006F0002006100}} de la moda:,"{{TAG:000E:0006:220041007500200072006F00690020006400650020006C00610020006D006F00640065002A00C00020006C00610020007200650069006E00650020006400650020006C00610020006D006F0064006500}},","{{TAG:000E:0006:10004D0069006F0020006300610072006F0010004D006900610020006300610072006100}} fashionista,","Hallo, 
!","Moda yıldızı
,"
3,004,"Good luck, 
!","Queridos pies de 
:","Écoute ça, 
 !","{{TAG:000E:0006:10004D0069006F0020006300610072006F0010004D006900610020006300610072006100}} 
,","Hallo, 
!","Bol şans,
!"
4,005,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} fan,","{{TAG:000E:0006:08004300610072006F0008004300610072006100}} 
,","Hey, 
!","Sevgili 
,"
5,006,"My beloved 
,","Mi querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} fan numéro 1,","{{TAG:000E:0006:12004D0069006F00200061006D00610074006F0012004D0069006100200061006D00610074006100}} 
,","Hey, 
!","Sevgilim
,"
6,007,"To 
,","Hola, 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} fan,","{{TAG:000E:0006:10004D0069006F0020006300610072006F0010004D006900610020006300610072006100}} 
,","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
7,008,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
,","{{TAG:000E:0006:08004300610072006F0008004300610072006100}} 
,","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
8,009,"To 
,","Hola, 
:","Insaisissable fan,","{{TAG:000E:0006:10004D0069006F0020006300610072006F0010004D006900610020006300610072006100}} 
,","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
9,010,"To 
,","Hola, 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} fan numéro 1,","{{TAG:000E:0006:10004D0069006F0020006300610072006F0010004D006900610020006300610072006100}} 
,","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
