entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"Hey, 
!","Eh, 
:","Salut 
 !","Ehilà, 
!","Huhu, 
!","Hey 
!"
1,002,"
...","Esto, 
...","Salut 
 !","Ehi, 
...","Äh, he he he, 
...","
..."
2,003,"
!","¡{{TAG:000E:0003:}}
!","
 !","Ciao, 
!","Hallihallo, 
!","
!"
3,004,"Hello, 
.","Hola, 
:","Salut 
.","Come va, 
?","Hallo, 
!","Merhaba,
."
4,005,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
,","Car{{TAG:000E:0006:02006F0002006100}} 
,","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
5,006,"So, 
...","Prepárate, 
:","Coucou 
 !","Ehi, 
!","An 
","Şey, 
..."
6,007,"Hey, 
,","¡Toma, 
!","Salut 
,","Carissim{{TAG:000E:0006:02006F0002006100}} 
,","Hallo, 
!","Hey 
!"
7,008,"My hero, 
!","Para 
, mi h{{TAG:000E:0006:0800E90072006F0065000C00650072006F00ED006E006100}}:","À mon {{TAG:000E:0006:0A006800E90072006F0073000E006800E90072006F00EF006E006500}}, 
 !","Mi{{TAG:000E:0006:02006F0002006100}} car{{TAG:000E:0006:02006F0002006100}} 
,","
, {{TAG:000E:0006:16006D00650069006E0020005200650074007400650072001C006D00650069006E006500200052006500740074006500720069006E00}}!","Kahramanım,
!"
8,009,"Hello, 
,","Hola, 
:","Salut 
,","Ciao, 
!","Huhu, 
!","Merhaba 
,"
9,010,"Dear 
,","Querid{{TAG:000E:0006:02006F0002006100}} 
:","{{TAG:000E:0006:080043006800650072000A0043006800E80072006500}} 
,","Ehilà, 
!","{{TAG:000E:0006:0C004C00690065006200650072000A004C006900650062006500}} 
!","Sevgili 
,"
