entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,,,,,,
1,002,{{TAG:0009:0001:060007000800}},{{TAG:0009:0001:060007000800}},{{TAG:0009:0001:060007000800}},{{TAG:0009:0001:060007000800}},{{TAG:0009:0001:060007000800}},{{TAG:0009:0001:060007000800}}
2,003,{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}}
3,004,,,,,,
4,005,,,,,,
5,006,"{{TAG:0003:0005:}}Whenever I'm at the supermarket, I
always feel like I have to buy lots of
things,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Cuando estoy en el supermercado,
siempre siento el impulso de
comprarme de todo,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Chaque fois que je viens ici, j'ai
toujours envie de m'acheter des
tonnes de trucs,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0005:}}Quando vengo al supermercato,
compro sempre quintali di cose,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Wenn ich im SchNeppchenmarkt bin,{{TAG:0007:0000:08000000}}
kaufe ich immer tonnenweise Kram
ein, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Süpermarkette ne zaman olsam bir sürü şey
almam gerekiyormuş gibi hissediyorum,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}."
6,007,"{{TAG:0003:000B:}}Hmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Do I have that at home?{{TAG:0000:0004:}}{{TAG:0003:0029:}}Aw, barbells! I should've checked
before coming here,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Hum{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} ¿Tengo de eso en casa?{{TAG:0000:0004:}}{{TAG:0003:0029:}}¡Cachis! Tendría que haberme
fijado antes de venir aquí,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Hmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Est-ce qu'il m'en reste
encore à la maison ou non ?{{TAG:0000:0004:}}{{TAG:0003:0029:}}Nom d'un poisson rouge amnésique !
J'aurais dû vérifier avant de sortir,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} !","{{TAG:0003:000B:}}Mmmh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Cos'è che dovevo
comprare?{{TAG:0000:0004:}}{{TAG:0003:0029:}}Per tutti i muscoli della memoria,
avrei dovuto preparare una lista
a casa con calma,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000B:}}Hmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Hab ich das noch daheim?{{TAG:0000:0004:}}{{TAG:0003:0029:}}So ein Pfostenschuss! {{TAG:0007:0000:14000000}}Ich hätte
besser nachsehen sollen, {{TAG:0007:0000:08000000}}bevor ich
losgegangen bin,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000B:}}Hmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Evde bundan var mıydı?{{TAG:0000:0004:}}{{TAG:0003:0029:}}Ah,
dambıllar aşkına! Buraya gelmeden önce
kontrol etmeliydim,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}."
7,008,"{{TAG:0003:0017:}}How's it going? Did you find what
you're looking for?","{{TAG:0003:0017:}}¿Cómo va la cosa? ¿Has
encontrado lo que buscabas?","{{TAG:0003:0017:}}Yo, tout roule comme tu veux ?{{TAG:0007:0000:14000000}}
Tu trouves ton bonheur ?",{{TAG:0003:0017:}}Come va? Comprato qualcosa?,"{{TAG:0003:0017:}}Und?{{TAG:0007:0000:14000000}}
Hast du gefunden, {{TAG:0007:0000:08000000}}was du suchst?",{{TAG:0003:0017:}}Nasıl gidiyor? Aradığını buldun mu?
8,009,"{{TAG:0003:0001:}}After I go out for a jog, I usually
come here to buy some stuff
before going home!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Después de ir a correr, ¡suelo
venir aquí a comprar algunas cosas
antes de irme a casa,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Je passe toujours ici après mon
jogging, ça m'aide à avoir les idées
claires !{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}} !","{{TAG:0003:0001:}}Vengo sempre qui dopo essermi
allenato. Ho sempre bisogno di roba
fresca per i frullati,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Nach dem Lauftraining komme
ich meistens hierher, {{TAG:0007:0000:08000000}}um Einkäufe
zu erledigen!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Koşuya çıktıktan sonra eve dönmeden önce
genelde buraya uğrayıp bir şeyler alırım!{{TAG:0007:0000:08000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
9,010,"{{TAG:0003:0006:}}Buy it or not{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Whenever I can't
decide, I've got to use science!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Eeny,{{TAG:0007:0000:14000000}} meeny,{{TAG:0007:0000:14000000}} miny,{{TAG:0007:0000:14000000}} moe.{{TAG:0007:0000:14000000}}
Catch a{{TAG:0007:0000:14000000}} tiger{{TAG:0007:0000:14000000}} by{{TAG:0007:0000:14000000}} the{{TAG:0007:0000:14000000}} toe!{{TAG:0000:0004:}}{{TAG:0003:0002:}}Heh heh! You can use my method
too, if you want!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0006:}}Comprar o no comprar{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Cuando
no logro decidirme, ¡no me queda
otro remedio que usar la ciencia!
{{TAG:0003:0005:}}Pito,{{TAG:0007:0000:14000000}} pito,{{TAG:0007:0000:14000000}} colo{{TAG:0007:0000:14000000}}rito.{{TAG:0007:0000:14000000}}
¡Dónde vas{{TAG:0007:0000:14000000}} tú{{TAG:0007:0000:14000000}} tan{{TAG:0007:0000:14000000}} fuer{{TAG:0007:0000:14000000}}tito!{{TAG:0000:0004:}}{{TAG:0003:0002:}}¡Ja, ja! ¡Puedes usar mi método
si quieres!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0006:}}Crois-moi ou pas{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} mais quand j'ai
du mal à me décider, j'ai une
méthode infaillible :{{TAG:0007:0000:14000000}} le plouf-plouf !{{TAG:0000:0004:}}{{TAG:0003:0005:}}Plouf,{{TAG:0007:0000:14000000}} plouf !{{TAG:0007:0000:28000000}} Ça{{TAG:0007:0000:14000000}} se-{{TAG:0007:0000:14000000}}ra{{TAG:0007:0000:14000000}} toi{{TAG:0007:0000:14000000}} qui{{TAG:0007:0000:14000000}}
fi-{{TAG:0007:0000:14000000}}ni-{{TAG:0007:0000:14000000}}ra{{TAG:0007:0000:14000000}} dans{{TAG:0007:0000:14000000}} mon{{TAG:0007:0000:14000000}} ca-{{TAG:0007:0000:14000000}}bas{{TAG:0007:0000:14000000}} !{{TAG:0000:0004:}}{{TAG:0003:0002:}}Tu peux l'essayer aussi si tu veux !{{TAG:0007:0000:28000000}}
Avec moi, elle marche à tous les
coups !{{TAG:0003:0025:}}","{{TAG:0003:0006:}}Quando non so se comprare
una cosa o no, mi affido sempre
alla scienza!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Ambarabà,{{TAG:0007:0000:14000000}} ciccì,{{TAG:0007:0000:14000000}} coccò,{{TAG:0007:0000:14000000}}
Tre{{TAG:0007:0000:14000000}} civette{{TAG:0007:0000:14000000}} sul{{TAG:0007:0000:14000000}} comò...{{TAG:0000:0004:}}{{TAG:0003:0002:}}Provaci anche tu. È un metodo
infallibile, oltre che scientifico!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0006:}}Kaufen oder nicht kaufen...{{TAG:0007:0000:28000000}}
Das ist hier die Frage!
Und meine Antwort lautet{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Ene,{{TAG:0007:0000:14000000}} mene,{{TAG:0007:0000:14000000}} muh...{{TAG:0007:0000:14000000}}
und gekauft{{TAG:0007:0000:14000000}} bist{{TAG:0007:0000:14000000}} du!{{TAG:0000:0004:}}{{TAG:0003:0002:}}Haha! {{TAG:0007:0000:28000000}}Probier's ruhig aus!{{TAG:0007:0000:14000000}}
Ist 'n bisschen wie Sport...{{TAG:0007:0000:28000000}}
Es macht Spaß und hilft.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0006:}}Alayım mı, almayayım mı{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Karar veremeyince
bilime başvurmak şart!{{TAG:0000:0004:}}{{TAG:0003:0005:}}O piti piti,{{TAG:0007:0000:14000000}} karamela
sepeti,{{TAG:0007:0000:14000000}} terazi,{{TAG:0007:0000:14000000}} lastik,{{TAG:0007:0000:14000000}} jimnastik!{{TAG:0007:0000:14000000}}
Sen de{{TAG:0007:0000:14000000}} benim{{TAG:0007:0000:14000000}} yöntemimi{{TAG:0007:0000:14000000}}
kullanabilirsin!{{TAG:0000:0004:}}{{TAG:0003:0002:}}Heh heh! İstersen tabii!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}"
