entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0005:}}Hey hey!{{TAG:0007:0000:14000000}} Thanks for braving the
cold to come visit me!{{TAG:0000:0004:}}{{TAG:0003:0017:}}What do you think of this town?{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}I think it's pretty neat!","{{TAG:0003:0005:}}¡Oye, gracias por ignorar el frío
para venir a visitarme! A mí ya
me costó salir de la cama{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
Bueno, {{TAG:0003:0017:}}¿y qué te parece el pueblo?{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}No me dirás que no es la pera
limonera.","{{TAG:0003:0005:}}Salut !{{TAG:0007:0000:14000000}} Ça me fait super plaisir que
tu aies bravé le froid pour venir me
rendre visite !{{TAG:0000:0004:}}{{TAG:0003:0017:}}Qu'est-ce que tu penses de cette
ville ?{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}Moi, je la trouve vraiment
sympa !","{{TAG:0003:0005:}}Che bello!{{TAG:0007:0000:14000000}} Hai sfidato tutto questo
freddo per venirmi a trovare!{{TAG:0000:0004:}}{{TAG:0003:0017:}}Che ne pensi di questa città?{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}A me piace un sacco!","{{TAG:0003:0005:}}Huhu!{{TAG:0007:0000:14000000}} Das ist aber lieb von dir,
dass du durch die Kälte stapfst,
nur um mich zu besuchen!
{{TAG:0003:0017:}}Wie findest du denn diese Stadt?{{TAG:0007:0000:1E000000}}
{{TAG:0003:0001:}}Mir gefällt's hier total gut!","{{TAG:0003:0005:}}Hey hey!{{TAG:0007:0000:14000000}} Bu soğuğa rağmen beni ziyarete
geldiğin için sağ ol!{{TAG:0000:0004:}}{{TAG:0003:0017:}}Bu kasaba hakkında ne
düşünüyorsun?{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}Bence bayağı hoş!"
1,002,"{{TAG:0003:0017:}}Do you visit this town a lot?{{TAG:0007:0001:}}
{{TAG:0003:0001:}}This is the sort of place{{TAG:0007:0000:14000000}} you wanna
visit over and over, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0017:}}¿Sueles venir mucho por aquí?{{TAG:0007:0001:}}
{{TAG:0003:0001:}}¡Yo creo que es un sitio que mola
mucho visitar una o mil veces!","{{TAG:0003:0017:}}Tu viens souvent ici ?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Moi j'aime bien cette ville,{{TAG:0007:0000:14000000}} c'est une
de mes destinations favorites,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} !","{{TAG:0003:0017:}}Vieni spesso qui in visita?{{TAG:0007:0001:}} {{TAG:0003:0001:}}Sai,
questa è la tipica città{{TAG:0007:0000:14000000}} in cui è bello
tornare ogni tanto, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0017:}}Kommst du oft hierher?{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Ich schon,
denn mir gefällt's hier richtig
gut, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0017:}}Bu kasabaya sık gelir misin?{{TAG:0007:0001:}}
{{TAG:0003:0001:}}Burası insanın{{TAG:0007:0000:14000000}} tekrar tekrar gelmek
isteyeceği türden, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!"
2,003,"{{TAG:0003:0001:}}It's so nice here,{{TAG:0007:0000:08000000}} I don't even wanna 
go home.","{{TAG:0003:0001:}}¡Si es que se está tan bien aquí
que no quiero irme a casa!","{{TAG:0003:0001:}}Je me plais tellement ici que j'ai
vraiment pas hâte de devoir
rentrer chez moi !","{{TAG:0003:0001:}}È così bello qui{{TAG:0007:0000:08000000}} che non mi viene
voglia di tornare a casa.","{{TAG:0003:0001:}}Hier ist es so schön, dass ich
am liebsten gar nicht mehr
heimfahren würde!","{{TAG:0003:0001:}}Burası o kadar güzel ki{{TAG:0007:0000:08000000}} eve dönesim
bile yok."
3,004,"{{TAG:0003:0005:}}I wonder if my stew is done yet!{{TAG:0000:0004:}}{{TAG:0003:0015:}}I'd better let it cook a little longer.{{TAG:0007:0001:}}
{{TAG:0003:0004:}}Then it'll be extra good,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!","{{TAG:0003:0005:}}Estoy preparando un cocido tan
requeterrico que sería capaz de
resucitar a las momias.
{{TAG:0003:0015:}}Lo he dejado al fuego un rato más
para que coja todo el sabor del
hueso de jamón que le he echado.
{{TAG:0003:0004:}}¡Me voy a poner morado,
{{TAG:0005:0007:}}!","{{TAG:0003:0005:}}Je suis en train de me faire un
ragoût, j'ai hâte qu'il ait fini de
mijoter !{{TAG:0000:0004:}}{{TAG:0003:0015:}}Pour qu'un ragoût soit bon, il faut
lui laisser le temps de développer
ses saveurs.
{{TAG:0003:0004:}}Plus le temps de cuisson est long,{{TAG:0007:0000:08000000}}
plus c'est bon,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0005:}}Sarà pronto il mio stufato?{{TAG:0000:0004:}}{{TAG:0003:0015:}}Lo lascerò a cuocere ancora
un po'.{{TAG:0007:0001:}} {{TAG:0003:0004:}}Così sarà ancora
più buono,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0005:}}Ob mein Eintopf schon fertig ist?{{TAG:0007:0000:14000000}}
Mmmh,{{TAG:0007:0000:08000000}} Eintopf...{{TAG:0000:0004:}}{{TAG:0003:0015:}}Am besten lasse ich ihn noch etwas
köcheln, damit der Geschmack auch
schön durchzieht.
Für guten Eintopf darf man nicht
ungeduldig sein.{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}Dann wird er ganz
besonders lecker,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0005:}}Acaba yahnim pişti mi!{{TAG:0000:0004:}}{{TAG:0003:0015:}}Biraz daha
pişse iyi olacak.{{TAG:0007:0001:}} {{TAG:0003:0004:}}O zaman iyice nefis olur,
{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
4,005,"{{TAG:0003:0014:}}Brrrrr!{{TAG:0007:0000:28000000}} The bottoms of my feet
are freezing.{{TAG:0000:0004:}}{{TAG:0003:0000:}}But warming cold feet over a hot
fire{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}is just heavenly! {{TAG:0007:0000:14000000}}I could get
addicted to it, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0014:}}¡Brrrrr!{{TAG:0007:0000:28000000}} Tengo los pies como
si los hubiera metido tres días
en el congelador.{{TAG:0000:0004:}}{{TAG:0003:0000:}}Los acercaría a la estufa, pero
mi abuela me decía ""no lo hagas,
que te van a salir sabañones""...
{{TAG:0003:0017:}}¿Qué será eso? ¿Algún tipo de
champiñones? ¡No quiero que
me salgan setas en los pies!","{{TAG:0003:0014:}}Aglagla !{{TAG:0007:0000:28000000}} J'ai la plante des pieds
complètement frigorifiée !{{TAG:0000:0004:}}{{TAG:0003:0000:}}Heureusement que je peux
réchauffer mes petons au coin du
feu !{{TAG:0007:0000:14000000}}{{TAG:0003:0004:}} C'est super agréable !
Mais on se sent tellement bien qu'on
y resterait facilement des heures,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} !","{{TAG:0003:0014:}}Brrrrrr!{{TAG:0007:0000:28000000}}
Mi si stanno congelando le zampe!{{TAG:0000:0004:}}{{TAG:0003:0000:}}Sai cos'è fantastico?{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}Scaldarsele
vicino al fuoco! {{TAG:0007:0000:14000000}}Ah, non c'è
niente di meglio, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0014:}}Brrr!{{TAG:0007:0000:28000000}} Meine Füße sind richtige
Eisklötze,{{TAG:0007:0000:08000000}} guck mal!{{TAG:0000:0004:}}{{TAG:0003:0004:}}Mmmh, es ist so angenehm, sie
ans Feuer zu halten, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:000B:}}Wenn ich mir dann noch ein paar
Marshmallows zwischen die Zehen{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Äh, he he he!{{TAG:0007:0000:14000000}} Besser nicht!","{{TAG:0003:0014:}}Bırrrr!{{TAG:0007:0000:28000000}} Ayak tabanlarım donuyor.{{TAG:0000:0004:}}{{TAG:0003:0000:}}Ama
buz gibi ayakları sıcak ateşin başında
ısıtmak{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}cennet gibi! {{TAG:0007:0000:14000000}}Buna alışabilirim,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}."
5,006,"{{TAG:0003:000F:}}Hey!{{TAG:0007:0000:14000000}} You're from this town, right?
{{TAG:0003:0005:}}I'm just here camping!{{TAG:0000:0004:}}Camping in the winter gets pretty
chilly{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0001:}} {{TAG:0003:0004:}}But the cold just makes the
fire feel even nicer.","{{TAG:0003:000F:}}¡Anda!{{TAG:0007:0000:14000000}} ¿Tú vives aquí? {{TAG:0003:0005:}}Yo he venido
de acampada.{{TAG:0000:0004:}}Esto de dormir casi a la intemperie
da un fresco{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0001:}} {{TAG:0003:0004:}}Aunque así el fuego
se disfruta mucho más.","{{TAG:0003:000F:}}Ho !{{TAG:0007:0000:14000000}} T'es {{TAG:000E:0006:160075006E0020006800610062006900740061006E0074001A0075006E00650020006800610062006900740061006E0074006500}} du coin,
c'est ça ?{{TAG:0007:0000:14000000}} {{TAG:0003:0005:}}Moi, je suis venu faire
un peu de camping !{{TAG:0000:0004:}}On me dit souvent qu'il faut être
givré pour faire du camping en
plein hiver{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0004:}}Mais il n'y a que comme ça que
j'apprécie vraiment les moments
que je passe au coin du feu !","{{TAG:0003:000F:}}Ehi!{{TAG:0007:0000:14000000}} Tu sei di qui, vero?
{{TAG:0003:0005:}}Io sono qui accampato!{{TAG:0000:0004:}}Certo, fa freddo d'inverno{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0001:}}{{TAG:0003:0004:}}
ma poi è ancora più bello
accoccolarsi vicino al fuoco!","{{TAG:0003:000F:}}Oh!{{TAG:0007:0000:14000000}} Du wohnst doch hier in der
Stadt, oder?{{TAG:0007:0000:14000000}} {{TAG:0003:0005:}}Ich bin nur zum
Campen hier.
Das ist im Winter zwar eher kalt{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:1E000000}}
{{TAG:0003:0004:}}Aber dann ist es am Lagerfeuer
gleich viel angenehmer.","{{TAG:0003:000F:}}Hey!{{TAG:0007:0000:14000000}} Bu kasabadan mısın? {{TAG:0003:0005:}}Ben burada
kamp yapıyorum!{{TAG:0000:0004:}}Kışın kamp bayağı soğuk
oluyor{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0001:}} {{TAG:0003:0004:}}Ama hava ne kadar soğuksa ateş de
o kadar güzel geliyor."
6,007,"{{TAG:0003:0001:}}Hey there!{{TAG:0007:0000:14000000}} I'm here in town
camping!{{TAG:0007:0000:14000000}} I picked {{TAG:0005:0005:}}
randomly off a map.
{{TAG:0003:0015:}}Yep yep.{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}Looks like I made a really
good choice!{{TAG:0007:0001:}} {{TAG:0003:0005:}}I won't be here for 
long, but I'll be seeing you around!","{{TAG:0003:0001:}}¡Buenas!{{TAG:0007:0000:14000000}} Me pillas de acampada.{{TAG:0007:0000:14000000}}
No tenía ni pajolera idea de adónde
ir, así que elegí {{TAG:000E:0003:}}{{TAG:0005:0005:}} al azar.
{{TAG:0003:0015:}}Así soy yo.{{TAG:0007:0000:28000000}} Lo mismo me voy de
viaje que me ventilo una tortilla
de pistachos. {{TAG:0003:0001:}}¡Y he acertado!
{{TAG:0003:001B:}}Me refiero al pueblo, no a la
tortilla de pistachos, claro.","{{TAG:0003:0001:}}Salut !{{TAG:0007:0000:14000000}} J'avais une envie de faire un
peu de camping,{{TAG:0007:0000:14000000}} et j'ai choisi
{{TAG:0005:0005:}} au hasard sur ma carte.
{{TAG:0003:0015:}}C'est ça, d'avoir le goût pour
l'aventure.{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}En tout cas, on peut dire
que le hasard a bien fait les choses !
{{TAG:0003:0005:}}Je ne resterai pas longtemps dans
les environs, mais j'espère qu'on
aura l'occasion de se recroiser !","{{TAG:0003:0001:}}Ehi, ciao!{{TAG:0007:0000:14000000}} Ho scelto {{TAG:0005:0005:}}
a caso guardando la mappa!{{TAG:0007:0000:14000000}}
Ora mi sono accampato qui.
{{TAG:0003:0015:}}Questo posto mi piace un sacco!{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}Sono stato proprio fortunato
a trovarlo!
{{TAG:0003:0005:}}Non so quanto potrò restare,
ma vedrai che ci beccheremo
di nuovo qui da qualche parte!","{{TAG:0003:0001:}}Hallihallo!{{TAG:0007:0000:14000000}} Ich bin nur zum Campen
hier.{{TAG:0007:0000:14000000}} Ich hab mir {{TAG:0005:0005:}} ganz
zufällig ausgesucht, weißt du?
{{TAG:0003:0015:}}Ja,{{TAG:0007:0000:08000000}} hab einfach meinen Finger über
der Karte kreisen lassen und dann{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
Zack!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0005:}}.
{{TAG:0003:0001:}}Da hatte ich ein glückliches
Händchen, find ich,{{TAG:0007:0000:08000000}} denn hier
ist's echt schön.","{{TAG:0003:0001:}}Selam!{{TAG:0007:0000:14000000}} Kasabada kamp yapıyorum!{{TAG:0007:0000:14000000}} Haritadan
{{TAG:0005:0005:}}'ı rastgele seçtim. {{TAG:0003:0015:}}Evet evet.{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}Galiba
çok iyi seçim yapmışım!{{TAG:0007:0001:}} {{TAG:0003:0005:}}Uzun kalmayacağım
ama buralarda görüşürüz!"
7,008,"{{TAG:0003:0017:}}Oh,{{TAG:0007:0000:14000000}} are you from here?{{TAG:0007:0001:}}{{TAG:0003:0020:}} Awesome!{{TAG:0007:0000:14000000}}
How do you do?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Isn't this ice house cool?{{TAG:0007:0001:}} I mean,{{TAG:0007:0000:14000000}}
it's very cold.{{TAG:0007:0000:14000000}} That's why I'm
making a nice, hot stew.
{{TAG:0003:0015:}}I was a little worried about camping
out in the winter,{{TAG:0007:0000:14000000}} but it's way fun!{{TAG:0000:0004:}}{{TAG:0003:0005:}}I'll be around for a while,{{TAG:0007:0000:14000000}} and I hope
I see lots of you!","{{TAG:0003:0017:}}¿Tú eres de aquí?{{TAG:0007:0001:}}{{TAG:0003:0020:}} ¡Ah, chachi!{{TAG:0007:0000:14000000}}
¿Cómo va eso?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Mola mi iglú, ¿eh?{{TAG:0007:0001:}} Da más frío que
un bocata de escarcha,{{TAG:0007:0000:14000000}} pero para
eso estoy preparando una sopa.
{{TAG:0003:0001:}}Al final lo de acampar en invierno es
más divertido de lo que esperaba.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Voy a estar aquí una temporada,
¡así que espero que nos veamos!
¡Y nos zampemos algo juntos!","{{TAG:0003:0017:}}Oh,{{TAG:0007:0000:14000000}} tu es du coin ?{{TAG:0007:0001:}}{{TAG:0003:0020:}} Content de faire
ta connaissance !{{TAG:0007:0000:14000000}} Tout va comme tu
veux ?
{{TAG:0003:0001:}}J'amène mon petit vent de fraîcheur
dans cette ville en venant y
camper !
Par contre, le courant d'air que tu
sens là, c'est juste que mon igloo
n'a pas de double glaçage.
{{TAG:0003:0015:}}Voilà pourquoi je me fais un bon
petit ragoût pour me réchauffer !{{TAG:0000:0004:}}{{TAG:0003:0005:}}Je compte rester ici encore
quelque temps,{{TAG:0007:0000:14000000}} alors j'espère
qu'on aura l'occasion de se revoir !","{{TAG:0003:0017:}}Ah,{{TAG:0007:0000:14000000}} sei di queste parti?{{TAG:0007:0001:}}{{TAG:0003:0005:}} Mitico!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Che ne pensi di questo igloo?{{TAG:0007:0001:}}
Certo,{{TAG:0007:0000:14000000}} fa molto freddo qui dentro.{{TAG:0000:0004:}}Per questo mi sto preparando
un bello stufato!{{TAG:0000:0004:}}All'inizio non ero convintissimo
fosse una buona idea passare
l'inverno fuori casa...
{{TAG:0003:0015:}}... invece è molto divertente!{{TAG:0007:0000:14000000}}
{{TAG:0003:0005:}}Resterò da queste parti per un po'.{{TAG:0007:0000:14000000}}
Spero di rivederti ancora!","{{TAG:0003:0017:}}Wohnst du hier?{{TAG:0007:0001:}}{{TAG:0003:0020:}} Das ist ja toll!{{TAG:0007:0000:14000000}}
Wie geht's denn so?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Findest du mein Iglu nicht auch
spitzenmäßig?{{TAG:0007:0001:}} Es ist zwar kalt, aber
dafür mach ich 'nen heißen Eintopf.
Anfangs dachte ich, dass Campen
im Winter vielleicht nicht so toll ist,{{TAG:0007:0000:08000000}}{{TAG:0003:0015:}}
aber eigentlich ist es ganz lustig.
{{TAG:0003:0005:}}Ich bin noch etwas hier,{{TAG:0007:0000:08000000}} vielleicht
begegnen wir uns ja mal wieder!","{{TAG:0003:0017:}}Aa,{{TAG:0007:0000:14000000}} buralı mısın?{{TAG:0007:0001:}}{{TAG:0003:0020:}} Süper!{{TAG:0007:0000:14000000}} Tanıştığımıza
sevindim!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Bu buz ev havalı değil mi?{{TAG:0007:0001:}} Yani,{{TAG:0007:0000:14000000}}
gerçekten çok soğuk.{{TAG:0007:0000:14000000}} O yüzden sıcacık bir
yahni yapıyorum. {{TAG:0003:0015:}}Kışın kamp yapmaktan biraz
çekiniyordum,{{TAG:0007:0000:14000000}} ama acayip eğlenceliymiş!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Bir süre
buradayım,{{TAG:0007:0000:14000000}} umarım bol bol görüşürüz!"
8,009,"{{TAG:0003:000B:}}Hmm...{{TAG:0007:0000:14000000}} I'm not from this town, so
when I move in, I might have trouble
remembering where my place is{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0001:}}I should build a big snowman{{TAG:0007:0000:14000000}} and
use it to mark my new house's spot!{{TAG:0000:0004:}}{{TAG:0003:000F:}}{{TAG:0007:000A:}}Oh, {{TAG:0007:0000:14000000}}wait!{{TAG:0007:0000:28000000}} {{TAG:0003:0009:}}Then I'll just end up
getting lost come springtime,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Hum...{{TAG:0007:0000:14000000}} Todavía no me conozco el
pueblo bien{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. {{TAG:0003:0001:}}Cuando me mude voy
a tener que marcar mi parcela.
Igual puedo hacer un muñeco de
nieve con una zanahoria mordida
por nariz.{{TAG:0000:0004:}}{{TAG:0003:000F:}}{{TAG:0007:000A:}}¡¿Cómo que por qué mordida?!
{{TAG:0003:0009:}}¡Como la deje ahí entera y sin
vigilar se la come otro!","{{TAG:0003:000B:}}Hmm...{{TAG:0007:0000:14000000}} comme je ne suis pas du
coin, j'ai toujours du mal à
retrouver mon igloo{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0001:}}Peut-être que je devrais faire un
grand bonhomme de neige à côté
pour pouvoir me repérer.
{{TAG:0003:000F:}}{{TAG:0007:000A:}}Oh, {{TAG:0007:0000:14000000}}j'allais oublier !{{TAG:0007:0000:28000000}} {{TAG:0003:0009:}}Ça ne servirait
à rien{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}J'ai déjà fait ça l'an dernier, et ça a
été une galère pas possible une fois
le printemps venu, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Mmmh...{{TAG:0007:0000:14000000}} Sai, io non sono di qua
e ho paura di non ricordarmi
dove si trova la mia nuova casa{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0016:}}Idea! Farò un bel pupazzo
di neve,{{TAG:0007:0000:14000000}} così appena lo vedo
capirò che ci sono quasi.
{{TAG:0003:000F:}}{{TAG:0007:000A:}}Ah, no. {{TAG:0007:0000:14000000}}Aspetta.{{TAG:0007:0000:28000000}} {{TAG:0003:0009:}}Se faccio così,
appena arriva la primavera sarò
punto e a capo,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Hmmm...{{TAG:0007:0000:14000000}} Ich kenne mich noch gar
nicht gut aus.{{TAG:0007:0000:14000000}} Wenn ich herziehe,
verlaufe ich mich am Ende noch!
{{TAG:0003:0001:}}Aber wenn ich einen Schneemann
baue, der markiert, wo mein neues
Haus ist, finde ich es leicht!
{{TAG:0003:000F:}}{{TAG:0007:000A:}}Oh, {{TAG:0007:0000:14000000}}Moment!{{TAG:0007:0000:28000000}} {{TAG:0003:0009:}}Das hilft mir im
Frühling dann auch nicht mehr,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Hımm...{{TAG:0007:0000:14000000}} Buralı olmadığım için taşınınca
evimin nerede olduğunu unutabilirim{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0001:}}Kocaman bir kardan adam yapıp{{TAG:0007:0000:14000000}} yeni evimin
yerini onunla işaretlesem!{{TAG:0000:0004:}}{{TAG:0003:000F:}}{{TAG:0007:000A:}}Aa, {{TAG:0007:0000:14000000}}dur!{{TAG:0007:0000:28000000}} {{TAG:0003:0009:}}Bahar
gelince o zaman da kaybolurum,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}."
9,010,"{{TAG:0003:0003:}}I'm trying to figure out where to
live!{{TAG:0007:0000:14000000}} It's a pretty nice decision to
make,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0003:}}¡Esto de decidir dónde vivir es una
gozada!{{TAG:0007:0000:14000000}} ¡Voy de pueblo en pueblo
probando un montón de cosas ricas!","{{TAG:0003:0003:}}J'ai l'embarras du choix pour
décider où faire construire ma
maison !{{TAG:0000:0004:}}C'est pas une décision à prendre à
la légère,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0003:}}Sto cercando di scegliere un bel
posticino dove stabilirmi!{{TAG:0007:0000:14000000}} È una
decisione tosta, sai?{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0003:}}Ich überlege mir gerade, wohin ich
ziehen werde!{{TAG:0007:0000:14000000}} Das ist eine total
spannende Aufgabe,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0003:}}Nerede yaşayacağıma karar vermeye
çalışıyorum!{{TAG:0007:0000:14000000}} Aslında tatlı bir karar derdi,
{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
