entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0005:}}All right!{{TAG:0007:0000:14000000}} Let's go to the next room!{{TAG:0007:0000:14000000}}
Come on, come on!","{{TAG:0003:0005:}}¡Muy bien!{{TAG:0007:0000:14000000}} ¡Vamos a la siguiente
habitación!{{TAG:0007:0000:14000000}} ¡Vamos, vamos!","{{TAG:0003:0005:}}Bien !{{TAG:0007:0000:14000000}} On passe à la pièce suivante !{{TAG:0007:0000:14000000}}
Allez, allez !","{{TAG:0003:0005:}}Mitico!{{TAG:0007:0000:14000000}} Dai, andiamo a vedere
la prossima stanza!{{TAG:0007:0000:14000000}} Su, forza!","{{TAG:0003:0005:}}Also los, machen wir weiter mit
der Hausführung!{{TAG:0007:0000:14000000}} Auf zum nächsten
Zimmer!","{{TAG:0003:0005:}}Tamamdır!{{TAG:0007:0000:14000000}} Hadi sıradaki odaya geçelim!{{TAG:0007:0000:14000000}}
Hadi, hadi!"
1,002,"{{TAG:0003:0023:}}You have a room you can't get into
without moving stuff around!{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}I think I just found your secret
fortress, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Don't worry—{{TAG:0007:0000:14000000}}
I won't tell anyone where it is!","{{TAG:0003:0017:}}¿Tienes una habitación en la que no
se puede entrar sin mover cosas?{{TAG:0007:0000:1E000000}}
{{TAG:0003:0010:}}¡{{TAG:000E:0003:}}{{TAG:0005:0007:}},{{TAG:0007:0000:08000000}} menudo puzle!{{TAG:0000:0004:}}{{TAG:0003:0023:}}Creo que acabo de encontrar tu
fortaleza secreta,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Pero
tranquil{{TAG:000E:0006:02006F0002006100}},{{TAG:0007:0000:0C000000}} no se lo diré a nadie.","{{TAG:0003:0023:}}Oh oh ! On dirait qu'il y a là une
pièce dont l'accès est bloqué,{{TAG:0007:0000:14000000}}
{{TAG:0005:0007:}} !
{{TAG:0003:0001:}}Hé hé ! Je crois bien que je viens de
trouver ta cachette secrète,
{{TAG:0005:0008:}}.{{TAG:0000:0004:}}Ne t'inquiète pas,{{TAG:0007:0000:14000000}} je ne le dirai à
personne !","{{TAG:0003:0023:}}Hai una stanza in cui non puoi
entrare senza prima spostare
qualcosa!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!
{{TAG:0003:0001:}}Mi sa che ho trovato il tuo rifugio
segreto, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Stai tranquill{{TAG:000E:0006:02006F0002006100}},{{TAG:0007:0000:14000000}}
non dirò a nessuno dove si trova!","{{TAG:0003:0023:}}He he!{{TAG:0007:0000:14000000}} Dieser Raum, den du so
sorgfältig zugestellt hast...{{TAG:0007:0000:14000000}} Ist das
dein geheimes Hauptquartier?
{{TAG:0003:000B:}}Was da wohl drin sein mag...{{TAG:0007:0000:28000000}}
{{TAG:0003:0024:}}Keine Sorge, ich werde niemandem
davon erzählen,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0023:}}Eşyaları oynatmadan giremediğin bir oda mı var!{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Sanırım gizli üssünü buldum,
{{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Merak etme—{{TAG:0007:0000:14000000}}
kimseye yerini söylemem!"
2,003,"{{TAG:0003:0001:}}A huh huh huh!{{TAG:0007:0000:14000000}} You've got so much
stuff in here,{{TAG:0007:0000:14000000}} it looks like a storage
locker!","{{TAG:0003:0001:}}¡Je, je, je!{{TAG:0007:0000:14000000}} Tienes tantas cosas
por aquí,{{TAG:0007:0000:14000000}} ¡que esto parece
un cuarto trastero!","{{TAG:0003:0001:}}Hé hé hé !{{TAG:0007:0000:14000000}} Tu as tellement
d'affaires ici,{{TAG:0007:0000:14000000}} qu'on dirait qu'on est
dans un débarras !","{{TAG:0003:0001:}}Ah ah ah!{{TAG:0007:0000:14000000}} Hai talmente tanta roba
qui dentro{{TAG:0007:0000:14000000}} che più che una casa
sembra un magazzino!","{{TAG:0003:0001:}}Äh, he he he!{{TAG:0007:0000:14000000}} Hier drin sieht's ja aus
wie in einer Rumpelkammer!","{{TAG:0003:0001:}}Hı hı hı!{{TAG:0007:0000:14000000}} Burada o kadar çok eşya var ki,{{TAG:0007:0000:14000000}}
resmen depo gibi!"
3,004,"You know,{{TAG:0007:0000:14000000}} sometimes in life{{TAG:0007:0000:14000000}} you
have to turn your back on things to
move forward.
{{TAG:0003:000B:}}But what does it mean if your
furniture turns its back on you?{{TAG:0007:0001:}}
{{TAG:0003:000D:}}It can't be good!","Ya sabes que{{TAG:0007:0000:14000000}} a veces hay que darle
la espalda{{TAG:0007:0000:14000000}} a algunas cosas para
madurar como persona.
{{TAG:0003:000B:}}Pero no sabía que eso significaba
darle la vuelta a los muebles.{{TAG:0007:0001:}}
{{TAG:0003:000D:}}¡No lo entiendo, de verdad!","Euh...{{TAG:0007:0000:14000000}} Tu avais remarqué qu'un de
tes meubles est face au mur ?{{TAG:0007:0000:14000000}} C'est
fait exprès ?
{{TAG:0003:000B:}}Ça ne doit pas être pratique...{{TAG:0007:0001:}}
Mais c'est génial en fait !{{TAG:0000:0004:}}{{TAG:0003:000D:}}Si quelque chose tombe derrière, ça
tombe devant en fait, et comme ça,
c'est plus facile à récupérer !","Sai,{{TAG:0007:0000:14000000}} a volte nella vita,{{TAG:0007:0000:14000000}} devi voltare
le spalle alle cose per riuscire
ad andare avanti.
{{TAG:0003:000B:}}Ma cosa succede se invece sono
i mobili a voltarti le spalle?{{TAG:0007:0001:}}
{{TAG:0003:000D:}}Che paura! Vanno girati subito!","Tja, hier in {{TAG:0005:0005:}} kann man
seine Möbel echt aufstellen,
wie man lustig ist.
{{TAG:0003:000B:}}Aber warum ausgerechnet mit der
Vorderseite zur Wand?{{TAG:0007:0001:}}{{TAG:0003:001B:}} Das ist doch
total unpraktisch!","Bilirsin,{{TAG:0007:0000:14000000}} hayatta bazen{{TAG:0007:0000:14000000}} ilerleyebilmek
için bazı şeylere sırtını
dönmen gerekir.
{{TAG:0003:000B:}}Ama mobilyaların sana sırtını dönmüşse
bu ne anlama geliyor?{{TAG:0007:0001:}}
{{TAG:0003:000D:}}Pek hayra alamet değil!"
4,005,"{{TAG:0003:000B:}}It looks like you're missing some of
the basics when it comes to
furniture?
{{TAG:0003:0016:}}{{TAG:0007:000B:}}Oh, wait!{{TAG:0007:0000:08000000}} I get it!{{TAG:0007:0000:28000000}} This must be your
{{TAG:000E:0006:06006D0061006E0008006C00610064007900}} cave, huh, {{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}} Like
where you do your hobbies?
{{TAG:0003:0000:}}Yeah, that's cool.{{TAG:0007:0000:28000000}} {{TAG:0003:0021:}}I'm totally not
judging,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:000B:}}¿No has pensado en cubrir
al menos los mínimos de
un mobiliario razonable?
{{TAG:0003:0016:}}{{TAG:0007:000B:}}¡Ah, claro!{{TAG:0007:0000:08000000}} ¡Ya lo entiendo!{{TAG:0007:0000:28000000}} Esto no
es tu casa,{{TAG:0007:0000:14000000}} ¡es la {{TAG:0005:0008:}}-cueva!{{TAG:0007:0000:14000000}}
Para tus aficiones secretas y tal.
{{TAG:0003:0000:}}Entonces no digo nada.{{TAG:0007:0000:28000000}} {{TAG:0003:0021:}}Cada uno
se lo monta como quiere,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Hmmm... C'est pas très confortable
ici, il te manque les meubles les plus
élémentaires, {{TAG:0005:0007:}}.
{{TAG:0003:0016:}}{{TAG:0007:000B:}}Je vois !{{TAG:0007:0000:28000000}} Ça c'est ton cagibi en fait.
C'est ça, {{TAG:0005:0008:}} ?{{TAG:0007:0000:14000000}} C'est ici que
tu remises tes vieilles affaires.
{{TAG:0003:0000:}}Transformer cette pièce en
débarras... Bah. Pourquoi pas...{{TAG:0007:0000:28000000}} Chez
toi, tu fais comme tu veux.","{{TAG:0003:000B:}}Sbaglio o ho come l'impressione
che ti manchi qualche mobile
fondamentale...?{{TAG:0000:0004:}}{{TAG:0007:000B:}}Ah, ho capito!{{TAG:0007:0000:08000000}} Ora ci sono!
{{TAG:0007:0000:28000000}}Questa deve essere la tua stanza
degli hobby, giusto, {{TAG:0005:0008:}}?
{{TAG:0003:0000:}}Che bello avere una stanza creata
ad arte per coltivare i propri
passatempi,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000B:}}Fehlen hier drin nicht ein paar
wichtige Sachen?{{TAG:0000:0004:}}{{TAG:0003:0016:}}{{TAG:0007:000B:}}Ach, Quatsch!{{TAG:0007:0000:08000000}} Das hier ist bestimmt
nur dein Hobbyraum,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}!{{TAG:0000:0004:}}{{TAG:0003:0021:}}Dann muss der ja gar nicht
gemütlich eingerichtet sein,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000B:}}Mobilya konusunda bazı temel şeyler eksik gibi?
{{TAG:0003:0016:}}{{TAG:0007:000B:}}Aaa, dur!{{TAG:0007:0000:08000000}} Anladım!{{TAG:0007:0000:28000000}} Burası senin {{TAG:000E:0006:06006D0061006E0008006C00610064007900}} mağaran
olmalı, değil mi, {{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}} Hani
hobilerini yaptığın yer?
{{TAG:0003:0000:}}Evet, güzelmiş.{{TAG:0007:0000:28000000}} {{TAG:0003:0021:}}Kesinlikle
yargılamıyorum,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}."
5,006,"{{TAG:0003:0001:}}This room is really decked out with
all the basics!","{{TAG:0003:0001:}}¡Esta habitación está bien
surtida con todo lo básico!","{{TAG:0003:0001:}}Cette pièce est vraiment très bien
meublée !","{{TAG:0003:0001:}}Questa stanza è davvero dotata
di tutti i mobili essenziali!","{{TAG:0003:0001:}}Hier hast du wirklich alles, was man
so braucht!",{{TAG:0003:0001:}}Bu odada temel ihtiyaç namına ne varsa tamam!
6,007,"{{TAG:0003:0017:}}Aren't you going to put anything
up on the walls, {{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}}
Bare walls are kind of freaky.{{TAG:0000:0004:}}{{TAG:0003:0005:}}If it were me,{{TAG:0007:0000:14000000}} I'd probably put up
a poster or something.{{TAG:0007:0000:14000000}} Maybe a
poster of {{TAG:0005:0013:0000}}!","{{TAG:0003:0017:}}¿No vas a poner nada en las
paredes, {{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}} Verlas
tan peladas me da no sé qué.
{{TAG:0003:0005:}}Yo les pondría al menos un póster.{{TAG:0007:0000:14000000}}
¡Quizá una foto bien grande de una
ración de {{TAG:0005:0013:0000}}!","{{TAG:0003:0017:}}Tu vas laisser tes murs à nu comme
ça, {{TAG:0005:0008:}} ?{{TAG:0007:0000:14000000}} Ça fait plutôt
tristounet.
{{TAG:0003:0005:}}Moi, à ta place,{{TAG:0007:0000:14000000}} je mettrais des
posters.{{TAG:0007:0000:14000000}} Oh, tiens ! Pourquoi pas un
poster {{TAG:000E:000A:0600640065002000040064002700}}{{TAG:0005:0013:0000}} !","{{TAG:0003:0017:}}Ma non vuoi appendere niente
al muro, {{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}}
Le pareti sono così spoglie!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Se fossi in te,{{TAG:0007:0000:14000000}} io ci appenderei
un poster.{{TAG:0007:0000:14000000}} Magari un ingrandimento
di un piatto di {{TAG:0005:0013:0000}}!","{{TAG:0003:0017:}}Warum sind die Wände denn so kahl,
{{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}} Hast du was gegen
hübsche Bilder?
{{TAG:0003:0005:}}Ich würde hier ja sofort ein paar
Poster aufhängen –{{TAG:0007:0000:14000000}} zum Beispiel
mit {{TAG:0005:0013:0000}} drauf!","{{TAG:0003:0017:}}Duvarlara hiçbir şey asmayacak mısın, {{TAG:0005:0008:}}?{{TAG:0007:0000:14000000}}
Çıplak duvarlar biraz ürkütücü
oluyor.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Ben olsam{{TAG:0007:0000:14000000}} bir poster falan
asardım.{{TAG:0007:0000:14000000}} Mesela kocaman
bir {{TAG:0005:0013:0000}} posteri!"
7,008,"{{TAG:0003:000F:}}Wow!{{TAG:0007:0000:14000000}} I smell a lot of rare stuff in
here!{{TAG:0007:0001:}} {{TAG:0003:0001:}}I never took you for a
collector,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!","{{TAG:0003:000F:}}¡Guau!{{TAG:0007:0000:14000000}} ¡Aquí hay muchas cosas
tirando a raras!{{TAG:0007:0001:}} {{TAG:0003:0001:}}¡No imaginaba que
fueras coleccionista,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!","{{TAG:0003:000F:}}Oh !{{TAG:0007:0000:14000000}} J'ignorais que tu collectionnais
les objets rares.{{TAG:0007:0001:}} {{TAG:0003:0001:}}Tu es une personne
de goût,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}.","{{TAG:0003:000F:}}Uau!{{TAG:0007:0000:14000000}} Certo che ne hai di oggetti rari!
{{TAG:0007:0001:}}Non pensavo fossi {{TAG:000E:0006:040075006E00060075006E006100}} collezionista,{{TAG:0007:0000:14000000}}
{{TAG:0005:0008:}}!","{{TAG:0003:000F:}}Wow!{{TAG:0007:0000:14000000}} Du hast ja 'ne Menge seltenes
Zeug hier drin.{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Ich hätte dich nie für
{{TAG:000E:0006:180027006E0065006E002000530061006D006D006C00650072001A0027006E0065002000530061006D006D006C006500720069006E00}} gehalten,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!","{{TAG:0003:000F:}}Vay canına!{{TAG:0007:0000:14000000}} Burada bir sürü nadir şeyin
kokusunu alıyorum!{{TAG:0007:0001:}} {{TAG:0003:0001:}}Seni koleksiyoncu
sanmazdım,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!"
8,009,"{{TAG:0003:000D:}}Man!{{TAG:0007:0000:14000000}} Everything in here{{TAG:0007:0000:14000000}} looks super
expensive!{{TAG:0007:0001:}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}, are you
rich?!
{{TAG:0003:0003:}}I've always dreamed of having a
rich friend{{TAG:0007:0000:14000000}} to buy me lots and lots
of {{TAG:0005:0010:0000}}!","{{TAG:0003:000D:}}¡Vaya!{{TAG:0007:0000:14000000}} ¡Aquí todo{{TAG:0007:0000:14000000}} tiene pinta de
ser supercaro!{{TAG:0007:0001:}} {{TAG:000E:0003:}}{{TAG:0005:0008:}},
¿es que eres ric{{TAG:000E:0006:02006F0002006100}}?
{{TAG:0003:0003:}}¡Yo quiero tener u{{TAG:000E:0006:02006E0004006E006100}} amig{{TAG:000E:0006:02006F0002006100}} ric{{TAG:000E:0006:02006F0002006100}}{{TAG:0007:0000:14000000}}
que me compre {{TAG:0005:0010:0000}}
a porrillo!","{{TAG:0003:000D:}}C'est dingue ça !{{TAG:0007:0000:14000000}} Tout ce qu'il y a ici{{TAG:0007:0000:14000000}}
a dû te coûter une fortune !{{TAG:0000:0004:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}}... Mais tu dois être
super riche, alors !{{TAG:0000:0004:}}{{TAG:0003:0003:}}Cool ! J'ai toujours rêvé d'avoir
{{TAG:000E:0006:0C0075006E00200061006D006900100075006E006500200061006D0069006500}} riche{{TAG:0007:0000:14000000}} qui me payerait
{{TAG:000E:0002:}}{{TAG:0005:0010:0000}} à la tonne.","{{TAG:0003:000D:}}Caspitina!{{TAG:0007:0000:14000000}} Casa tua è{{TAG:0007:0000:14000000}} piena di
oggetti costosissimi!{{TAG:0007:0001:}} {{TAG:000E:0003:}}{{TAG:0005:0008:}},
ma allora sei ricc{{TAG:000E:0006:02006F0002006100}} sfondat{{TAG:000E:0006:02006F0002006100}}?!
{{TAG:0003:0003:}}Ho sempre sognato di avere
{{TAG:000E:0006:1C0075006E00200061006D00690063006F00200072006900630063006F001C0075006E00270061006D00690063006100200072006900630063006100}}{{TAG:0007:0000:14000000}} che mi comprasse
quintali di {{TAG:0005:0010:0000}}!","{{TAG:0003:000D:}}Boah!{{TAG:0007:0000:14000000}} Das sieht ja alles ganz schön
teuer aus hier!{{TAG:0007:0000:1E000000}} Bist du echt so reich,
{{TAG:0005:0008:}}?
{{TAG:0003:0003:}}Ich wollte immer mal {{TAG:000E:0006:180027006E0065006E0020007200650069006300680065006E00140027006E0065002000720065006900630068006500}}
{{TAG:000E:0006:0C0046007200650075006E006400100046007200650075006E00640069006E00}} haben, {{TAG:000E:0006:06006400650072000600640069006500}} haufenweise
{{TAG:0005:0010:0000}} für mich kauft!","{{TAG:0003:000D:}}Vay be!{{TAG:0007:0000:14000000}} Buradaki her şey{{TAG:0007:0000:14000000}} acayip pahalı
görünüyor!{{TAG:0007:0001:}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}, sen zengin misin?!
{{TAG:0003:0003:}}Hep zengin bir arkadaşım olsun da{{TAG:0007:0000:14000000}} bana
tonla {{TAG:0005:0010:0000}} alsın diye
hayal etmişimdir!"
9,010,"{{TAG:0003:0005:}}Oh, man!{{TAG:0007:0000:14000000}} Look at all this space!{{TAG:0007:0000:28000000}}
You could totally play tag in here,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Huy, ¡vaya!{{TAG:0007:0000:14000000}} ¡Mira cuánto espacio!{{TAG:0007:0000:28000000}}
¡Se podría jugar a pillar aquí
dentro,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0005:}}Regardez-moi tout cet espace !{{TAG:0007:0000:28000000}}
C'est bien aussi de ne pas trop
encombrer les pièces,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Caspitina!{{TAG:0007:0000:14000000}} Guarda un po' quanto
spazio qui!{{TAG:0007:0000:28000000}} Ci si può parcheggiare
un autobus,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0005:}}Mann, hast du viel Platz hier drin!{{TAG:0007:0000:28000000}}
Hier könnte man prima Fangen
spielen,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0005:}}Vay be!{{TAG:0007:0000:14000000}} Şu boşluğa bak!{{TAG:0007:0000:28000000}}
Burada rahatça ebe oynanır,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}."
