entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0025:}}So{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.I couldn't help but notice you
have {{TAG:000E:0002:}}{{TAG:0011:0003:0000}}{{TAG:0007:0000:14000000}}
{{TAG:0003:0024:}}right there in your pockets!
{{TAG:0003:0027:}}You may not know,{{TAG:0007:0000:03000000}} but I've wanted
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} for
a very{{TAG:0007:0000:08000000}}, very long time.
{{TAG:0003:000D:}}If it's not asking too much,{{TAG:0007:0000:08000000}} could
I buy it from you?{{TAG:0008:0005:0400000005002800}}
How much for it?
Sorry. Not for sale.","{{TAG:0003:0001:}}Oye{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:0A000000}} Me ha dicho un pajarito que
tienes {{TAG:000E:0002:}}{{TAG:0011:0003:0000}},
{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}¡qué envidia!
{{TAG:0003:0027:}}La verdad es que hace mucho
tiempo que quería comprarme
un{{TAG:000E:0008:00CD02006F00020061000000}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
{{TAG:0003:000D:}}Sé que es mucho pedir, pero{{TAG:0007:0000:08000000}}
¿me l{{TAG:000E:0008:00CD02006F00020061000000}} venderías?{{TAG:0008:0005:0400000005002800}}
¿Cuánto me das?
No está a la venta","{{TAG:0003:0001:}}Dis{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:0A000000}} J'ai vu que t'avais {{TAG:000E:0002:}}
{{TAG:0011:0003:0000}}...{{TAG:0007:0000:1E000000}}
{{TAG:0003:000D:}}Bon, j'avoue, chuis jalouse !
{{TAG:0003:0027:}}En fait je rêve d'en avoir {{TAG:000E:0008:00CD040075006E00060075006E00650002003000}} depuis
que je suis toute petite{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0000:0004:}}{{TAG:0003:000D:}}J'ose à peine demander,{{TAG:0007:0000:08000000}} mais tu
serais pas prêt{{TAG:000E:0006:000002006500}} à me vendre {{TAG:000E:0008:00CD04006C00650004006C00610002003000}}
{{TAG:000E:0008:00CD08007400690065006E000C007400690065006E006E00650002003000}} par hasard ?{{TAG:0008:0005:0400000005002800}}
Ça dépend. Combien ?
C'est pas à vendre.","{{TAG:0003:0001:}}Sai{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:0A000000}} ho notato che hai
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}...
{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}Che invidia!
{{TAG:0003:0027:}}Sono anni che desidero
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
Anni e anni!
{{TAG:0003:000D:}}So di chiederti molto,{{TAG:0007:0000:08000000}} ma potresti
vendermel{{TAG:000E:0008:00CD02006F00020061000000}}?{{TAG:0008:0005:0400000005002800}}
Quanto mi daresti?
No, non è in vendita.","{{TAG:0003:0001:}}Hmmm...{{TAG:0007:0000:0A000000}} Ich sehe, du hast
da {{TAG:000E:0008:00CD0A00650069006E0065006E000800650069006E0065000600650069006E00}} {{TAG:0011:0003:0000}}.
{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}Da bin ich wirklich neidisch.
{{TAG:0003:0027:}}Ich weiß nicht, ob du das wusstest,
aber ich suche schon sehr lange
nach {{TAG:000E:0008:00CD0A00650069006E0065006D000A00650069006E00650072000A00650069006E0065006D00}}...{{TAG:0007:0000:08000000}} Sehr lange!
{{TAG:0003:000D:}}Ich weiß, das ist eine große Bitte,{{TAG:0007:0000:08000000}}
aber kann ich dir {{TAG:000E:0008:00CD0600640065006E0006006400690065000600640061007300}} abkaufen?{{TAG:0008:0005:0400000005002800}}
Was krieg ich dafür?
Nein, ist unverkäuflich.","{{TAG:0003:0025:}}Şey{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.cebinde tam burada {{TAG:000E:0002:}}{{TAG:0011:0003:0000}}{{TAG:0007:0000:14000000}}
{{TAG:0003:0024:}}olduğunu fark etmemek mümkün değildi!
{{TAG:0003:0027:}}Belki bilmiyorsundur,{{TAG:0007:0000:03000000}} ama çok{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}
uzun{{TAG:0007:0000:08000000}} zamandır bir tane istiyorum.
{{TAG:0003:000D:}}Çok şey istemiyorsam,{{TAG:0007:0000:08000000}} senden satın alabilir miyim?{{TAG:0008:0005:0400000005002800}}
Ne kadar verirsin?
Üzgünüm. Satılık değil."
1,002,"{{TAG:0003:0001:}}I keep having this dream about
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}.{{TAG:0000:0004:}}{{TAG:0003:000B:}}I think my subconscious is trying
to tell me I need one.{{TAG:0007:0001:}} But where
would I find such a thing?
{{TAG:0003:000F:}}WHAT?!{{TAG:0007:0000:0A000000}} You have one?!{{TAG:0007:0000:0A000000}} What a
strange coincidence!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Umm{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}then at the risk of sounding
awkward,{{TAG:0007:0000:05000000}} would you be willing to
sell me yours?{{TAG:0008:0005:0400000005002800}}
How much for it?
I'm keeping it.","{{TAG:0003:0001:}}¿Sabes, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}?{{TAG:0007:0001:}}
No hay noche que no sueñe con
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}.
{{TAG:0003:000B:}}Creo que mi subconsciente me está
intentando decir que {{TAG:000E:0008:00CD04006C006F0004006C0061000000}} necesito.{{TAG:0007:0001:}}
¿Pero dónde encuentro yo un{{TAG:000E:0008:00CD02006F00020061000000}}?
{{TAG:0003:000F:}}¡¿Cómo?!{{TAG:0007:0000:0A000000}} ¡¿Que tienes un{{TAG:000E:0008:00CD02006F00020061000000}}?!{{TAG:0007:0000:0A000000}}
¡Menuda coincidencia!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Oye{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}} Me da un poco de vergüenza
pedirte esto, pero ¿me l{{TAG:000E:0008:00CD02006F00020061000000}} venderías
si te lo pidiera?{{TAG:0008:0005:0400000005002800}}
¿Por cuánto?
No, lo siento","{{TAG:0003:0001:}}Je fais plein de rêves en ce
moment et dans chacun, y'a
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} !
{{TAG:0003:000B:}}Mon subconscient essaie sans doute
de me dire que je devrais en acheter
{{TAG:000E:0008:00CD040075006E00060075006E00650002003000}}.{{TAG:0007:0001:}} Mais où en trouver ?
{{TAG:0003:000F:}}QUOI ?!{{TAG:0007:0000:0A000000}} Tu en as {{TAG:000E:0008:00CD040075006E00060075006E00650002003000}} ?!{{TAG:0007:0000:0A000000}} C'est
dingue comme le hasard fait bien
les choses quand il s'y met !{{TAG:0000:0004:}}{{TAG:0003:0027:}}Bon{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}} c'est délicat à demander,{{TAG:0007:0000:0F000000}}
mais tu voudrais pas me {{TAG:000E:0008:00CD04006C00650004006C00610002003000}} vendre ?{{TAG:0008:0005:0400000005002800}}
Ça dépend. Combien ?
J'en ai besoin, désolé{{TAG:000E:0006:000002006500}}.","{{TAG:0003:0001:}}Non passa notte che non sogni
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}.{{TAG:0000:0004:}}{{TAG:0003:000B:}}Credo che il mio subconscio mi stia
dicendo di comprarmene un{{TAG:000E:0008:00CD02006F00020061000000}}.{{TAG:0007:0001:}}
Ma dove l{{TAG:000E:0008:00CD02006F00020061000000}} trovo?
{{TAG:0003:000F:}}Cooosa?!{{TAG:0007:0000:0A000000}} Tu ne hai {{TAG:000E:0008:00CD060075006E006F00060075006E0061000000}}?!{{TAG:0007:0000:0A000000}}
Che sublime coincidenza!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Beh{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}} è un po' imbarazzante
chiedertelo, ma non potresti
per caso vendermi {{TAG:000E:0008:00CD0C0069006C002000740075006F000C006C00610020007400750061000000}}?{{TAG:0008:0005:0400000005002800}}
Quanto puoi pagarmi?
Impossibile.","{{TAG:0003:0001:}}Im Traum erscheint mir immer
{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}...{{TAG:0000:0004:}}{{TAG:0003:000B:}}Mein Unterbewusstsein will mir
sicher suggerieren, dass ich so was
brauche.{{TAG:0007:0001:}} Aber woher nehmen? 
{{TAG:0003:000F:}}WAS?!{{TAG:0007:0000:0A000000}} Du bist stolzer Besitzer
{{TAG:000E:0008:00CD1A00650069006E0065007300200073006F006C006300680065006E001A00650069006E0065007200200073006F006C006300680065006E001A00650069006E0065007300200073006F006C006300680065006E00}}?!{{TAG:0007:0000:0A000000}} Was für ein Zufall!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Ähm{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}} Das ist mir jetzt etwas
peinlich, dich das zu fragen{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}
Aber willst du {{TAG:000E:0008:00CD0600690068006E000600730069006500040065007300}} nicht verkaufen?{{TAG:0008:0005:0400000005002800}}
Was zahlst du denn?
Nein, will ich nicht.","{{TAG:0003:0001:}}Sürekli {{TAG:000E:0002:}}{{TAG:0011:0003:0000}}.{{TAG:0000:0004:}} ile ilgili rüyalar
görüyorum.{{TAG:0003:000B:}}Sanırım bilinçaltım bana
bir tane edinmem gerektiğini söylüyor.{{TAG:0007:0001:}}
Ama böyle bir şeyi nerede bulacağım?
{{TAG:0003:000F:}}NE?!{{TAG:0007:0000:0A000000}} Sende mi var?!{{TAG:0007:0000:0A000000}} Ne tuhaf
tesadüf!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Şey{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}.{{TAG:0007:0000:05000000}}garip kaçmazsa,{{TAG:0007:0000:05000000}} seninkini
bana satmayı düşünür müsün?{{TAG:0008:0005:0400000005002800}}
Ne kadar verirsin?
Bende kalacak."
2,003,"{{TAG:0003:0010:}}Oooh!{{TAG:0007:0000:0A000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Is that your
{{TAG:0011:0003:0000}}?{{TAG:0000:0004:}}{{TAG:0003:000F:}}Wow!{{TAG:0007:0000:08000000}} How did you score that?!{{TAG:0007:0001:}}
{{TAG:0003:000A:}}I'm so jealous.{{TAG:0007:0000:14000000}} I've been looking for
one for so long!{{TAG:0007:0000:28000000}} {{TAG:0003:0027:}}Anyway, uh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0007:000D:}}I hope this doesn't sound weird, {{TAG:0007:0000:08000000}}but{{TAG:0007:0000:14000000}}{{TAG:0003:0000:}}
would you consider selling me yours
for {{TAG:0000:0003:0200}}{{TAG:0000:0003:0200}}{{TAG:0004:000B:0400}} {{TAG:0000:0003:0200}}Bells{{TAG:0000:0003:FFFF}}?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0A00150008002800}}
OK!
Nope.","{{TAG:0003:0010:}}¡Ay, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} ¿Qué tienes ahí?{{TAG:0007:0000:0A000000}}
¿Es {{TAG:000E:0002:}}{{TAG:0011:0003:0000}}?{{TAG:0000:0004:}}{{TAG:0003:000F:}}¡Hala!{{TAG:0007:0000:0F000000}} ¡¿Cómo l{{TAG:000E:0008:00CD02006F00020061000000}} has conseguido?!{{TAG:0007:0000:28000000}}
{{TAG:0003:000D:}}¡Qué envidia!{{TAG:0007:0001:}} {{TAG:0003:000C:}}Llevo mucho tiempo
buscando un{{TAG:000E:0008:00CD02006F00020061000000}}...{{TAG:0003:0000:}}
{{TAG:0007:000D:}}{{TAG:0003:0027:}}Mmm, {{TAG:0007:0000:08000000}}oye.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} ¿Y si me l{{TAG:000E:0008:00CD02006F00020061000000}} vendes?{{TAG:0007:0000:0A000000}}
¡Te pagaré {{TAG:0000:0003:0200}}{{TAG:0004:000B:0400}}{{TAG:0000:0003:FFFF}}{{TAG:0000:0003:0200}}{{TAG:0000:0003:0200}} {{TAG:0000:0003:0200}}bayas{{TAG:0000:0003:FFFF}}!
¿Qué me dices?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0A00150008002800}}
¡Vale!
Va a ser que no","{{TAG:0003:0010:}}Oh !{{TAG:0007:0000:0A000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}} !{{TAG:0007:0000:14000000}}
Attends, me dis pas que c'est {{TAG:000E:0002:}}
{{TAG:0011:0003:0000}}, ça ?
{{TAG:0003:000F:}}Waouh !{{TAG:0007:0000:0F000000}} Comment tu as fait pour
dégoter ça ?{{TAG:0007:0000:28000000}}{{TAG:0003:000D:}} Rhâââ ! Jalousie
suprême !{{TAG:0007:0001:}} {{TAG:0003:000C:}}Il m'en faut {{TAG:000E:0008:00CD040075006E00060075006E00650002003000}} !
{{TAG:0007:000D:}}{{TAG:0003:0027:}}Hem{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Bon, et si je t'en proposais
{{TAG:0000:0003:0200}}{{TAG:0000:0003:0200}}{{TAG:0004:000B:0400}} clochettes{{TAG:0000:0003:0200}} {{TAG:0000:0003:FFFF}}? Qu'en
dis-tu ?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0A00150008002800}}
Si tu y tiens...
Désolé{{TAG:000E:0006:000002006500}}...","{{TAG:0003:0010:}}Oh!{{TAG:0007:0000:0A000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Fermi tutti! {{TAG:0007:0000:0A000000}}Sogno o son desta?
Hai{{TAG:0007:0000:0A000000}} {{TAG:000E:0002:}}{{TAG:0011:0003:0000}}?
{{TAG:0003:000F:}}Uaaau!{{TAG:0007:0000:14000000}} Ma come è possibile?!
{{TAG:0003:000D:}}Che invidia!{{TAG:0007:0001:}} {{TAG:0007:0000:14000000}}{{TAG:0003:000A:}}Sono ere geologiche
che ne cerco {{TAG:000E:0008:00CD060075006E006F00060075006E0061000000}}!{{TAG:0003:0000:}}{{TAG:0007:000D:}}{{TAG:0003:0027:}} Mah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} 
{{TAG:0007:000D:}}Spero che non ti offenderai,
{{TAG:0007:0000:08000000}}ma per caso me {{TAG:000E:0008:00CD04006C006F0004006C0061000000}} venderesti per
{{TAG:0000:0003:0200}}{{TAG:0000:0003:0200}}{{TAG:0004:000B:0400}}{{TAG:0000:0003:0200}} stelline{{TAG:0000:0003:FFFF}}?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0A00150008002800}}
Va bene!
Neanche per idea.","{{TAG:0003:0010:}}Oh!{{TAG:0007:0000:0A000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Warte mal!{{TAG:0007:0000:0A000000}}
Was du da hast... Ist das etwa...
{{TAG:000E:0008:00CD0600650069006E000800650069006E0065000600650069006E00}} {{TAG:0011:0003:0000}}?!
{{TAG:0003:000F:}}Ui! {{TAG:0003:000D:}}Da bin ich jetzt aber neidisch!{{TAG:0007:0001:}} 
{{TAG:0003:000C:}}Och menno! Und ich suche schon
so lange nach so {{TAG:000E:0008:00CD0A00650069006E0065006D000A00650069006E00650072000A00650069006E0065006D00}}!{{TAG:0003:0000:}}{{TAG:0000:0004:}}{{TAG:0007:000D:}}{{TAG:0003:0027:}}Hmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Meinst du, wir könnten
ins Geschäft kommen, wenn ich
dir {{TAG:0000:0003:0200}}{{TAG:0004:000B:0400}} Sternis {{TAG:0000:0003:FFFF}}dafür gebe?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0A00150008002800}}
Klar!
Nichts da!","{{TAG:0003:0010:}}Ooo!{{TAG:0007:0000:0A000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Şu senin {{TAG:0011:0003:0000}} mı?{{TAG:0000:0004:}}{{TAG:0003:000F:}}Vay!{{TAG:0007:0000:08000000}}
Bunu nasıl buldun?!{{TAG:0007:0001:}}
{{TAG:0003:000A:}}Çok kıskandım.{{TAG:0007:0000:14000000}} Ben ne zamandır bir tane
arıyorum!{{TAG:0007:0000:28000000}} {{TAG:0003:0027:}}Neyse, şey{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0007:000D:}}Umarım tuhaf
gelmez, {{TAG:0007:0000:08000000}}ama{{TAG:0007:0000:14000000}}{{TAG:0003:0000:}} seninkini bana {{TAG:0000:0003:0200}}{{TAG:0000:0003:0200}}{{TAG:0004:000B:0400}} {{TAG:0000:0003:0200}}Bell'e{{TAG:0000:0003:FFFF}}
satmayı düşünür müsün?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0A00150008002800}}
Olur!
Olmaz."
3,004,{{TAG:000A:0000:0306000700CD}},{{TAG:000A:0000:0306000700CD}},{{TAG:000A:0000:0306000700CD}},{{TAG:000A:0000:0306000700CD}},{{TAG:000A:0000:0306000700CD}},{{TAG:000A:0000:0306000700CD}}
4,005,{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}}
5,006,{{TAG:0009:0002:0E000E000E000F00}},{{TAG:0009:0002:0E000E000E000F00}},{{TAG:0009:0002:0E000E000E000F00}},{{TAG:0009:0002:0E000E000E000F00}},{{TAG:0009:0002:0E000E000E000F00}},{{TAG:0009:0002:0E000E000E000F00}}
6,007,{{TAG:0009:0002:1000100010001100}},{{TAG:0009:0002:1000100010001100}},{{TAG:0009:0002:1000100010001100}},{{TAG:0009:0002:1000100010001100}},{{TAG:0009:0002:1000100010001100}},{{TAG:0009:0002:1000100010001100}}
7,008,"{{TAG:0003:0009:}}Oh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} OK.{{TAG:0007:0001:}} I guess it was worth a try.{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Let me know if things change!","{{TAG:0003:0009:}}Ah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} De acuerdo.{{TAG:0007:0001:}} Valía la pena
intentarlo.{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Ven a verme si cambias
de idea, ¿vale?","{{TAG:0003:0009:}}Ah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} OK.{{TAG:0007:0001:}} Bon, j'aurais essayé.{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Dis-le-moi si tu changes d'avis !","{{TAG:0003:0009:}}Oh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} va bene.{{TAG:0007:0001:}} Valeva la pena
provare.{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Se cambi idea, fammelo
sapere!","{{TAG:0003:0009:}}Oh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Tja.{{TAG:0007:0001:}} Also, ich hab es zumindest
versucht.{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Sag Bescheid, falls du es
dir anders überlegst!","{{TAG:0003:0009:}}Ah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Peki.{{TAG:0007:0001:}} Denemeye değerdi.{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Fikrin değişirse bana söyle!"
8,009,"{{TAG:0003:0024:}}OK.{{TAG:0007:0000:08000000}} I understand.{{TAG:0007:0000:14000000}} I'll just look for
one on my own.","{{TAG:0003:0001:}}Vaya{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Pues tendré que buscar
otr{{TAG:000E:0008:00CD02006F00020061000000}} {{TAG:0011:0003:0000}}.","{{TAG:0003:001B:}}Ah bon{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Je vais essayer de trouver
ça ailleurs, alors...","{{TAG:0003:0001:}}Oh, va bene{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Vorrà dire che
cercherò da qualche altra parte.","{{TAG:0003:0001:}}Oh, na gut{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Dann suche ich eben
weiter.","{{TAG:0003:0024:}}Peki.{{TAG:0007:0000:08000000}} Anlıyorum.{{TAG:0007:0000:14000000}} Ben de kendime başka
bir tane ararım."
9,010,{{TAG:0003:0001:}}Great!{{TAG:0007:0000:14000000}} Thank you!{{TAG:0009:0000:0B000C00}},"{{TAG:0003:0001:}}¡Genial!{{TAG:0007:0000:14000000}} ¡Muchas gracias, sol!{{TAG:0009:0000:0B000C00}}",{{TAG:0003:0001:}}Victoire !{{TAG:0007:0000:14000000}} Merci !{{TAG:0009:0000:0B000C00}},{{TAG:0003:0001:}}Fantastico!{{TAG:0007:0000:14000000}} Merci!{{TAG:0009:0000:0B000C00}},{{TAG:0003:0001:}}Super!{{TAG:0007:0000:14000000}} Danke!{{TAG:0009:0000:0B000C00}},{{TAG:0003:0001:}}Harika!{{TAG:0007:0000:14000000}} Teşekkür ederim!{{TAG:0009:0000:0B000C00}}
